,31-10035
ENSG00000238142,0.022441681
MFAP2,0.00290112
ATP13A2,0.037235774
SDHB,0.17317878
PADI2,0.0222332
PADI4,0.015525956
RCC2,0.07980577
ARHGEF10L,0.56683916
IGSF21,0.0149555765
ALDH4A1,0.079372145
IFFO2,0.048671126
UBR4,0.29788038
EMC1,0.05074227
MRTO4,0.028370254
AKR7A3,0.085328266
AKR7A2,0.13165686
SLC66A1,0.022347746
CAPZB,0.37796935
MICOS10,0.21015812
NBL1,0.02622903
TMCO4,0.25446084
OTUD3,0.04978584
PLA2G5,0.0068403515
CAMK2N1,0.22789596
MUL1,0.020790774
CDA,0.03319163
PINK1,0.072200425
PINK1-AS,0.014627637
DDOST,0.062541485
KIF17,0.015801474
HP1BP3,0.4696658
EIF4G3,0.886304
ECE1,0.20932978
NBPF3,0.029524079
ALPL,0.06628216
USP48,0.2950334
HSPG2,0.27038974
CDC42,0.49900535
WNT4,0.002935629
ZBTB40,0.08412782
C1QA,0.020025425
C1QC,0.009204961
C1QB,0.011811103
EPHB2,0.07892542
KDM1A,0.14759924
LUZP1,0.32625785
HNRNPR,0.25307548
ZNF436,0.0123799825
TCEA3,0.2314857
ASAP3,0.12723781
ID3,0.0493125
RPL11,0.6241832
ELOA,0.060037382
PITHD1,0.0611263
LYPLA2,0.08281681
GALE,0.02749185
HMGCL,0.11888599
FUCA1,0.060105626
PNRC2,0.11113093
SRSF10,0.22684492
STPG1,0.04255751
NIPAL3,0.08678156
RCAN3,0.060197596
SRRM1,0.250096
CLIC4,0.9621102
RUNX3,0.012271468
SYF2,0.16357851
RSRP1,0.5572379
TMEM50A,0.16695769
MACO1,0.19346492
LDLRAP1,0.052309386
MAN1C1,0.25298476
ENSG00000233478,0.007743903
SELENON,0.03878481
MTFR1L,0.0831631
PAQR7,0.112706274
STMN1,0.10354606
PAFAH2,0.06993338
PDIK1L,0.030252382
FAM110D,0.0063391556
ZNF593OS,0.00027232696
ZNF593,0.07349261
CEP85,0.044182207
SH3BGRL3,0.1898564
UBXN11,0.054207355
CD52,0.07579403
DHDDS,0.12276579
HMGN2,0.23320307
RPS6KA1,0.104820184
ARID1A,0.45745397
PIGV,0.01781308
ZDHHC18,0.03164603
SFN,0.0029054985
GPN2,0.06919736
GPATCH3,0.023239475
NUDC,0.16596593
KDF1,0.021137182
TRNP1,0.026844567
SLC9A1,0.06671782
WDTC1,0.19386905
TMEM222,0.042488653
SYTL1,0.021714518
MAP3K6,0.012189094
FCN3,0.010564972
CD164L2,0.0007829992
WASF2,0.4575105
AHDC1,0.20719337
FGR,0.018760255
IFI6,0.03527879
FAM76A,0.080597885
STX12,0.20396014
PPP1R8,0.060334463
THEMIS2,0.019319253
RPA2,0.06837567
XKR8,0.00764044
EYA3,0.46958405
PTAFR,0.04394475
DNAJC8,0.14026345
ATP5IF1,0.28877982
ENSG00000270605,0.012110925
MED18,0.018674694
PHACTR4,0.71137196
RCC1,0.05431794
TRNAU1AP,0.11440664
SNHG12,0.023481635
TAF12,0.12120403
RAB42,0.0029300281
GMEB1,0.131566
YTHDF2,0.20066386
EPB41,0.41610315
TMEM200B,0.0063564545
SRSF4,0.44496918
MECR,0.07938949
PTPRU,0.022662498
LAPTM5,0.057616703
SDC3,0.03731582
PUM1,0.7024457
NKAIN1,0.016932888
SNRNP40,0.082199976
ZCCHC17,0.10053316
FABP3,0.06876062
SERINC2,0.112484634
TINAGL1,0.080675244
PEF1,0.04759826
COL16A1,0.0516028
PTP4A2,0.20038804
KHDRBS1,0.35321528
TMEM39B,0.07808597
KPNA6,0.32136992
TXLNA,0.076606914
CCDC28B,0.01218001
IQCC,0.004669496
TMEM234,0.034776837
EIF3I,0.0740776
FAM167B,0.01076682
LCK,0.023422737
HDAC1,0.14354526
MARCKSL1,0.039761733
FAM229A,0.012206599
BSDC1,0.17174
ZBTB8A,0.023238791
ZBTB8OS,0.37631455
RBBP4,0.3137488
SYNC,0.031192996
NHSL3,0.18241955
YARS1,0.09109513
S100PBP,0.23619337
TMEM54,0.024142232
RNF19B,0.08996335
AK2,0.23468988
ZNF362,0.14951257
PHC2,0.19891992
SMIM12,0.08092028
GJA4,0.0037375104
ENSG00000284773,0.020896401
ZMYM6,0.022457594
ZMYM1,0.16382709
SFPQ,0.45178372
ZMYM4,0.5580559
KIAA0319L,0.44339564
TFAP2E-AS1,0.0015139794
PSMB2,0.10576788
C1orf216,0.003918742
CLSPN,0.018008577
AGO4,0.17951152
AGO1,0.10185948
AGO3,0.43204778
ADPRS,0.035738874
COL8A2,0.008653206
TRAPPC3,0.08276203
MAP7D1,0.045552723
THRAP3,0.43794838
SH3D21,0.032414895
EVA1B,0.05298973
STK40,0.10229588
LSM10,0.04118375
OSCP1,0.04765149
MRPS15,0.06537676
CSF3R,0.025703002
LITATS1,0.041837677
ZC3H12A,0.005931253
MEAF6,0.12090048
SNIP1,0.038745344
DNALI1,0.030732453
GNL2,0.039750893
AIRIM,0.032612167
CDCA8,0.004226131
YRDC,0.013281047
C1orf122,0.08070457
MTF1,0.06240904
INPP5B,0.28934747
SF3A3,0.08623034
FHL3,0.012958394
UTP11,0.028323483
RRAGC,0.05536002
MYCBP,0.021262698
RHBDL2,0.03658398
AKIRIN1,0.1596265
NDUFS5,0.30050123
MACF1,1.3690488
PABPC4,0.083917886
HEYL,0.008385273
PPIE,0.06206738
TRIT1,0.10637757
MFSD2A,0.00460005
CAP1,0.15776749
PPT1,0.08650695
RLF,0.20971288
ZMPSTE24-DT,0.011763279
ZMPSTE24,0.15661535
COL9A2,0.015435926
SMAP2,0.089851156
ZNF684,0.056113657
RIMS3,0.009439425
NFYC,0.31142235
CITED4,0.044459954
CTPS1,0.037372157
SCMH1,0.49733388
HIVEP3,0.22112818
FOXJ3,0.33792558
PPCS,0.118512996
CCDC30,0.4413669
PPIH,0.048190206
YBX1,0.27229583
P3H1,0.026046725
C1orf50,0.007918084
SVBP,0.027409349
ERMAP,0.060559344
ZNF691,0.011865693
SLC2A1,0.01720559
CFAP144,0.0071340795
EBNA1BP2,0.22876216
TMEM125,0.029058017
C1orf210,0.015613459
TIE1,0.023701582
ELOVL1,0.032040823
MED8,0.027292257
SZT2,0.17868021
HYI,0.06915192
PTPRF,0.16611007
KDM4A,0.0074551585
ST3GAL3,0.009833416
ARTN,0.0029167323
IPO13,0.029826561
DPH2,0.0069843214
ATP6V0B,0.26456097
B4GALT2,0.01955833
CCDC24,0.049302373
SLC6A9,0.0121669
DMAP1,0.066352606
ERI3,0.40444285
RNF220,0.08041223
TMEM53,0.056843556
KIF2C,0.010822474
RPS8,0.5581847
PLK3,0.008554262
BTBD19,0.035811305
EIF2B3,0.23022674
HECTD3,0.028040584
UROD,0.0409095
MUTYH,0.022403006
TOE1,0.010259667
PRDX1,0.41097456
AKR1A1,0.331013
NASP,0.21638712
CCDC17,0.0033619676
GPBP1L1,0.4342419
TMEM69,0.04280128
IPP,0.16605866
MAST2,0.20584892
PIK3R3,0.018322026
TSPAN1,0.14553821
POMGNT1,0.04554562
LURAP1,0.09222217
LRRC41,0.115894325
UQCRH,0.33470502
NSUN4,0.1096166
FAAH,0.06552486
MKNK1,0.07554524
MOB3C,0.0052776677
ATPAF1,0.10302102
EFCAB14,0.15461987
CYP4B1,0.0045218524
TAL1,0.008868546
CMPK1,0.26608554
TRABD2B,0.7859031
SPATA6,0.28241858
ELAVL4,0.009198356
FAF1,0.7594576
CDKN2C,0.013018458
RNF11,0.19524902
EPS15,0.41978726
OSBPL9,0.40842944
NRDC,0.29633206
TXNDC12,0.09234931
KTI12,0.0036743109
BTF3L4,0.2572092
ZFYVE9,0.30305156
CC2D1B,0.06229866
PRPF38A,0.060173698
TUT4,0.456087
GPX7,0.010995045
SHISAL2A,0.016242564
COA7,0.021553965
ZYG11B,0.33502075
ECHDC2,0.46297175
SCP2,0.4238089
PODN,0.008995695
CPT2,0.033582382
CZIB,0.04650428
MAGOH,0.09299518
LRP8,0.00795097
NDC1,0.08023849
YIPF1,0.043428276
IFT25,0.13084742
LRRC42,0.02810305
TMEM59,0.3407798
TCEANC2,0.05476592
CYB5RL,0.0023326625
MRPL37,0.064604126
SSBP3,0.37197536
ACOT11,0.3202088
TTC4,0.006034125
DHCR24,0.05339718
TMEM61,0.015767097
USP24,0.33062685
PLPP3,0.24210222
OMA1,0.045593116
TACSTD2,0.10692181
MYSM1,0.14324145
JUN,0.15924828
FGGY,0.6200897
NFIA,1.0042838
NFIA-AS2,0.0019634825
TM2D1,0.23476338
PATJ,1.7149276
USP1,0.04830339
DOCK7,0.2905012
ANGPTL3,0.058634914
ATG4C,0.11038951
ALG6,0.07875387
ITGB3BP,0.12603536
EFCAB7,0.06664404
PGM1,0.08587934
CACHD1,0.24687468
JAK1,0.32882932
AK4,0.48360187
DNAJC6,0.122527085
LEPROT,0.120229125
LEPR,0.1429544
PDE4B,0.053165887
SGIP1,0.2596666
MIER1,0.22038609
SERBP1,0.27828932
GADD45A,0.060200393
GNG12,0.32556573
WLS,0.33569998
LRRC40,0.086416855
SRSF11,0.47968745
ANKRD13C,0.21561049
ZRANB2,0.26627412
FPGT,0.017581329
FPGT-TNNI3K,0.0018659163
CRYZ,0.2703662
TYW3,0.07773236
ACADM,0.3538247
RABGGTB,0.093144104
ST6GALNAC3,0.31322128
PIGK,0.09292112
ZZZ3,0.43856305
USP33,0.37929225
MIGA1,0.2336814
NEXN,0.06397664
FUBP1,0.18215512
DNAJB4,0.042945478
GIPC2,0.34279352
ENSG00000273338,0.010655759
IFI44L,0.04799454
IFI44,0.06453736
ADGRL4,0.06457915
ADGRL2,0.39823103
TTLL7,0.08294687
PRKACB,0.23221795
RPF1,0.037798505
GNG5,0.18732086
SPATA1,0.02494621
CTBS,0.07710635
SSX2IP,0.0836625
C1orf52,0.0563608
BCL10,0.05564437
DDAH1,0.4886679
CCN1,0.038592335
ZNHIT6,0.110897005
ODF2L,0.16730428
SH3GLB1,0.18133675
SELENOF,0.22824661
HS2ST1,0.17602873
LMO4,0.1312865
PKN2,0.43239826
GTF2B,0.09755155
KYAT3,0.07740068
RBMXL1,0.0127602555
GBP3,0.047322266
GBP1,0.019470377
GBP2,0.01930311
GBP4,0.03200511
GBP5,0.005702979
LRRC8B,0.059276663
LRRC8C-DT,0.010593864
LRRC8C,0.0073242635
LRRC8D,0.030018076
ZNF326,0.16280831
ZNF644,0.38835356
TGFBR3,0.32470566
BTBD8,0.08825139
GLMN,0.09047226
RPAP2,0.28542295
EVI5,0.46546564
RPL5,0.3637529
DIPK1A,0.11956842
MTF2,0.2170978
TMED5,0.13857716
CCDC18,0.06948033
DR1,0.072292596
FNBP1L,0.44524482
BCAR3,0.24713123
DNTTIP2,0.040594738
GCLM,0.06546771
ARHGAP29,0.65955716
ABCD3,0.36916915
F3,0.023367912
CNN3,0.29300782
ALG14,0.09964476
TLCD4,0.017772844
PTBP2,0.33153212
DPYD,0.4019937
SNX7,0.105519064
PALMD,0.060858052
AGL,0.12550268
SLC35A3,0.039032944
MFSD14A,0.0051697684
TRMT13,0.09496536
DBT,0.12724377
RTCA-AS1,0.0073058745
RTCA,0.101924755
CDC14A,0.24404639
VCAM1,0.14078629
EXTL2,0.06682278
SLC30A7,0.10923369
DPH5,0.0586485
DPH5-DT,0.060492083
S1PR1,0.011150022
RNPC3,0.20473151
PRMT6,0.01749721
VAV3,0.46058688
SLC25A24,0.12719102
EEIG2,0.05383523
HENMT1,0.006058526
PRPF38B,0.3047858
STXBP3,0.15765443
GPSM2,0.026105465
CLCC1,0.011317647
WDR47,0.09211773
TAF13,0.048584647
TMEM167B,0.04092252
SARS1,0.10632936
CELSR2,0.04104995
PSRC1,0.0030786889
SORT1,0.18149495
PSMA5,0.16122308
CYB561D1,0.0149631705
AMIGO1,0.0051793596
GNAI3,0.17181635
AMPD2,0.028864477
GSTM4,0.040081173
GSTM1,0.0
GSTM5,0.0025477149
GSTM3,0.13718241
CSF1,0.020935623
AHCYL1,0.18355836
STRIP1,0.058007367
KCNC4,0.06930594
RBM15,0.040532146
SLC16A4,0.2642772
LAMTOR5,0.27627143
CD53,0.03710319
LRIF1,0.03153863
DRAM2,0.0865687
CEPT1,0.097912416
ENSG00000273221,0.0033835452
DENND2D,0.044748902
WDR77,0.025822373
ATP5PB,0.15442562
C1orf162,0.032939572
TMIGD3,0.0084315175
ADORA3,0.0013932487
RAP1A,0.2675611
DDX20,0.024364011
CTTNBP2NL,0.20310014
WNT2B,0.104582846
ST7L,0.19230066
CAPZA1,0.2164128
MOV10,0.08403649
RHOC,0.15961312
PPM1J,0.0024088991
SLC16A1,0.029201856
SLC16A1-AS1,0.15582885
LRIG2,0.1648535
MAGI3,0.47764662
PHTF1,0.090167336
RSBN1,0.11907248
PTPN22,0.027979225
AP4B1,0.020779878
DCLRE1B,0.0046913684
HIPK1-AS1,0.0044032168
HIPK1,0.09111885
OLFML3,0.009535597
TRIM33,0.3142712
BCAS2,0.057717692
DENND2C,0.056755878
NRAS,0.052203916
CSDE1,0.33014095
SIKE1,0.053975202
TSPAN2,0.047269747
NGF,0.021355506
VANGL1,0.05345618
CASQ2,0.008173213
SLC22A15,0.0940768
ATP1A1,0.4832557
CD58,0.12838891
CD2,0.020150814
PTGFRN,0.05443509
TTF2,0.045883644
TRIM45,0.009872368
VTCN1,0.09758086
MAN1A2,0.27994975
TENT5C,0.026611172
GDAP2,0.08903285
WDR3,0.032607608
WARS2,0.09436793
PHGDH,0.09980106
HMGCS2,0.06579746
NOTCH2,0.12097418
SEC22B,0.13169391
LINC00623,0.19835746
FCGR1BP,0.001966623
SRGAP2C,0.060452685
LINC02591,0.024698157
LINC02802,0.016566738
NBPF15,0.052507665
SRGAP2B,0.081664816
ENSG00000276216,0.0019132318
GPR89A,0.048261903
PDZK1,0.5865605
CD160,0.003925265
RNF115,0.46011916
POLR3C,0.04776715
NUDT17,0.0037817126
PIAS3,0.016400132
ITGA10,0.012156106
PEX11B,0.041953456
RBM8A,0.12545551
LIX1L,0.039705474
POLR3GL,0.028659165
TXNIP,0.65664935
NOTCH2NLA,0.009873556
NBPF12,0.095423445
PRKAB2,0.041647837
ENSG00000237188,0.08053683
FMO5,0.06001367
CHD1L,0.0804006
BCL9,0.13063332
ACP6,0.061704423
GJA5,0.025515527
NBPF11,0.07081517
NBPF14,0.034436695
PDE4DIP,0.24929482
NBPF9,0.046052363
ENSG00000274265,0.30438858
NBPF19,0.05056926
FCGR1A,0.0032488804
H2BC18,0.0049123196
H2AC19,0.0
H2AC20,0.015016908
BOLA1,0.019357849
SF3B4,0.036741767
MTMR11,0.022680243
OTUD7B,0.2657647
VPS45,0.25223807
PLEKHO1,0.047344826
ANP32E,0.10482566
APH1A,0.07498839
C1orf54,0.055812694
MRPS21,0.20971917
PRPF3,0.19182216
RPRD2,0.5820651
TARS2,0.04720663
ECM1,0.004322758
ADAMTSL4-AS2,0.009235176
MCL1,0.09415706
ENSA,0.31857213
GOLPH3L,0.16190584
CTSS,0.09774458
CTSK,0.016065909
ARNT,0.1910599
SETDB1,0.11913073
CERS2,0.08305513
ANXA9,0.033527415
MINDY1,0.060110275
C1orf56,0.050510243
CDC42SE1,0.12141342
MLLT11,0.0050848983
GABPB2,0.37011537
TNFAIP8L2,0.0044343797
SCNM1,0.03005223
LYSMD1,0.014820277
VPS72,0.06509169
PIP5K1A,0.59927034
PSMD4,0.12388827
ZNF687,0.014093674
PI4KB,0.15150222
RFX5,0.01728274
SELENBP1,0.05014565
PSMB4,0.08613148
POGZ,0.60045826
CGN,0.064063594
TUFT1,0.086976394
SNX27,0.17708792
MRPL9,0.024383772
OAZ3,0.0016934198
TDRKH,0.010737805
TDRKH-AS1,0.0038924834
THEM4,0.10189067
S100A10,0.30595726
S100A11,0.33297053
TCHH,0.0
S100A9,0.041338246
S100A12,0.008664913
S100A8,0.02405808
S100A7,0.0
S100A6,0.500258
S100A5,0.0016232802
S100A4,0.15788397
S100A16,0.06519506
S100A14,0.028819045
S100A13,0.18450405
CHTOP,0.11168839
SNAPIN,0.03176385
ILF2,0.086337395
NPR1,0.028765304
INTS3,0.12832637
SLC27A3,0.020869778
GATAD2B,0.76494235
DENND4B,0.05324019
CRTC2,0.027877627
SLC39A1,0.044079453
CREB3L4,0.014441136
JTB,0.113790944
JTB-DT,0.002827083
RAB13,0.07309478
RPS27,0.6668759
TPM3,0.22315556
C1orf43,0.17089976
UBAP2L,0.18938804
HAX1,0.065744355
ATP8B2,0.027458983
IL6R,0.15823457
SHE,0.038602114
UBE2Q1,0.050718814
ADAR,0.18842672
KCNN3,0.084395416
PMVK,0.091151446
PBXIP1,0.07649485
PYGO2,0.03314923
SHC1,0.030890545
CKS1B,0.023515714
FLAD1,0.032907315
ZBTB7B,0.04713245
ADAM15,0.02980372
EFNA4,0.006163903
EFNA3,0.00022104394
EFNA1,0.03441934
SLC50A1,0.024935171
DPM3,0.10975784
KRTCAP2,0.074123934
MUC1,0.15091087
THBS3,0.059653312
MTX1,0.050802495
GBA1,0.03813799
ENTREP3,0.011769169
SCAMP3,0.055829555
CLK2,0.06766835
FDPS,0.14321584
RUSC1,0.03758996
ASH1L,1.0727686
MSTO1,0.010923454
YY1AP1,0.2327946
DAP3,0.22739135
GON4L,0.4128701
SYT11,0.024805697
RIT1,0.11385153
KHDC4,0.16645305
ARHGEF2,0.12721951
SSR2,0.13589574
UBQLN4,0.05728525
LAMTOR2,0.11475876
RAB25,0.041510686
LMNA,0.18940829
SEMA4A,0.039162993
SLC25A44,0.092131585
PMF1,0.038227852
SMG5,0.086060636
TMEM79,0.014301445
GLMP,0.047373146
CCT3,0.17698534
MEF2D,0.101826966
NAXE,0.059308212
GPATCH4,0.032284066
NES,0.043297734
CRABP2,0.003043762
ISG20L2,0.036882166
METTL25B,0.060228683
MRPL24,0.048581153
HDGF,0.13480055
PRCC,0.13061802
SH2D2A,0.0028884513
PEAR1,0.014908141
ARHGEF11,0.18169335
ETV3,0.028129026
CD5L,0.00544055
KIRREL1,0.2611647
CD1D,0.0073690936
CD1C,0.011299045
MNDA,0.051635448
PYHIN1,0.015833348
IFI16,0.09356873
ACKR1,0.0060772537
FCER1A,0.016595792
ENSG00000228560,0.0043221777
APCS,0.0
DUSP23,0.09558774
FCRL6,0.0015709061
TAGLN2,0.1426355
PIGM,0.0188878
IGSF8,0.03080409
ATP1A2,0.006600425
PEA15,0.05089687
DCAF8,0.10849154
PEX19,0.025241092
COPA,0.2008065
NCSTN,0.068391636
SLAMF6,0.00391168
CD84,0.020483125
SLAMF1,0.006190198
CD48,0.02860289
SLAMF7,0.005915687
LY9,0.006696312
CD244,0.0028478035
ITLN1,0.0006306347
F11R,0.06306365
TSTD1,0.16132294
USF1,0.03703174
ARHGAP30,0.0371361
NECTIN4,0.005934557
KLHDC9,0.013428251
PFDN2,0.13501137
NIT1,0.04533711
DEDD,0.05546466
UFC1,0.093741775
USP21,0.013569951
PPOX,0.018254565
B4GALT3,0.020957483
ADAMTS4,0.0018890469
NDUFS2,0.13335447
FCER1G,0.04760078
APOA2,0.0
TOMM40L,0.012062665
SDHC,0.25272444
FCGR2A,0.02194157
HSPA6,0.002999126
FCGR3A,0.016690683
FCGR3B,0.008456757
FCGR2B,0.020448819
FCRLB,0.003403452
DUSP12,0.040396634
ATF6-DT,0.0012691732
ATF6,0.22939232
OLFML2B,0.013319815
SH2D1B,0.0056115035
UHMK1,0.14547572
UAP1,0.055391155
DDR2,0.05021986
HSD17B7,0.02567717
RGS4,0.0014084537
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.2340076
MGST3,0.31966147
ALDH9A1,0.105876654
TMCO1,0.19294609
UCK2,0.057340115
POGK,0.06271298
TADA1,0.03187506
POU2F1,0.31125385
CD247,0.028461786
CREG1,0.06999453
RCSD1,0.056171495
MPZL1,0.12144991
MPC2,0.188707
DCAF6,0.33948398
GPR161,0.018628411
TIPRL,0.09022322
SFT2D2,0.13678259
XCL2,0.0028788615
DPT,0.0090527125
ATP1B1,0.7389895
NME7,0.2575631
BLZF1,0.07504698
SLC19A2,0.063035935
F5,0.011565281
SELP,0.010395575
SELL,0.021737972
METTL18,0.011518812
SCYL3,0.06748046
KIFAP3,0.13929342
GORAB,0.037057757
FMO3,0.009319449
FMO2,0.024224661
FMO4,0.18697375
PRRC2C,0.6263694
VAMP4,0.04705205
METTL13,0.023143454
DNM3,0.24269958
DNM3OS,0.015900608
PIGC,0.09556435
SUCO,0.1384797
PRDX6-AS1,0.098018624
PRDX6,0.23901781
KLHL20,0.18914409
CENPL,0.009912385
DARS2,0.038108412
ZBTB37,0.10283468
RC3H1,0.39474803
RABGAP1L,1.1031792
CACYBP,0.09736991
MRPS14,0.041506786
KIAA0040,0.044568982
COP1,0.45823038
SEC16B,0.061960604
RASAL2,0.57122576
RALGPS2,0.26563543
ANGPTL1,0.021265756
FAM20B,0.085447535
TOR3A,0.03087519
ABL2,0.35536015
SOAT1,0.110612035
TOR1AIP2,0.1405276
TOR1AIP1,0.115194455
ENSG00000260360,0.0001867553
CEP350,0.32859924
QSOX1,0.09079583
ACBD6,0.26755637
XPR1,0.4288029
STX6,0.08808066
MR1,0.039471958
IER5,0.022261472
GLUL,0.09255459
RNASEL,0.019728376
RGS16,0.0046020565
NPL,0.2978373
DHX9,0.17242579
LAMC1,0.20615442
SMG7,0.24660714
NCF2,0.013871166
ARPC5,0.14391783
RGL1,0.33447656
TSEN15,0.101120315
C1orf21,0.08395611
EDEM3,0.11066207
NIBAN1,0.05855714
RNF2,0.091334276
TRMT1L,0.075181454
SWT1,0.11290236
IVNS1ABP,0.3407439
ENSG00000273004,0.0010933096
HMCN1,0.11133784
TPR,0.189139
ODR4,0.10077096
PTGS2,0.013699221
RGS18,0.019915005
RGS1,0.029641807
RGS13,0.0015375697
RGS2,0.04183623
UCHL5,0.070154235
RO60,0.11727307
GLRX2,0.030342454
CDC73,0.20228226
KCNT2,0.15327728
CFH,0.06774546
CFHR1,0.0
ZBTB41,0.07367595
DENND1B,0.2568702
NEK7,0.30106112
PTPRC,0.13342097
MIR181A1HG,0.09259877
NR5A2,0.0286372
ZNF281,0.037810933
DDX59,0.082927376
CAMSAP2,0.264067
KIF21B,0.007000638
TMEM9,0.07102487
PKP1,0.0029978706
PHLDA3,0.01563982
CSRP1,0.060679875
NAV1,0.15250045
IPO9-AS1,0.027005713
IPO9,0.11804271
SHISA4,0.008305536
ENSG00000223774,0.0012553044
LMOD1,0.04374113
TIMM17A,0.08577057
RNPEP,0.10132506
ELF3,0.10018209
ARL8A,0.09998897
PTPN7,0.015360377
LGR6,0.009443677
UBE2T,0.008899433
PPP1R12B,0.35997173
KDM5B,0.18278697
PCAT6,0.0034365414
RABIF,0.030019129
KLHL12,0.0644703
ADIPOR1,0.05969517
CYB5R1,0.04756061
TMEM183A,0.052077685
LINC01353,0.00039528098
BTG2-DT,0.00054066133
BTG2,0.07116253
PRELP,0.009478919
ATP2B4,0.18205747
LAX1,0.0052604037
ZC3H11A,0.0025061287
ZBED6,0.001100193
SNRPE,0.12073323
SOX13,0.212817
ETNK2,0.05090985
PLEKHA6,0.41929802
PPP1R15B,0.041964818
PIK3C2B,0.12638107
MDM4,0.4081833
NFASC,0.16071251
RBBP5,0.08395411
DSTYK,0.18131791
CDK18,0.11924959
ELK4,0.109109975
SLC45A3,0.013216196
NUCKS1,0.522144
RAB29,0.124900214
SLC41A1,0.07170712
PM20D1,0.013425402
RHEX,0.33225715
FAM72A,0.0010705527
SRGAP2,0.13995107
RASSF5,0.033352483
EIF2D,0.03836851
MAPKAPK2,0.20433928
IL10,0.00031841907
IL20,0.0
FCMR,0.0091578495
PFKFB2,0.09979243
YOD1,0.017985914
CD55,0.058693774
CR1,0.042094316
CD46,0.32186288
MIR29B2CHG,0.46531048
CD34,0.066041745
PLXNA2,0.12327076
G0S2,0.08207798
TRAF3IP3,0.028797181
IRF6,0.028166743
UTP25,0.024800977
SERTAD4-AS1,0.030263457
HHAT,0.13513927
RCOR3,0.2937299
TRAF5,0.06313335
LINC00467,0.09053174
SLC30A1,0.046944708
NEK2,0.0017032252
LPGAT1,0.30427456
INTS7,0.05595738
PPP2R5A,0.23298445
PACC1,0.06558263
NENF,0.15712777
ENSG00000260805,0.004587609
ATF3,0.029988628
BATF3,0.006589081
