,Sample1157-EO3
NIPAL3,0.04940756
RCAN3,0.037297785
SRRM1,0.48610377
CLIC4,0.28133255
RUNX3,0.022452999
SYF2,0.5946569
RSRP1,0.3904307
TMEM50A,0.3935693
MACO1,0.1290423
LDLRAP1,0.053760245
MAN1C1,0.07689092
ENSG00000233478,0.0
SELENON,0.21994427
MTFR1L,0.2631019
PAQR7,0.16432065
STMN1,0.4041881
PAFAH2,0.060471047
PDIK1L,0.02655702
FAM110D,0.04464081
ZNF593OS,0.0
ZNF593,0.42579368
CEP85,0.021059733
SH3BGRL3,0.795713
UBXN11,0.08926566
CD52,0.1533126
DHDDS,0.091452986
HMGN2,0.8932603
RPS6KA1,0.081801675
ARID1A,0.20259722
PIGV,0.04948499
ZDHHC18,0.022444459
SFN,0.0005154902
GPN2,0.05479574
GPATCH3,0.04463651
NUDC,0.3984014
KDF1,0.053327296
TRNP1,0.105831206
SLC9A1,0.04924061
WDTC1,0.108069964
TMEM222,0.15140067
SYTL1,0.044494737
MAP3K6,0.050053332
FCN3,0.067550346
CD164L2,0.0017162365
WASF2,0.4178716
AHDC1,0.120746054
FGR,0.03306668
IFI6,0.15410435
FAM76A,0.04643854
STX12,0.17287995
PPP1R8,0.05597347
THEMIS2,0.010461982
RPA2,0.15501176
XKR8,0.037720818
EYA3,0.07154575
PTAFR,0.0042756135
DNAJC8,0.4111754
ATP5IF1,1.8109906
ENSG00000270605,0.006755688
MED18,0.026050378
PHACTR4,0.17094003
RCC1,0.010835592
TRNAU1AP,0.10112252
SNHG12,0.06539946
TAF12,0.12931913
RAB42,0.0
GMEB1,0.03670745
YTHDF2,0.22527355
EPB41,0.07992226
TMEM200B,0.00631412
SRSF4,0.21600863
MECR,0.08785962
PTPRU,0.027119605
LAPTM5,0.10290868
SDC3,0.027167168
PUM1,0.25093663
NKAIN1,0.0
SNRNP40,0.14150962
ZCCHC17,0.12923339
FABP3,0.53817636
SERINC2,0.35035247
TINAGL1,0.26857513
PEF1,0.23486333
COL16A1,0.007194323
PTP4A2,0.42487293
KHDRBS1,0.3969426
TMEM39B,0.03421346
KPNA6,0.1500036
TXLNA,0.12540969
CCDC28B,0.040483676
IQCC,0.011309625
TMEM234,0.036850818
EIF3I,0.42997065
FAM167B,0.074816205
LCK,0.050733745
HDAC1,0.2101933
MARCKSL1,0.103735425
FAM229A,0.082553335
BSDC1,0.13762617
ZBTB8A,0.010639292
ZBTB8OS,0.2030791
RBBP4,0.29680562
SYNC,0.036162283
NHSL3,0.21868944
YARS1,0.049109455
S100PBP,0.057141073
TMEM54,0.06756287
RNF19B,0.051732585
AK2,0.47800416
ZNF362,0.07812356
PHC2,0.32868895
SMIM12,0.23815519
GJA4,0.065841384
ENSG00000284773,0.010679695
ZMYM6,0.058343645
ZMYM1,0.042591266
SFPQ,0.46925223
ZMYM4,0.1390544
KIAA0319L,0.1637648
TFAP2E-AS1,0.0018473525
PSMB2,0.3899661
C1orf216,0.009919234
CLSPN,0.0
AGO4,0.03588613
AGO1,0.05250099
AGO3,0.06808913
ADPRS,0.09687665
COL8A2,0.0
TRAPPC3,0.20339148
MAP7D1,0.1218499
THRAP3,0.29254147
SH3D21,0.027986465
EVA1B,0.22726366
STK40,0.0898701
LSM10,0.23305038
OSCP1,0.04384343
MRPS15,0.48374334
CSF3R,0.0028923901
LITATS1,0.032309905
ZC3H12A,0.02249533
MEAF6,0.33783862
SNIP1,0.0467626
DNALI1,0.080010444
GNL2,0.049257718
AIRIM,0.032972936
CDCA8,0.0013686502
YRDC,0.08372347
C1orf122,0.4133864
MTF1,0.028424399
INPP5B,0.026592564
SF3A3,0.13629836
FHL3,0.02757466
UTP11,0.11271397
RRAGC,0.09444348
MYCBP,0.06964573
RHBDL2,0.0
AKIRIN1,0.21848787
NDUFS5,1.3337919
MACF1,0.35446432
PABPC4,0.25423238
HEYL,0.010516488
PPIE,0.14818242
TRIT1,0.03389847
MFSD2A,0.023843316
CAP1,0.3821335
PPT1,0.2038865
RLF,0.06277099
ZMPSTE24-DT,0.059495278
ZMPSTE24,0.1424883
COL9A2,0.05076442
SMAP2,0.14393367
ZNF684,0.066912994
RIMS3,0.0034472567
NFYC,0.13290454
CITED4,0.15942167
CTPS1,0.025150761
SCMH1,0.059684217
HIVEP3,0.025405528
FOXJ3,0.09144947
PPCS,0.46791765
CCDC30,0.03490948
PPIH,0.12691015
YBX1,1.274324
P3H1,0.029262763
C1orf50,0.050699364
SVBP,0.14981872
ERMAP,0.014201632
ZNF691,0.033371955
SLC2A1,0.0793969
CFAP144,0.002450201
EBNA1BP2,0.23415218
TMEM125,0.07080503
C1orf210,0.09623989
TIE1,0.05975586
ELOVL1,0.12731166
MED8,0.117496
SZT2,0.03414883
HYI,0.24032176
PTPRF,0.25047043
KDM4A,0.033546556
ST3GAL3,0.025685344
ARTN,0.01606035
IPO13,0.091688044
DPH2,0.029679175
ATP6V0B,1.0729316
B4GALT2,0.07006927
CCDC24,0.052913614
SLC6A9,0.0048666894
DMAP1,0.17882371
ERI3,0.24183816
RNF220,0.10538792
TMEM53,0.12273125
KIF2C,0.0
RPS8,2.6753068
PLK3,0.011952158
BTBD19,0.0067072064
EIF2B3,0.06068819
HECTD3,0.052512173
UROD,0.19718778
MUTYH,0.036169868
TOE1,0.02872645
PRDX1,1.6042787
AKR1A1,0.780302
NASP,0.23429853
CCDC17,0.007034288
GPBP1L1,0.20523292
TMEM69,0.0967515
IPP,0.038704257
MAST2,0.014992788
PIK3R3,0.056446705
TSPAN1,0.32326618
POMGNT1,0.1222439
LURAP1,0.03785092
LRRC41,0.14483748
UQCRH,1.8091266
NSUN4,0.042173408
FAAH,0.08419073
MKNK1,0.0406017
MOB3C,0.027104283
ATPAF1,0.20891812
EFCAB14,0.3350919
CYP4B1,0.0037866682
TAL1,0.03199794
CMPK1,0.28925374
TRABD2B,0.070103265
SPATA6,0.06239919
ELAVL4,0.0
FAF1,0.110256106
CDKN2C,0.06884966
RNF11,0.21096067
EPS15,0.16345611
OSBPL9,0.37158698
NRDC,0.18344265
TXNDC12,0.16669308
KTI12,0.033916954
BTF3L4,0.2692527
ZFYVE9,0.036231656
CC2D1B,0.04782554
PRPF38A,0.12466965
TUT4,0.2184266
GPX7,0.03343061
SHISAL2A,0.0
COA7,0.036005467
ZYG11B,0.14791474
ECHDC2,0.5268818
SCP2,0.8579102
PODN,0.0
CPT2,0.14509216
CZIB,0.31757268
MAGOH,0.39447623
LRP8,0.0054728705
NDC1,0.034231737
YIPF1,0.04913818
IFT25,0.2981454
LRRC42,0.061045073
TMEM59,1.152254
TCEANC2,0.020684233
CYB5RL,0.021944636
MRPL37,0.22312488
SSBP3,0.196795
ACOT11,0.09102085
TTC4,0.022676846
DHCR24,0.1087073
TMEM61,0.18435225
USP24,0.14436133
PLPP3,0.35841948
OMA1,0.11895916
TACSTD2,0.26226047
MYSM1,0.10009414
JUN,0.58425313
FGGY,0.07048442
NFIA,0.25037992
NFIA-AS2,0.0
TM2D1,0.23887478
PATJ,0.24388675
USP1,0.122495525
DOCK7,0.069032006
ANGPTL3,0.264888
ATG4C,0.033655446
ALG6,0.02330465
ITGB3BP,0.22650442
EFCAB7,0.04325977
PGM1,0.14321902
CACHD1,0.027063511
JAK1,0.36041346
AK4,0.38802463
DNAJC6,0.026417818
LEPROT,0.5028564
LEPR,0.047521133
PDE4B,0.011366652
SGIP1,0.109779924
MIER1,0.23956802
SERBP1,0.69191724
GADD45A,0.7176425
GNG12,0.24568117
WLS,0.36266583
LRRC40,0.06518831
SRSF11,0.4199966
ANKRD13C,0.06779175
ZRANB2,0.31858978
FPGT,0.035173453
FPGT-TNNI3K,0.0024033145
CRYZ,0.27036595
TYW3,0.1444368
ACADM,0.76251936
RABGGTB,0.2944788
ST6GALNAC3,0.009160966
PIGK,0.09518874
ZZZ3,0.110502005
USP33,0.13465783
MIGA1,0.16227774
NEXN,0.028979423
FUBP1,0.19067422
DNAJB4,0.10138357
GIPC2,0.2182737
ENSG00000273338,0.026601387
IFI44L,0.036984585
IFI44,0.046477884
ADGRL4,0.075942785
ADGRL2,0.07950788
TTLL7,0.029567054
PRKACB,0.15416028
RPF1,0.11672047
GNG5,1.2113199
SPATA1,0.015357172
CTBS,0.17785414
SSX2IP,0.099334285
C1orf52,0.08098755
BCL10,0.10932754
DDAH1,0.3101882
CCN1,0.049229447
ZNHIT6,0.055719104
ODF2L,0.13840148
SH3GLB1,0.37757188
SELENOF,0.399493
HS2ST1,0.07427381
LMO4,0.21058275
PKN2,0.25280994
GTF2B,0.13592155
KYAT3,0.10680551
RBMXL1,0.047902655
GBP3,0.07807509
GBP1,0.033982936
GBP2,0.06061038
GBP4,0.10534557
GBP5,0.00676371
LRRC8B,0.02728542
LRRC8C-DT,0.01154942
LRRC8C,0.03781503
LRRC8D,0.069559164
ZNF326,0.11019505
ZNF644,0.1625788
TGFBR3,0.099194735
BTBD8,0.017695233
GLMN,0.015738197
RPAP2,0.06567848
EVI5,0.10579068
RPL5,2.309525
DIPK1A,0.012113423
MTF2,0.07517779
TMED5,0.17312413
CCDC18,0.009258796
DR1,0.14929013
FNBP1L,0.28114858
BCAR3,0.07559336
DNTTIP2,0.1466503
GCLM,0.11296254
ARHGAP29,0.2625248
ABCD3,0.24010162
F3,0.015100382
CNN3,0.66167724
ALG14,0.0919175
TLCD4,0.03060186
PTBP2,0.06399327
DPYD,0.06735478
SNX7,0.100852184
PALMD,0.055250917
AGL,0.18403463
SLC35A3,0.12814249
MFSD14A,0.012107286
TRMT13,0.04958643
DBT,0.21023092
RTCA-AS1,0.023810016
RTCA,0.14943437
CDC14A,0.037032537
VCAM1,0.07221338
EXTL2,0.05262568
SLC30A7,0.07282783
DPH5,0.070536986
DPH5-DT,0.035676
S1PR1,0.07454833
RNPC3,0.15391655
PRMT6,0.06671592
VAV3,0.29636332
SLC25A24,0.08927189
EEIG2,0.012504776
HENMT1,0.008142633
PRPF38B,0.17869617
STXBP3,0.22831008
GPSM2,0.02178794
CLCC1,0.05347311
WDR47,0.03375604
TAF13,0.096463434
TMEM167B,0.113283746
SARS1,0.29351956
CELSR2,0.052406404
PSRC1,0.0
SORT1,0.23236969
PSMA5,0.45686686
CYB561D1,0.017230608
AMIGO1,0.030713214
GNAI3,0.15388912
AMPD2,0.051444475
GSTM4,0.20103486
GSTM1,0.009219272
GSTM5,0.00860054
GSTM3,0.68766314
CSF1,0.022047212
AHCYL1,0.50857633
STRIP1,0.058418516
KCNC4,0.070766926
RBM15,0.022933442
SLC16A4,0.18449245
LAMTOR5,1.2665828
CD53,0.09946834
LRIF1,0.049848314
DRAM2,0.1040402
CEPT1,0.041668117
ENSG00000273221,0.005186222
DENND2D,0.087589726
WDR77,0.047856305
ATP5PB,0.65723133
C1orf162,0.056832246
TMIGD3,0.0049929433
ADORA3,0.008146921
RAP1A,0.32893893
DDX20,0.06575778
CTTNBP2NL,0.07641735
WNT2B,0.006153889
ST7L,0.0674989
CAPZA1,0.19604795
MOV10,0.053731985
RHOC,0.6147443
PPM1J,0.0050353706
SLC16A1,0.03579607
SLC16A1-AS1,0.007815183
LRIG2,0.03334566
MAGI3,0.062618025
PHTF1,0.04518358
RSBN1,0.12693763
PTPN22,0.014965823
AP4B1,0.019836474
DCLRE1B,0.0099436985
HIPK1-AS1,0.0070220064
HIPK1,0.12797713
OLFML3,0.0047930703
TRIM33,0.122425504
BCAS2,0.23980092
DENND2C,0.013519465
NRAS,0.07800612
CSDE1,0.6965205
SIKE1,0.13601317
TSPAN2,0.032662727
NGF,0.0
VANGL1,0.01849428
CASQ2,0.005301424
SLC22A15,0.029147116
ATP1A1,1.6883197
CD58,0.08052337
CD2,0.06438625
PTGFRN,0.03352375
TTF2,0.025141705
TRIM45,0.015701128
VTCN1,0.10496624
MAN1A2,0.18723916
TENT5C,0.07886522
GDAP2,0.05622107
WDR3,0.03918747
WARS2,0.061237548
PHGDH,0.48772433
HMGCS2,0.12589213
NOTCH2,0.051353723
SEC22B,0.21968824
LINC00623,0.075647675
FCGR1BP,0.0
SRGAP2C,0.03866821
LINC02591,0.012935148
LINC02802,0.05778259
NBPF15,0.02518478
SRGAP2B,0.05006065
ENSG00000276216,0.0044427924
GPR89A,0.035294943
PDZK1,0.4729571
CD160,0.007193268
RNF115,0.22485739
POLR3C,0.038117986
NUDT17,0.011109795
PIAS3,0.03008361
ITGA10,0.013365325
PEX11B,0.083057046
RBM8A,0.53751916
LIX1L,0.04461108
POLR3GL,0.19901888
TXNIP,1.3562623
NOTCH2NLA,0.008534559
NBPF12,0.028046152
PRKAB2,0.05516758
ENSG00000237188,0.01518057
FMO5,0.054597855
CHD1L,0.038863488
BCL9,0.043630708
ACP6,0.079916246
GJA5,0.05703033
NBPF11,0.024350604
NBPF14,0.020285252
PDE4DIP,0.26165602
NBPF9,0.019388853
ENSG00000274265,0.12966909
NBPF19,0.037459273
FCGR1A,0.0
H2BC18,0.005082194
H2AC19,0.0
H2AC20,0.11758641
BOLA1,0.12703945
SF3B4,0.1651746
MTMR11,0.023490038
OTUD7B,0.058360197
VPS45,0.070183344
PLEKHO1,0.061336223
ANP32E,0.23644613
APH1A,0.32545817
C1orf54,0.12060921
MRPS21,0.97989595
PRPF3,0.06386234
RPRD2,0.13537937
TARS2,0.039677568
ECM1,0.011514294
ADAMTSL4-AS2,0.0
MCL1,0.288906
ENSA,0.48366672
GOLPH3L,0.0893169
CTSS,0.09900842
CTSK,0.006818939
ARNT,0.057199582
SETDB1,0.042616494
CERS2,0.32839566
ANXA9,0.058138702
MINDY1,0.09003355
C1orf56,0.1400437
CDC42SE1,0.21090898
MLLT11,0.027202282
GABPB2,0.049637463
TNFAIP8L2,0.017220989
SCNM1,0.10507226
LYSMD1,0.023124292
VPS72,0.14502688
PIP5K1A,0.06834286
PSMD4,0.3431077
ZNF687,0.052211896
PI4KB,0.13494498
RFX5,0.045853134
SELENBP1,0.25481385
PSMB4,0.62744415
POGZ,0.16529387
CGN,0.071972266
TUFT1,0.034868617
SNX27,0.19642264
MRPL9,0.18427165
OAZ3,0.005413421
TDRKH,0.0038006161
TDRKH-AS1,0.0034720753
THEM4,0.12320805
S100A10,1.5382293
S100A11,1.1705227
TCHH,0.0
S100A9,0.021339826
S100A12,0.0
S100A8,0.009106781
S100A7,0.0
S100A6,2.3500915
S100A5,0.008500402
S100A4,0.48411238
S100A16,0.27808324
S100A14,0.08617934
S100A13,0.6823545
CHTOP,0.15152967
SNAPIN,0.1765132
ILF2,0.4275097
NPR1,0.07697775
INTS3,0.12398617
SLC27A3,0.043178856
GATAD2B,0.08485358
DENND4B,0.055158775
CRTC2,0.07278176
SLC39A1,0.16082923
CREB3L4,0.037150163
JTB,0.64867777
JTB-DT,0.007138024
RAB13,0.49969837
RPS27,3.2595239
TPM3,0.50291324
C1orf43,0.5357256
UBAP2L,0.12161075
HAX1,0.3164558
ATP8B2,0.03866049
IL6R,0.08135932
SHE,0.039611846
UBE2Q1,0.15822364
ADAR,0.23132798
KCNN3,0.04817067
PMVK,0.42085698
PBXIP1,0.18261419
PYGO2,0.078953326
SHC1,0.09880028
CKS1B,0.14598882
FLAD1,0.08147724
ZBTB7B,0.09314759
ADAM15,0.09062996
EFNA4,0.02247326
EFNA3,0.0
EFNA1,0.11020328
SLC50A1,0.10823427
DPM3,0.67161846
KRTCAP2,0.5447311
MUC1,0.73108536
THBS3,0.027723137
MTX1,0.26150092
GBA1,0.096861094
ENTREP3,0.052592803
SCAMP3,0.11886333
CLK2,0.03969272
FDPS,0.38377607
RUSC1,0.07681191
ASH1L,0.26082078
MSTO1,0.0104182
YY1AP1,0.12121094
DAP3,0.18059781
GON4L,0.10362391
SYT11,0.02961283
RIT1,0.1141219
KHDC4,0.08363699
ARHGEF2,0.069641195
SSR2,0.6369855
UBQLN4,0.032986976
LAMTOR2,0.61382973
RAB25,0.22529837
LMNA,0.46360832
SEMA4A,0.051149063
SLC25A44,0.05892846
PMF1,0.31763947
SMG5,0.08526467
TMEM79,0.012625428
GLMP,0.12288403
CCT3,0.42310107
MEF2D,0.09833597
NAXE,0.42975307
GPATCH4,0.06409251
NES,0.08042355
CRABP2,0.020972569
ISG20L2,0.05418474
METTL25B,0.07800107
MRPL24,0.2688364
HDGF,0.29871428
PRCC,0.122105956
SH2D2A,0.030282222
PEAR1,0.023829462
ARHGEF11,0.045245774
ETV3,0.032270435
CD5L,0.0
KIRREL1,0.01405816
CD1D,0.005375711
CD1C,0.0
MNDA,0.02658079
PYHIN1,0.034913853
IFI16,0.14936583
ACKR1,0.010536157
FCER1A,0.01249445
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.41262203
FCRL6,0.00819995
TAGLN2,0.4689923
PIGM,0.052639112
IGSF8,0.14464132
ATP1A2,0.0069048754
PEA15,0.13169792
DCAF8,0.15776075
PEX19,0.12708545
COPA,0.2579163
NCSTN,0.20483437
SLAMF6,0.013179096
CD84,0.025071904
SLAMF1,0.013998472
CD48,0.11130863
SLAMF7,0.0
LY9,0.0065008397
CD244,0.0
ITLN1,0.056297127
F11R,0.16621488
TSTD1,0.90691715
USF1,0.042710293
ARHGAP30,0.018373773
NECTIN4,0.0075122435
KLHDC9,0.093619704
PFDN2,0.6673908
NIT1,0.17867106
DEDD,0.048475496
UFC1,0.53822654
USP21,0.015190441
PPOX,0.06341212
B4GALT3,0.07874857
ADAMTS4,0.0
NDUFS2,0.62496006
FCER1G,0.072667405
APOA2,0.015240279
TOMM40L,0.02900198
SDHC,0.66315144
FCGR2A,0.01584441
HSPA6,0.0037286365
FCGR3A,0.060038418
FCGR3B,0.0
FCGR2B,0.013841754
FCRLB,0.03235981
DUSP12,0.069869265
ATF6-DT,0.0
ATF6,0.16522926
OLFML2B,0.0018885265
SH2D1B,0.0054406966
UHMK1,0.24479958
UAP1,0.12322104
DDR2,0.017990926
HSD17B7,0.0340741
RGS4,0.0
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.325052
MGST3,1.5891185
ALDH9A1,0.39332712
TMCO1,0.56390655
UCK2,0.03286386
POGK,0.089681014
TADA1,0.017179145
POU2F1,0.077123135
CD247,0.060843226
CREG1,0.22863446
RCSD1,0.055618703
MPZL1,0.09951895
MPC2,0.92484426
DCAF6,0.091046624
GPR161,0.007894759
TIPRL,0.1624324
SFT2D2,0.14177103
XCL2,0.01730245
DPT,0.0041439454
ATP1B1,1.9507145
NME7,0.06556299
BLZF1,0.089480326
SLC19A2,0.06550913
F5,0.007566831
SELP,0.022652533
SELL,0.023023028
METTL18,0.037308663
SCYL3,0.050798036
KIFAP3,0.098417684
GORAB,0.018197963
FMO3,0.0
FMO2,0.015935596
FMO4,0.07615997
PRRC2C,0.3971364
VAMP4,0.08280235
METTL13,0.04633611
DNM3,0.03543705
DNM3OS,0.016361857
PIGC,0.08798795
SUCO,0.108268954
PRDX6-AS1,0.0064420295
PRDX6,1.2352564
KLHL20,0.04829115
CENPL,0.0064599933
DARS2,0.05556153
ZBTB37,0.063616626
RC3H1,0.11096065
RABGAP1L,0.09763203
CACYBP,0.28919652
MRPS14,0.20606731
KIAA0040,0.06398737
COP1,0.06880711
SEC16B,0.01412794
RASAL2,0.088453315
RALGPS2,0.08560338
ANGPTL1,0.13501813
FAM20B,0.109480366
TOR3A,0.06851726
ABL2,0.044277675
SOAT1,0.07836564
TOR1AIP2,0.23266199
TOR1AIP1,0.113972485
ENSG00000260360,0.001938974
CEP350,0.20447534
QSOX1,0.14209035
ACBD6,0.13224463
XPR1,0.07193093
STX6,0.06605679
MR1,0.034083012
IER5,0.05223926
GLUL,0.42531562
RNASEL,0.01806683
RGS16,0.023812965
NPL,0.16604841
DHX9,0.30089435
LAMC1,0.109962605
SMG7,0.13516057
NCF2,0.0148534905
ARPC5,0.3398915
RGL1,0.08242308
TSEN15,0.11966927
C1orf21,0.057714123
EDEM3,0.07482461
NIBAN1,0.017325252
RNF2,0.057108406
TRMT1L,0.10884088
SWT1,0.02915653
IVNS1ABP,0.5174947
ENSG00000273004,0.0016973572
HMCN1,0.012682152
TPR,0.31115663
ODR4,0.09654462
PTGS2,0.0
RGS18,0.016580483
RGS1,0.042779543
RGS13,0.0
RGS2,0.11989164
UCHL5,0.16760236
RO60,0.22548613
GLRX2,0.14730553
CDC73,0.10529633
KCNT2,0.0
CFH,0.024104208
CFHR1,0.0
ZBTB41,0.08582091
DENND1B,0.09528829
NEK7,0.11611162
PTPRC,0.13254093
MIR181A1HG,0.0063964413
NR5A2,0.0
ZNF281,0.0741247
DDX59,0.069806874
CAMSAP2,0.082684234
KIF21B,0.0059250006
TMEM9,0.30080697
PKP1,0.0016818969
PHLDA3,0.045035418
CSRP1,0.3537329
NAV1,0.03233521
IPO9-AS1,0.002716253
IPO9,0.08540398
SHISA4,0.056641567
ENSG00000223774,0.0041926852
LMOD1,0.011865721
TIMM17A,0.18244869
RNPEP,0.14577541
ELF3,0.08965662
ARL8A,0.19013172
PTPN7,0.015898587
LGR6,0.0
UBE2T,0.018228883
PPP1R12B,0.061585758
KDM5B,0.06486042
PCAT6,0.008852807
RABIF,0.07318735
KLHL12,0.054132972
ADIPOR1,0.24814029
CYB5R1,0.16123153
TMEM183A,0.16727771
LINC01353,0.0
BTG2-DT,0.0
BTG2,0.28773174
PRELP,0.009954583
ATP2B4,0.10340764
LAX1,0.0041406755
ZC3H11A,0.004226594
ZBED6,0.0006577853
SNRPE,0.66062623
SOX13,0.04667599
ETNK2,0.31699765
PLEKHA6,0.09769327
PPP1R15B,0.10445879
PIK3C2B,0.022914706
MDM4,0.17195608
NFASC,0.01572371
RBBP5,0.05420623
DSTYK,0.0794325
CDK18,0.06608031
ELK4,0.10792625
SLC45A3,0.016936159
NUCKS1,0.9434262
RAB29,0.16085438
SLC41A1,0.046761982
PM20D1,0.0068879914
RHEX,0.027656322
FAM72A,0.005198133
SRGAP2,0.045472078
RASSF5,0.024560552
EIF2D,0.12269359
MAPKAPK2,0.24749206
IL10,0.0
IL20,0.0
FCMR,0.025752986
PFKFB2,0.102633975
YOD1,0.027678387
CD55,0.090689585
CR1,0.0
CD46,0.5636418
MIR29B2CHG,0.09470372
CD34,0.13809305
PLXNA2,0.06915577
G0S2,0.4658258
TRAF3IP3,0.08278831
IRF6,0.10882354
UTP25,0.035139497
SERTAD4-AS1,0.07082904
HHAT,0.02184279
RCOR3,0.11187075
TRAF5,0.039737638
LINC00467,0.14246923
SLC30A1,0.10664479
NEK2,0.0
LPGAT1,0.10640254
INTS7,0.019356934
PPP2R5A,0.1858242
PACC1,0.019710237
NENF,0.69314784
ENSG00000260805,0.03567864
ATF3,0.117840774
BATF3,0.0065488014
NSL1,0.14085694
TATDN3,0.07733234
FLVCR1,0.023363424
ANGEL2,0.06622948
RPS6KC1,0.030155027
SMYD2,0.050245892
PTPN14,0.113836184
CENPF,0.0
KCTD3,0.13560364
GPATCH2,0.06662401
