,31-10042
GBP1,0.09812279
GBP2,0.06864046
GBP4,0.05887814
GBP5,0.01996059
LRRC8B,0.045490444
LRRC8C-DT,0.013199414
LRRC8C,0.04780676
LRRC8D,0.057671037
ZNF326,0.17206179
ZNF644,0.2557097
TGFBR3,0.06788287
BTBD8,0.03759212
GLMN,0.04636564
RPAP2,0.12420093
EVI5,0.096909896
RPL5,2.3707848
DIPK1A,0.02689349
MTF2,0.11061006
TMED5,0.26095897
CCDC18,0.009543508
DR1,0.17515427
FNBP1L,0.30955186
BCAR3,0.06237346
DNTTIP2,0.1663786
GCLM,0.12651828
ARHGAP29,0.63001555
ABCD3,0.21421078
F3,0.014215492
CNN3,0.5156506
ALG14,0.13609247
TLCD4,0.05455495
PTBP2,0.1401324
DPYD,0.08569977
SNX7,0.19597921
PALMD,0.04462367
AGL,0.13906279
SLC35A3,0.1443286
MFSD14A,0.0031879595
TRMT13,0.10817127
DBT,0.11023009
RTCA-AS1,0.007948108
RTCA,0.15162258
CDC14A,0.06827441
VCAM1,0.3663347
EXTL2,0.06783579
SLC30A7,0.14920852
DPH5,0.07761118
DPH5-DT,0.043857135
S1PR1,0.041355066
RNPC3,0.21304445
PRMT6,0.069148235
VAV3,0.3642711
SLC25A24,0.1470088
EEIG2,0.017270166
HENMT1,0.021726029
PRPF38B,0.25949073
STXBP3,0.22927499
GPSM2,0.027784575
CLCC1,0.091189064
WDR47,0.03899944
TAF13,0.109843254
TMEM167B,0.122285426
SARS1,0.30261746
CELSR2,0.14093041
PSRC1,0.008636913
SORT1,0.30504563
PSMA5,0.4892986
CYB561D1,0.032809325
AMIGO1,0.022293545
GNAI3,0.24548669
AMPD2,0.08230018
GSTM4,0.13079005
GSTM1,0.010509845
GSTM5,0.0017933019
GSTM3,0.50809324
CSF1,0.031181704
AHCYL1,0.3821895
STRIP1,0.051959436
KCNC4,0.105216995
RBM15,0.03829379
SLC16A4,0.33071992
LAMTOR5,1.1491576
CD53,0.21088701
LRIF1,0.060218293
DRAM2,0.21274234
CEPT1,0.0917141
ENSG00000273221,0.008955589
DENND2D,0.12072319
WDR77,0.07597612
ATP5PB,0.43630138
C1orf162,0.15880705
TMIGD3,0.0
ADORA3,0.0050651827
RAP1A,0.31645298
DDX20,0.049544513
CTTNBP2NL,0.14583369
WNT2B,0.035757467
ST7L,0.07067867
CAPZA1,0.33689645
MOV10,0.080975406
RHOC,0.6373637
PPM1J,0.010594636
SLC16A1,0.025559414
SLC16A1-AS1,0.016782923
LRIG2,0.045798942
MAGI3,0.08023595
PHTF1,0.059074264
RSBN1,0.12410243
PTPN22,0.03655025
AP4B1,0.031763762
DCLRE1B,0.014048815
HIPK1-AS1,0.006843573
HIPK1,0.13813467
OLFML3,0.0145796295
TRIM33,0.17863975
BCAS2,0.22324525
DENND2C,0.021530287
NRAS,0.11790694
CSDE1,0.7194
SIKE1,0.15165968
TSPAN2,0.01971999
NGF,0.0036553792
VANGL1,0.066843584
CASQ2,0.0
SLC22A15,0.02962207
ATP1A1,1.2315238
CD58,0.1936576
CD2,0.15195447
PTGFRN,0.07222736
TTF2,0.047452845
TRIM45,0.018709231
VTCN1,0.08688136
MAN1A2,0.20077828
TENT5C,0.042318787
GDAP2,0.060540233
WDR3,0.05568372
WARS2,0.047714118
PHGDH,0.22372054
HMGCS2,0.037332352
NOTCH2,0.10816863
SEC22B,0.2846941
LINC00623,0.15522966
FCGR1BP,0.0066600824
SRGAP2C,0.03413384
LINC02591,0.053715337
LINC02802,0.20392855
NBPF15,0.01965309
SRGAP2B,0.036446806
ENSG00000276216,0.027314179
GPR89A,0.03616365
PDZK1,0.4843073
CD160,0.014583752
RNF115,0.19484575
POLR3C,0.03548634
NUDT17,0.026338466
PIAS3,0.04719484
ITGA10,0.005744542
PEX11B,0.06611415
RBM8A,0.51664406
LIX1L,0.041814685
POLR3GL,0.17717473
TXNIP,1.7021883
NOTCH2NLA,0.019552609
NBPF12,0.032476433
PRKAB2,0.06061642
ENSG00000237188,0.026811674
FMO5,0.045815006
CHD1L,0.05343141
BCL9,0.053514853
ACP6,0.059103455
GJA5,0.006598101
NBPF11,0.028284242
NBPF14,0.041947987
PDE4DIP,0.16694717
NBPF9,0.03224523
ENSG00000274265,0.20375165
NBPF19,0.025755133
FCGR1A,0.020015398
H2BC18,0.008862405
H2AC19,0.0
H2AC20,0.091804266
BOLA1,0.090658255
SF3B4,0.24167368
MTMR11,0.053879816
OTUD7B,0.064926036
VPS45,0.11275472
PLEKHO1,0.1304634
ANP32E,0.2736759
APH1A,0.33775538
C1orf54,0.09370168
MRPS21,0.8739118
PRPF3,0.09913004
RPRD2,0.19599293
TARS2,0.034349427
ECM1,0.0059101214
ADAMTSL4-AS2,0.0
MCL1,0.2665673
ENSA,0.46967143
GOLPH3L,0.097346015
CTSS,0.27125037
CTSK,0.01394502
ARNT,0.07927187
SETDB1,0.07376434
CERS2,0.3350619
ANXA9,0.054042418
MINDY1,0.07676631
C1orf56,0.28477684
CDC42SE1,0.35032326
MLLT11,0.017540291
GABPB2,0.06355409
TNFAIP8L2,0.022132821
SCNM1,0.1311619
LYSMD1,0.029973403
VPS72,0.12242398
PIP5K1A,0.09933094
PSMD4,0.3505146
ZNF687,0.041728772
PI4KB,0.1300916
RFX5,0.05559678
SELENBP1,0.12881137
PSMB4,0.486488
POGZ,0.24551709
CGN,0.07524901
TUFT1,0.036717925
SNX27,0.17229502
MRPL9,0.17318945
OAZ3,0.012259944
TDRKH,0.019829178
TDRKH-AS1,0.0103413435
THEM4,0.14067736
S100A10,1.8856051
S100A11,2.2080781
TCHH,0.0
S100A9,0.16612175
S100A12,0.0010242932
S100A8,0.019382684
S100A7,0.0
S100A6,2.8859818
S100A5,0.00879044
S100A4,0.92179936
S100A16,0.4530879
S100A14,0.28244668
S100A13,0.9769538
CHTOP,0.18377982
SNAPIN,0.20084105
ILF2,0.442154
NPR1,0.092542686
INTS3,0.15591902
SLC27A3,0.0933725
GATAD2B,0.09648336
DENND4B,0.057016432
CRTC2,0.053610485
SLC39A1,0.28285402
CREB3L4,0.048555262
JTB,0.6081639
JTB-DT,0.0046124547
RAB13,0.53688496
RPS27,3.2894378
TPM3,0.7852737
C1orf43,0.4661089
UBAP2L,0.15399963
HAX1,0.40261513
ATP8B2,0.053516507
IL6R,0.08265171
SHE,0.02104007
UBE2Q1,0.16222468
ADAR,0.30404165
KCNN3,0.023559766
PMVK,0.353309
PBXIP1,0.26686418
PYGO2,0.09250942
SHC1,0.13091017
CKS1B,0.18746021
FLAD1,0.08388826
ZBTB7B,0.07558826
ADAM15,0.12502454
EFNA4,0.052353915
EFNA3,0.005076966
EFNA1,0.109846935
SLC50A1,0.13118327
DPM3,0.6502142
KRTCAP2,0.46806905
MUC1,1.0613546
THBS3,0.033484604
MTX1,0.22775736
GBA1,0.10189709
ENTREP3,0.04488575
SCAMP3,0.13778643
CLK2,0.07237133
FDPS,0.34775594
RUSC1,0.080824316
ASH1L,0.39006367
MSTO1,0.028973067
YY1AP1,0.0944838
DAP3,0.17335123
GON4L,0.17663729
SYT11,0.056324836
RIT1,0.1548102
KHDC4,0.10035892
ARHGEF2,0.098070234
SSR2,0.73715395
UBQLN4,0.0533329
LAMTOR2,0.5504055
RAB25,0.21757595
LMNA,0.6152981
SEMA4A,0.07705427
SLC25A44,0.04624154
PMF1,0.30911237
SMG5,0.10820658
TMEM79,0.01767782
GLMP,0.12510882
CCT3,0.54093313
MEF2D,0.08944105
NAXE,0.3400189
GPATCH4,0.07793525
NES,0.044111963
CRABP2,0.036855884
ISG20L2,0.09219466
METTL25B,0.057068277
MRPL24,0.18900068
HDGF,0.37191716
PRCC,0.1263979
SH2D2A,0.022501815
PEAR1,0.020870918
ARHGEF11,0.063845016
ETV3,0.044390235
CD5L,0.0
KIRREL1,0.08060991
CD1D,0.034429908
CD1C,0.034350924
MNDA,0.102979824
PYHIN1,0.029551292
IFI16,0.23168011
ACKR1,0.02868497
FCER1A,0.065795965
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.5521033
FCRL6,0.0036990547
TAGLN2,0.80409306
PIGM,0.07423562
IGSF8,0.1881343
ATP1A2,0.0039387722
PEA15,0.15200834
DCAF8,0.16969244
PEX19,0.12433655
COPA,0.25843903
NCSTN,0.23779067
SLAMF6,0.010460645
CD84,0.044899724
SLAMF1,0.029824678
CD48,0.20708144
SLAMF7,0.018498803
LY9,0.021543918
CD244,0.0059698536
ITLN1,0.0007625448
F11R,0.17077918
TSTD1,0.87395126
USF1,0.067912765
ARHGAP30,0.08243535
NECTIN4,0.0119497385
KLHDC9,0.12278007
PFDN2,0.61186117
NIT1,0.1755514
DEDD,0.056236695
UFC1,0.6801075
USP21,0.020372998
PPOX,0.065357566
B4GALT3,0.09041842
ADAMTS4,0.0039395904
NDUFS2,0.45015383
FCER1G,0.19013873
APOA2,0.0
TOMM40L,0.027458383
SDHC,0.4971246
FCGR2A,0.06636917
HSPA6,0.021462303
FCGR3A,0.060863238
FCGR3B,0.0
FCGR2B,0.06194631
FCRLB,0.05630698
DUSP12,0.09275784
ATF6-DT,0.0
ATF6,0.23695286
OLFML2B,0.012103389
SH2D1B,0.009537803
UHMK1,0.25416672
UAP1,0.06781773
DDR2,0.0161162
HSD17B7,0.066166095
RGS4,0.008788717
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.23900709
MGST3,1.5074242
ALDH9A1,0.29563817
TMCO1,0.69469124
UCK2,0.02917777
POGK,0.10759994
TADA1,0.03950463
POU2F1,0.10358511
CD247,0.064630955
CREG1,0.23492791
RCSD1,0.061263382
MPZL1,0.16993351
MPC2,0.9976588
DCAF6,0.13924897
GPR161,0.009201038
TIPRL,0.21842276
SFT2D2,0.21863984
XCL2,0.039920453
DPT,0.0
ATP1B1,1.2147607
NME7,0.14039323
BLZF1,0.097719386
SLC19A2,0.018863099
F5,0.0077787135
SELP,0.023470473
SELL,0.10112224
METTL18,0.062136125
SCYL3,0.057846893
KIFAP3,0.14100663
GORAB,0.038611993
FMO3,0.0
FMO2,0.039913468
FMO4,0.07859527
PRRC2C,0.5212813
VAMP4,0.07743318
METTL13,0.05730176
DNM3,0.024489451
DNM3OS,0.0046075433
PIGC,0.15043716
SUCO,0.14413637
PRDX6-AS1,0.011583388
PRDX6,1.0946455
KLHL20,0.0752369
CENPL,0.00905713
DARS2,0.02487154
ZBTB37,0.097087815
RC3H1,0.12743396
RABGAP1L,0.15981524
CACYBP,0.30851078
MRPS14,0.23105317
KIAA0040,0.059585556
COP1,0.08527469
SEC16B,0.03199653
RASAL2,0.12534681
RALGPS2,0.19743755
ANGPTL1,0.053508185
FAM20B,0.09995762
TOR3A,0.08639808
ABL2,0.06619515
SOAT1,0.116914265
TOR1AIP2,0.30456382
TOR1AIP1,0.1636837
ENSG00000260360,0.0012928126
CEP350,0.21070673
QSOX1,0.17655534
ACBD6,0.1686986
XPR1,0.09361631
STX6,0.07752295
MR1,0.099188015
IER5,0.10284137
GLUL,0.3605785
RNASEL,0.036613487
RGS16,0.027105788
NPL,0.099269904
DHX9,0.33388096
LAMC1,0.21923399
SMG7,0.1264838
NCF2,0.0347908
ARPC5,0.5866177
RGL1,0.06810346
TSEN15,0.10747666
C1orf21,0.031665187
EDEM3,0.1015289
NIBAN1,0.051445507
RNF2,0.08671748
TRMT1L,0.06963272
SWT1,0.03280356
IVNS1ABP,0.5585746
ENSG00000273004,0.0028854923
HMCN1,0.011883847
TPR,0.39524963
ODR4,0.11905395
PTGS2,0.02581215
RGS18,0.03535437
RGS1,0.05327289
RGS13,0.0
RGS2,0.062824994
UCHL5,0.15362525
RO60,0.27732667
GLRX2,0.142164
CDC73,0.13628496
KCNT2,0.03958043
CFH,0.11173747
CFHR1,0.0
ZBTB41,0.099880934
DENND1B,0.11173949
NEK7,0.11515985
PTPRC,0.33200675
MIR181A1HG,0.025283976
NR5A2,0.0
ZNF281,0.072974525
DDX59,0.059758347
CAMSAP2,0.102954544
KIF21B,0.020364532
TMEM9,0.3269627
PKP1,0.0044878093
PHLDA3,0.13874067
CSRP1,0.26408157
NAV1,0.027230414
IPO9-AS1,0.005076379
IPO9,0.09640377
SHISA4,0.07458015
ENSG00000223774,0.0049314164
LMOD1,0.009767083
TIMM17A,0.16347207
RNPEP,0.16674869
ELF3,0.48546612
ARL8A,0.20627184
PTPN7,0.033264425
LGR6,0.00517576
UBE2T,0.030612815
PPP1R12B,0.08085159
KDM5B,0.14107624
PCAT6,0.016068019
RABIF,0.084438466
KLHL12,0.046446405
ADIPOR1,0.20273608
CYB5R1,0.20220535
TMEM183A,0.20981412
LINC01353,0.0012302796
BTG2-DT,0.0
BTG2,0.26034036
PRELP,0.0025191922
ATP2B4,0.12710127
LAX1,0.004886794
ZC3H11A,0.008633142
ZBED6,0.004987654
SNRPE,0.6265449
SOX13,0.041478984
ETNK2,0.09572707
PLEKHA6,0.091330975
PPP1R15B,0.10715777
PIK3C2B,0.01652141
MDM4,0.4048269
NFASC,0.0073703337
RBBP5,0.07931944
DSTYK,0.078237236
CDK18,0.039391637
ELK4,0.17714229
SLC45A3,0.012647806
NUCKS1,0.7967115
RAB29,0.14336401
SLC41A1,0.044940684
PM20D1,0.001820325
RHEX,0.08874248
FAM72A,0.004434616
SRGAP2,0.061956868
RASSF5,0.033102307
EIF2D,0.09718872
MAPKAPK2,0.21870717
IL10,0.0
IL20,0.0
FCMR,0.034594536
PFKFB2,0.061077762
YOD1,0.036456
CD55,0.19171071
CR1,0.0046628243
CD46,0.73822874
MIR29B2CHG,0.11483248
CD34,0.09851272
PLXNA2,0.045756284
G0S2,0.17418966
TRAF3IP3,0.1278477
IRF6,0.06500262
UTP25,0.07397935
SERTAD4-AS1,0.2520464
HHAT,0.03188888
RCOR3,0.16302055
TRAF5,0.08844623
LINC00467,0.17438272
SLC30A1,0.13704805
NEK2,0.0
LPGAT1,0.23704344
INTS7,0.03220721
PPP2R5A,0.17524411
PACC1,0.03309349
NENF,0.4995284
ENSG00000260805,0.03509253
ATF3,0.046393648
BATF3,0.020119898
NSL1,0.17295547
TATDN3,0.116515644
FLVCR1,0.048166532
ANGEL2,0.0993449
RPS6KC1,0.04673823
SMYD2,0.10047984
PTPN14,0.14921239
