,3499
ASAP3,0.21753281
ID3,0.15575442
RPL11,0.21225609
ELOA,0.10584309
PITHD1,0.073443465
LYPLA2,0.031776432
GALE,0.085453786
HMGCL,0.16644473
FUCA1,0.086064525
PNRC2,0.099557474
SRSF10,0.5964023
STPG1,0.112812564
NIPAL3,0.36475033
RCAN3,0.05862222
SRRM1,0.44228378
CLIC4,0.6339252
RUNX3,0.0071379673
SYF2,0.095777355
RSRP1,1.0047615
TMEM50A,0.13786656
MACO1,0.31007013
LDLRAP1,0.079825245
MAN1C1,0.24611765
ENSG00000233478,0.051108446
SELENON,0.041176174
MTFR1L,0.13343742
PAQR7,0.03699722
STMN1,0.036831863
PAFAH2,0.07633373
PDIK1L,0.04949128
FAM110D,0.007892879
ZNF593OS,0.0
ZNF593,0.018237337
CEP85,0.077341415
SH3BGRL3,0.035245534
UBXN11,0.09337264
CD52,0.0041755056
DHDDS,0.23787221
HMGN2,0.079880945
RPS6KA1,0.14154738
ARID1A,0.69317126
PIGV,0.037823036
ZDHHC18,0.055956155
SFN,0.003655328
GPN2,0.09059374
GPATCH3,0.020626986
NUDC,0.16448835
KDF1,0.025005445
TRNP1,0.048223294
SLC9A1,0.12493098
WDTC1,0.23012584
TMEM222,0.07859092
SYTL1,0.03247014
MAP3K6,0.048407216
FCN3,0.01749027
CD164L2,0.0011703013
WASF2,0.5256591
AHDC1,0.23726913
FGR,0.0332485
IFI6,0.026132163
FAM76A,0.12960759
STX12,0.47642744
PPP1R8,0.12630191
THEMIS2,0.014782514
RPA2,0.09607298
XKR8,0.01711867
EYA3,0.6974653
PTAFR,0.02490261
DNAJC8,0.11890713
ATP5IF1,0.14912355
ENSG00000270605,0.033137824
MED18,0.018181788
PHACTR4,0.88347787
RCC1,0.05864339
TRNAU1AP,0.28005278
SNHG12,0.044236865
TAF12,0.12903847
RAB42,0.0018698731
GMEB1,0.16998821
YTHDF2,0.24195687
EPB41,0.645329
TMEM200B,0.0028593
SRSF4,0.8775317
MECR,0.11504568
PTPRU,0.044696573
LAPTM5,0.019879965
SDC3,0.019737583
PUM1,1.0080198
NKAIN1,0.0038869535
SNRNP40,0.18528649
ZCCHC17,0.27425712
FABP3,0.046226975
SERINC2,0.24847746
TINAGL1,0.38744164
PEF1,0.062801234
COL16A1,0.092181444
PTP4A2,0.11998151
KHDRBS1,0.40327388
TMEM39B,0.0869979
KPNA6,0.40908363
TXLNA,0.12775792
CCDC28B,0.03907838
IQCC,0.017613884
TMEM234,0.07427244
EIF3I,0.058235474
FAM167B,0.025817977
LCK,0.0054372726
HDAC1,0.20315686
MARCKSL1,0.009710428
FAM229A,0.0199329
BSDC1,0.2782813
ZBTB8A,0.05486119
ZBTB8OS,0.36806247
RBBP4,0.3190908
SYNC,0.11341576
NHSL3,0.28291073
YARS1,0.20052311
S100PBP,0.54157156
TMEM54,0.021669073
RNF19B,0.08439758
AK2,0.28171653
ZNF362,0.19094439
PHC2,0.5361583
SMIM12,0.1465055
GJA4,0.0104211485
ENSG00000284773,0.04911369
ZMYM6,0.005096451
ZMYM1,0.23040058
SFPQ,0.7169068
ZMYM4,0.9674103
KIAA0319L,0.7208281
TFAP2E-AS1,0.00373273
PSMB2,0.13074172
C1orf216,0.010264962
CLSPN,0.018195383
AGO4,0.4732049
AGO1,0.14957084
AGO3,0.911986
ADPRS,0.053526178
COL8A2,0.006162405
TRAPPC3,0.08826072
MAP7D1,0.07041386
THRAP3,0.6191073
SH3D21,0.0634772
EVA1B,0.01730015
STK40,0.17201583
LSM10,0.029143797
OSCP1,0.06226375
MRPS15,0.06709418
CSF3R,0.019300204
LITATS1,0.047691766
ZC3H12A,0.021154834
MEAF6,0.12718268
SNIP1,0.06928884
DNALI1,0.054838736
GNL2,0.06959909
AIRIM,0.053793427
CDCA8,0.010769878
YRDC,0.031155242
C1orf122,0.08879583
MTF1,0.12174535
INPP5B,0.36695635
SF3A3,0.11918886
FHL3,0.016578449
UTP11,0.024970317
RRAGC,0.056558598
MYCBP,0.005996985
RHBDL2,0.07901015
AKIRIN1,0.32116586
NDUFS5,0.12484193
MACF1,1.8386295
PABPC4,0.13457689
HEYL,0.025241524
PPIE,0.1201801
TRIT1,0.22968139
MFSD2A,0.032357775
CAP1,0.17851579
PPT1,0.072460614
RLF,0.5293953
ZMPSTE24-DT,0.017346986
ZMPSTE24,0.1430449
COL9A2,0.02928602
SMAP2,0.17800523
ZNF684,0.15793245
RIMS3,0.009686261
NFYC,0.5312545
CITED4,0.0067819143
CTPS1,0.120125614
SCMH1,1.120776
HIVEP3,0.507147
FOXJ3,0.7000282
PPCS,0.09156255
CCDC30,0.60074776
PPIH,0.08489164
YBX1,0.22433278
P3H1,0.052737527
C1orf50,0.0006863891
SVBP,0.020930659
ERMAP,0.18004584
ZNF691,0.014477781
SLC2A1,0.0610344
CFAP144,0.011105171
EBNA1BP2,0.21047217
TMEM125,0.017787209
C1orf210,0.013486691
TIE1,0.11931581
ELOVL1,0.033528436
MED8,0.051728655
SZT2,0.28373078
HYI,0.062512994
PTPRF,0.26590616
KDM4A,0.0
ST3GAL3,0.0036363546
ARTN,0.0068545225
IPO13,0.023902306
DPH2,0.021365229
ATP6V0B,0.12710986
B4GALT2,0.042175725
CCDC24,0.17264812
SLC6A9,0.039031804
DMAP1,0.05659127
ERI3,0.3562354
RNF220,0.095079325
TMEM53,0.12957904
KIF2C,0.019367732
RPS8,0.11218745
PLK3,0.022387516
BTBD19,0.03481184
EIF2B3,0.29667994
HECTD3,0.040296625
UROD,0.04723686
MUTYH,0.08267925
TOE1,0.030919714
PRDX1,0.16444181
AKR1A1,0.1316911
NASP,0.28059798
CCDC17,0.0085483985
GPBP1L1,0.6897365
TMEM69,0.05072739
IPP,0.21062954
MAST2,0.25658783
PIK3R3,0.035284285
TSPAN1,0.1857897
POMGNT1,0.24816616
LURAP1,0.20097393
LRRC41,0.23697677
UQCRH,0.25560328
NSUN4,0.17178605
FAAH,0.07171422
MKNK1,0.22546262
MOB3C,0.0
ATPAF1,0.22327675
EFCAB14,0.21101348
CYP4B1,0.009304768
TAL1,0.025734896
CMPK1,0.24355179
TRABD2B,0.63600725
SPATA6,0.5831459
ELAVL4,0.0
FAF1,1.4713548
CDKN2C,0.009842692
RNF11,0.21496667
EPS15,0.93389887
OSBPL9,0.8535137
NRDC,0.75461024
TXNDC12,0.13811637
KTI12,0.0
BTF3L4,0.23613414
ZFYVE9,0.62091756
CC2D1B,0.1191755
PRPF38A,0.11601672
TUT4,0.9759741
GPX7,0.012812963
SHISAL2A,0.008199318
COA7,0.025837997
ZYG11B,0.3503899
ECHDC2,0.72334415
SCP2,0.4307246
PODN,0.015924677
CPT2,0.059516877
CZIB,0.041357454
MAGOH,0.097747795
LRP8,0.02590266
NDC1,0.1345543
YIPF1,0.07871179
IFT25,0.14043483
LRRC42,0.06634677
TMEM59,0.30985475
TCEANC2,0.09719224
CYB5RL,0.0
MRPL37,0.05176251
SSBP3,0.5532898
ACOT11,0.57052004
TTC4,0.003963278
DHCR24,0.05759226
TMEM61,0.069126755
USP24,0.98885417
PLPP3,0.4960436
OMA1,0.001845745
TACSTD2,0.11603962
MYSM1,0.55160284
JUN,0.13267723
FGGY,0.88286376
NFIA,1.3056315
NFIA-AS2,0.0024274709
TM2D1,0.42565408
PATJ,2.0919433
USP1,0.083614126
DOCK7,0.6198293
ANGPTL3,0.04259724
ATG4C,0.23090278
ALG6,0.116052285
ITGB3BP,0.3555842
EFCAB7,0.23274665
PGM1,0.21282768
CACHD1,0.24386403
JAK1,0.70466006
AK4,0.20943004
DNAJC6,0.26517355
LEPROT,0.0
LEPR,0.34821716
PDE4B,0.09913331
SGIP1,0.94589543
MIER1,0.5299704
SERBP1,0.29250604
GADD45A,0.14556776
GNG12,0.47914815
WLS,0.56375986
LRRC40,0.21085168
SRSF11,1.0434544
ANKRD13C,0.5233949
ZRANB2,0.7616895
FPGT,0.0
FPGT-TNNI3K,0.0053702304
CRYZ,0.39106843
TYW3,0.15039065
ACADM,0.3645472
RABGGTB,0.073981054
ST6GALNAC3,0.5332589
PIGK,0.21486057
ZZZ3,0.9964137
USP33,0.7574322
MIGA1,0.4503364
NEXN,0.27460656
FUBP1,0.5645266
DNAJB4,0.0108112255
GIPC2,0.1402991
ENSG00000273338,0.0012026941
IFI44L,0.12949577
IFI44,0.15437764
ADGRL4,0.2769714
ADGRL2,0.70879465
TTLL7,0.09704821
PRKACB,0.40772307
RPF1,0.08359113
GNG5,0.13063829
SPATA1,0.32874313
CTBS,0.20787598
SSX2IP,0.13816783
C1orf52,0.17709696
BCL10,0.053840887
DDAH1,0.6863573
CCN1,0.091004044
ZNHIT6,0.3553469
ODF2L,0.56647193
SH3GLB1,0.46006736
SELENOF,0.37067303
HS2ST1,0.36949182
LMO4,0.30298412
PKN2,0.96873957
GTF2B,0.16277702
KYAT3,0.26654673
RBMXL1,0.0
GBP3,0.08603855
GBP1,0.036325783
GBP2,0.15341388
GBP4,0.06760965
GBP5,0.005659771
LRRC8B,0.20373514
LRRC8C-DT,0.06401514
LRRC8C,0.0
LRRC8D,0.025901573
ZNF326,0.37030193
ZNF644,0.87969625
TGFBR3,0.5348595
BTBD8,0.15356523
GLMN,0.26441666
RPAP2,0.61972874
EVI5,0.909089
RPL5,0.2344884
DIPK1A,0.19011791
MTF2,0.4614616
TMED5,0.26574817
CCDC18,0.271805
DR1,0.14330837
FNBP1L,0.8022206
BCAR3,0.70423543
DNTTIP2,0.039276633
GCLM,0.1374644
ARHGAP29,1.2927943
ABCD3,0.5156381
F3,0.022207242
CNN3,0.5113448
ALG14,0.2572177
TLCD4,0.0006190304
PTBP2,1.017065
DPYD,1.0050486
SNX7,0.15659724
PALMD,0.18856075
AGL,0.33835998
SLC35A3,0.002924617
MFSD14A,0.0067842007
TRMT13,0.24323365
DBT,0.30087808
RTCA-AS1,0.020295406
RTCA,0.24141596
CDC14A,0.25656533
VCAM1,0.13068902
EXTL2,0.1340961
SLC30A7,0.40555102
DPH5,0.13478038
DPH5-DT,0.14458096
S1PR1,0.035897523
RNPC3,0.48678666
PRMT6,0.003964142
VAV3,1.1597936
SLC25A24,0.2857118
EEIG2,0.087013
HENMT1,0.0069481647
PRPF38B,0.29168785
STXBP3,0.33663437
GPSM2,0.21087438
CLCC1,0.0
WDR47,0.12315112
TAF13,0.053085174
TMEM167B,0.060981885
SARS1,0.16491325
CELSR2,0.044024885
PSRC1,0.004271627
SORT1,0.5961858
PSMA5,0.18231793
CYB561D1,0.07298497
AMIGO1,0.0038352096
GNAI3,0.31480134
AMPD2,0.064696625
GSTM4,0.05520799
GSTM1,0.0
GSTM5,0.0135545675
GSTM3,0.12459363
CSF1,0.044357065
AHCYL1,0.51387864
STRIP1,0.11475974
KCNC4,0.10344139
RBM15,0.11057853
SLC16A4,0.33285227
LAMTOR5,0.092474304
CD53,0.06435491
LRIF1,0.12200886
DRAM2,0.20993692
CEPT1,0.33373874
ENSG00000273221,0.0060519483
DENND2D,0.1201062
WDR77,0.045117047
ATP5PB,0.17921554
C1orf162,0.028693141
TMIGD3,0.016535213
ADORA3,0.0
RAP1A,0.72346526
DDX20,0.041500527
CTTNBP2NL,0.33151796
WNT2B,0.19842069
ST7L,0.39038453
CAPZA1,0.49344328
MOV10,0.17068616
RHOC,0.07001855
PPM1J,0.0
SLC16A1,0.01970002
SLC16A1-AS1,0.15605183
LRIG2,0.43453547
MAGI3,1.1020265
PHTF1,0.22306015
RSBN1,0.24633574
PTPN22,0.028369537
AP4B1,0.04560963
DCLRE1B,0.005395195
HIPK1-AS1,0.01594138
HIPK1,0.20593274
OLFML3,0.00862441
TRIM33,0.6583196
BCAS2,0.07934323
DENND2C,0.0942118
NRAS,0.05031617
CSDE1,0.44710025
SIKE1,0.080243714
TSPAN2,0.0382068
NGF,0.049099963
VANGL1,0.05505856
CASQ2,0.015796568
SLC22A15,0.27937064
ATP1A1,1.4191679
CD58,0.28781188
CD2,0.005101251
PTGFRN,0.07137006
TTF2,0.14104281
TRIM45,0.035098955
VTCN1,0.12626769
MAN1A2,0.64450586
TENT5C,0.05496365
GDAP2,0.3224841
WDR3,0.09143282
WARS2,0.27447727
PHGDH,0.027676232
HMGCS2,0.0651286
NOTCH2,0.33949962
SEC22B,0.26947963
LINC00623,0.44758216
FCGR1BP,0.0048712376
SRGAP2C,0.15765533
LINC02591,0.07847352
LINC02802,0.0060357787
NBPF15,0.14378488
SRGAP2B,0.18386103
ENSG00000276216,0.00095476315
GPR89A,0.092619695
PDZK1,0.45129517
CD160,0.020136904
RNF115,0.7041604
POLR3C,0.109545715
NUDT17,0.01673857
PIAS3,0.05208967
ITGA10,0.033242144
PEX11B,0.07993038
RBM8A,0.057712477
LIX1L,0.05335159
POLR3GL,0.017829984
TXNIP,1.067263
NOTCH2NLA,0.0022332356
NBPF12,0.20305079
PRKAB2,0.09921164
ENSG00000237188,0.2611809
FMO5,0.30673623
CHD1L,0.2590528
BCL9,0.24504878
ACP6,0.22431602
GJA5,0.059641525
NBPF11,0.20616014
NBPF14,0.1135028
PDE4DIP,1.0235538
NBPF9,0.1187214
ENSG00000274265,0.80946296
NBPF19,0.19912703
FCGR1A,0.006522542
H2BC18,0.0215764
H2AC19,0.0011382042
H2AC20,0.01594966
BOLA1,0.026502365
SF3B4,0.024465382
MTMR11,0.02352839
OTUD7B,0.3852287
VPS45,0.5187017
PLEKHO1,0.046952687
ANP32E,0.1299538
APH1A,0.05936969
C1orf54,0.045447413
MRPS21,0.19303045
PRPF3,0.26773968
RPRD2,0.8521238
TARS2,0.09504682
ECM1,0.009662946
ADAMTSL4-AS2,0.0286135
MCL1,0.1904579
ENSA,0.63229674
GOLPH3L,0.2699971
CTSS,0.08373733
CTSK,0.044934656
ARNT,0.41502622
SETDB1,0.35392943
CERS2,0.15267403
ANXA9,0.017885111
MINDY1,0.08849204
C1orf56,0.06290268
CDC42SE1,0.21910201
MLLT11,0.0228131
GABPB2,0.4681745
TNFAIP8L2,0.0
SCNM1,0.09279498
LYSMD1,0.021629516
VPS72,0.07298775
PIP5K1A,0.93057436
PSMD4,0.13759036
ZNF687,0.027271578
PI4KB,0.29742643
RFX5,0.030086895
SELENBP1,0.44257566
PSMB4,0.045672797
POGZ,0.97952414
CGN,0.14091776
TUFT1,0.106867075
SNX27,0.3269334
MRPL9,0.03134181
OAZ3,0.0021519188
TDRKH,0.016129289
TDRKH-AS1,0.010282081
THEM4,0.21286094
S100A10,0.21417427
S100A11,0.17710648
TCHH,0.0008231454
S100A9,0.0062678363
S100A12,0.0
S100A8,0.0064168093
S100A7,0.0
S100A6,0.3590684
S100A5,0.0009389269
S100A4,0.10635968
S100A16,0.04051474
S100A14,0.010503717
S100A13,0.10421328
CHTOP,0.23572049
SNAPIN,0.03266884
ILF2,0.09307456
NPR1,0.08822024
INTS3,0.4825203
SLC27A3,0.0313961
GATAD2B,0.7854111
DENND4B,0.18057163
CRTC2,0.06870108
SLC39A1,0.040334035
CREB3L4,0.032547694
JTB,0.08053922
JTB-DT,0.005723422
RAB13,0.06687198
RPS27,0.0633162
TPM3,0.23247242
C1orf43,0.198615
UBAP2L,0.3319154
HAX1,0.07473654
ATP8B2,0.05248458
IL6R,0.09434416
SHE,0.11942473
UBE2Q1,0.049808126
ADAR,0.39720324
KCNN3,0.1949932
PMVK,0.06905603
PBXIP1,0.047539465
PYGO2,0.030187327
SHC1,0.022341818
CKS1B,0.01903346
FLAD1,0.055893883
ZBTB7B,0.05538227
ADAM15,0.06803403
EFNA4,0.0
EFNA3,0.0020873873
EFNA1,0.06629487
SLC50A1,0.052566126
DPM3,0.03760446
KRTCAP2,0.0021958756
MUC1,0.01849641
THBS3,0.11665796
MTX1,0.031542823
GBA1,0.051013853
ENTREP3,0.04233563
SCAMP3,0.09772562
CLK2,0.15934294
FDPS,0.32618335
RUSC1,0.058240503
ASH1L,1.3695569
MSTO1,0.037391968
YY1AP1,0.34894463
DAP3,0.33260575
GON4L,0.59010834
SYT11,0.029072532
RIT1,0.10586035
KHDC4,0.49004766
ARHGEF2,0.18493758
SSR2,0.08768802
UBQLN4,0.07902548
LAMTOR2,0.026699595
RAB25,0.041074324
LMNA,0.21037388
SEMA4A,0.14313975
SLC25A44,0.104987584
PMF1,0.0
SMG5,0.2351108
TMEM79,0.027462438
GLMP,0.028478716
CCT3,0.109946534
MEF2D,0.16221882
NAXE,0.0148742655
GPATCH4,0.023451518
NES,0.042403582
CRABP2,0.0038859595
ISG20L2,0.050670184
METTL25B,0.12231133
MRPL24,0.046038385
HDGF,0.14036949
PRCC,0.22840057
SH2D2A,0.0019877658
PEAR1,0.08006374
ARHGEF11,0.42060122
ETV3,0.043013804
CD5L,0.01150539
KIRREL1,0.37914822
CD1D,0.0045455005
CD1C,0.0
MNDA,0.0033567895
PYHIN1,0.007921209
IFI16,0.21159612
ACKR1,0.0013589258
FCER1A,0.0007680713
ENSG00000228560,0.0060172738
APCS,0.0
DUSP23,0.023092967
FCRL6,0.0010462475
TAGLN2,0.062298007
PIGM,0.0
IGSF8,0.048889827
ATP1A2,0.0051898756
PEA15,0.028362371
DCAF8,0.09959639
PEX19,0.00071641855
COPA,0.49501938
NCSTN,0.061254986
SLAMF6,0.0067342445
CD84,0.021315454
SLAMF1,0.0016124183
CD48,0.0071651894
SLAMF7,0.00054593134
LY9,0.0012341891
CD244,0.0016688753
ITLN1,0.0
F11R,0.07400861
TSTD1,0.0007052979
USF1,0.05035458
ARHGAP30,0.03386533
NECTIN4,0.013306934
KLHDC9,0.021075048
PFDN2,0.113491975
NIT1,0.15374345
DEDD,0.10576381
UFC1,0.07070325
USP21,0.03236747
PPOX,0.054665606
B4GALT3,0.04186827
ADAMTS4,0.0145306485
NDUFS2,0.2073916
FCER1G,0.0066102482
APOA2,0.0
TOMM40L,0.014824957
SDHC,0.35141078
FCGR2A,0.028671226
HSPA6,0.00053807173
FCGR3A,0.0055947583
FCGR3B,0.0016781824
FCGR2B,0.008227284
FCRLB,0.010168735
DUSP12,0.075140156
ATF6-DT,0.0006171068
ATF6,0.6582505
OLFML2B,0.021416467
SH2D1B,0.0036833782
UHMK1,0.23773149
UAP1,0.1197942
DDR2,0.20551614
HSD17B7,0.116764754
RGS4,0.00046109932
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.5986835
MGST3,0.49395758
ALDH9A1,0.07025511
TMCO1,0.2108547
UCK2,0.090516284
POGK,0.14427166
TADA1,0.11805437
POU2F1,0.87837183
CD247,0.019893102
CREG1,0.12279122
RCSD1,0.09756062
MPZL1,0.30627048
MPC2,0.13561504
DCAF6,0.8909623
GPR161,0.03612179
TIPRL,0.14524627
SFT2D2,0.2895068
XCL2,0.0
DPT,0.03834842
ATP1B1,1.8784583
NME7,0.6767056
BLZF1,0.21889223
SLC19A2,0.37814075
F5,0.040962182
SELP,0.047324616
SELL,0.002791404
METTL18,0.009193665
SCYL3,0.26701665
KIFAP3,0.44759935
GORAB,0.08194053
FMO3,0.019946251
FMO2,0.07754588
FMO4,0.21068797
PRRC2C,0.9287922
VAMP4,0.15478243
METTL13,0.05839408
DNM3,1.0242791
DNM3OS,0.089517385
PIGC,0.28550026
SUCO,0.3629082
PRDX6-AS1,0.3044044
PRDX6,0.18994817
KLHL20,0.4186345
CENPL,0.031279285
DARS2,0.081462525
ZBTB37,0.22410747
RC3H1,0.7108169
RABGAP1L,1.6372023
CACYBP,0.07387644
MRPS14,0.08994006
KIAA0040,0.14409192
COP1,1.0707244
SEC16B,0.15936738
RASAL2,1.047829
RALGPS2,0.7437122
ANGPTL1,0.22361068
FAM20B,0.19779076
TOR3A,0.03878572
ABL2,0.6433687
SOAT1,0.18572265
TOR1AIP2,0.34501702
TOR1AIP1,0.21683605
ENSG00000260360,0.0
CEP350,0.93409497
QSOX1,0.10940736
ACBD6,0.73282045
XPR1,0.66150326
STX6,0.1664387
MR1,0.10841339
IER5,0.010800092
GLUL,0.13140197
RNASEL,0.05000316
RGS16,0.021296503
NPL,0.08205561
DHX9,0.42632717
LAMC1,0.53175807
SMG7,0.54378784
NCF2,0.019159434
ARPC5,0.17138788
RGL1,0.3532216
TSEN15,0.19781722
C1orf21,0.37315935
EDEM3,0.30723312
NIBAN1,0.113351375
RNF2,0.16528055
TRMT1L,0.16472545
SWT1,0.28538778
IVNS1ABP,0.76737297
ENSG00000273004,0.0005395543
HMCN1,0.3651253
TPR,0.52905554
ODR4,0.35175535
PTGS2,0.042084806
RGS18,0.0014643088
RGS1,0.0080620665
RGS13,0.008472524
RGS2,0.010815897
UCHL5,0.17517982
RO60,0.27128497
GLRX2,0.05993979
CDC73,0.6141051
KCNT2,0.17905329
CFH,0.12002517
CFHR1,0.0
ZBTB41,0.16205996
DENND1B,0.8757584
NEK7,0.8701863
PTPRC,0.07320152
MIR181A1HG,0.19759588
NR5A2,0.10067267
ZNF281,0.056459635
DDX59,0.1535567
CAMSAP2,0.6102782
KIF21B,0.008676579
TMEM9,0.048543017
PKP1,0.0013078663
PHLDA3,0.023565082
CSRP1,0.085117005
NAV1,0.3809367
IPO9-AS1,0.21564586
IPO9,0.38591453
SHISA4,0.0070274607
ENSG00000223774,0.004882223
LMOD1,0.097120576
TIMM17A,0.13799934
RNPEP,0.17447674
ELF3,0.3346435
ARL8A,0.0664959
PTPN7,0.017579468
LGR6,0.0064382413
UBE2T,0.0046540373
PPP1R12B,0.79280376
KDM5B,0.42111474
PCAT6,0.0014658733
RABIF,0.030922273
KLHL12,0.08844835
ADIPOR1,0.07216537
CYB5R1,0.041005775
TMEM183A,0.061224934
LINC01353,0.0
BTG2-DT,0.0
BTG2,0.09739749
PRELP,0.05356364
ATP2B4,0.258246
LAX1,0.001382596
ZC3H11A,0.0
ZBED6,0.0
SNRPE,0.056741014
SOX13,0.34213737
ETNK2,0.04065882
PLEKHA6,0.4256338
PPP1R15B,0.077807695
PIK3C2B,0.2765705
MDM4,0.736065
NFASC,0.2953878
RBBP5,0.16446477
DSTYK,0.30032483
CDK18,0.13772963
ELK4,0.29862666
SLC45A3,0.023936579
NUCKS1,0.6732298
RAB29,0.11031602
SLC41A1,0.07629476
PM20D1,0.113312736
RHEX,0.6616394
FAM72A,0.0026299278
SRGAP2,0.3029317
RASSF5,0.026428565
EIF2D,0.13645726
MAPKAPK2,0.29686987
IL10,0.00200435
IL20,0.0
FCMR,0.0026686382
PFKFB2,0.18792734
YOD1,0.04232856
CD55,0.17956236
CR1,0.039096624
CD46,0.9312435
MIR29B2CHG,0.8563619
CD34,0.19178899
PLXNA2,0.40483788
G0S2,0.07426734
TRAF3IP3,0.013613105
IRF6,0.041258372
UTP25,0.07831523
SERTAD4-AS1,0.01285087
HHAT,0.23201117
RCOR3,0.9013948
TRAF5,0.13602987
LINC00467,0.22422402
SLC30A1,0.032147817
NEK2,0.0019922394
LPGAT1,0.5358124
INTS7,0.13040523
PPP2R5A,0.57418066
PACC1,0.06453162
NENF,0.05122068
ENSG00000260805,0.011280297
ATF3,0.038552858
BATF3,0.011334112
NSL1,0.23944004
TATDN3,0.16813265
FLVCR1,0.1585106
ANGEL2,0.25146037
RPS6KC1,0.55819094
SMYD2,0.16517282
