,18-142
XKR8,0.011504425
EYA3,0.4730114
PTAFR,0.020297524
DNAJC8,0.08693971
ATP5IF1,0.058137637
ENSG00000270605,0.029276539
MED18,0.008977106
PHACTR4,0.76971895
RCC1,0.08495469
TRNAU1AP,0.16558772
SNHG12,0.026396273
TAF12,0.097390525
RAB42,0.0011581964
GMEB1,0.13395777
YTHDF2,0.28091198
EPB41,0.47344357
TMEM200B,0.010027324
SRSF4,0.80799127
MECR,0.095002644
PTPRU,0.012963357
LAPTM5,0.01750987
SDC3,0.04167866
PUM1,0.86263317
NKAIN1,0.0030805878
SNRNP40,0.103406094
ZCCHC17,0.1510142
FABP3,0.056068044
SERINC2,0.12532172
TINAGL1,0.13056153
PEF1,0.07417814
COL16A1,0.028699253
PTP4A2,0.15813449
KHDRBS1,0.41972905
TMEM39B,0.06320969
KPNA6,0.32329446
TXLNA,0.11112177
CCDC28B,0.0058443225
IQCC,0.006036817
TMEM234,0.045636315
EIF3I,0.029808398
FAM167B,0.013317166
LCK,0.0063139237
HDAC1,0.13484584
MARCKSL1,0.009874355
FAM229A,0.02240823
BSDC1,0.30991983
ZBTB8A,0.028268868
ZBTB8OS,0.37711686
RBBP4,0.24438143
SYNC,0.007020834
NHSL3,0.2738409
YARS1,0.14404973
S100PBP,0.24337673
TMEM54,0.0048323954
RNF19B,0.11513839
AK2,0.33255765
ZNF362,0.17236297
PHC2,0.44956625
SMIM12,0.07755429
GJA4,0.0066643925
ENSG00000284773,0.023486625
ZMYM6,0.0020462964
ZMYM1,0.14937675
SFPQ,0.606836
ZMYM4,0.6970164
KIAA0319L,0.6265811
TFAP2E-AS1,0.0013756991
PSMB2,0.07996049
C1orf216,0.0043528653
CLSPN,0.0033765002
AGO4,0.19677694
AGO1,0.12521623
AGO3,0.78189576
ADPRS,0.057527658
COL8A2,0.0020338437
TRAPPC3,0.05014943
MAP7D1,0.041030075
THRAP3,0.57311934
SH3D21,0.03670924
EVA1B,0.030214932
STK40,0.29578742
LSM10,0.009285916
OSCP1,0.0388263
MRPS15,0.023392752
CSF3R,0.013980955
LITATS1,0.04894452
ZC3H12A,0.03481767
MEAF6,0.08405308
SNIP1,0.042802084
DNALI1,0.019739654
GNL2,0.069039226
AIRIM,0.031812888
CDCA8,0.0022008063
YRDC,0.011470286
C1orf122,0.018539073
MTF1,0.09495411
INPP5B,0.3916146
SF3A3,0.0904888
FHL3,0.008852908
UTP11,0.03007675
RRAGC,0.08319565
MYCBP,0.0060547357
RHBDL2,0.011747561
AKIRIN1,0.16173764
NDUFS5,0.07522492
MACF1,1.6165267
PABPC4,0.15867172
HEYL,0.030893985
PPIE,0.06846222
TRIT1,0.1428544
MFSD2A,0.008613838
CAP1,0.15488756
PPT1,0.025863457
RLF,0.39052907
ZMPSTE24-DT,0.008056697
ZMPSTE24,0.13157019
COL9A2,0.012138132
SMAP2,0.15687686
ZNF684,0.08014133
RIMS3,0.00835057
NFYC,0.39602053
CITED4,0.011525679
CTPS1,0.23731549
SCMH1,1.0946239
HIVEP3,0.37246767
FOXJ3,0.6524961
PPCS,0.073293746
CCDC30,0.75043184
PPIH,0.057389643
YBX1,0.13321997
P3H1,0.041802134
C1orf50,0.0
SVBP,0.0065544415
ERMAP,0.06609591
ZNF691,0.024199385
SLC2A1,0.04173233
CFAP144,0.0064259786
EBNA1BP2,0.74411714
TMEM125,0.03890642
C1orf210,0.011406129
TIE1,0.022337936
ELOVL1,0.032606006
MED8,0.028885657
SZT2,0.21165197
HYI,0.071370095
PTPRF,0.20362705
KDM4A,0.0
ST3GAL3,0.009785511
ARTN,0.003108137
IPO13,0.05591682
DPH2,0.0073416736
ATP6V0B,0.30807072
B4GALT2,0.05293157
CCDC24,0.059140913
SLC6A9,0.0062391125
DMAP1,0.08493107
ERI3,0.5620296
RNF220,0.06889186
TMEM53,0.09137138
KIF2C,0.0051809177
RPS8,0.07615322
PLK3,0.016760813
BTBD19,0.03479236
EIF2B3,0.24818753
HECTD3,0.053365815
UROD,0.02994596
MUTYH,0.035609934
TOE1,0.012972836
PRDX1,0.113101654
AKR1A1,0.26692906
NASP,0.26051283
CCDC17,0.004969496
GPBP1L1,0.5885524
TMEM69,0.032909684
IPP,0.14836176
MAST2,0.38352236
PIK3R3,0.033273738
TSPAN1,0.082464136
POMGNT1,0.06751622
LURAP1,0.1164549
LRRC41,0.16705292
UQCRH,0.1816174
NSUN4,0.1585691
FAAH,0.20582011
MKNK1,0.1402261
MOB3C,0.0
ATPAF1,0.12064321
EFCAB14,0.13424434
CYP4B1,0.013212741
TAL1,0.03008954
CMPK1,0.22994469
TRABD2B,1.6006459
SPATA6,0.39420855
ELAVL4,0.0014470838
FAF1,1.339786
CDKN2C,0.0022867215
RNF11,0.23942679
EPS15,0.64492387
OSBPL9,0.6208923
NRDC,0.46418664
TXNDC12,0.1215982
KTI12,0.0
BTF3L4,0.15846571
ZFYVE9,0.3675748
CC2D1B,0.11009985
PRPF38A,0.06257749
TUT4,0.586265
GPX7,0.0045008822
SHISAL2A,0.004298865
COA7,0.021708382
ZYG11B,0.3535296
ECHDC2,0.8922871
SCP2,0.44593772
PODN,0.010581531
CPT2,0.08230057
CZIB,0.032806296
MAGOH,0.051078323
LRP8,0.014127513
NDC1,0.09241206
YIPF1,0.067581095
IFT25,0.11240099
LRRC42,0.02643017
TMEM59,0.15322338
TCEANC2,0.069378406
CYB5RL,0.0
MRPL37,0.08681979
SSBP3,0.39465407
ACOT11,0.252969
TTC4,0.002068438
DHCR24,0.069453955
TMEM61,0.010319913
USP24,0.6018948
PLPP3,0.5171223
OMA1,0.0
TACSTD2,0.034169484
MYSM1,0.2477473
JUN,0.136952
FGGY,1.2552748
NFIA,1.3467385
NFIA-AS2,0.00025756474
TM2D1,0.20744996
PATJ,2.0208948
USP1,0.039382733
DOCK7,0.32666337
ANGPTL3,0.0044100774
ATG4C,0.10701691
ALG6,0.060522005
ITGB3BP,0.17554927
EFCAB7,0.06883238
PGM1,0.24031536
CACHD1,0.34220678
JAK1,0.61972135
AK4,0.9276879
DNAJC6,0.14070594
LEPROT,0.00029669536
LEPR,0.19095914
PDE4B,0.056518115
SGIP1,0.20547307
MIER1,0.26369196
SERBP1,0.2191822
GADD45A,0.3319413
GNG12,0.8733839
WLS,0.45692313
LRRC40,0.13701653
SRSF11,0.6889897
ANKRD13C,0.28963447
ZRANB2,0.5836227
FPGT,0.0
FPGT-TNNI3K,0.0002673563
CRYZ,0.32302403
TYW3,0.08258717
ACADM,0.3877973
RABGGTB,0.049844336
ST6GALNAC3,0.41684234
PIGK,0.09512503
ZZZ3,0.6348496
USP33,0.45075855
MIGA1,0.33017185
NEXN,0.08820104
FUBP1,0.37212107
DNAJB4,0.0033495398
GIPC2,0.43701586
ENSG00000273338,0.00043034373
IFI44L,0.030836679
IFI44,0.029178744
ADGRL4,0.07341746
ADGRL2,0.5810583
TTLL7,0.07293689
PRKACB,0.26551422
RPF1,0.03839615
GNG5,0.052144155
SPATA1,0.040827185
CTBS,0.062863104
SSX2IP,0.2152463
C1orf52,0.058172174
BCL10,0.042771444
DDAH1,0.8225745
CCN1,0.068404645
ZNHIT6,0.18245916
ODF2L,0.20658618
SH3GLB1,0.18093847
SELENOF,0.18860479
HS2ST1,0.291489
LMO4,0.087550275
PKN2,0.70445025
GTF2B,0.09966505
KYAT3,0.17247878
RBMXL1,0.0
GBP3,0.014372103
GBP1,0.014109963
GBP2,0.021402387
GBP4,0.026341157
GBP5,0.0016847409
LRRC8B,0.19298875
LRRC8C-DT,0.009206096
LRRC8C,0.0
LRRC8D,0.03583483
ZNF326,0.19260304
ZNF644,0.6956749
TGFBR3,0.67038953
BTBD8,0.09116018
GLMN,0.11415492
RPAP2,0.475965
EVI5,0.6034698
RPL5,0.1762169
DIPK1A,0.19987355
MTF2,0.30037174
TMED5,0.13629392
CCDC18,0.08671206
DR1,0.082455724
FNBP1L,0.93814975
BCAR3,0.32609105
DNTTIP2,0.038337644
GCLM,0.12909392
ARHGAP29,0.56508833
ABCD3,0.61618614
F3,0.025261365
CNN3,0.44483903
ALG14,0.16193081
TLCD4,0.000107725435
PTBP2,0.55215466
DPYD,0.6147573
SNX7,0.16860302
PALMD,0.03545261
AGL,0.16780461
SLC35A3,0.0006742378
MFSD14A,0.0024605475
TRMT13,0.13807043
DBT,0.1479335
RTCA-AS1,0.012101788
RTCA,0.13747893
CDC14A,0.2847862
VCAM1,0.08834363
EXTL2,0.10759118
SLC30A7,0.20890589
DPH5,0.092309
DPH5-DT,0.08845531
S1PR1,0.015020644
RNPC3,0.3958794
PRMT6,0.0054603443
VAV3,0.6036251
SLC25A24,0.13754095
EEIG2,0.049696792
HENMT1,0.0018828013
PRPF38B,0.33106735
STXBP3,0.17412187
GPSM2,0.023583174
CLCC1,0.0
WDR47,0.09548239
TAF13,0.034942802
TMEM167B,0.03341521
SARS1,0.10794261
CELSR2,0.026769616
PSRC1,0.001996026
SORT1,0.4004601
PSMA5,0.14986669
CYB561D1,0.019526727
AMIGO1,0.0062823254
GNAI3,0.26467255
AMPD2,0.043848876
GSTM4,0.034359243
GSTM1,0.0
GSTM5,0.0022005443
GSTM3,0.026731035
CSF1,0.01603195
AHCYL1,0.42538995
STRIP1,0.12739047
KCNC4,0.111623235
RBM15,0.10003308
SLC16A4,0.42797485
LAMTOR5,0.09717349
CD53,0.016799133
LRIF1,0.05138533
DRAM2,0.08197441
CEPT1,0.16108543
ENSG00000273221,0.0020724037
DENND2D,0.03844189
WDR77,0.0488544
ATP5PB,0.09709244
C1orf162,0.010271697
TMIGD3,0.005201212
ADORA3,0.0
RAP1A,0.59382105
DDX20,0.020544853
CTTNBP2NL,0.25772202
WNT2B,0.12929052
ST7L,0.2583015
CAPZA1,0.26201928
MOV10,0.1194746
RHOC,0.17442846
PPM1J,0.00019686946
SLC16A1,0.175561
SLC16A1-AS1,0.37713376
LRIG2,0.28054535
MAGI3,0.8603946
PHTF1,0.12747055
RSBN1,0.14976558
PTPN22,0.0075848037
AP4B1,0.024441164
DCLRE1B,0.0021850672
HIPK1-AS1,0.0061433464
HIPK1,0.14749879
OLFML3,0.004660799
TRIM33,0.53456277
BCAS2,0.048260063
DENND2C,0.043243572
NRAS,0.04305432
CSDE1,0.34668645
SIKE1,0.052252065
TSPAN2,0.02377192
NGF,0.02832566
VANGL1,0.1084047
CASQ2,0.0039237575
SLC22A15,0.16056885
ATP1A1,1.1938328
CD58,0.2679745
CD2,0.001466393
PTGFRN,0.04384508
TTF2,0.097640134
TRIM45,0.006197012
VTCN1,0.020259794
MAN1A2,0.5616998
TENT5C,0.035149697
GDAP2,0.2105108
WDR3,0.042996056
WARS2,0.16075373
PHGDH,0.13329144
HMGCS2,0.65350187
NOTCH2,0.15953769
SEC22B,0.12733994
LINC00623,0.26148102
FCGR1BP,0.0011296613
SRGAP2C,0.08462726
LINC02591,0.03563301
LINC02802,0.015701802
NBPF15,0.052594252
SRGAP2B,0.098586805
ENSG00000276216,0.00042255115
GPR89A,0.08638065
PDZK1,0.8493966
CD160,0.0007757303
RNF115,0.7037222
POLR3C,0.10395611
NUDT17,0.003082457
PIAS3,0.018522127
ITGA10,0.014815346
PEX11B,0.037084118
RBM8A,0.057272863
LIX1L,0.031923477
POLR3GL,0.008861986
TXNIP,0.9776467
NOTCH2NLA,0.0019699116
NBPF12,0.15410063
PRKAB2,0.09524375
ENSG00000237188,0.15540133
FMO5,0.11229893
CHD1L,0.20411064
BCL9,0.2818947
ACP6,0.13385494
GJA5,0.02147594
NBPF11,0.08621044
NBPF14,0.089722544
PDE4DIP,0.5993632
NBPF9,0.12241482
ENSG00000274265,0.35726234
NBPF19,0.09004152
FCGR1A,0.00046042207
H2BC18,0.0072602876
H2AC19,0.00030534048
H2AC20,0.0018349241
BOLA1,0.006947791
SF3B4,0.021131134
MTMR11,0.033824995
OTUD7B,0.35374802
VPS45,0.24331135
PLEKHO1,0.022845421
ANP32E,0.050394062
APH1A,0.073933244
C1orf54,0.055070277
MRPS21,0.095152244
PRPF3,0.21418428
RPRD2,0.6884902
TARS2,0.04270427
ECM1,0.0060331845
ADAMTSL4-AS2,0.016303599
MCL1,0.15694726
ENSA,0.5593613
GOLPH3L,0.14201953
CTSS,0.018445574
CTSK,0.0184955
ARNT,0.21742485
SETDB1,0.16412841
CERS2,0.0582602
ANXA9,0.009478338
MINDY1,0.051053602
C1orf56,0.0051942053
CDC42SE1,0.08706271
MLLT11,0.0021286616
GABPB2,0.2885069
TNFAIP8L2,0.0
SCNM1,0.018303804
LYSMD1,0.016343404
VPS72,0.050266642
PIP5K1A,0.62218577
PSMD4,0.13573998
ZNF687,0.018542385
PI4KB,0.23445374
RFX5,0.014636415
SELENBP1,0.081501074
PSMB4,0.030104732
POGZ,0.906887
CGN,0.10799753
TUFT1,0.13925037
SNX27,0.25854522
MRPL9,0.017612632
OAZ3,0.0020077864
TDRKH,0.0147978915
TDRKH-AS1,0.002364989
THEM4,0.13646446
S100A10,0.07035108
S100A11,0.027603317
TCHH,0.00092884945
S100A9,0.0058276304
S100A12,0.0002563803
S100A8,0.0027070974
S100A7,0.0
S100A6,0.13580774
S100A5,0.0013800712
S100A4,0.020056663
S100A16,0.04646444
S100A14,0.011276338
S100A13,0.071237035
CHTOP,0.16003777
SNAPIN,0.0054904344
ILF2,0.07730623
NPR1,0.043438226
INTS3,0.27167302
SLC27A3,0.026134508
GATAD2B,0.77266943
DENND4B,0.13696574
CRTC2,0.019469284
SLC39A1,0.031954803
CREB3L4,0.019192487
JTB,0.048691586
JTB-DT,0.0013317353
RAB13,0.037938457
RPS27,0.029238647
TPM3,0.17576447
C1orf43,0.18977876
UBAP2L,0.24084817
HAX1,0.02198046
ATP8B2,0.031163618
IL6R,0.88311267
SHE,0.030496133
UBE2Q1,0.039699342
ADAR,0.28499553
KCNN3,0.09240731
PMVK,0.094326675
PBXIP1,0.06256641
PYGO2,0.03165782
SHC1,0.012649532
CKS1B,0.0066691334
FLAD1,0.034888502
ZBTB7B,0.13473289
ADAM15,0.03944552
EFNA4,0.0
EFNA3,0.0011554975
EFNA1,0.11636854
SLC50A1,0.042911008
DPM3,0.02563305
KRTCAP2,0.0016017118
MUC1,0.0050175996
THBS3,0.096227
MTX1,0.019674957
GBA1,0.06913554
ENTREP3,0.027244858
SCAMP3,0.07444296
CLK2,0.11004702
FDPS,0.21265009
RUSC1,0.05469522
ASH1L,1.3771315
MSTO1,0.021345824
YY1AP1,0.25749227
DAP3,0.26886663
GON4L,0.49332553
SYT11,0.008867329
RIT1,0.07180326
KHDC4,0.2889634
ARHGEF2,0.12294402
SSR2,0.055467963
UBQLN4,0.13096212
LAMTOR2,0.017045222
RAB25,0.008211133
LMNA,0.19361559
SEMA4A,0.0401739
SLC25A44,0.24048863
PMF1,0.0
SMG5,0.20335354
TMEM79,0.016422713
GLMP,0.05236584
CCT3,0.104066454
MEF2D,0.1325549
NAXE,0.02475106
GPATCH4,0.045159437
NES,0.056075823
CRABP2,0.002309028
ISG20L2,0.057968937
METTL25B,0.06658834
MRPL24,0.031111237
HDGF,0.1845568
PRCC,0.16668819
SH2D2A,0.0020981475
PEAR1,0.017970122
ARHGEF11,0.5266319
ETV3,0.030210959
CD5L,0.0009910753
KIRREL1,0.098797984
CD1D,0.0007721333
CD1C,0.0011251693
MNDA,0.0029575443
PYHIN1,0.006776476
IFI16,0.06561595
ACKR1,0.0015171105
FCER1A,0.00029107838
ENSG00000228560,0.0063035497
APCS,0.0
DUSP23,0.028736025
FCRL6,0.00084234454
TAGLN2,0.067982204
PIGM,0.0
IGSF8,0.027885107
ATP1A2,0.0060924203
PEA15,0.04385805
DCAF8,0.14773898
PEX19,0.0001158576
COPA,0.30791372
NCSTN,0.064071834
SLAMF6,0.005184612
CD84,0.0065783425
SLAMF1,0.003911989
CD48,0.0011519339
SLAMF7,0.00049129594
LY9,0.0008653862
CD244,0.0008526641
ITLN1,0.0004059531
F11R,0.06961478
TSTD1,0.0
USF1,0.05101389
ARHGAP30,0.013502142
NECTIN4,0.009722967
KLHDC9,0.003761525
PFDN2,0.10432069
NIT1,0.097505905
DEDD,0.063935086
UFC1,0.026809009
USP21,0.014108753
PPOX,0.029086735
B4GALT3,0.044968255
ADAMTS4,0.007079987
NDUFS2,0.068076015
FCER1G,0.0029280258
APOA2,0.0
TOMM40L,0.016297143
SDHC,0.3132972
FCGR2A,0.02090035
HSPA6,0.0059021097
FCGR3A,0.004092434
FCGR3B,0.0022989505
FCGR2B,0.0037922184
FCRLB,0.0021420284
DUSP12,0.044409283
ATF6-DT,0.0
ATF6,0.5191766
OLFML2B,0.008701562
SH2D1B,0.0053160284
UHMK1,0.1578148
UAP1,0.11795375
DDR2,0.12307087
HSD17B7,0.0572702
RGS4,0.00059731415
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.319862
MGST3,0.55305034
ALDH9A1,0.08333222
TMCO1,0.12807928
UCK2,0.1413396
POGK,0.09765639
TADA1,0.06884707
POU2F1,0.5368188
CD247,0.016324997
CREG1,0.043647096
RCSD1,0.04219095
MPZL1,0.15940548
MPC2,0.066689044
DCAF6,0.5218402
GPR161,0.027944937
TIPRL,0.086339384
SFT2D2,0.2603488
XCL2,0.0
DPT,0.010788799
ATP1B1,1.3456647
NME7,0.45593628
BLZF1,0.12318293
SLC19A2,0.28031912
F5,0.0061065266
SELP,0.005249427
SELL,0.0067613423
METTL18,0.004849515
SCYL3,0.11311683
KIFAP3,0.21516684
GORAB,0.033927392
FMO3,0.006890409
FMO2,0.013854597
FMO4,0.40644643
PRRC2C,0.90498006
VAMP4,0.04930436
METTL13,0.028354995
DNM3,0.308326
DNM3OS,0.012827207
PIGC,0.08277596
SUCO,0.3194189
PRDX6-AS1,0.13500169
PRDX6,0.16050442
KLHL20,0.40973958
CENPL,0.016026733
DARS2,0.0370462
ZBTB37,0.16017905
RC3H1,0.48674795
RABGAP1L,1.9131088
CACYBP,0.028546812
MRPS14,0.034463868
KIAA0040,0.08896729
COP1,0.7620063
SEC16B,0.37571827
RASAL2,1.0252551
RALGPS2,0.53080803
ANGPTL1,0.0060505504
FAM20B,0.13360985
TOR3A,0.031511407
ABL2,0.4778439
SOAT1,0.12626605
TOR1AIP2,0.19310921
TOR1AIP1,0.11770675
ENSG00000260360,0.00031399608
CEP350,0.6093546
QSOX1,0.08588721
ACBD6,0.51956105
XPR1,0.92518604
STX6,0.12851138
MR1,0.049148608
IER5,0.006524684
GLUL,0.11449838
RNASEL,0.033214953
RGS16,0.005639713
NPL,0.47410148
DHX9,0.30697083
LAMC1,0.32780764
SMG7,0.50788826
NCF2,0.0075880345
ARPC5,0.07281033
RGL1,0.7148568
TSEN15,0.13706477
C1orf21,0.14235413
EDEM3,0.20686826
NIBAN1,0.07268794
RNF2,0.1357923
TRMT1L,0.094639376
SWT1,0.13915552
IVNS1ABP,0.28756377
ENSG00000273004,0.0012981977
HMCN1,0.10910941
TPR,0.33359987
ODR4,0.16239314
PTGS2,0.004529221
RGS18,0.0020529602
RGS1,0.009116039
RGS13,0.0011998508
RGS2,0.04229404
UCHL5,0.09955161
RO60,0.14336047
GLRX2,0.018582463
CDC73,0.39344057
KCNT2,0.07670916
CFH,0.031236887
CFHR1,0.0
ZBTB41,0.070749134
DENND1B,0.401212
NEK7,0.49373025
PTPRC,0.04413456
MIR181A1HG,0.13477321
NR5A2,0.011112384
ZNF281,0.057180457
DDX59,0.09623767
CAMSAP2,0.4854766
KIF21B,0.0070681167
TMEM9,0.07122312
PKP1,0.0038791816
PHLDA3,0.00758252
CSRP1,0.11094979
NAV1,0.13311139
IPO9-AS1,0.018974138
IPO9,0.24151313
SHISA4,0.0044999286
ENSG00000223774,0.002732456
LMOD1,0.03337016
TIMM17A,0.086292
RNPEP,0.0708084
ELF3,0.111758396
ARL8A,0.09115107
PTPN7,0.003730313
LGR6,0.02284109
UBE2T,0.0006145971
PPP1R12B,0.6105747
KDM5B,0.33079353
PCAT6,0.0019357844
RABIF,0.020642776
KLHL12,0.08595183
ADIPOR1,0.03574634
CYB5R1,0.066402115
TMEM183A,0.039575793
LINC01353,0.00029031976
BTG2-DT,0.00051357446
BTG2,0.11334038
PRELP,0.0070975004
ATP2B4,0.30012482
LAX1,0.0015407968
ZC3H11A,0.0
ZBED6,0.0
SNRPE,0.01659472
SOX13,0.3033113
ETNK2,0.33000866
PLEKHA6,1.3631692
PPP1R15B,0.11117849
PIK3C2B,0.06768383
MDM4,0.48500976
NFASC,0.12359807
RBBP5,0.10741661
DSTYK,0.17796254
CDK18,0.18571901
ELK4,0.16941838
SLC45A3,0.021812342
NUCKS1,0.500221
RAB29,0.13534586
SLC41A1,0.11684921
PM20D1,0.016147332
RHEX,1.0609947
FAM72A,0.0005206432
SRGAP2,0.16540837
RASSF5,0.011512083
EIF2D,0.060239267
MAPKAPK2,0.49053407
IL10,0.0003075482
IL20,0.0
FCMR,0.0017313249
PFKFB2,0.8078708
YOD1,0.055186868
CD55,0.04796903
CR1,0.02627077
CD46,0.3016126
MIR29B2CHG,0.7900515
CD34,0.053879056
PLXNA2,0.4135831
G0S2,0.03524469
TRAF3IP3,0.01322139
IRF6,0.043195106
UTP25,0.025735974
SERTAD4-AS1,0.001602044
HHAT,0.13049845
RCOR3,0.37069038
TRAF5,0.061630484
LINC00467,0.115065336
SLC30A1,0.031005852
NEK2,0.00013750077
LPGAT1,0.3200983
INTS7,0.0811538
PPP2R5A,0.4224094
PACC1,0.14284119
NENF,0.07977081
ENSG00000260805,0.001209132
ATF3,0.10375044
BATF3,0.0026271648
