,29-10013
FBXO2,0.07902254
FBXO44,0.096415974
FBXO6,0.018674333
MAD2L2,0.06219254
AGTRAP,0.15053827
C1orf167,0.005747275
MTHFR,0.08321739
CLCN6,0.067087516
KIAA2013,0.14170069
PLOD1,0.08322594
MFN2,0.17737257
MIIP,0.046406522
TNFRSF1B,0.08009588
VPS13D,0.42594266
DHRS3,0.2924774
PDPN,0.0067144674
PRDM2,0.22531487
KAZN,0.65967166
TMEM51,0.24042904
FHAD1,0.028847031
EFHD2,0.16079944
CASP9,0.048720162
DNAJC16,0.20929566
DDI2,0.17431629
PLEKHM2,0.12868585
SLC25A34,0.013202145
FBLIM1,0.04878122
SPEN-AS1,0.05485542
SPEN,0.34695515
ZBTB17,0.060221743
SRARP,0.040816095
HSPB7,0.0383328
EPHA2,0.04306732
CPLANE2,0.006369574
FBXO42,0.20774993
SZRD1,0.22273469
NECAP2,0.11177028
NBPF1,0.1040501
CROCC,0.11344992
ENSG00000238142,0.05242507
MFAP2,0.008169745
ATP13A2,0.06590904
SDHB,0.26238382
PADI2,0.06642949
PADI4,0.0057262955
RCC2,0.12105578
ARHGEF10L,0.33685157
IGSF21,0.005477537
ALDH4A1,0.1434438
IFFO2,0.022445181
UBR4,0.30546936
EMC1,0.094216116
MRTO4,0.067739494
AKR7A3,0.14710738
AKR7A2,0.26228106
SLC66A1,0.033270005
CAPZB,0.4965332
MICOS10,0.51077557
NBL1,0.065765016
TMCO4,0.14912297
OTUD3,0.05127374
PLA2G5,0.0028244087
CAMK2N1,0.6757598
MUL1,0.07302307
CDA,0.13802765
PINK1,0.2485009
PINK1-AS,0.016861597
DDOST,0.16957872
KIF17,0.008797791
HP1BP3,0.6871126
EIF4G3,0.45643872
ECE1,0.20229082
NBPF3,0.028620027
ALPL,0.06361441
USP48,0.29617482
HSPG2,0.25859037
CDC42,1.0023181
WNT4,0.0022436155
ZBTB40,0.08819538
C1QA,0.025761932
C1QC,0.012857554
C1QB,0.020447642
EPHB2,0.043331355
KDM1A,0.19868235
LUZP1,0.19455887
HNRNPR,0.41686788
ZNF436,0.024184264
TCEA3,0.29082507
ASAP3,0.07084267
ID3,0.23128377
RPL11,1.9103248
ELOA,0.091313735
PITHD1,0.11417788
LYPLA2,0.15845121
GALE,0.05421037
HMGCL,0.19382691
FUCA1,0.18914713
PNRC2,0.38093817
SRSF10,0.43939808
STPG1,0.0514855
NIPAL3,0.13374192
RCAN3,0.104567826
SRRM1,0.47764578
CLIC4,0.6191324
RUNX3,0.019751579
SYF2,0.44142026
RSRP1,0.6429536
TMEM50A,0.4204939
MACO1,0.20388815
LDLRAP1,0.06980292
MAN1C1,0.14249231
ENSG00000233478,0.010288714
SELENON,0.09129175
MTFR1L,0.20627378
PAQR7,0.12436052
STMN1,0.26894584
PAFAH2,0.09551548
PDIK1L,0.059761968
FAM110D,0.009468288
ZNF593OS,0.00055954885
ZNF593,0.16171992
CEP85,0.03188807
SH3BGRL3,0.46153548
UBXN11,0.06765992
CD52,0.13902637
DHDDS,0.10775586
HMGN2,0.5324297
RPS6KA1,0.101951145
ARID1A,0.38103476
PIGV,0.0429843
ZDHHC18,0.036520485
SFN,0.0023987778
GPN2,0.056250084
GPATCH3,0.029344566
NUDC,0.26839498
KDF1,0.035770006
TRNP1,0.04438956
SLC9A1,0.06433491
WDTC1,0.15769856
TMEM222,0.11433709
SYTL1,0.032083474
MAP3K6,0.022539249
FCN3,0.025048958
CD164L2,0.0016629134
WASF2,0.39257178
AHDC1,0.14758602
FGR,0.044101853
IFI6,0.0955295
FAM76A,0.12098776
STX12,0.24313973
PPP1R8,0.08122447
THEMIS2,0.016573677
RPA2,0.12718047
XKR8,0.0215254
EYA3,0.32069382
PTAFR,0.017838944
DNAJC8,0.24095763
ATP5IF1,0.82846624
ENSG00000270605,0.032995883
MED18,0.024520267
PHACTR4,0.41805607
RCC1,0.040437426
TRNAU1AP,0.09594445
SNHG12,0.042143743
TAF12,0.09779241
RAB42,0.0016875577
GMEB1,0.083559304
YTHDF2,0.23534396
EPB41,0.2575931
TMEM200B,0.011134554
SRSF4,0.39847505
MECR,0.08260302
PTPRU,0.024653908
LAPTM5,0.08114983
SDC3,0.032809474
PUM1,0.5176486
NKAIN1,0.008297732
SNRNP40,0.11751672
ZCCHC17,0.12211605
FABP3,0.2355888
SERINC2,0.27268
TINAGL1,0.23690642
PEF1,0.12534066
COL16A1,0.027131509
PTP4A2,0.3574673
KHDRBS1,0.5292739
TMEM39B,0.04638854
KPNA6,0.25215864
TXLNA,0.107502155
CCDC28B,0.04314069
IQCC,0.008000151
TMEM234,0.05072955
EIF3I,0.20748712
FAM167B,0.038766056
LCK,0.030259315
HDAC1,0.18465257
MARCKSL1,0.096544534
FAM229A,0.052696012
BSDC1,0.1738344
ZBTB8A,0.034142356
ZBTB8OS,0.20711283
RBBP4,0.47262165
SYNC,0.05039934
NHSL3,0.23735505
YARS1,0.0721236
S100PBP,0.18375929
TMEM54,0.071757264
RNF19B,0.11349787
AK2,0.37946123
ZNF362,0.113511294
PHC2,0.29224017
SMIM12,0.13976106
GJA4,0.028484615
ENSG00000284773,0.02480925
ZMYM6,0.070291854
ZMYM1,0.15718424
SFPQ,0.6715027
ZMYM4,0.54629034
KIAA0319L,0.31043914
TFAP2E-AS1,0.002913136
PSMB2,0.21090317
C1orf216,0.010247267
CLSPN,0.00339302
AGO4,0.14122131
AGO1,0.13087393
AGO3,0.3473891
ADPRS,0.06165517
COL8A2,0.0047231736
TRAPPC3,0.14514302
MAP7D1,0.091170594
THRAP3,0.38530195
SH3D21,0.026360922
EVA1B,0.15766937
STK40,0.10470628
LSM10,0.12224207
OSCP1,0.061857015
MRPS15,0.16862021
CSF3R,0.010259946
LITATS1,0.028672954
ZC3H12A,0.015811622
MEAF6,0.22631869
SNIP1,0.07692837
DNALI1,0.06377442
GNL2,0.044091247
AIRIM,0.050067447
CDCA8,0.0031611144
YRDC,0.03610005
C1orf122,0.2642972
MTF1,0.073872015
INPP5B,0.116586
SF3A3,0.13282461
FHL3,0.022019986
UTP11,0.066479154
RRAGC,0.11472237
MYCBP,0.054258306
RHBDL2,0.015264155
AKIRIN1,0.26483294
NDUFS5,0.8631172
MACF1,0.86493975
PABPC4,0.14154533
HEYL,0.011685696
PPIE,0.12625876
TRIT1,0.10132349
MFSD2A,0.002794904
CAP1,0.34903312
PPT1,0.2293989
RLF,0.20012683
ZMPSTE24-DT,0.03660347
ZMPSTE24,0.318647
COL9A2,0.0410617
SMAP2,0.11014384
ZNF684,0.069613695
RIMS3,0.005586834
NFYC,0.30315998
CITED4,0.13509427
CTPS1,0.03755289
SCMH1,0.29657364
HIVEP3,0.13378637
FOXJ3,0.27597132
PPCS,0.23670854
CCDC30,0.25888455
PPIH,0.08326289
YBX1,0.7619013
P3H1,0.03961113
C1orf50,0.02494131
SVBP,0.06600042
ERMAP,0.068099715
ZNF691,0.028364854
SLC2A1,0.060655754
CFAP144,0.00854223
EBNA1BP2,0.2085879
TMEM125,0.06580526
C1orf210,0.05465893
TIE1,0.04987806
ELOVL1,0.080742754
MED8,0.06780158
SZT2,0.10266649
HYI,0.14102955
PTPRF,0.24753107
KDM4A,0.017394742
ST3GAL3,0.029390832
ARTN,0.008785131
IPO13,0.0661273
DPH2,0.023426311
ATP6V0B,0.89394706
B4GALT2,0.063767135
CCDC24,0.07442649
SLC6A9,0.017208546
DMAP1,0.11411228
ERI3,0.25640863
RNF220,0.100607865
TMEM53,0.077204645
KIF2C,0.0060457066
RPS8,1.5870929
PLK3,0.01040336
BTBD19,0.013670011
EIF2B3,0.13560933
HECTD3,0.05034662
UROD,0.12129283
MUTYH,0.04171325
TOE1,0.020653091
PRDX1,1.0073528
AKR1A1,0.3192089
NASP,0.19184713
CCDC17,0.005076007
GPBP1L1,0.4301936
TMEM69,0.09759185
IPP,0.12224348
MAST2,0.07607286
PIK3R3,0.04567207
TSPAN1,0.24952905
POMGNT1,0.11137868
LURAP1,0.050832856
LRRC41,0.12559165
UQCRH,0.83973414
NSUN4,0.0766
FAAH,0.10985512
MKNK1,0.13366406
MOB3C,0.013375047
ATPAF1,0.23360902
EFCAB14,0.46418613
CYP4B1,0.003533479
TAL1,0.0098766275
CMPK1,0.3837139
TRABD2B,0.22615659
SPATA6,0.22995545
ELAVL4,0.004295218
FAF1,0.4765506
CDKN2C,0.031601053
RNF11,0.29971054
EPS15,0.4680342
OSBPL9,0.49151444
NRDC,0.33578226
TXNDC12,0.15298192
KTI12,0.008363765
BTF3L4,0.32485107
ZFYVE9,0.1981204
CC2D1B,0.08320335
PRPF38A,0.13160135
TUT4,0.46620405
GPX7,0.024446733
SHISAL2A,0.012500128
COA7,0.032374494
ZYG11B,0.31653067
ECHDC2,0.45549393
SCP2,0.768274
PODN,0.0035154151
CPT2,0.09942114
CZIB,0.1269939
MAGOH,0.1731728
LRP8,0.01076681
NDC1,0.079292096
YIPF1,0.057913583
IFT25,0.1864361
LRRC42,0.05393209
TMEM59,1.0595913
TCEANC2,0.06838053
CYB5RL,0.011229602
MRPL37,0.13305704
SSBP3,0.31825653
ACOT11,0.31148463
TTC4,0.012930542
DHCR24,0.12692542
TMEM61,0.10898522
USP24,0.44932747
PLPP3,0.29017618
OMA1,0.13166615
TACSTD2,0.35362595
MYSM1,0.26600844
JUN,0.34310862
FGGY,0.2950851
NFIA,0.69254756
NFIA-AS2,0.001352829
TM2D1,0.29683843
PATJ,0.935158
USP1,0.123797126
DOCK7,0.2905749
ANGPTL3,0.0922483
ATG4C,0.11508227
ALG6,0.09273842
ITGB3BP,0.14170259
EFCAB7,0.09999442
PGM1,0.16245869
CACHD1,0.106814146
JAK1,0.45376545
AK4,0.40932143
DNAJC6,0.12875903
LEPROT,0.30417228
LEPR,0.123369314
PDE4B,0.040292557
SGIP1,0.34030873
MIER1,0.2904188
SERBP1,0.63403714
GADD45A,0.13679406
GNG12,0.45053372
WLS,0.5118434
LRRC40,0.1272363
SRSF11,0.6136514
ANKRD13C,0.19246708
ZRANB2,0.47956416
FPGT,0.050794065
FPGT-TNNI3K,0.0027693165
CRYZ,0.40750474
TYW3,0.16535047
ACADM,0.52879965
RABGGTB,0.21245597
ST6GALNAC3,0.10560372
PIGK,0.20966549
ZZZ3,0.41229445
USP33,0.40333584
MIGA1,0.31996733
NEXN,0.05167691
FUBP1,0.2975552
DNAJB4,0.13289323
GIPC2,0.24441722
ENSG00000273338,0.01756612
IFI44L,0.064238824
IFI44,0.081211574
ADGRL4,0.109565966
ADGRL2,0.37806147
TTLL7,0.06868666
PRKACB,0.3730385
RPF1,0.0815114
GNG5,0.5464879
SPATA1,0.033398844
CTBS,0.22932918
SSX2IP,0.108507566
C1orf52,0.0920375
BCL10,0.15096258
DDAH1,0.6168429
CCN1,0.07775011
ZNHIT6,0.1255219
ODF2L,0.2501229
SH3GLB1,0.39910677
SELENOF,0.48149976
HS2ST1,0.18653384
LMO4,0.21172692
PKN2,0.5320131
GTF2B,0.12301798
KYAT3,0.13620743
RBMXL1,0.03857739
GBP3,0.10824538
GBP1,0.0500556
GBP2,0.044790827
GBP4,0.10334399
GBP5,0.018414032
LRRC8B,0.08450763
LRRC8C-DT,0.01727058
LRRC8C,0.035631087
LRRC8D,0.086795926
ZNF326,0.21252109
ZNF644,0.42499954
TGFBR3,0.2930097
BTBD8,0.0684782
GLMN,0.07161372
RPAP2,0.23544517
EVI5,0.34945163
RPL5,1.0775384
DIPK1A,0.06906256
MTF2,0.20983613
TMED5,0.34320587
CCDC18,0.042410143
DR1,0.19075711
FNBP1L,0.52635205
BCAR3,0.21024916
DNTTIP2,0.0857709
GCLM,0.10084156
ARHGAP29,0.6334367
ABCD3,0.40871462
F3,0.029909596
CNN3,0.51699775
ALG14,0.08798258
TLCD4,0.051659893
PTBP2,0.36786625
DPYD,0.32616428
SNX7,0.1261281
PALMD,0.0641798
AGL,0.31162494
SLC35A3,0.12868161
MFSD14A,0.020772394
TRMT13,0.13470781
DBT,0.26634008
RTCA-AS1,0.014373074
RTCA,0.13421296
CDC14A,0.1475413
VCAM1,0.21950252
EXTL2,0.14358312
SLC30A7,0.21402329
DPH5,0.075599015
DPH5-DT,0.059575543
S1PR1,0.06237382
RNPC3,0.38753137
PRMT6,0.06438613
VAV3,0.7560927
SLC25A24,0.18922184
EEIG2,0.043316975
HENMT1,0.014909732
PRPF38B,0.29129562
STXBP3,0.28748265
GPSM2,0.056779534
CLCC1,0.040768355
WDR47,0.077066734
TAF13,0.092504784
TMEM167B,0.15751673
SARS1,0.20345558
CELSR2,0.084253825
PSRC1,0.0035661084
SORT1,0.3404603
PSMA5,0.215956
CYB561D1,0.03607403
AMIGO1,0.023750408
GNAI3,0.27264592
AMPD2,0.068697445
GSTM4,0.14401664
GSTM1,0.0
GSTM5,0.0052466346
GSTM3,0.7549878
CSF1,0.025559144
AHCYL1,0.49667415
STRIP1,0.07278668
KCNC4,0.12382513
RBM15,0.06347921
SLC16A4,0.32807904
LAMTOR5,0.6643754
CD53,0.0726346
LRIF1,0.057193257
DRAM2,0.15327539
CEPT1,0.21077608
ENSG00000273221,0.008288872
DENND2D,0.07031901
WDR77,0.0680596
ATP5PB,0.4785034
C1orf162,0.048638627
TMIGD3,0.002640363
ADORA3,0.0
RAP1A,0.36500913
DDX20,0.04515699
CTTNBP2NL,0.16476469
WNT2B,0.03450285
ST7L,0.16435713
CAPZA1,0.34647992
MOV10,0.07437301
RHOC,0.33503202
PPM1J,0.004243172
SLC16A1,0.03374951
SLC16A1-AS1,0.05393206
LRIG2,0.16211697
MAGI3,0.35896426
PHTF1,0.10683363
RSBN1,0.20297736
PTPN22,0.031603184
AP4B1,0.026168084
DCLRE1B,0.00902443
HIPK1-AS1,0.0039569237
HIPK1,0.22911762
OLFML3,0.031563625
TRIM33,0.34101284
BCAS2,0.13273835
DENND2C,0.041268088
NRAS,0.10422103
CSDE1,0.7952993
SIKE1,0.15696234
TSPAN2,0.04810187
NGF,0.008994032
VANGL1,0.06770893
CASQ2,0.011973423
SLC22A15,0.10306935
ATP1A1,1.6659113
CD58,0.13330494
CD2,0.050207984
PTGFRN,0.05782201
TTF2,0.06457019
TRIM45,0.014931963
VTCN1,0.05549648
MAN1A2,0.39774653
TENT5C,0.060638692
GDAP2,0.16836512
WDR3,0.06498166
WARS2,0.12435939
PHGDH,0.0846341
HMGCS2,0.19725005
NOTCH2,0.1971724
SEC22B,0.30828133
LINC00623,0.14563479
FCGR1BP,0.0015484962
SRGAP2C,0.07718193
LINC02591,0.043496396
LINC02802,0.036123898
NBPF15,0.06366585
SRGAP2B,0.078918934
ENSG00000276216,0.002141706
GPR89A,0.052254573
PDZK1,0.51045424
CD160,0.0068897186
RNF115,0.34906197
POLR3C,0.05032857
NUDT17,0.009892487
PIAS3,0.034335975
ITGA10,0.009027807
PEX11B,0.08538531
RBM8A,0.29541492
LIX1L,0.07188852
POLR3GL,0.08067793
TXNIP,1.4720314
NOTCH2NLA,0.021986697
NBPF12,0.08433728
PRKAB2,0.100696556
ENSG00000237188,0.1020628
FMO5,0.09726588
CHD1L,0.09720384
BCL9,0.13167863
ACP6,0.078313455
GJA5,0.041494276
NBPF11,0.08119897
NBPF14,0.044644814
PDE4DIP,0.32684445
NBPF9,0.038836382
ENSG00000274265,0.22223882
NBPF19,0.074260965
FCGR1A,0.002797354
H2BC18,0.008441869
H2AC19,0.0
H2AC20,0.048635587
BOLA1,0.07131573
SF3B4,0.10149227
MTMR11,0.040709637
OTUD7B,0.19016305
VPS45,0.23404765
PLEKHO1,0.06486534
ANP32E,0.28685385
APH1A,0.23696488
C1orf54,0.08523193
MRPS21,0.48221037
PRPF3,0.14286599
RPRD2,0.38765076
TARS2,0.058454193
ECM1,0.013595372
ADAMTSL4-AS2,0.003149324
MCL1,0.21570617
ENSA,0.4009742
GOLPH3L,0.15913889
CTSS,0.14716528
CTSK,0.015410169
ARNT,0.18919842
SETDB1,0.12284774
CERS2,0.2641146
ANXA9,0.037137788
MINDY1,0.083964035
C1orf56,0.10047147
CDC42SE1,0.1951266
MLLT11,0.011984662
GABPB2,0.19790018
TNFAIP8L2,0.00666446
SCNM1,0.068216175
LYSMD1,0.027189916
VPS72,0.08786648
PIP5K1A,0.28439274
PSMD4,0.2252048
ZNF687,0.03825587
PI4KB,0.18961732
RFX5,0.040545084
SELENBP1,0.18842119
PSMB4,0.23008229
POGZ,0.48326096
CGN,0.11353988
TUFT1,0.058065448
SNX27,0.25931895
MRPL9,0.075213
OAZ3,0.0040161135
TDRKH,0.013375997
TDRKH-AS1,0.0049090637
THEM4,0.18975739
S100A10,1.0953373
S100A11,0.981729
TCHH,0.0
S100A9,0.07337935
S100A12,0.010959663
S100A8,0.04152965
S100A7,0.0
S100A6,2.0405931
S100A5,0.0039941976
S100A4,0.567116
S100A16,0.14836596
S100A14,0.0527336
S100A13,0.38774863
CHTOP,0.19598436
SNAPIN,0.093516566
ILF2,0.17747535
NPR1,0.06992476
INTS3,0.1797905
SLC27A3,0.037399575
GATAD2B,0.3619223
DENND4B,0.07568892
CRTC2,0.061801735
SLC39A1,0.14562933
CREB3L4,0.026323883
JTB,0.3763274
JTB-DT,0.0056057456
RAB13,0.25788888
RPS27,1.6775453
TPM3,0.42491034
C1orf43,0.3384032
UBAP2L,0.19920859
HAX1,0.18469067
ATP8B2,0.037991762
IL6R,0.09837004
SHE,0.048566338
UBE2Q1,0.14571725
ADAR,0.34863305
KCNN3,0.092928566
PMVK,0.2264258
PBXIP1,0.20818949
PYGO2,0.07783076
SHC1,0.050437562
CKS1B,0.07835271
FLAD1,0.04371819
ZBTB7B,0.0630182
ADAM15,0.06519734
EFNA4,0.014009145
EFNA3,0.0025005105
EFNA1,0.11168842
SLC50A1,0.079922736
DPM3,0.3495967
KRTCAP2,0.21512537
MUC1,0.39195734
THBS3,0.043059707
MTX1,0.117965564
GBA1,0.08902408
ENTREP3,0.04311935
SCAMP3,0.12598194
CLK2,0.06927518
FDPS,0.2281826
RUSC1,0.058905706
ASH1L,0.76172704
MSTO1,0.028531395
YY1AP1,0.1629621
DAP3,0.20277259
GON4L,0.2552546
SYT11,0.048812114
RIT1,0.11418153
KHDC4,0.18591195
ARHGEF2,0.099502936
SSR2,0.39463896
UBQLN4,0.057819813
LAMTOR2,0.27526227
RAB25,0.12689143
LMNA,0.29096255
SEMA4A,0.06918658
SLC25A44,0.08536221
PMF1,0.106781974
SMG5,0.14421374
TMEM79,0.020877652
GLMP,0.11403705
CCT3,0.31257653
MEF2D,0.110853195
NAXE,0.21070962
GPATCH4,0.04604767
NES,0.0657832
CRABP2,0.013379783
ISG20L2,0.07391391
METTL25B,0.0711945
MRPL24,0.113946274
HDGF,0.282327
PRCC,0.13861859
SH2D2A,0.0073608086
PEAR1,0.027620899
ARHGEF11,0.1558268
ETV3,0.0617517
CD5L,0.00040015896
KIRREL1,0.14468512
CD1D,0.0036003862
CD1C,0.002265526
MNDA,0.04311834
PYHIN1,0.03489233
IFI16,0.14468354
ACKR1,0.0035420575
FCER1A,0.010807989
ENSG00000228560,0.0016815264
APCS,0.0
DUSP23,0.2554961
FCRL6,0.008345824
TAGLN2,0.3750612
PIGM,0.05828583
IGSF8,0.10187079
ATP1A2,0.0068110693
PEA15,0.100390695
DCAF8,0.19108172
PEX19,0.07133475
COPA,0.3129511
NCSTN,0.15671021
SLAMF6,0.010939605
CD84,0.02408698
SLAMF1,0.0078724595
CD48,0.0650302
SLAMF7,0.014836053
LY9,0.0061034304
CD244,0.0065080095
ITLN1,0.020947946
F11R,0.16388825
TSTD1,0.41609046
USF1,0.066228025
ARHGAP30,0.038517617
NECTIN4,0.009148537
KLHDC9,0.05579729
PFDN2,0.2542627
NIT1,0.10885397
DEDD,0.05530651
UFC1,0.27998257
USP21,0.024052814
PPOX,0.046571597
B4GALT3,0.0732864
ADAMTS4,0.00025623757
NDUFS2,0.37780347
FCER1G,0.1017431
APOA2,7.26599e-05
TOMM40L,0.027797671
SDHC,0.49197555
FCGR2A,0.02546435
HSPA6,0.0022163705
FCGR3A,0.07950439
FCGR3B,0.008886979
FCGR2B,0.007056824
FCRLB,0.005916967
DUSP12,0.0655889
ATF6-DT,0.002746349
ATF6,0.3407693
OLFML2B,0.01859003
SH2D1B,0.013696705
UHMK1,0.48625872
UAP1,0.1449501
DDR2,0.05898033
HSD17B7,0.04321647
RGS4,0.005154946
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.80425483
MGST3,0.9228377
ALDH9A1,0.26659104
TMCO1,0.4599023
UCK2,0.04507418
POGK,0.14321071
TADA1,0.060282335
POU2F1,0.3090337
CD247,0.0320662
CREG1,0.21636817
RCSD1,0.06251551
MPZL1,0.17327435
MPC2,0.49170718
DCAF6,0.35203508
GPR161,0.019111913
TIPRL,0.14448275
SFT2D2,0.2717316
XCL2,0.004757203
DPT,0.019517468
ATP1B1,1.9891868
NME7,0.24558076
BLZF1,0.1318988
SLC19A2,0.14287327
F5,0.023901887
SELP,0.029072665
SELL,0.018723892
METTL18,0.029658807
SCYL3,0.111833915
KIFAP3,0.2147076
GORAB,0.04643166
FMO3,0.003462383
FMO2,0.03149479
FMO4,0.16107681
PRRC2C,0.6012235
VAMP4,0.114161536
METTL13,0.04949065
DNM3,0.25825948
DNM3OS,0.018552337
PIGC,0.10388285
SUCO,0.22967312
PRDX6-AS1,0.10826547
PRDX6,0.7048309
KLHL20,0.15535612
CENPL,0.014734944
DARS2,0.060164284
ZBTB37,0.17262936
RC3H1,0.31540042
RABGAP1L,0.59894574
CACYBP,0.2260617
MRPS14,0.1245024
KIAA0040,0.085943654
COP1,0.33661634
SEC16B,0.059908822
RASAL2,0.4456919
RALGPS2,0.27249017
ANGPTL1,0.1378186
FAM20B,0.17208919
TOR3A,0.052293837
ABL2,0.23698947
SOAT1,0.18556838
TOR1AIP2,0.2945952
TOR1AIP1,0.21565694
ENSG00000260360,0.00067108794
CEP350,0.3859398
QSOX1,0.15942293
ACBD6,0.2518932
XPR1,0.35031036
STX6,0.1085386
MR1,0.10457046
IER5,0.05080213
GLUL,0.3231124
RNASEL,0.032806113
RGS16,0.011716625
NPL,0.10985535
DHX9,0.30881318
LAMC1,0.23796801
SMG7,0.26755527
NCF2,0.014916964
ARPC5,0.35133532
RGL1,0.16327332
TSEN15,0.1555073
C1orf21,0.10248361
EDEM3,0.21434143
NIBAN1,0.053309582
RNF2,0.10921064
TRMT1L,0.14563388
SWT1,0.1120847
IVNS1ABP,0.74472517
ENSG00000273004,0.0011905466
HMCN1,0.13524637
TPR,0.33705544
ODR4,0.17090137
PTGS2,0.019596647
RGS18,0.029990392
RGS1,0.008001409
RGS13,0.0015123794
RGS2,0.060569435
UCHL5,0.16182192
RO60,0.3322454
GLRX2,0.072312675
CDC73,0.29514477
KCNT2,0.047553327
CFH,0.09834873
CFHR1,0.0
ZBTB41,0.19646992
DENND1B,0.34797153
NEK7,0.33816347
PTPRC,0.26420215
MIR181A1HG,0.06257736
NR5A2,0.013321199
ZNF281,0.09359331
DDX59,0.10048751
CAMSAP2,0.2789723
KIF21B,0.0059428094
TMEM9,0.21525459
PKP1,0.0069085443
PHLDA3,0.03453911
CSRP1,0.2022447
NAV1,0.09221679
IPO9-AS1,0.021395737
IPO9,0.1642168
SHISA4,0.03132889
ENSG00000223774,0.0020796186
LMOD1,0.040541936
TIMM17A,0.14902788
RNPEP,0.14754881
ELF3,0.12612149
ARL8A,0.15990657
PTPN7,0.015521303
LGR6,0.012685919
UBE2T,0.008101935
PPP1R12B,0.3590141
KDM5B,0.27740103
PCAT6,0.0066882665
RABIF,0.05199644
KLHL12,0.10190045
ADIPOR1,0.15588994
CYB5R1,0.15539138
TMEM183A,0.119418986
LINC01353,0.0012625812
BTG2-DT,0.0015681112
BTG2,0.17807369
PRELP,0.040986236
ATP2B4,0.19202976
LAX1,0.0058878995
ZC3H11A,0.007391177
ZBED6,0.0024058374
SNRPE,0.28722835
SOX13,0.14272964
ETNK2,0.080791794
PLEKHA6,0.2985064
PPP1R15B,0.11020639
PIK3C2B,0.08160087
MDM4,0.41498366
NFASC,0.10173938
RBBP5,0.13021307
DSTYK,0.18604353
CDK18,0.08548658
ELK4,0.25004074
SLC45A3,0.01693395
NUCKS1,0.9308799
RAB29,0.18519619
SLC41A1,0.06304116
PM20D1,0.009918799
RHEX,0.24390112
FAM72A,0.001555908
SRGAP2,0.11560343
RASSF5,0.032580953
EIF2D,0.08595168
MAPKAPK2,0.25864708
IL10,0.0
IL20,0.0
FCMR,0.0113234455
PFKFB2,0.14520974
YOD1,0.050974943
CD55,0.14227694
CR1,0.018347621
CD46,0.8796701
MIR29B2CHG,0.36482832
CD34,0.11695383
PLXNA2,0.16776484
G0S2,0.23374242
TRAF3IP3,0.07594918
IRF6,0.09354789
UTP25,0.046501547
SERTAD4-AS1,0.096671894
HHAT,0.09846707
RCOR3,0.374465
TRAF5,0.088895
LINC00467,0.12542377
SLC30A1,0.15778902
NEK2,0.0007629199
LPGAT1,0.26571152
INTS7,0.06649749
PPP2R5A,0.31832084
PACC1,0.035120863
NENF,0.43486643
ENSG00000260805,0.012554663
ATF3,0.04860685
BATF3,0.008255237
NSL1,0.18941207
TATDN3,0.10055026
