,Sample1162-EO1
MRPS15,0.46413073
CSF3R,0.0052893674
LITATS1,0.021744648
ZC3H12A,0.023817046
MEAF6,0.3208747
SNIP1,0.051574003
DNALI1,0.07591353
GNL2,0.07692727
AIRIM,0.04716129
CDCA8,0.0
YRDC,0.08905856
C1orf122,0.47936627
MTF1,0.04897065
INPP5B,0.026237568
SF3A3,0.17356332
FHL3,0.039194163
UTP11,0.14561921
RRAGC,0.109784134
MYCBP,0.08348685
RHBDL2,0.0
AKIRIN1,0.26399523
NDUFS5,1.6593219
MACF1,0.43973735
PABPC4,0.24907562
HEYL,0.01674225
PPIE,0.16977638
TRIT1,0.03346403
MFSD2A,0.0041583553
CAP1,0.42850915
PPT1,0.25836957
RLF,0.07600894
ZMPSTE24-DT,0.043514874
ZMPSTE24,0.20930241
COL9A2,0.08054339
SMAP2,0.09272603
ZNF684,0.06104311
RIMS3,0.001386351
NFYC,0.12374267
CITED4,0.2492276
CTPS1,0.043179616
SCMH1,0.04954377
HIVEP3,0.03143756
FOXJ3,0.10288829
PPCS,0.40525267
CCDC30,0.03737698
PPIH,0.116710804
YBX1,1.2444954
P3H1,0.030517599
C1orf50,0.0753182
SVBP,0.17018552
ERMAP,0.021776548
ZNF691,0.034335695
SLC2A1,0.08129973
CFAP144,0.00647674
EBNA1BP2,0.25078797
TMEM125,0.08447599
C1orf210,0.10472174
TIE1,0.09894684
ELOVL1,0.15519786
MED8,0.15778579
SZT2,0.05141862
HYI,0.25841933
PTPRF,0.26184395
KDM4A,0.034192882
ST3GAL3,0.022481058
ARTN,0.018300032
IPO13,0.102986954
DPH2,0.04673126
ATP6V0B,1.2650054
B4GALT2,0.07316856
CCDC24,0.066337384
SLC6A9,0.0062296884
DMAP1,0.15927462
ERI3,0.25547734
RNF220,0.10776476
TMEM53,0.14105798
KIF2C,0.0
RPS8,2.506488
PLK3,0.01942558
BTBD19,0.004974832
EIF2B3,0.077593155
HECTD3,0.043070797
UROD,0.22505535
MUTYH,0.046258394
TOE1,0.03741959
PRDX1,1.7431737
AKR1A1,0.67693585
NASP,0.3226535
CCDC17,0.012439701
GPBP1L1,0.21436344
TMEM69,0.079400964
IPP,0.05363668
MAST2,0.01604659
PIK3R3,0.12232268
TSPAN1,0.4129409
POMGNT1,0.13006793
LURAP1,0.04866969
LRRC41,0.17325687
UQCRH,1.6691401
NSUN4,0.041005448
FAAH,0.1257865
MKNK1,0.07678683
MOB3C,0.045064595
ATPAF1,0.2148688
EFCAB14,0.4257428
CYP4B1,0.010650503
TAL1,0.041220684
CMPK1,0.33425006
TRABD2B,0.14749251
SPATA6,0.071512915
ELAVL4,0.0
FAF1,0.12421268
CDKN2C,0.06727331
RNF11,0.22868034
EPS15,0.16937496
OSBPL9,0.30911857
NRDC,0.2824021
TXNDC12,0.23605709
KTI12,0.04221619
BTF3L4,0.2918489
ZFYVE9,0.049212135
CC2D1B,0.05776836
PRPF38A,0.13276385
TUT4,0.24132252
GPX7,0.037384596
SHISAL2A,0.0041288375
COA7,0.053675003
ZYG11B,0.17174494
ECHDC2,0.60424024
SCP2,0.84736794
PODN,0.0029246078
CPT2,0.13942418
CZIB,0.31632012
MAGOH,0.381601
LRP8,0.004490825
NDC1,0.041661788
YIPF1,0.07972243
IFT25,0.25713414
LRRC42,0.092566475
TMEM59,1.2031322
TCEANC2,0.029089872
CYB5RL,0.0090674255
MRPL37,0.24043442
SSBP3,0.22097354
ACOT11,0.07651389
TTC4,0.022746403
DHCR24,0.07082377
TMEM61,0.20194189
USP24,0.14373207
PLPP3,0.5494098
OMA1,0.10731245
TACSTD2,0.3443205
MYSM1,0.11618227
JUN,1.0027248
FGGY,0.06044468
NFIA,0.32767132
NFIA-AS2,0.0
TM2D1,0.2569493
PATJ,0.2787455
USP1,0.117055945
DOCK7,0.0863503
ANGPTL3,0.31234455
ATG4C,0.04077401
ALG6,0.03389003
ITGB3BP,0.13753356
EFCAB7,0.023505414
PGM1,0.19190736
CACHD1,0.03926736
JAK1,0.3751638
AK4,0.44085243
DNAJC6,0.0163951
LEPROT,0.50196517
LEPR,0.040267184
PDE4B,0.027100265
SGIP1,0.04316268
MIER1,0.24315168
SERBP1,0.7172046
GADD45A,0.634429
GNG12,0.32453585
WLS,0.41509745
LRRC40,0.044643994
SRSF11,0.46752572
ANKRD13C,0.06585492
ZRANB2,0.2884213
FPGT,0.043580472
FPGT-TNNI3K,0.00034755585
CRYZ,0.48585886
TYW3,0.17153496
ACADM,0.5360454
RABGGTB,0.24656847
ST6GALNAC3,0.035676535
PIGK,0.13213281
ZZZ3,0.09066364
USP33,0.179541
MIGA1,0.1939677
NEXN,0.01674593
FUBP1,0.16436093
DNAJB4,0.15239494
GIPC2,0.25122204
ENSG00000273338,0.021771586
IFI44L,0.055431575
IFI44,0.0667599
ADGRL4,0.16961218
ADGRL2,0.17108676
TTLL7,0.03154788
PRKACB,0.13706446
RPF1,0.1322944
GNG5,1.2446183
SPATA1,0.029054346
CTBS,0.15995757
SSX2IP,0.10986148
C1orf52,0.10594184
BCL10,0.1425751
DDAH1,0.34610185
CCN1,0.095355526
ZNHIT6,0.058612324
ODF2L,0.14912586
SH3GLB1,0.37354457
SELENOF,0.39717022
HS2ST1,0.08162487
LMO4,0.18543668
PKN2,0.34259367
GTF2B,0.1617293
KYAT3,0.09082031
RBMXL1,0.048645638
GBP3,0.09015774
GBP1,0.04047342
GBP2,0.0301893
GBP4,0.14814582
GBP5,0.0052044215
LRRC8B,0.055441283
LRRC8C-DT,0.01569819
LRRC8C,0.03759162
LRRC8D,0.06806239
ZNF326,0.11522673
ZNF644,0.22183514
TGFBR3,0.14374638
BTBD8,0.017716603
GLMN,0.028742997
RPAP2,0.10630473
EVI5,0.122195706
RPL5,2.122336
DIPK1A,0.011433112
MTF2,0.087534845
TMED5,0.28124633
CCDC18,0.006073479
DR1,0.16138841
FNBP1L,0.33964226
BCAR3,0.06337806
DNTTIP2,0.13960938
GCLM,0.15679152
ARHGAP29,0.3498621
ABCD3,0.21840413
F3,0.026913453
CNN3,0.7449969
ALG14,0.08999061
TLCD4,0.041843243
PTBP2,0.08440543
DPYD,0.07596884
SNX7,0.13413113
PALMD,0.05801089
AGL,0.17971596
SLC35A3,0.13396865
MFSD14A,0.013855518
TRMT13,0.072628476
DBT,0.17641419
RTCA-AS1,0.017192315
RTCA,0.16473404
CDC14A,0.032154076
VCAM1,0.118245766
EXTL2,0.06596634
SLC30A7,0.09138784
DPH5,0.059927206
DPH5-DT,0.035617426
S1PR1,0.09714201
RNPC3,0.24068464
PRMT6,0.05330017
VAV3,0.2853616
SLC25A24,0.08680066
EEIG2,0.01139368
HENMT1,0.010325319
PRPF38B,0.1803583
STXBP3,0.20745237
GPSM2,0.008708753
CLCC1,0.064295165
WDR47,0.05665475
TAF13,0.10843398
TMEM167B,0.10033693
SARS1,0.31675926
CELSR2,0.07748375
PSRC1,0.0023467268
SORT1,0.23643582
PSMA5,0.4558622
CYB561D1,0.022163834
AMIGO1,0.020230882
GNAI3,0.19799764
AMPD2,0.06411656
GSTM4,0.18616532
GSTM1,0.0
GSTM5,0.0028516878
GSTM3,0.67100704
CSF1,0.044196356
AHCYL1,0.5270788
STRIP1,0.058127716
KCNC4,0.107567444
RBM15,0.038785294
SLC16A4,0.36060676
LAMTOR5,1.289689
CD53,0.021210054
LRIF1,0.058602806
DRAM2,0.13041049
CEPT1,0.08197654
ENSG00000273221,0.004508298
DENND2D,0.07777269
WDR77,0.07176503
ATP5PB,0.6571287
C1orf162,0.03827174
TMIGD3,0.0027385
ADORA3,0.0
RAP1A,0.27684665
DDX20,0.06272868
CTTNBP2NL,0.10249001
WNT2B,0.010564328
ST7L,0.08538651
CAPZA1,0.20455854
MOV10,0.066784605
RHOC,0.7194033
PPM1J,0.0123116905
SLC16A1,0.04281998
SLC16A1-AS1,0.011805795
LRIG2,0.055428546
MAGI3,0.068627514
PHTF1,0.035114884
RSBN1,0.15330344
PTPN22,0.0014263389
AP4B1,0.030903606
DCLRE1B,0.010321682
HIPK1-AS1,0.004484938
HIPK1,0.13788043
OLFML3,0.0073784553
TRIM33,0.19743003
BCAS2,0.19678572
DENND2C,0.015593842
NRAS,0.09423846
CSDE1,0.73299176
SIKE1,0.17035308
TSPAN2,0.0284203
NGF,0.0033975407
VANGL1,0.06430705
CASQ2,0.004862221
SLC22A15,0.02600351
ATP1A1,1.7981418
CD58,0.10913664
CD2,0.0066229915
PTGFRN,0.03395094
TTF2,0.030753624
TRIM45,0.012060439
VTCN1,0.04273456
MAN1A2,0.18153374
TENT5C,0.06052118
GDAP2,0.055187587
WDR3,0.045836233
WARS2,0.0695726
PHGDH,0.529536
HMGCS2,0.30175465
NOTCH2,0.047566146
SEC22B,0.21525788
LINC00623,0.05455806
FCGR1BP,0.0040236916
SRGAP2C,0.061498716
LINC02591,0.017467197
LINC02802,0.07759328
NBPF15,0.019867884
SRGAP2B,0.056717746
ENSG00000276216,0.0
GPR89A,0.06682036
PDZK1,0.6335276
CD160,0.0036771891
RNF115,0.28413355
POLR3C,0.03580224
NUDT17,0.00890219
PIAS3,0.06382398
ITGA10,0.0124001615
PEX11B,0.07836725
RBM8A,0.58600426
LIX1L,0.06168243
POLR3GL,0.19512528
TXNIP,1.5338998
NOTCH2NLA,0.007680022
NBPF12,0.038941577
PRKAB2,0.055444613
ENSG00000237188,0.01636149
FMO5,0.03977331
CHD1L,0.06086502
BCL9,0.067529336
ACP6,0.07636474
GJA5,0.067786925
NBPF11,0.021955965
NBPF14,0.028818572
PDE4DIP,0.22282256
NBPF9,0.016317833
ENSG00000274265,0.093793236
NBPF19,0.018449565
FCGR1A,0.0069901804
H2BC18,0.008451337
H2AC19,0.0
H2AC20,0.13861114
BOLA1,0.13166855
SF3B4,0.20018774
MTMR11,0.041569065
OTUD7B,0.089602545
VPS45,0.08329192
PLEKHO1,0.077825084
ANP32E,0.20277941
APH1A,0.3679936
C1orf54,0.12785701
MRPS21,0.8318092
PRPF3,0.087950006
RPRD2,0.14190127
TARS2,0.056556597
ECM1,0.034233827
ADAMTSL4-AS2,0.0
MCL1,0.29473266
ENSA,0.4615091
GOLPH3L,0.080772996
CTSS,0.061255302
CTSK,0.022961609
ARNT,0.07973223
SETDB1,0.06579249
CERS2,0.42980364
ANXA9,0.05822465
MINDY1,0.07561122
C1orf56,0.16434701
CDC42SE1,0.23069696
MLLT11,0.014965962
GABPB2,0.056334488
TNFAIP8L2,0.0
SCNM1,0.10756916
LYSMD1,0.044440616
VPS72,0.117843464
PIP5K1A,0.077625796
PSMD4,0.36062825
ZNF687,0.042491954
PI4KB,0.1473757
RFX5,0.044044923
SELENBP1,0.27548444
PSMB4,0.58533543
POGZ,0.21897125
CGN,0.12336726
TUFT1,0.043674555
SNX27,0.24548984
MRPL9,0.16114712
OAZ3,0.009323496
TDRKH,0.011695573
TDRKH-AS1,0.0017852483
THEM4,0.15510975
S100A10,1.3633783
S100A11,1.2828175
TCHH,0.0
S100A9,0.0129581
S100A12,0.0
S100A8,0.0
S100A7,0.0
S100A6,2.2284305
S100A5,0.008698468
S100A4,0.3491083
S100A16,0.32836863
S100A14,0.08777754
S100A13,0.9692934
CHTOP,0.16668016
SNAPIN,0.19189467
ILF2,0.43623254
NPR1,0.12443962
INTS3,0.1489799
SLC27A3,0.07284788
GATAD2B,0.13100465
DENND4B,0.06099339
CRTC2,0.08065961
SLC39A1,0.2513595
CREB3L4,0.032074183
JTB,0.6333844
JTB-DT,0.003141071
RAB13,0.65229255
RPS27,2.8098996
TPM3,0.58535194
C1orf43,0.562965
UBAP2L,0.13293867
HAX1,0.3646665
ATP8B2,0.02862195
IL6R,0.13380978
SHE,0.071851715
UBE2Q1,0.15169224
ADAR,0.2940821
KCNN3,0.072550856
PMVK,0.4098174
PBXIP1,0.28133446
PYGO2,0.07768544
SHC1,0.11551684
CKS1B,0.14349
FLAD1,0.0794331
ZBTB7B,0.10698853
ADAM15,0.11126116
EFNA4,0.031330667
EFNA3,0.005548483
EFNA1,0.19984093
SLC50A1,0.14697775
DPM3,0.7093651
KRTCAP2,0.5467344
MUC1,0.64863735
THBS3,0.018839348
MTX1,0.24613856
GBA1,0.09551364
ENTREP3,0.06256966
SCAMP3,0.15050808
CLK2,0.05916077
FDPS,0.3790408
RUSC1,0.10283329
ASH1L,0.32675597
MSTO1,0.025490865
YY1AP1,0.1236664
DAP3,0.19548905
GON4L,0.1354657
SYT11,0.063919336
RIT1,0.1539128
KHDC4,0.098591596
ARHGEF2,0.06404129
SSR2,0.65515274
UBQLN4,0.050430857
LAMTOR2,0.5755018
RAB25,0.21454401
LMNA,0.57176244
SEMA4A,0.04378394
SLC25A44,0.061790984
PMF1,0.2933694
SMG5,0.086624846
TMEM79,0.013332198
GLMP,0.13907625
CCT3,0.60107183
MEF2D,0.11517089
NAXE,0.3926197
GPATCH4,0.060681067
NES,0.12676148
CRABP2,0.053417467
ISG20L2,0.07265313
METTL25B,0.0888832
MRPL24,0.24958216
HDGF,0.37039417
PRCC,0.14493074
SH2D2A,0.003837359
PEAR1,0.03354296
ARHGEF11,0.069639675
ETV3,0.058991212
CD5L,0.0
KIRREL1,0.027738731
CD1D,0.004021842
CD1C,0.0
MNDA,0.017885678
PYHIN1,0.0
IFI16,0.17223208
ACKR1,0.0072869263
FCER1A,0.0
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.4438073
FCRL6,0.0
TAGLN2,0.6102538
PIGM,0.05356682
IGSF8,0.18128283
ATP1A2,0.017959462
PEA15,0.14845599
DCAF8,0.20507722
PEX19,0.1116932
COPA,0.29090643
NCSTN,0.21360499
SLAMF6,0.0014832125
CD84,0.0018921006
SLAMF1,0.0
CD48,0.020447446
SLAMF7,0.0032471435
LY9,0.0
CD244,0.0
ITLN1,0.021020334
F11R,0.19609344
TSTD1,0.84939545
USF1,0.079171374
ARHGAP30,0.0048532076
NECTIN4,0.024197096
KLHDC9,0.1038577
PFDN2,0.68040437
NIT1,0.19003478
DEDD,0.068568565
UFC1,0.57811916
USP21,0.024452273
PPOX,0.05044636
B4GALT3,0.105872534
ADAMTS4,0.0
NDUFS2,0.6416457
FCER1G,0.035815004
APOA2,0.0
TOMM40L,0.04430809
SDHC,0.7001271
FCGR2A,0.015880646
HSPA6,0.012748634
FCGR3A,0.019328166
FCGR3B,0.0
FCGR2B,0.0063813943
FCRLB,0.02173113
DUSP12,0.06611566
ATF6-DT,0.0020581074
ATF6,0.19957778
OLFML2B,0.0077811466
SH2D1B,0.0057797157
UHMK1,0.25571695
UAP1,0.17422
DDR2,0.0111603495
HSD17B7,0.0392461
RGS4,0.0020208312
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.35290214
MGST3,1.4861947
ALDH9A1,0.3816337
TMCO1,0.6232688
UCK2,0.034990005
POGK,0.13465653
TADA1,0.021002967
POU2F1,0.095791966
CD247,0.014863309
CREG1,0.28474048
RCSD1,0.029470574
MPZL1,0.13220993
MPC2,0.96265393
DCAF6,0.115472496
GPR161,0.008684879
TIPRL,0.15932015
SFT2D2,0.15724298
XCL2,0.005481587
DPT,0.0030894903
ATP1B1,2.0955973
NME7,0.065050215
BLZF1,0.09019883
SLC19A2,0.065235026
F5,0.0043750443
SELP,0.023832068
SELL,0.0046720626
METTL18,0.03688196
SCYL3,0.04500826
KIFAP3,0.1199467
GORAB,0.030204536
FMO3,0.0
FMO2,0.010791492
FMO4,0.07933755
PRRC2C,0.4752483
VAMP4,0.06856466
METTL13,0.05793367
DNM3,0.03279451
DNM3OS,0.04555153
PIGC,0.09175659
SUCO,0.14812663
PRDX6-AS1,0.006701702
PRDX6,1.2102863
KLHL20,0.07226136
CENPL,0.01212037
DARS2,0.048296593
ZBTB37,0.06355874
RC3H1,0.12877713
RABGAP1L,0.10930214
CACYBP,0.32966384
MRPS14,0.18880934
KIAA0040,0.08697551
COP1,0.05445968
SEC16B,0.019036068
RASAL2,0.11380655
RALGPS2,0.09690823
ANGPTL1,0.05854446
FAM20B,0.110065095
TOR3A,0.097206555
ABL2,0.064659715
SOAT1,0.10112851
TOR1AIP2,0.27496228
TOR1AIP1,0.1653704
ENSG00000260360,0.0
CEP350,0.24828799
QSOX1,0.16717319
ACBD6,0.15171696
XPR1,0.1037861
STX6,0.050932866
MR1,0.059657875
IER5,0.049354054
GLUL,0.52891666
RNASEL,0.02215331
RGS16,0.022431413
NPL,0.14526531
DHX9,0.3722803
LAMC1,0.12438997
SMG7,0.14761725
NCF2,0.0086459555
ARPC5,0.35805222
RGL1,0.07470396
TSEN15,0.13595282
C1orf21,0.04887487
EDEM3,0.11371672
NIBAN1,0.016941926
RNF2,0.05885505
TRMT1L,0.07408408
SWT1,0.023686739
IVNS1ABP,0.45702747
ENSG00000273004,0.0
HMCN1,0.015871197
TPR,0.32591635
ODR4,0.11200984
PTGS2,0.003756542
RGS18,0.008537619
RGS1,0.017347388
RGS13,0.0
RGS2,0.03525691
UCHL5,0.14923048
RO60,0.23606889
GLRX2,0.15812305
CDC73,0.1275595
KCNT2,0.0024457097
CFH,0.030048402
CFHR1,0.0
ZBTB41,0.09247225
DENND1B,0.081991695
NEK7,0.10676032
PTPRC,0.025824033
MIR181A1HG,0.009981304
NR5A2,0.0
ZNF281,0.08609947
DDX59,0.09539724
CAMSAP2,0.12544131
KIF21B,0.0032737604
TMEM9,0.35043743
PKP1,0.0032798771
PHLDA3,0.06753355
CSRP1,0.39328206
NAV1,0.083147064
IPO9-AS1,0.00342953
IPO9,0.08891341
SHISA4,0.05265355
ENSG00000223774,0.001190208
LMOD1,0.016325107
TIMM17A,0.1998031
RNPEP,0.17274597
ELF3,0.2813042
ARL8A,0.24594934
PTPN7,0.002343762
LGR6,0.0053486535
UBE2T,0.024730679
PPP1R12B,0.0803085
KDM5B,0.11713712
PCAT6,0.0057991818
RABIF,0.12262307
KLHL12,0.060363777
ADIPOR1,0.25647217
CYB5R1,0.23968576
TMEM183A,0.19140364
LINC01353,0.0024247589
BTG2-DT,0.0017921035
BTG2,0.36598262
PRELP,0.0068009677
ATP2B4,0.16085438
LAX1,0.0
ZC3H11A,0.007655554
ZBED6,0.0038603225
SNRPE,0.5664279
SOX13,0.08810515
ETNK2,0.3052169
PLEKHA6,0.10826967
PPP1R15B,0.14596818
PIK3C2B,0.024543189
MDM4,0.21695507
NFASC,0.027092071
RBBP5,0.09432859
DSTYK,0.12977958
CDK18,0.09593427
ELK4,0.15479718
SLC45A3,0.0043915147
NUCKS1,0.79291713
RAB29,0.2091512
SLC41A1,0.07279272
PM20D1,0.023283344
RHEX,0.025414152
FAM72A,0.0021881163
SRGAP2,0.073342726
RASSF5,0.009297121
EIF2D,0.11446586
MAPKAPK2,0.27498072
IL10,0.0
IL20,0.0
FCMR,0.0022153524
PFKFB2,0.14418589
YOD1,0.025550352
CD55,0.108228385
CR1,0.004864439
CD46,0.6706384
MIR29B2CHG,0.114613056
CD34,0.22311805
PLXNA2,0.0943233
G0S2,0.54629415
TRAF3IP3,0.009500368
IRF6,0.12371468
UTP25,0.044830307
SERTAD4-AS1,0.1381522
HHAT,0.03531869
RCOR3,0.12751152
TRAF5,0.036557417
LINC00467,0.13730414
SLC30A1,0.13266417
NEK2,0.0
LPGAT1,0.1350551
INTS7,0.024308776
PPP2R5A,0.20415479
PACC1,0.030675264
NENF,0.77023333
ENSG00000260805,0.032605384
ATF3,0.17381333
BATF3,0.0024116314
NSL1,0.1428729
TATDN3,0.08087888
FLVCR1,0.04294223
ANGEL2,0.08299318
RPS6KC1,0.033116054
SMYD2,0.059261296
PTPN14,0.09465043
CENPF,0.0014882169
