,3535
AGO3,0.6728937
ADPRS,0.0488529
COL8A2,0.0033421621
TRAPPC3,0.070031695
MAP7D1,0.051390357
THRAP3,0.6038828
SH3D21,0.051986095
EVA1B,0.036640756
STK40,0.14910649
LSM10,0.012383226
OSCP1,0.0544124
MRPS15,0.029102048
CSF3R,0.027405413
LITATS1,0.047607675
ZC3H12A,0.035708886
MEAF6,0.096125014
SNIP1,0.062878914
DNALI1,0.021895241
GNL2,0.060924612
AIRIM,0.026234064
CDCA8,0.00406025
YRDC,0.011147075
C1orf122,0.033509772
MTF1,0.09423103
INPP5B,0.39217442
SF3A3,0.09756674
FHL3,0.0100682145
UTP11,0.028571827
RRAGC,0.070976056
MYCBP,0.008039299
RHBDL2,0.042994633
AKIRIN1,0.1769465
NDUFS5,0.10437906
MACF1,1.7550875
PABPC4,0.14223675
HEYL,0.020490764
PPIE,0.07002308
TRIT1,0.17010553
MFSD2A,0.020399667
CAP1,0.15491666
PPT1,0.057603795
RLF,0.39197755
ZMPSTE24-DT,0.014023445
ZMPSTE24,0.13783902
COL9A2,0.04423779
SMAP2,0.26098493
ZNF684,0.11830451
RIMS3,0.0063812644
NFYC,0.48801792
CITED4,0.0238821
CTPS1,0.095285475
SCMH1,0.9243107
HIVEP3,0.39178115
FOXJ3,0.61693126
PPCS,0.07372233
CCDC30,0.5869808
PPIH,0.07796723
YBX1,0.14469
P3H1,0.03670677
C1orf50,4.1385385e-05
SVBP,0.014736141
ERMAP,0.09386711
ZNF691,0.019676954
SLC2A1,0.047378287
CFAP144,0.012428482
EBNA1BP2,0.3446106
TMEM125,0.031588547
C1orf210,0.012465372
TIE1,0.05203113
ELOVL1,0.044774678
MED8,0.028750021
SZT2,0.21748616
HYI,0.12592399
PTPRF,0.26218972
KDM4A,0.0
ST3GAL3,0.009029465
ARTN,0.002465211
IPO13,0.038373075
DPH2,0.011257736
ATP6V0B,0.2567228
B4GALT2,0.04644764
CCDC24,0.105990686
SLC6A9,0.012730821
DMAP1,0.11874028
ERI3,0.4304387
RNF220,0.0717552
TMEM53,0.09199636
KIF2C,0.008431748
RPS8,0.15608746
PLK3,0.017569575
BTBD19,0.023334932
EIF2B3,0.24821502
HECTD3,0.039302684
UROD,0.032617085
MUTYH,0.04159895
TOE1,0.013588771
PRDX1,0.14692882
AKR1A1,0.2495689
NASP,0.28740048
CCDC17,0.005123284
GPBP1L1,0.6308489
TMEM69,0.03505295
IPP,0.19042128
MAST2,0.2577101
PIK3R3,0.018441286
TSPAN1,0.11835329
POMGNT1,0.11379368
LURAP1,0.119293
LRRC41,0.15177043
UQCRH,0.19618192
NSUN4,0.16469648
FAAH,0.14450964
MKNK1,0.19249855
MOB3C,5.019276e-05
ATPAF1,0.16362903
EFCAB14,0.19913968
CYP4B1,0.015245474
TAL1,0.025738731
CMPK1,0.19981144
TRABD2B,1.0779351
SPATA6,0.52184653
ELAVL4,0.0024398288
FAF1,1.3731242
CDKN2C,0.004925303
RNF11,0.18018112
EPS15,0.76096654
OSBPL9,0.67424697
NRDC,0.5906772
TXNDC12,0.12564364
KTI12,0.0
BTF3L4,0.19198753
ZFYVE9,0.43945208
CC2D1B,0.08487766
PRPF38A,0.071653254
TUT4,0.7392462
GPX7,0.013491697
SHISAL2A,0.022917423
COA7,0.014311205
ZYG11B,0.3268775
ECHDC2,0.7363295
SCP2,0.41382208
PODN,0.01339301
CPT2,0.048777748
CZIB,0.03491838
MAGOH,0.063757345
LRP8,0.016002826
NDC1,0.11413389
YIPF1,0.07431552
IFT25,0.12697373
LRRC42,0.03526256
TMEM59,0.21170734
TCEANC2,0.07985886
CYB5RL,0.0
MRPL37,0.0607318
SSBP3,0.55522966
ACOT11,0.400547
TTC4,0.0045835925
DHCR24,0.04439161
TMEM61,0.037755776
USP24,0.76124233
PLPP3,0.39247897
OMA1,0.00023104357
TACSTD2,0.090846226
MYSM1,0.32410693
JUN,0.33842054
FGGY,0.8709001
NFIA,1.1669384
NFIA-AS2,0.0009385796
TM2D1,0.27383843
PATJ,1.9200978
USP1,0.059720993
DOCK7,0.52146614
ANGPTL3,0.011954237
ATG4C,0.1714563
ALG6,0.10894457
ITGB3BP,0.16607627
EFCAB7,0.12809797
PGM1,0.1586504
CACHD1,0.32504073
JAK1,0.75393325
AK4,0.4147039
DNAJC6,0.13722505
LEPROT,0.0003407706
LEPR,0.1814958
PDE4B,0.08048852
SGIP1,0.4292042
MIER1,0.37767792
SERBP1,0.22798747
GADD45A,0.2409045
GNG12,0.5279817
WLS,0.5008911
LRRC40,0.14935082
SRSF11,0.8329868
ANKRD13C,0.37849665
ZRANB2,0.7435504
FPGT,0.00015188691
FPGT-TNNI3K,0.00089000067
CRYZ,0.26973933
TYW3,0.09637489
ACADM,0.3267907
RABGGTB,0.0511824
ST6GALNAC3,0.39523366
PIGK,0.15692076
ZZZ3,0.7228099
USP33,0.5884762
MIGA1,0.42456654
NEXN,0.1518177
FUBP1,0.43178812
DNAJB4,0.004356167
GIPC2,0.22903098
ENSG00000273338,0.003693735
IFI44L,0.06400391
IFI44,0.090338916
ADGRL4,0.12060831
ADGRL2,0.6624631
TTLL7,0.10824165
PRKACB,0.3198085
RPF1,0.047344763
GNG5,0.06706775
SPATA1,0.12199489
CTBS,0.115260035
SSX2IP,0.1257718
C1orf52,0.09975778
BCL10,0.04447985
DDAH1,0.609911
CCN1,0.16320457
ZNHIT6,0.22108312
ODF2L,0.40975532
SH3GLB1,0.23872878
SELENOF,0.23278867
HS2ST1,0.2808753
LMO4,0.12735726
PKN2,0.8445028
GTF2B,0.11546765
KYAT3,0.16187279
RBMXL1,0.0
GBP3,0.051546782
GBP1,0.033794876
GBP2,0.04612826
GBP4,0.030805517
GBP5,0.0092045525
LRRC8B,0.18315189
LRRC8C-DT,0.03709359
LRRC8C,6.6527784e-05
LRRC8D,0.034933396
ZNF326,0.2556548
ZNF644,0.7092282
TGFBR3,0.4427199
BTBD8,0.1381077
GLMN,0.16891174
RPAP2,0.4793327
EVI5,0.71427697
RPL5,0.1980559
DIPK1A,0.18868972
MTF2,0.3934535
TMED5,0.14244257
CCDC18,0.14006485
DR1,0.07439986
FNBP1L,1.0466816
BCAR3,0.364205
DNTTIP2,0.041412946
GCLM,0.09502417
ARHGAP29,0.75735676
ABCD3,0.43454507
F3,0.026855445
CNN3,0.36966026
ALG14,0.15633428
TLCD4,0.00043869074
PTBP2,0.6554536
DPYD,0.8313298
SNX7,0.17810115
PALMD,0.067123234
AGL,0.230525
SLC35A3,0.00036827056
MFSD14A,0.0036926863
TRMT13,0.19686082
DBT,0.15840565
RTCA-AS1,0.0100091975
RTCA,0.14618804
CDC14A,0.31300405
VCAM1,0.10895777
EXTL2,0.12120194
SLC30A7,0.2264945
DPH5,0.097439416
DPH5-DT,0.10461762
S1PR1,0.014371255
RNPC3,0.64172435
PRMT6,0.0075913696
VAV3,0.8462163
SLC25A24,0.20358455
EEIG2,0.06648471
HENMT1,0.0076836417
PRPF38B,0.44898695
STXBP3,0.234406
GPSM2,0.06625482
CLCC1,0.0
WDR47,0.10661989
TAF13,0.03400652
TMEM167B,0.03491081
SARS1,0.12553468
CELSR2,0.039544705
PSRC1,0.0027489928
SORT1,0.37379828
PSMA5,0.13741472
CYB561D1,0.03525369
AMIGO1,0.0041658687
GNAI3,0.2418518
AMPD2,0.056760427
GSTM4,0.038518075
GSTM1,0.0
GSTM5,0.0048497873
GSTM3,0.052179534
CSF1,0.030479323
AHCYL1,0.33278665
STRIP1,0.10927833
KCNC4,0.19592936
RBM15,0.10522441
SLC16A4,0.24240267
LAMTOR5,0.095607966
CD53,0.06577444
LRIF1,0.07794272
DRAM2,0.1402433
CEPT1,0.22515249
ENSG00000273221,0.0061995457
DENND2D,0.08354109
WDR77,0.0412861
ATP5PB,0.11380163
C1orf162,0.018568099
TMIGD3,0.008640061
ADORA3,0.0
RAP1A,0.57819235
DDX20,0.031679813
CTTNBP2NL,0.25427303
WNT2B,0.10313169
ST7L,0.27454045
CAPZA1,0.31328723
MOV10,0.13674052
RHOC,0.109504536
PPM1J,0.00042830693
SLC16A1,0.03470424
SLC16A1-AS1,0.1798762
LRIG2,0.29020894
MAGI3,1.0865164
PHTF1,0.16112563
RSBN1,0.18603075
PTPN22,0.028049313
AP4B1,0.03911371
DCLRE1B,0.0019644133
HIPK1-AS1,0.0069672
HIPK1,0.15105951
OLFML3,0.005892
TRIM33,0.5117089
BCAS2,0.0545387
DENND2C,0.061224215
NRAS,0.036106225
CSDE1,0.33746937
SIKE1,0.056529243
TSPAN2,0.026262539
NGF,0.013417033
VANGL1,0.05919046
CASQ2,0.0023434914
SLC22A15,0.30177826
ATP1A1,1.3168087
CD58,0.23845363
CD2,0.017717294
PTGFRN,0.06626982
TTF2,0.120216794
TRIM45,0.019274125
VTCN1,0.045104753
MAN1A2,0.5825371
TENT5C,0.044584695
GDAP2,0.20157252
WDR3,0.047951337
WARS2,0.16991949
PHGDH,0.04691469
HMGCS2,0.17657763
NOTCH2,0.21958989
SEC22B,0.15921175
LINC00623,0.40610623
FCGR1BP,0.0013008094
SRGAP2C,0.12658846
LINC02591,0.066961385
LINC02802,0.005836919
NBPF15,0.097123384
SRGAP2B,0.16515036
ENSG00000276216,0.0027224205
GPR89A,0.06798471
PDZK1,0.37477583
CD160,0.006311602
RNF115,0.75140774
POLR3C,0.09131561
NUDT17,0.008702624
PIAS3,0.03658301
ITGA10,0.021733342
PEX11B,0.052613143
RBM8A,0.052753337
LIX1L,0.041766852
POLR3GL,0.016329074
TXNIP,1.127398
NOTCH2NLA,0.0013117809
NBPF12,0.22009324
PRKAB2,0.1020194
ENSG00000237188,0.1873057
FMO5,0.18137763
CHD1L,0.17374377
BCL9,0.20290945
ACP6,0.20673062
GJA5,0.028289074
NBPF11,0.15039608
NBPF14,0.105098665
PDE4DIP,0.62639153
NBPF9,0.10602999
ENSG00000274265,0.6460502
NBPF19,0.16875023
FCGR1A,0.0019397578
H2BC18,0.02389911
H2AC19,0.0003553667
H2AC20,0.0085580135
BOLA1,0.010097314
SF3B4,0.020814521
MTMR11,0.022084897
OTUD7B,0.3505285
VPS45,0.3552345
PLEKHO1,0.034781773
ANP32E,0.07148634
APH1A,0.07361982
C1orf54,0.05935881
MRPS21,0.13069387
PRPF3,0.2652077
RPRD2,0.7050788
TARS2,0.063804656
ECM1,0.012246668
ADAMTSL4-AS2,0.017260004
MCL1,0.20184578
ENSA,0.44841456
GOLPH3L,0.18790866
CTSS,0.042468265
CTSK,0.017956011
ARNT,0.27190295
SETDB1,0.20034857
CERS2,0.06264367
ANXA9,0.014419679
MINDY1,0.08346198
C1orf56,0.018970195
CDC42SE1,0.10876358
MLLT11,0.007842193
GABPB2,0.40657768
TNFAIP8L2,0.0
SCNM1,0.036735836
LYSMD1,0.023242122
VPS72,0.05385896
PIP5K1A,0.6752018
PSMD4,0.11374685
ZNF687,0.022317475
PI4KB,0.22367719
RFX5,0.018140074
SELENBP1,0.09162375
PSMB4,0.038027678
POGZ,0.95818055
CGN,0.10845271
TUFT1,0.18911803
SNX27,0.25935963
MRPL9,0.021204252
OAZ3,0.0009088484
TDRKH,0.020759305
TDRKH-AS1,0.0055257087
THEM4,0.24650156
S100A10,0.14580941
S100A11,0.099180944
TCHH,0.0009473249
S100A9,0.012938399
S100A12,0.0014856352
S100A8,0.007444016
S100A7,0.0
S100A6,0.35632056
S100A5,0.00064264185
S100A4,0.05985178
S100A16,0.032690465
S100A14,0.013877543
S100A13,0.10870299
CHTOP,0.1605498
SNAPIN,0.01518802
ILF2,0.067289
NPR1,0.053262483
INTS3,0.33188885
SLC27A3,0.031628985
GATAD2B,0.84551454
DENND4B,0.12232514
CRTC2,0.045536187
SLC39A1,0.035269827
CREB3L4,0.023514993
JTB,0.07049371
JTB-DT,0.002076937
RAB13,0.04938462
RPS27,0.056410912
TPM3,0.16842288
C1orf43,0.15379909
UBAP2L,0.24236338
HAX1,0.039811525
ATP8B2,0.044324037
IL6R,0.3074841
SHE,0.041386683
UBE2Q1,0.043883327
ADAR,0.25621527
KCNN3,0.1479028
PMVK,0.069854945
PBXIP1,0.08709928
PYGO2,0.028770976
SHC1,0.013338459
CKS1B,0.0081022605
FLAD1,0.04326033
ZBTB7B,0.06818175
ADAM15,0.052943517
EFNA4,0.0
EFNA3,0.00042745404
EFNA1,0.07104737
SLC50A1,0.032916337
DPM3,0.029676288
KRTCAP2,0.0022051758
MUC1,0.017327627
THBS3,0.09875634
MTX1,0.027246142
GBA1,0.07093753
ENTREP3,0.029461207
SCAMP3,0.066551104
CLK2,0.107729256
FDPS,0.19617635
RUSC1,0.062918484
ASH1L,1.3526986
MSTO1,0.029536618
YY1AP1,0.27055386
DAP3,0.2750221
GON4L,0.5470619
SYT11,0.019013125
RIT1,0.080951385
KHDC4,0.30550095
ARHGEF2,0.15834394
SSR2,0.062018182
UBQLN4,0.08682524
LAMTOR2,0.02672237
RAB25,0.022877038
LMNA,0.21212986
SEMA4A,0.07454622
SLC25A44,0.114042506
PMF1,0.0
SMG5,0.16710977
TMEM79,0.0164149
GLMP,0.04828421
CCT3,0.11428942
MEF2D,0.14497441
NAXE,0.02540313
GPATCH4,0.044489805
NES,0.047105547
CRABP2,0.0037554665
ISG20L2,0.04478793
METTL25B,0.07543879
MRPL24,0.028734062
HDGF,0.13271719
PRCC,0.17136322
SH2D2A,0.004768829
PEAR1,0.033889428
ARHGEF11,0.39880642
ETV3,0.031187346
CD5L,0.00059858296
KIRREL1,0.19900759
CD1D,0.003373315
CD1C,0.0025189104
MNDA,0.008047689
PYHIN1,0.032088056
IFI16,0.17950314
ACKR1,0.0032421793
FCER1A,0.001884881
ENSG00000228560,0.0035145117
APCS,0.0
DUSP23,0.031225206
FCRL6,0.0013090792
TAGLN2,0.09033943
PIGM,0.0
IGSF8,0.0287569
ATP1A2,0.0061828606
PEA15,0.03417696
DCAF8,0.12775782
PEX19,0.00058832945
COPA,0.3432767
NCSTN,0.059396513
SLAMF6,0.022265837
CD84,0.02152316
SLAMF1,0.016524322
CD48,0.0067924154
SLAMF7,0.0044081477
LY9,0.0124676535
CD244,0.0020884387
ITLN1,0.00090961455
F11R,0.07716194
TSTD1,0.00036531224
USF1,0.031777415
ARHGAP30,0.04540362
NECTIN4,0.01437391
KLHDC9,0.010565197
PFDN2,0.07226404
NIT1,0.090427645
DEDD,0.060036357
UFC1,0.039343514
USP21,0.017247345
PPOX,0.04816575
B4GALT3,0.035844658
ADAMTS4,0.002922547
NDUFS2,0.113227405
FCER1G,0.0046995124
APOA2,0.00013709848
TOMM40L,0.016648058
SDHC,0.26261464
FCGR2A,0.031412534
HSPA6,0.009123508
FCGR3A,0.0038105033
FCGR3B,0.0044389577
FCGR2B,0.010922778
FCRLB,0.0027660818
DUSP12,0.04554724
ATF6-DT,0.00057470787
ATF6,0.5160339
OLFML2B,0.016815491
SH2D1B,0.0045279134
UHMK1,0.19891909
UAP1,0.15556557
DDR2,0.08710543
HSD17B7,0.069685414
RGS4,0.0008018056
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.1262256
MGST3,0.34953323
ALDH9A1,0.06474606
TMCO1,0.1465539
UCK2,0.10948905
POGK,0.08931509
TADA1,0.05636037
POU2F1,0.5941174
CD247,0.060367145
CREG1,0.063570924
RCSD1,0.14491493
MPZL1,0.25545493
MPC2,0.082218416
DCAF6,0.6796808
GPR161,0.0300735
TIPRL,0.10832984
SFT2D2,0.1650091
XCL2,8.393303e-05
DPT,0.016998209
ATP1B1,1.413368
NME7,0.49545646
BLZF1,0.14664233
SLC19A2,0.23663211
F5,0.0136660915
SELP,0.01406525
SELL,0.015306434
METTL18,0.0070642824
SCYL3,0.12152534
KIFAP3,0.2664283
GORAB,0.047737475
FMO3,0.02139357
FMO2,0.04676223
FMO4,0.20934041
PRRC2C,1.1116724
VAMP4,0.06840319
METTL13,0.034730278
DNM3,0.515034
DNM3OS,0.032665066
PIGC,0.10337032
SUCO,0.27089867
PRDX6-AS1,0.21906985
PRDX6,0.16734557
KLHL20,0.3238623
CENPL,0.010518879
DARS2,0.051813688
ZBTB37,0.18897226
RC3H1,0.49616253
RABGAP1L,1.6184084
CACYBP,0.03544961
MRPS14,0.042485036
KIAA0040,0.09834582
COP1,0.844315
SEC16B,0.0991611
RASAL2,0.8750906
RALGPS2,0.6479463
ANGPTL1,0.061033294
FAM20B,0.13808052
TOR3A,0.032476
ABL2,0.48596382
SOAT1,0.1784232
TOR1AIP2,0.22709724
TOR1AIP1,0.13937797
ENSG00000260360,0.0007197471
CEP350,0.6990652
QSOX1,0.12759188
ACBD6,0.5531807
XPR1,0.6932977
STX6,0.15245068
MR1,0.08314773
IER5,0.012852134
GLUL,0.17846288
RNASEL,0.03767952
RGS16,0.023436453
NPL,0.1766317
DHX9,0.3145307
LAMC1,0.37386462
SMG7,0.42166045
NCF2,0.009218362
ARPC5,0.07678063
RGL1,0.3733159
TSEN15,0.1548197
C1orf21,0.24054465
EDEM3,0.20497693
NIBAN1,0.09777334
RNF2,0.13583979
TRMT1L,0.1110783
SWT1,0.20812874
IVNS1ABP,0.61484134
ENSG00000273004,0.002705991
HMCN1,0.22082898
TPR,0.44695413
ODR4,0.20189762
PTGS2,0.015403148
RGS18,0.0063380506
RGS1,0.046320807
RGS13,0.0034987058
RGS2,0.055803224
UCHL5,0.11583975
RO60,0.16630904
GLRX2,0.02357626
CDC73,0.44508645
KCNT2,0.14005446
CFH,0.07893794
CFHR1,0.0
ZBTB41,0.10684003
DENND1B,0.59527963
NEK7,0.61524135
PTPRC,0.1596168
MIR181A1HG,0.10253806
NR5A2,0.0312383
ZNF281,0.04126565
DDX59,0.123418085
CAMSAP2,0.4748616
KIF21B,0.012312254
TMEM9,0.06865974
PKP1,0.0017950285
PHLDA3,0.019006971
CSRP1,0.08578693
NAV1,0.18903792
IPO9-AS1,0.061556667
IPO9,0.24203677
SHISA4,0.0056768022
ENSG00000223774,0.005141126
LMOD1,0.057016477
TIMM17A,0.07318314
RNPEP,0.09761837
ELF3,0.29888257
ARL8A,0.07568886
PTPN7,0.026040412
LGR6,0.014355002
UBE2T,0.0036696412
PPP1R12B,0.6580802
KDM5B,0.3739458
PCAT6,0.0025998424
RABIF,0.014087711
KLHL12,0.09032417
ADIPOR1,0.04433201
CYB5R1,0.05485488
TMEM183A,0.039833207
LINC01353,0.0006037401
BTG2-DT,0.0020152635
BTG2,0.30851868
PRELP,0.019079737
ATP2B4,0.26444036
LAX1,0.006229885
ZC3H11A,0.0002784641
ZBED6,0.0
SNRPE,0.031461287
SOX13,0.27563417
ETNK2,0.09644119
PLEKHA6,0.6284847
PPP1R15B,0.07550635
PIK3C2B,0.124416396
MDM4,0.6044168
NFASC,0.16567586
RBBP5,0.12478233
DSTYK,0.2136951
CDK18,0.16766025
ELK4,0.22023785
SLC45A3,0.010715142
NUCKS1,0.5811826
RAB29,0.07779448
SLC41A1,0.056125313
PM20D1,0.0052406043
RHEX,0.8235703
FAM72A,0.0024511723
SRGAP2,0.26912278
RASSF5,0.027077705
EIF2D,0.07185611
MAPKAPK2,0.29653096
IL10,0.000106048785
IL20,4.5820587e-05
FCMR,0.013099509
PFKFB2,0.23617142
YOD1,0.032821875
CD55,0.103094414
CR1,0.044817608
CD46,0.43965343
MIR29B2CHG,0.74722046
CD34,0.06431855
PLXNA2,0.31654748
G0S2,0.050769337
TRAF3IP3,0.034856595
IRF6,0.04712031
UTP25,0.04238394
SERTAD4-AS1,0.009383626
HHAT,0.22939484
RCOR3,0.525377
TRAF5,0.15980402
LINC00467,0.17002498
SLC30A1,0.036872964
NEK2,0.0001291259
LPGAT1,0.41460028
INTS7,0.09629067
PPP2R5A,0.47071633
PACC1,0.05472611
NENF,0.06409825
ENSG00000260805,0.006143436
ATF3,0.1790618
BATF3,0.005961431
