,Sample1153-EO1
NRAS,0.10450666
CSDE1,0.6705532
SIKE1,0.15102626
TSPAN2,0.03495104
NGF,0.0026917844
VANGL1,0.039465863
CASQ2,0.0115518365
SLC22A15,0.028969828
ATP1A1,1.4820193
CD58,0.12551725
CD2,0.09735893
PTGFRN,0.031913057
TTF2,0.045206208
TRIM45,0.009789019
VTCN1,0.058089238
MAN1A2,0.21229707
TENT5C,0.028983627
GDAP2,0.056196816
WDR3,0.035544295
WARS2,0.050078064
PHGDH,0.3132382
HMGCS2,0.42592615
NOTCH2,0.089578
SEC22B,0.29505908
LINC00623,0.061819043
FCGR1BP,0.0
SRGAP2C,0.080881394
LINC02591,0.022703953
LINC02802,0.06358514
NBPF15,0.04542489
SRGAP2B,0.075906456
ENSG00000276216,0.00920392
GPR89A,0.039402127
PDZK1,0.38028103
CD160,0.008777803
RNF115,0.22172114
POLR3C,0.033522602
NUDT17,0.009302114
PIAS3,0.0360961
ITGA10,0.0055020917
PEX11B,0.060689673
RBM8A,0.67013234
LIX1L,0.064777486
POLR3GL,0.18902767
TXNIP,1.4125276
NOTCH2NLA,0.013118096
NBPF12,0.039158046
PRKAB2,0.0440645
ENSG00000237188,0.024096753
FMO5,0.024612717
CHD1L,0.047571287
BCL9,0.07517139
ACP6,0.04144595
GJA5,0.086332105
NBPF11,0.030267507
NBPF14,0.024194784
PDE4DIP,0.1357707
NBPF9,0.0023147368
ENSG00000274265,0.08410272
NBPF19,0.01410019
FCGR1A,0.011488557
H2BC18,0.001891376
H2AC19,0.0
H2AC20,0.045376558
BOLA1,0.09095791
SF3B4,0.24170697
MTMR11,0.045900658
OTUD7B,0.07794991
VPS45,0.07843019
PLEKHO1,0.12177665
ANP32E,0.24205048
APH1A,0.3266359
C1orf54,0.23188831
MRPS21,0.8246755
PRPF3,0.07667939
RPRD2,0.106640674
TARS2,0.036808196
ECM1,0.024810854
ADAMTSL4-AS2,0.0
MCL1,0.6480043
ENSA,0.54583424
GOLPH3L,0.06833388
CTSS,0.10497629
CTSK,0.009233304
ARNT,0.06316363
SETDB1,0.037097644
CERS2,0.29997033
ANXA9,0.0677921
MINDY1,0.0555612
C1orf56,0.26959407
CDC42SE1,0.36730835
MLLT11,0.02200753
GABPB2,0.055336934
TNFAIP8L2,0.016538525
SCNM1,0.11393028
LYSMD1,0.02004285
VPS72,0.14552025
PIP5K1A,0.15119043
PSMD4,0.33415002
ZNF687,0.038934134
PI4KB,0.13437153
RFX5,0.05792012
SELENBP1,0.1949082
PSMB4,0.5494067
POGZ,0.21717946
CGN,0.07610641
TUFT1,0.10740758
SNX27,0.14779466
MRPL9,0.1459405
OAZ3,0.006295174
TDRKH,0.010866424
TDRKH-AS1,0.0017752335
THEM4,0.108835824
S100A10,1.6840782
S100A11,1.7455691
TCHH,0.0
S100A9,0.06537561
S100A12,0.008115085
S100A8,0.030995032
S100A7,0.0
S100A6,2.865863
S100A5,0.016268078
S100A4,0.72931415
S100A16,0.4629721
S100A14,0.21311854
S100A13,0.6023858
CHTOP,0.20448448
SNAPIN,0.2146683
ILF2,0.4292885
NPR1,0.14813223
INTS3,0.11475451
SLC27A3,0.06300225
GATAD2B,0.10632181
DENND4B,0.056534234
CRTC2,0.06607114
SLC39A1,0.21074273
CREB3L4,0.03326607
JTB,0.5894827
JTB-DT,0.0
RAB13,0.5329422
RPS27,3.1007714
TPM3,0.5765576
C1orf43,0.49153942
UBAP2L,0.14487639
HAX1,0.4082162
ATP8B2,0.03836575
IL6R,0.05470754
SHE,0.051214647
UBE2Q1,0.14382899
ADAR,0.24523683
KCNN3,0.042991173
PMVK,0.44223523
PBXIP1,0.24753532
PYGO2,0.07179093
SHC1,0.11793883
CKS1B,0.15999521
FLAD1,0.062167443
ZBTB7B,0.07167618
ADAM15,0.10863894
EFNA4,0.025405983
EFNA3,0.0
EFNA1,0.23224877
SLC50A1,0.15930414
DPM3,0.72702646
KRTCAP2,0.70399666
MUC1,0.7220256
THBS3,0.01852916
MTX1,0.22655259
GBA1,0.08139312
ENTREP3,0.04111477
SCAMP3,0.1405222
CLK2,0.037393197
FDPS,0.46933466
RUSC1,0.0706305
ASH1L,0.3084017
MSTO1,0.012501222
YY1AP1,0.09832229
DAP3,0.17836072
GON4L,0.11115501
SYT11,0.04649226
RIT1,0.13209836
KHDC4,0.09805634
ARHGEF2,0.059754778
SSR2,0.62512976
UBQLN4,0.03837742
LAMTOR2,0.45868468
RAB25,0.23388754
LMNA,0.8135965
SEMA4A,0.056342904
SLC25A44,0.056778632
PMF1,0.29357564
SMG5,0.10229761
TMEM79,0.008751246
GLMP,0.101483226
CCT3,0.53274286
MEF2D,0.1498027
NAXE,0.36645153
GPATCH4,0.053091936
NES,0.1385741
CRABP2,0.10080396
ISG20L2,0.104587935
METTL25B,0.0678573
MRPL24,0.2236326
HDGF,0.2647065
PRCC,0.114097044
SH2D2A,0.020088289
PEAR1,0.0395751
ARHGEF11,0.07025741
ETV3,0.05557665
CD5L,0.0
KIRREL1,0.07091135
CD1D,0.011713602
CD1C,0.0
MNDA,0.04662824
PYHIN1,0.019703943
IFI16,0.21366009
ACKR1,0.0
FCER1A,0.02519786
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.4366145
FCRL6,0.0
TAGLN2,0.84176874
PIGM,0.05302799
IGSF8,0.20630524
ATP1A2,0.021323487
PEA15,0.24718618
DCAF8,0.16586904
PEX19,0.14003175
COPA,0.26726446
NCSTN,0.2094002
SLAMF6,0.01736108
CD84,0.023262134
SLAMF1,0.01571024
CD48,0.10141954
SLAMF7,0.008792252
LY9,0.009577852
CD244,0.0065925103
ITLN1,0.013829394
F11R,0.20638269
TSTD1,0.9022875
USF1,0.03729305
ARHGAP30,0.02620109
NECTIN4,0.023960114
KLHDC9,0.08224451
PFDN2,0.81491363
NIT1,0.14617036
DEDD,0.07461721
UFC1,0.5373298
USP21,0.021960106
PPOX,0.060574252
B4GALT3,0.13512263
ADAMTS4,0.0
NDUFS2,0.59722114
FCER1G,0.118168615
APOA2,0.0
TOMM40L,0.028190404
SDHC,0.56382304
FCGR2A,0.04528349
HSPA6,0.29623288
FCGR3A,0.06080816
FCGR3B,0.0
FCGR2B,0.03115404
FCRLB,0.02769334
DUSP12,0.07825051
ATF6-DT,0.0
ATF6,0.2004317
OLFML2B,0.004141101
SH2D1B,0.008934728
UHMK1,0.31124797
UAP1,0.2071573
DDR2,0.023727663
HSD17B7,0.10109474
RGS4,0.008298068
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.34077
MGST3,1.5395311
ALDH9A1,0.24884921
TMCO1,0.6002518
UCK2,0.020394996
POGK,0.11354141
TADA1,0.019744571
POU2F1,0.06563527
CD247,0.047954395
CREG1,0.21697232
RCSD1,0.04816147
MPZL1,0.109112754
MPC2,0.9048746
DCAF6,0.09478117
GPR161,0.010799227
TIPRL,0.17391115
SFT2D2,0.14802197
XCL2,0.018711584
DPT,0.0038476894
ATP1B1,1.9310067
NME7,0.063830905
BLZF1,0.1076142
SLC19A2,0.071147054
F5,0.008935724
SELP,0.029201474
SELL,0.023451222
METTL18,0.048436772
SCYL3,0.03126924
KIFAP3,0.11503864
GORAB,0.0199777
FMO3,0.0
FMO2,0.024034763
FMO4,0.08228564
PRRC2C,0.4752133
VAMP4,0.090584375
METTL13,0.04024446
DNM3,0.056869306
DNM3OS,0.027124861
PIGC,0.078860976
SUCO,0.12204144
PRDX6-AS1,0.0125008635
PRDX6,1.149661
KLHL20,0.061497
CENPL,0.008567172
DARS2,0.038872737
ZBTB37,0.053569354
RC3H1,0.09191475
RABGAP1L,0.15420458
CACYBP,0.54288554
MRPS14,0.22310208
KIAA0040,0.067046136
COP1,0.071621194
SEC16B,0.012192632
RASAL2,0.11828917
RALGPS2,0.10609045
ANGPTL1,0.025868751
FAM20B,0.108057275
TOR3A,0.07503084
ABL2,0.06544949
SOAT1,0.09098114
TOR1AIP2,0.24425471
TOR1AIP1,0.16440997
ENSG00000260360,0.0026638554
CEP350,0.19519396
QSOX1,0.20731455
ACBD6,0.11895464
XPR1,0.08074911
STX6,0.06704565
MR1,0.055937264
IER5,0.14794174
GLUL,0.44732845
RNASEL,0.014067185
RGS16,0.026629213
NPL,0.07289853
DHX9,0.30494836
LAMC1,0.13139798
SMG7,0.106561825
NCF2,0.018787958
ARPC5,0.3937706
RGL1,0.069182605
TSEN15,0.15200664
C1orf21,0.035213195
EDEM3,0.11123674
NIBAN1,0.04726804
RNF2,0.08323263
TRMT1L,0.055851426
SWT1,0.016722074
IVNS1ABP,0.55296683
ENSG00000273004,0.0
HMCN1,0.017087137
TPR,0.30111426
ODR4,0.08192371
PTGS2,0.011146835
RGS18,0.024603795
RGS1,0.07528893
RGS13,0.0
RGS2,0.198921
UCHL5,0.11637532
RO60,0.21173568
GLRX2,0.13556933
CDC73,0.13785057
KCNT2,0.004554979
CFH,0.028591577
CFHR1,0.0
ZBTB41,0.08642324
DENND1B,0.08064977
NEK7,0.14064969
PTPRC,0.17660299
MIR181A1HG,0.0137186665
NR5A2,0.0017065796
ZNF281,0.101883285
DDX59,0.053764597
CAMSAP2,0.15120195
KIF21B,0.0032856278
TMEM9,0.29525122
PKP1,0.006358209
PHLDA3,0.108458765
CSRP1,0.83513373
NAV1,0.053796954
IPO9-AS1,0.005475706
IPO9,0.08765706
SHISA4,0.046397865
ENSG00000223774,0.0015140661
LMOD1,0.032830168
TIMM17A,0.25027964
RNPEP,0.14185001
ELF3,0.3142566
ARL8A,0.22972037
PTPN7,0.011028259
LGR6,0.0056616017
UBE2T,0.022461414
PPP1R12B,0.10716975
KDM5B,0.09654896
PCAT6,0.011263942
RABIF,0.0706837
KLHL12,0.041421752
ADIPOR1,0.22773029
CYB5R1,0.20753857
TMEM183A,0.15310912
LINC01353,0.0060717375
BTG2-DT,0.0013960868
BTG2,0.99720144
PRELP,0.009330317
ATP2B4,0.20408455
LAX1,0.0072309193
ZC3H11A,0.005511416
ZBED6,0.0029581632
SNRPE,0.7439661
SOX13,0.068955794
ETNK2,0.11556028
PLEKHA6,0.08507539
PPP1R15B,0.23809724
PIK3C2B,0.021559933
MDM4,0.30424786
NFASC,0.029733479
RBBP5,0.068412274
DSTYK,0.06592001
CDK18,0.054845493
ELK4,0.16187705
SLC45A3,0.0030437685
NUCKS1,0.8241898
RAB29,0.071514875
SLC41A1,0.0355518
PM20D1,0.009538242
RHEX,0.019946085
FAM72A,0.0071398523
SRGAP2,0.0638902
RASSF5,0.024217969
EIF2D,0.09260842
MAPKAPK2,0.34118524
IL10,0.0
IL20,0.0
FCMR,0.01030534
PFKFB2,0.08566723
YOD1,0.027434086
CD55,0.24059674
CR1,0.0071754726
CD46,0.67524076
MIR29B2CHG,0.10845272
CD34,0.23492293
PLXNA2,0.06593403
G0S2,0.2583005
TRAF3IP3,0.06576267
IRF6,0.10060144
UTP25,0.038891952
SERTAD4-AS1,0.14386132
HHAT,0.027329199
RCOR3,0.081332885
TRAF5,0.057399765
LINC00467,0.10103105
SLC30A1,0.13863082
NEK2,0.0
LPGAT1,0.10867786
INTS7,0.029292447
PPP2R5A,0.20152514
PACC1,0.027675362
NENF,0.7016061
ENSG00000260805,0.04918453
ATF3,0.8581222
BATF3,0.014098121
NSL1,0.14035156
TATDN3,0.07170551
FLVCR1,0.037346147
ANGEL2,0.06334004
RPS6KC1,0.03436696
SMYD2,0.06923395
PTPN14,0.12524839
CENPF,0.0047073923
KCTD3,0.08650923
