,31-10001
PLEKHM2,0.20523553
SLC25A34,0.0130813625
FBLIM1,0.11313212
SPEN-AS1,0.0695987
SPEN,0.50121325
ZBTB17,0.09729422
SRARP,0.00601922
HSPB7,0.011797353
EPHA2,0.09027781
CPLANE2,0.0052534114
FBXO42,0.5229982
SZRD1,0.20325644
NECAP2,0.09347891
NBPF1,0.14392604
CROCC,0.19499114
ENSG00000238142,0.016223585
MFAP2,0.009124789
ATP13A2,0.08472113
SDHB,0.25305304
PADI2,0.08039134
PADI4,0.0026826996
RCC2,0.12775642
ARHGEF10L,0.74257344
IGSF21,0.009552537
ALDH4A1,0.030724611
IFFO2,0.044663504
UBR4,0.44848543
EMC1,0.07723281
MRTO4,0.058496673
AKR7A3,0.055036955
AKR7A2,0.10827318
SLC66A1,0.027268667
CAPZB,0.63859946
MICOS10,0.13460465
NBL1,0.048428528
TMCO4,0.4364935
OTUD3,0.068269774
PLA2G5,0.00037448865
CAMK2N1,0.26422438
MUL1,0.05357756
CDA,0.055759937
PINK1,0.160466
PINK1-AS,0.026161307
DDOST,0.11477476
KIF17,0.011499318
HP1BP3,0.63800037
EIF4G3,1.1234034
ECE1,0.26704207
NBPF3,0.06254054
ALPL,0.03801791
USP48,0.45390984
HSPG2,0.5025846
CDC42,0.4546375
WNT4,0.008868211
ZBTB40,0.17358314
C1QA,0.02179063
C1QC,0.00868035
C1QB,0.015539184
EPHB2,0.17815293
KDM1A,0.2502676
LUZP1,0.3831327
HNRNPR,0.37418637
ZNF436,0.015383748
TCEA3,0.28725234
ASAP3,0.16452366
ID3,0.10851618
RPL11,0.6341802
ELOA,0.100252725
PITHD1,0.08607282
LYPLA2,0.087099455
GALE,0.0812085
HMGCL,0.14062707
FUCA1,0.12239114
PNRC2,0.13572985
SRSF10,0.41885367
STPG1,0.090704344
NIPAL3,0.29544103
RCAN3,0.11245701
SRRM1,0.3880012
CLIC4,0.55026186
RUNX3,0.025841251
SYF2,0.15460517
RSRP1,0.80645496
TMEM50A,0.19145682
MACO1,0.27629057
LDLRAP1,0.12526931
MAN1C1,0.3494631
ENSG00000233478,0.04334173
SELENON,0.039327856
MTFR1L,0.10886906
PAQR7,0.10395933
STMN1,0.1044708
PAFAH2,0.089402646
PDIK1L,0.043975398
FAM110D,0.011590778
ZNF593OS,0.0
ZNF593,0.05562402
CEP85,0.052545924
SH3BGRL3,0.18530256
UBXN11,0.07622612
CD52,0.08954657
DHDDS,0.15380774
HMGN2,0.21804674
RPS6KA1,0.13184747
ARID1A,0.638917
PIGV,0.033538055
ZDHHC18,0.067368425
SFN,0.005397913
GPN2,0.09230515
GPATCH3,0.031323753
NUDC,0.19654855
KDF1,0.02879759
TRNP1,0.051846985
SLC9A1,0.12728494
WDTC1,0.22319537
TMEM222,0.08550935
SYTL1,0.035599973
MAP3K6,0.027442208
FCN3,0.0027243528
CD164L2,0.0009062225
WASF2,0.54188114
AHDC1,0.31072944
FGR,0.030711297
IFI6,0.03643067
FAM76A,0.11394168
STX12,0.30770436
PPP1R8,0.084529646
THEMIS2,0.019403126
RPA2,0.097844504
XKR8,0.020657845
EYA3,0.6110382
PTAFR,0.037525833
DNAJC8,0.15795334
ATP5IF1,0.363165
ENSG00000270605,0.01790219
MED18,0.01928991
PHACTR4,0.7439869
RCC1,0.068825774
TRNAU1AP,0.17678094
SNHG12,0.044611916
TAF12,0.13771512
RAB42,0.001658697
GMEB1,0.14590192
YTHDF2,0.26313183
EPB41,0.4937175
TMEM200B,0.008246772
SRSF4,0.7117445
MECR,0.1315987
PTPRU,0.04079298
LAPTM5,0.069183215
SDC3,0.031707767
PUM1,0.8227321
NKAIN1,0.0034820011
SNRNP40,0.13455191
ZCCHC17,0.16342285
FABP3,0.05264947
SERINC2,0.3298385
TINAGL1,0.23146923
PEF1,0.090087526
COL16A1,0.059248935
PTP4A2,0.16886538
KHDRBS1,0.4582357
TMEM39B,0.08379439
KPNA6,0.39408723
TXLNA,0.111889005
CCDC28B,0.030389525
IQCC,0.009933934
TMEM234,0.04258716
EIF3I,0.103790835
FAM167B,0.034735765
LCK,0.042166054
HDAC1,0.19969514
MARCKSL1,0.060758907
FAM229A,0.02404692
BSDC1,0.2308996
ZBTB8A,0.034494594
ZBTB8OS,0.3532154
RBBP4,0.31348965
SYNC,0.06265767
NHSL3,0.30957228
YARS1,0.13119848
S100PBP,0.3547736
TMEM54,0.028616283
RNF19B,0.07923682
AK2,0.2637511
ZNF362,0.18263802
PHC2,0.4199877
SMIM12,0.12996742
GJA4,0.015711984
ENSG00000284773,0.03796281
ZMYM6,0.014014789
ZMYM1,0.1841563
SFPQ,0.7094697
ZMYM4,0.760608
KIAA0319L,0.6478158
TFAP2E-AS1,0.0042533767
PSMB2,0.14307232
C1orf216,0.0070086317
CLSPN,0.004905541
AGO4,0.27587494
AGO1,0.13272272
AGO3,0.67126393
ADPRS,0.05270684
COL8A2,0.0036839538
TRAPPC3,0.10004817
MAP7D1,0.08781093
THRAP3,0.5224662
SH3D21,0.032025464
EVA1B,0.054424614
STK40,0.18828434
LSM10,0.050392758
OSCP1,0.070775114
MRPS15,0.07915429
CSF3R,0.012450961
LITATS1,0.04603213
ZC3H12A,0.015103251
MEAF6,0.14610484
SNIP1,0.057286568
DNALI1,0.041837964
GNL2,0.058655348
AIRIM,0.039925225
CDCA8,0.0042569134
YRDC,0.025598926
C1orf122,0.10013561
MTF1,0.104695365
INPP5B,0.31151727
SF3A3,0.12283087
FHL3,0.018508445
UTP11,0.037391193
RRAGC,0.0769616
MYCBP,0.016748741
RHBDL2,0.043022696
AKIRIN1,0.2618507
NDUFS5,0.29124078
MACF1,1.4347105
PABPC4,0.12852375
HEYL,0.019067114
PPIE,0.081672765
TRIT1,0.1763017
MFSD2A,0.0020126845
CAP1,0.2265969
PPT1,0.1145133
RLF,0.40339547
ZMPSTE24-DT,0.017318415
ZMPSTE24,0.19680317
COL9A2,0.07722084
SMAP2,0.13996969
ZNF684,0.104620695
RIMS3,0.0073203286
NFYC,0.48320252
CITED4,0.047640264
CTPS1,0.060619023
SCMH1,0.7997488
HIVEP3,0.40889335
FOXJ3,0.51743066
PPCS,0.12883581
CCDC30,0.5211175
PPIH,0.08928771
YBX1,0.34593925
P3H1,0.0465232
C1orf50,0.005268464
SVBP,0.040454034
ERMAP,0.10494465
ZNF691,0.024786567
SLC2A1,0.056091867
CFAP144,0.013755717
EBNA1BP2,0.16862474
TMEM125,0.0444999
C1orf210,0.020504614
TIE1,0.094894014
ELOVL1,0.049987506
MED8,0.046555042
SZT2,0.20431319
HYI,0.061480694
PTPRF,0.3222881
KDM4A,0.0038262005
ST3GAL3,0.006772009
ARTN,0.0051734317
IPO13,0.0444935
DPH2,0.018051336
ATP6V0B,0.28878248
B4GALT2,0.051367577
CCDC24,0.11108802
SLC6A9,0.016760977
DMAP1,0.09367987
ERI3,0.4096333
RNF220,0.09140407
TMEM53,0.077883616
KIF2C,0.007841266
RPS8,0.55415654
PLK3,0.025444502
BTBD19,0.025441151
EIF2B3,0.27295282
HECTD3,0.049117953
UROD,0.04408867
MUTYH,0.04828254
TOE1,0.02270508
PRDX1,0.35109872
AKR1A1,0.1727173
NASP,0.24668173
CCDC17,0.0061761984
GPBP1L1,0.6589964
TMEM69,0.058797903
IPP,0.15825026
MAST2,0.1902492
PIK3R3,0.033874452
TSPAN1,0.19246785
POMGNT1,0.15298305
LURAP1,0.1545657
LRRC41,0.16963115
UQCRH,0.43220642
NSUN4,0.11854962
FAAH,0.08340446
MKNK1,0.18770857
MOB3C,0.006697931
ATPAF1,0.16795626
EFCAB14,0.28016078
CYP4B1,0.003325925
TAL1,0.012469783
CMPK1,0.22279897
TRABD2B,0.47155964
SPATA6,0.41215906
ELAVL4,0.0030617453
FAF1,1.106334
CDKN2C,0.0124514615
RNF11,0.1819713
EPS15,0.64681756
OSBPL9,0.6225545
NRDC,0.52727133
TXNDC12,0.14613366
KTI12,0.004931359
BTF3L4,0.2208941
ZFYVE9,0.4105397
CC2D1B,0.09620384
PRPF38A,0.08342138
TUT4,0.6465174
GPX7,0.019851746
SHISAL2A,0.016436756
COA7,0.02737639
ZYG11B,0.3361954
ECHDC2,0.675643
SCP2,0.47027272
PODN,0.011553229
CPT2,0.067401305
CZIB,0.060218908
MAGOH,0.11955507
LRP8,0.017511196
NDC1,0.11484462
YIPF1,0.07813063
IFT25,0.14937098
LRRC42,0.05415383
TMEM59,0.44169647
TCEANC2,0.0814496
CYB5RL,0.00204353
MRPL37,0.081460886
SSBP3,0.5535817
ACOT11,0.5379233
TTC4,0.004575874
DHCR24,0.10499065
TMEM61,0.039877843
USP24,0.67915076
PLPP3,0.3264021
OMA1,0.023854824
TACSTD2,0.2558481
MYSM1,0.33427534
JUN,0.1649158
FGGY,0.6001909
NFIA,1.1361458
NFIA-AS2,0.0032130338
TM2D1,0.308353
PATJ,1.6221448
USP1,0.07290865
DOCK7,0.48322108
ANGPTL3,0.02311342
ATG4C,0.17487511
ALG6,0.08230266
ITGB3BP,0.304964
EFCAB7,0.13889985
PGM1,0.18685067
CACHD1,0.18824893
JAK1,0.5694885
AK4,0.199578
DNAJC6,0.17719953
LEPROT,0.0696615
LEPR,0.24449454
PDE4B,0.07388801
SGIP1,0.5684884
MIER1,0.3548509
SERBP1,0.33271125
GADD45A,0.07392686
GNG12,0.41381383
WLS,0.5324468
LRRC40,0.12669127
SRSF11,0.7200453
ANKRD13C,0.30365166
ZRANB2,0.5930335
FPGT,0.007467915
FPGT-TNNI3K,0.0018119074
CRYZ,0.319639
TYW3,0.10770807
ACADM,0.39159396
RABGGTB,0.07438662
ST6GALNAC3,0.30508906
PIGK,0.17002597
ZZZ3,0.72108626
USP33,0.50478595
MIGA1,0.35108772
NEXN,0.11707833
FUBP1,0.37697643
DNAJB4,0.020193763
GIPC2,0.15136823
ENSG00000273338,0.008370667
IFI44L,0.058863625
IFI44,0.075404756
ADGRL4,0.15411802
ADGRL2,0.53557026
TTLL7,0.07293311
PRKACB,0.36197844
RPF1,0.08769903
GNG5,0.19721116
SPATA1,0.102876686
CTBS,0.14004022
SSX2IP,0.11664779
C1orf52,0.099897206
BCL10,0.062022958
DDAH1,0.674243
CCN1,0.036771394
ZNHIT6,0.21996084
ODF2L,0.37287274
SH3GLB1,0.31115627
SELENOF,0.30551654
HS2ST1,0.3035604
LMO4,0.22811465
PKN2,0.7319319
GTF2B,0.13681147
KYAT3,0.20045222
RBMXL1,0.005299792
GBP3,0.044114366
GBP1,0.031316485
GBP2,0.03948629
GBP4,0.055831492
GBP5,0.008554578
LRRC8B,0.14803001
LRRC8C-DT,0.028379483
LRRC8C,0.007914526
LRRC8D,0.03855701
ZNF326,0.24075471
ZNF644,0.61852247
TGFBR3,0.34036124
BTBD8,0.105121724
GLMN,0.16058698
RPAP2,0.44883308
EVI5,0.6737339
RPL5,0.48276663
DIPK1A,0.17965841
MTF2,0.38175106
TMED5,0.21465333
CCDC18,0.11281557
DR1,0.11353363
FNBP1L,0.70178497
BCAR3,0.49676117
DNTTIP2,0.05466734
GCLM,0.08517247
ARHGAP29,0.965967
ABCD3,0.45172325
F3,0.012236343
CNN3,0.31200144
ALG14,0.15575378
TLCD4,0.010389954
PTBP2,0.64466673
DPYD,0.6723713
SNX7,0.1493324
PALMD,0.09630391
AGL,0.24338767
SLC35A3,0.02306181
MFSD14A,0.0057971156
TRMT13,0.16153115
DBT,0.21041988
RTCA-AS1,0.0077157253
RTCA,0.13813654
CDC14A,0.22396906
VCAM1,0.08225969
EXTL2,0.12604181
SLC30A7,0.24071173
DPH5,0.10650343
DPH5-DT,0.13061914
S1PR1,0.027375598
RNPC3,0.3761134
PRMT6,0.019746266
VAV3,0.9089177
SLC25A24,0.20550534
EEIG2,0.069333375
HENMT1,0.01022205
PRPF38B,0.3231519
STXBP3,0.27206558
GPSM2,0.07095943
CLCC1,0.006115104
WDR47,0.10644967
TAF13,0.07309902
TMEM167B,0.06571871
SARS1,0.16011734
CELSR2,0.08955737
PSRC1,0.0032164247
SORT1,0.37540045
PSMA5,0.16056019
CYB561D1,0.054735694
AMIGO1,0.009461595
GNAI3,0.28304517
AMPD2,0.07211114
GSTM4,0.056171373
GSTM1,0.0005080461
GSTM5,0.0068210787
GSTM3,0.21511942
CSF1,0.0289548
AHCYL1,0.3737545
STRIP1,0.10330705
KCNC4,0.14590922
RBM15,0.08278771
SLC16A4,0.20513014
LAMTOR5,0.21221325
CD53,0.08562198
LRIF1,0.052453153
DRAM2,0.18970206
CEPT1,0.22897655
ENSG00000273221,0.011685967
DENND2D,0.08835791
WDR77,0.04695978
ATP5PB,0.21641703
C1orf162,0.037659537
TMIGD3,0.005622441
ADORA3,0.00061343267
RAP1A,0.54429907
DDX20,0.035738926
CTTNBP2NL,0.22060828
WNT2B,0.118435204
ST7L,0.28473324
CAPZA1,0.34989023
MOV10,0.12835951
RHOC,0.14976026
PPM1J,0.0019195586
SLC16A1,0.015498933
SLC16A1-AS1,0.11335212
LRIG2,0.26731762
MAGI3,0.92788595
PHTF1,0.18285574
RSBN1,0.24057783
PTPN22,0.033480354
AP4B1,0.039804813
DCLRE1B,0.0049177073
HIPK1-AS1,0.005128139
HIPK1,0.18315233
OLFML3,0.01532818
TRIM33,0.4966693
BCAS2,0.092868544
DENND2C,0.054453596
NRAS,0.059886973
CSDE1,0.46300858
SIKE1,0.07431871
TSPAN2,0.024553167
NGF,0.025696887
VANGL1,0.0688036
CASQ2,0.007845369
SLC22A15,0.22957233
ATP1A1,1.248085
CD58,0.22297092
CD2,0.05267383
PTGFRN,0.08637461
TTF2,0.07915904
TRIM45,0.018929163
VTCN1,0.11763256
MAN1A2,0.5674167
TENT5C,0.060639724
GDAP2,0.19240767
WDR3,0.053496078
WARS2,0.18760285
PHGDH,0.0893928
HMGCS2,0.1602763
NOTCH2,0.24997926
SEC22B,0.19293046
LINC00623,0.46435532
FCGR1BP,0.00086418394
SRGAP2C,0.10296453
LINC02591,0.0954157
LINC02802,0.014579285
NBPF15,0.14467438
SRGAP2B,0.12773822
ENSG00000276216,0.0012124142
GPR89A,0.07114984
PDZK1,0.39209515
CD160,0.010978975
RNF115,0.5913442
POLR3C,0.087691754
NUDT17,0.012245756
PIAS3,0.046901323
ITGA10,0.024475204
PEX11B,0.058926787
RBM8A,0.13686444
LIX1L,0.050647132
POLR3GL,0.03968584
TXNIP,0.80929554
NOTCH2NLA,0.0043103667
NBPF12,0.1789604
PRKAB2,0.09119608
ENSG00000237188,0.22148499
FMO5,0.14926817
CHD1L,0.19272159
BCL9,0.19886842
ACP6,0.15221564
GJA5,0.02529527
NBPF11,0.16332214
NBPF14,0.078863375
PDE4DIP,0.46891457
NBPF9,0.10762995
ENSG00000274265,0.63529533
NBPF19,0.12584132
FCGR1A,0.002406222
H2BC18,0.0061368714
H2AC19,0.00047532964
H2AC20,0.0092996005
BOLA1,0.02668223
SF3B4,0.05350311
MTMR11,0.020395327
OTUD7B,0.32708108
VPS45,0.36970612
PLEKHO1,0.05407958
ANP32E,0.14046808
APH1A,0.11478161
C1orf54,0.025557635
MRPS21,0.24219123
PRPF3,0.22190438
RPRD2,0.6629552
TARS2,0.072208956
ECM1,0.009665012
ADAMTSL4-AS2,0.0155316545
MCL1,0.11265004
ENSA,0.50199294
GOLPH3L,0.19703594
CTSS,0.07473705
CTSK,0.021183698
ARNT,0.29469365
SETDB1,0.2112184
CERS2,0.11339717
ANXA9,0.025504585
MINDY1,0.08657738
C1orf56,0.08535195
CDC42SE1,0.19701508
MLLT11,0.008906599
GABPB2,0.40567777
TNFAIP8L2,0.0056104986
SCNM1,0.06630572
LYSMD1,0.028284343
VPS72,0.07056453
PIP5K1A,0.6946711
PSMD4,0.17159072
ZNF687,0.02656494
PI4KB,0.23402199
RFX5,0.020934543
SELENBP1,0.085593894
PSMB4,0.089467555
POGZ,0.9284625
CGN,0.14664304
TUFT1,0.09411822
SNX27,0.25826755
MRPL9,0.03893211
OAZ3,0.0020204275
TDRKH,0.017944014
TDRKH-AS1,0.004625213
THEM4,0.23959738
S100A10,0.41580427
S100A11,0.36034426
TCHH,0.0010709433
S100A9,0.020736141
S100A12,0.0019557294
S100A8,0.009772199
S100A7,0.0
S100A6,0.94264096
S100A5,0.00115506
S100A4,0.23546016
S100A16,0.07629134
S100A14,0.030645253
S100A13,0.20633443
CHTOP,0.18635035
SNAPIN,0.037497383
ILF2,0.10833423
NPR1,0.07407347
INTS3,0.2682712
SLC27A3,0.02537543
GATAD2B,0.7247852
DENND4B,0.13848543
CRTC2,0.043136835
SLC39A1,0.08045913
CREB3L4,0.029706698
JTB,0.15829389
JTB-DT,0.0021560453
RAB13,0.10780636
RPS27,0.5402132
TPM3,0.25813594
C1orf43,0.26662925
UBAP2L,0.24419816
HAX1,0.09935484
ATP8B2,0.05652462
IL6R,0.11940442
SHE,0.06443332
UBE2Q1,0.07434433
ADAR,0.31677562
KCNN3,0.2052067
PMVK,0.1217454
PBXIP1,0.1235499
PYGO2,0.038757022
SHC1,0.023247132
CKS1B,0.02484158
FLAD1,0.059534032
ZBTB7B,0.073657766
ADAM15,0.084622465
EFNA4,0.004992029
EFNA3,0.0019955013
EFNA1,0.06335951
SLC50A1,0.05376984
DPM3,0.1227126
KRTCAP2,0.08468345
MUC1,0.120565236
THBS3,0.05704982
MTX1,0.049015094
GBA1,0.0577819
ENTREP3,0.042223435
SCAMP3,0.12754236
CLK2,0.116406076
FDPS,0.25651067
RUSC1,0.04174636
ASH1L,1.2041234
MSTO1,0.03151563
YY1AP1,0.2680077
DAP3,0.29716557
GON4L,0.47784936
SYT11,0.03499552
RIT1,0.09817108
KHDC4,0.2870081
ARHGEF2,0.21059452
SSR2,0.19851543
UBQLN4,0.07393917
LAMTOR2,0.09497044
RAB25,0.059839554
LMNA,0.2660729
SEMA4A,0.12423677
SLC25A44,0.084494494
PMF1,0.028105548
SMG5,0.1858273
TMEM79,0.023801465
GLMP,0.039808176
CCT3,0.19134134
MEF2D,0.16299169
NAXE,0.07942178
GPATCH4,0.0436365
NES,0.05761463
CRABP2,0.027986769
ISG20L2,0.067996554
METTL25B,0.09037593
MRPL24,0.0635876
HDGF,0.19261451
PRCC,0.19322632
SH2D2A,0.0079216035
PEAR1,0.04170904
ARHGEF11,0.33960682
ETV3,0.04387131
CD5L,0.0010841597
KIRREL1,0.3782379
CD1D,0.005589418
CD1C,0.0052002426
MNDA,0.020785766
PYHIN1,0.025175411
IFI16,0.1571453
ACKR1,0.017990613
FCER1A,0.0061421324
ENSG00000228560,0.0021318805
APCS,0.0
DUSP23,0.07751724
FCRL6,0.00070863194
TAGLN2,0.1822744
PIGM,0.01035004
IGSF8,0.059183333
ATP1A2,0.0048590014
PEA15,0.060681812
DCAF8,0.118135706
PEX19,0.016710162
COPA,0.34951347
NCSTN,0.087323934
SLAMF6,0.011755465
CD84,0.029274233
SLAMF1,0.018656788
CD48,0.045827493
SLAMF7,0.024150418
LY9,0.013309163
CD244,0.0034938487
ITLN1,0.0030428173
F11R,0.12042357
TSTD1,0.10243276
USF1,0.048080225
ARHGAP30,0.039488435
NECTIN4,0.01221668
KLHDC9,0.01964949
PFDN2,0.16686206
NIT1,0.11058152
DEDD,0.071095146
UFC1,0.116777934
USP21,0.019079024
PPOX,0.049665865
B4GALT3,0.0524802
ADAMTS4,0.00070224574
NDUFS2,0.18991739
FCER1G,0.026391309
APOA2,0.0
TOMM40L,0.025112638
SDHC,0.30420282
FCGR2A,0.018961234
HSPA6,0.0063383966
FCGR3A,0.014767473
FCGR3B,0.0027442558
FCGR2B,0.011061206
FCRLB,0.004584969
DUSP12,0.05906203
ATF6-DT,0.00016676202
ATF6,0.4689406
OLFML2B,0.016149156
SH2D1B,0.004390073
UHMK1,0.24120282
UAP1,0.088471316
DDR2,0.10478558
HSD17B7,0.05756092
RGS4,0.0032147528
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.2736914
MGST3,0.5519171
ALDH9A1,0.10956346
TMCO1,0.23532148
UCK2,0.09509944
POGK,0.15088399
TADA1,0.06471452
POU2F1,0.6005463
CD247,0.050231393
CREG1,0.11775435
RCSD1,0.123124436
MPZL1,0.2208795
MPC2,0.21750094
DCAF6,0.61757535
GPR161,0.028494393
TIPRL,0.1315958
SFT2D2,0.22749662
XCL2,0.009830148
DPT,0.02160002
ATP1B1,1.6909235
NME7,0.4997426
BLZF1,0.15234599
SLC19A2,0.12694104
F5,0.008211469
SELP,0.03004573
SELL,0.027798222
METTL18,0.011747503
SCYL3,0.14050953
KIFAP3,0.30180064
GORAB,0.05096182
FMO3,0.012931676
FMO2,0.0578891
FMO4,0.16633098
PRRC2C,0.7217166
VAMP4,0.08271697
METTL13,0.039618768
DNM3,0.6623824
DNM3OS,0.027201328
PIGC,0.14528115
SUCO,0.23363665
PRDX6-AS1,0.23644876
PRDX6,0.2815081
KLHL20,0.30567434
CENPL,0.013989769
DARS2,0.062082306
ZBTB37,0.18971877
RC3H1,0.5063593
RABGAP1L,1.4046276
CACYBP,0.08398234
MRPS14,0.074911304
KIAA0040,0.10937767
COP1,0.7481203
SEC16B,0.099094905
RASAL2,0.9159308
RALGPS2,0.5564422
ANGPTL1,0.08128968
FAM20B,0.190999
TOR3A,0.059916444
ABL2,0.5003453
SOAT1,0.16571358
TOR1AIP2,0.28286737
TOR1AIP1,0.16210097
ENSG00000260360,0.0013926245
CEP350,0.598191
QSOX1,0.13199851
ACBD6,0.575342
XPR1,0.53990805
STX6,0.14921191
MR1,0.10835709
IER5,0.029944472
GLUL,0.1285322
RNASEL,0.028640315
RGS16,0.010847271
NPL,0.098964885
DHX9,0.3653744
LAMC1,0.43417916
SMG7,0.40327767
NCF2,0.019545535
ARPC5,0.1788916
RGL1,0.23319097
TSEN15,0.16190991
C1orf21,0.18576333
EDEM3,0.23139212
NIBAN1,0.08084726
RNF2,0.14966546
TRMT1L,0.118127175
SWT1,0.1931802
IVNS1ABP,0.58989036
ENSG00000273004,0.00063294824
HMCN1,0.3066764
TPR,0.3861381
ODR4,0.22983253
PTGS2,0.008150066
RGS18,0.008193288
RGS1,0.008292304
RGS13,0.0027834452
RGS2,0.01264777
UCHL5,0.132915
RO60,0.21517086
GLRX2,0.032440003
CDC73,0.41721314
KCNT2,0.11797143
CFH,0.08110281
CFHR1,0.0
ZBTB41,0.096551575
DENND1B,0.6272749
NEK7,0.55704445
PTPRC,0.15377165
MIR181A1HG,0.1394992
NR5A2,0.055961933
ZNF281,0.059627388
DDX59,0.110644214
CAMSAP2,0.4744136
KIF21B,0.011896392
TMEM9,0.09533363
PKP1,0.0007048351
PHLDA3,0.029864553
CSRP1,0.09597419
NAV1,0.24278909
IPO9-AS1,0.05683741
IPO9,0.29481304
SHISA4,0.016395018
ENSG00000223774,0.0020912979
LMOD1,0.06239811
TIMM17A,0.12829673
RNPEP,0.14735043
ELF3,0.1474636
ARL8A,0.10812519
PTPN7,0.02866849
LGR6,0.006429601
UBE2T,0.007584168
PPP1R12B,0.61155844
KDM5B,0.3685918
PCAT6,0.004073563
RABIF,0.04159495
KLHL12,0.08849797
ADIPOR1,0.087609895
CYB5R1,0.079180084
TMEM183A,0.06508825
LINC01353,0.00089159387
BTG2-DT,0.00031776796
BTG2,0.093156844
PRELP,0.035168037
ATP2B4,0.24184765
LAX1,0.017092068
ZC3H11A,0.0020229672
ZBED6,0.0002850096
SNRPE,0.109045155
SOX13,0.26133865
ETNK2,0.043132193
PLEKHA6,0.5299991
PPP1R15B,0.06232498
PIK3C2B,0.20014401
MDM4,0.6167867
NFASC,0.1810984
RBBP5,0.14056359
DSTYK,0.2951811
CDK18,0.16032156
ELK4,0.20937528
SLC45A3,0.014025982
NUCKS1,0.70040786
RAB29,0.12347327
SLC41A1,0.07357482
PM20D1,0.037820306
RHEX,0.53880274
FAM72A,0.00084340613
SRGAP2,0.22180425
RASSF5,0.03280396
EIF2D,0.07963866
MAPKAPK2,0.30918258
IL10,0.0006550784
IL20,0.00011573489
FCMR,0.016511088
PFKFB2,0.13388917
YOD1,0.02706157
CD55,0.11884477
CR1,0.021062324
CD46,0.5449768
MIR29B2CHG,0.65421355
CD34,0.12144849
PLXNA2,0.3076897
G0S2,0.07807818
TRAF3IP3,0.06482759
IRF6,0.043703288
UTP25,0.04483097
SERTAD4-AS1,0.026442531
HHAT,0.19291483
RCOR3,0.5944748
TRAF5,0.13294241
LINC00467,0.16415668
SLC30A1,0.048306666
NEK2,0.0
LPGAT1,0.4107826
INTS7,0.11951282
PPP2R5A,0.37117925
PACC1,0.050829895
NENF,0.16124222
ENSG00000260805,0.006197917
ATF3,0.017522546
BATF3,0.0077362773
NSL1,0.20466247
