,31-10006
ATP5IF1,0.5780156
ENSG00000270605,0.026406456
MED18,0.019422844
PHACTR4,0.6150326
RCC1,0.05280918
TRNAU1AP,0.11272089
SNHG12,0.015839621
TAF12,0.0898014
RAB42,0.0032882567
GMEB1,0.088994786
YTHDF2,0.17487447
EPB41,0.37518048
TMEM200B,0.0009443357
SRSF4,0.55744994
MECR,0.10708099
PTPRU,0.025203913
LAPTM5,0.013547619
SDC3,0.008565674
PUM1,0.6164987
NKAIN1,0.0026106457
SNRNP40,0.11605684
ZCCHC17,0.1639145
FABP3,0.05317978
SERINC2,0.19967195
TINAGL1,0.18652731
PEF1,0.05989092
COL16A1,0.029656421
PTP4A2,0.06366209
KHDRBS1,0.31096655
TMEM39B,0.048127644
KPNA6,0.26648664
TXLNA,0.08436733
CCDC28B,0.025055433
IQCC,0.01592866
TMEM234,0.041920263
EIF3I,0.10247374
FAM167B,0.037324067
LCK,0.0074484586
HDAC1,0.13734294
MARCKSL1,0.0311836
FAM229A,0.012070831
BSDC1,0.14128876
ZBTB8A,0.028609574
ZBTB8OS,0.22213142
RBBP4,0.24057466
SYNC,0.15597273
NHSL3,0.24977969
YARS1,0.09846584
S100PBP,0.25325754
TMEM54,0.042538058
RNF19B,0.041549
AK2,0.2166445
ZNF362,0.16378814
PHC2,0.32205424
SMIM12,0.13372405
GJA4,0.02119605
ENSG00000284773,0.018604612
ZMYM6,0.0060844147
ZMYM1,0.17130977
SFPQ,0.5873297
ZMYM4,0.72928566
KIAA0319L,0.50381976
TFAP2E-AS1,0.001868675
PSMB2,0.11093396
C1orf216,0.0041102013
CLSPN,0.006190314
AGO4,0.24143568
AGO1,0.08312692
AGO3,0.5318888
ADPRS,0.03524548
COL8A2,0.0030370418
TRAPPC3,0.080114305
MAP7D1,0.05187529
THRAP3,0.44809204
SH3D21,0.025253003
EVA1B,0.0682315
STK40,0.08950753
LSM10,0.037542526
OSCP1,0.054209694
MRPS15,0.093200736
CSF3R,0.004271497
LITATS1,0.026255058
ZC3H12A,0.007638002
MEAF6,0.120910965
SNIP1,0.06398093
DNALI1,0.0404442
GNL2,0.037663307
AIRIM,0.043705653
CDCA8,0.00279016
YRDC,0.023768926
C1orf122,0.133983
MTF1,0.07487719
INPP5B,0.17031251
SF3A3,0.0876242
FHL3,0.015224941
UTP11,0.032646462
RRAGC,0.059648633
MYCBP,0.011417847
RHBDL2,0.07675171
AKIRIN1,0.2443958
NDUFS5,0.3301329
MACF1,1.0842324
PABPC4,0.089869805
HEYL,0.018341301
PPIE,0.07474098
TRIT1,0.13088192
MFSD2A,0.00074215146
CAP1,0.17590114
PPT1,0.10788498
RLF,0.31580496
ZMPSTE24-DT,0.01915668
ZMPSTE24,0.1281736
COL9A2,0.02843916
SMAP2,0.079575
ZNF684,0.10511875
RIMS3,0.005905453
NFYC,0.49467146
CITED4,0.03345986
CTPS1,0.04746605
SCMH1,0.64487785
HIVEP3,0.29456803
FOXJ3,0.3951615
PPCS,0.16513422
CCDC30,0.4279515
PPIH,0.064121634
YBX1,0.46201643
P3H1,0.027303044
C1orf50,0.0
SVBP,0.045540314
ERMAP,0.10839844
ZNF691,0.01568349
SLC2A1,0.05708848
CFAP144,0.015773887
EBNA1BP2,0.12695569
TMEM125,0.029985653
C1orf210,0.019034944
TIE1,0.07894127
ELOVL1,0.03215263
MED8,0.040636253
SZT2,0.15548576
HYI,0.03777598
PTPRF,0.20335415
KDM4A,0.0
ST3GAL3,0.0056002475
ARTN,0.0030489024
IPO13,0.02946833
DPH2,0.014296863
ATP6V0B,0.32528546
B4GALT2,0.027886903
CCDC24,0.10831102
SLC6A9,0.021860113
DMAP1,0.060745288
ERI3,0.25930226
RNF220,0.08219852
TMEM53,0.05792627
KIF2C,0.008735974
RPS8,0.39806056
PLK3,0.010240802
BTBD19,0.016990935
EIF2B3,0.20034479
HECTD3,0.023673315
UROD,0.036488567
MUTYH,0.04220097
TOE1,0.018972902
PRDX1,0.5698563
AKR1A1,0.07728163
NASP,0.15443684
CCDC17,0.004025604
GPBP1L1,0.5498821
TMEM69,0.04375308
IPP,0.1438172
MAST2,0.104587495
PIK3R3,0.02634374
TSPAN1,0.16049245
POMGNT1,0.19525707
LURAP1,0.11565657
LRRC41,0.14465714
UQCRH,0.52823067
NSUN4,0.07412967
FAAH,0.0529447
MKNK1,0.1346748
MOB3C,0.0
ATPAF1,0.14491314
EFCAB14,0.21917076
CYP4B1,0.0032734617
TAL1,0.006418031
CMPK1,0.18173058
TRABD2B,0.19582959
SPATA6,0.35589513
ELAVL4,0.0018456535
FAF1,1.082897
CDKN2C,0.011802952
RNF11,0.13989466
EPS15,0.5265764
OSBPL9,0.69022226
NRDC,0.47989503
TXNDC12,0.11140341
KTI12,0.0
BTF3L4,0.18879732
ZFYVE9,0.34234178
CC2D1B,0.08623232
PRPF38A,0.092796735
TUT4,0.6775129
GPX7,0.03121426
SHISAL2A,0.010631591
COA7,0.025289405
ZYG11B,0.26092178
ECHDC2,0.4828267
SCP2,0.39344862
PODN,0.004019334
CPT2,0.062952906
CZIB,0.05174636
MAGOH,0.08764001
LRP8,0.010652864
NDC1,0.08471658
YIPF1,0.05311598
IFT25,0.10505955
LRRC42,0.052880675
TMEM59,0.5575705
TCEANC2,0.068383135
CYB5RL,0.0
MRPL37,0.04504159
SSBP3,0.38057825
ACOT11,0.60806745
TTC4,0.0033432571
DHCR24,0.09919299
TMEM61,0.094226494
USP24,0.70803964
PLPP3,0.1691534
OMA1,0.00077556394
TACSTD2,0.47376168
MYSM1,0.39210072
JUN,0.05155105
FGGY,0.63348764
NFIA,1.044272
NFIA-AS2,0.0
TM2D1,0.27457622
PATJ,1.594856
USP1,0.07676001
DOCK7,0.4004671
ANGPTL3,0.056387044
ATG4C,0.15002352
ALG6,0.06845629
ITGB3BP,0.35650542
EFCAB7,0.18519409
PGM1,0.19243388
CACHD1,0.17502657
JAK1,0.48497036
AK4,0.056079455
DNAJC6,0.20767175
LEPROT,0.0
LEPR,0.16612215
PDE4B,0.054592647
SGIP1,0.636598
MIER1,0.33502302
SERBP1,0.35720307
GADD45A,0.07764583
GNG12,0.32885033
WLS,0.5690649
LRRC40,0.1253655
SRSF11,0.6051217
ANKRD13C,0.2702538
ZRANB2,0.59286886
FPGT,0.00047411752
FPGT-TNNI3K,0.0004115508
CRYZ,0.29472515
TYW3,0.121941626
ACADM,0.31789204
RABGGTB,0.059843864
ST6GALNAC3,0.22984336
PIGK,0.17805952
ZZZ3,0.71934605
USP33,0.4158657
MIGA1,0.33810377
NEXN,0.17654766
FUBP1,0.36188582
DNAJB4,0.0057223514
GIPC2,0.08527229
ENSG00000273338,0.0013234395
IFI44L,0.07488925
IFI44,0.09874013
ADGRL4,0.16337976
ADGRL2,0.591844
TTLL7,0.043481413
PRKACB,0.36350715
RPF1,0.08570818
GNG5,0.22326095
SPATA1,0.34134203
CTBS,0.21187003
SSX2IP,0.10778271
C1orf52,0.10894105
BCL10,0.058483254
DDAH1,0.66744655
CCN1,0.048323397
ZNHIT6,0.24099016
ODF2L,0.33743593
SH3GLB1,0.34165195
SELENOF,0.3258175
HS2ST1,0.24937479
LMO4,0.24309003
PKN2,0.67700094
GTF2B,0.1292146
KYAT3,0.1933796
RBMXL1,0.0
GBP3,0.043775212
GBP1,0.019853726
GBP2,0.039703827
GBP4,0.04637244
GBP5,0.002358825
LRRC8B,0.1256115
LRRC8C-DT,0.057897523
LRRC8C,0.0
LRRC8D,0.021986183
ZNF326,0.27049202
ZNF644,0.59456116
TGFBR3,0.25112736
BTBD8,0.11584818
GLMN,0.15169077
RPAP2,0.42349797
EVI5,0.5301677
RPL5,0.44188538
DIPK1A,0.13437125
MTF2,0.32953343
TMED5,0.23833847
CCDC18,0.18806186
DR1,0.09586911
FNBP1L,0.72648335
BCAR3,0.50485295
DNTTIP2,0.06331644
GCLM,0.07548222
ARHGAP29,1.086744
ABCD3,0.40157628
F3,0.009446765
CNN3,0.27923295
ALG14,0.16552795
TLCD4,0.0018757703
PTBP2,0.60442615
DPYD,0.5293831
SNX7,0.14353094
PALMD,0.11613029
AGL,0.26216957
SLC35A3,0.00076498825
MFSD14A,0.0015542663
TRMT13,0.18800944
DBT,0.19302829
RTCA-AS1,0.025632132
RTCA,0.12770155
CDC14A,0.17162767
VCAM1,0.0712837
EXTL2,0.14472604
SLC30A7,0.20388004
DPH5,0.1223911
DPH5-DT,0.13665652
S1PR1,0.018205049
RNPC3,0.3369409
PRMT6,0.02117914
VAV3,1.0397964
SLC25A24,0.1810858
EEIG2,0.042970113
HENMT1,0.010014582
PRPF38B,0.22767764
STXBP3,0.2867329
GPSM2,0.19224311
CLCC1,0.0
WDR47,0.08321687
TAF13,0.047975928
TMEM167B,0.06817258
SARS1,0.127348
CELSR2,0.070410945
PSRC1,0.004386122
SORT1,0.42894822
PSMA5,0.1292197
CYB561D1,0.04804568
AMIGO1,0.0104567325
GNAI3,0.2557121
AMPD2,0.033058923
GSTM4,0.061592627
GSTM1,0.0
GSTM5,0.0099032605
GSTM3,0.44330814
CSF1,0.026231606
AHCYL1,0.29906914
STRIP1,0.077911474
KCNC4,0.06592935
RBM15,0.07487195
SLC16A4,0.31038618
LAMTOR5,0.3108359
CD53,0.03739862
LRIF1,0.08651801
DRAM2,0.1397983
CEPT1,0.22240491
ENSG00000273221,0.008270586
DENND2D,0.059082486
WDR77,0.028558217
ATP5PB,0.3205563
C1orf162,0.009519997
TMIGD3,0.013155079
ADORA3,0.0
RAP1A,0.46010616
DDX20,0.04159012
CTTNBP2NL,0.16341753
WNT2B,0.08416109
ST7L,0.253602
CAPZA1,0.2907375
MOV10,0.098221615
RHOC,0.08677755
PPM1J,0.0
SLC16A1,0.0065190597
SLC16A1-AS1,0.062366176
LRIG2,0.30692747
MAGI3,0.9202525
PHTF1,0.15296255
RSBN1,0.18732795
PTPN22,0.008734396
AP4B1,0.027473582
DCLRE1B,0.003212499
HIPK1-AS1,0.0077368966
HIPK1,0.1385
OLFML3,0.02322291
TRIM33,0.4001189
BCAS2,0.10213651
DENND2C,0.06372902
NRAS,0.04856105
CSDE1,0.43901214
SIKE1,0.07705634
TSPAN2,0.020814113
NGF,0.024409112
VANGL1,0.06368388
CASQ2,0.00812545
SLC22A15,0.16235644
ATP1A1,1.436332
CD58,0.15361652
CD2,0.0052690883
PTGFRN,0.07300805
TTF2,0.062161487
TRIM45,0.019923607
VTCN1,0.13161746
MAN1A2,0.46077377
TENT5C,0.018462196
GDAP2,0.16933402
WDR3,0.08138067
WARS2,0.19527574
PHGDH,0.04966727
HMGCS2,0.14069924
NOTCH2,0.22113977
SEC22B,0.17507926
LINC00623,0.3148099
FCGR1BP,0.0004303586
SRGAP2C,0.063355014
LINC02591,0.049874198
LINC02802,0.0014662297
NBPF15,0.07235468
SRGAP2B,0.09504075
ENSG00000276216,0.0
GPR89A,0.056809764
PDZK1,0.4275743
CD160,0.022475954
RNF115,0.4499151
POLR3C,0.054838613
NUDT17,0.017661706
PIAS3,0.02823468
ITGA10,0.017510243
PEX11B,0.054203592
RBM8A,0.10692229
LIX1L,0.044218693
POLR3GL,0.03398297
TXNIP,0.6371671
NOTCH2NLA,0.0024368046
NBPF12,0.09969524
PRKAB2,0.0732589
ENSG00000237188,0.29765868
FMO5,0.3549536
CHD1L,0.11359276
BCL9,0.22702502
ACP6,0.12956417
GJA5,0.038226206
NBPF11,0.101427466
NBPF14,0.04926414
PDE4DIP,0.6431865
NBPF9,0.037899837
ENSG00000274265,0.53698
NBPF19,0.08685818
FCGR1A,0.0010240293
H2BC18,0.0074941157
H2AC19,0.0
H2AC20,0.016502101
BOLA1,0.034140706
SF3B4,0.03738945
MTMR11,0.012916983
OTUD7B,0.2202126
VPS45,0.31817487
PLEKHO1,0.023214754
ANP32E,0.13621403
APH1A,0.08018803
C1orf54,0.02964777
MRPS21,0.22419865
PRPF3,0.17842822
RPRD2,0.5783953
TARS2,0.051788792
ECM1,0.009263825
ADAMTSL4-AS2,0.005611791
MCL1,0.087906875
ENSA,0.36902243
GOLPH3L,0.17388345
CTSS,0.037201006
CTSK,0.016824204
ARNT,0.24038321
SETDB1,0.20095582
CERS2,0.11910333
ANXA9,0.029168744
MINDY1,0.07188087
C1orf56,0.050824337
CDC42SE1,0.12723523
MLLT11,0.023978628
GABPB2,0.29184622
TNFAIP8L2,0.0
SCNM1,0.07914756
LYSMD1,0.016808592
VPS72,0.051250614
PIP5K1A,0.5715328
PSMD4,0.13427468
ZNF687,0.025057077
PI4KB,0.15706526
RFX5,0.017648907
SELENBP1,0.09768096
PSMB4,0.04689361
POGZ,0.73067665
CGN,0.13472813
TUFT1,0.07842592
SNX27,0.18016535
MRPL9,0.03819571
OAZ3,0.0045015165
TDRKH,0.014963318
TDRKH-AS1,0.0051294724
THEM4,0.13817142
S100A10,0.64080805
S100A11,0.6058368
TCHH,0.000737596
S100A9,0.010015129
S100A12,0.0007997645
S100A8,0.0009523968
S100A7,0.0
S100A6,1.7754714
S100A5,0.003228045
S100A4,0.4013483
S100A16,0.07465042
S100A14,0.04937181
S100A13,0.3024794
CHTOP,0.17970072
SNAPIN,0.039339427
ILF2,0.10694867
NPR1,0.067094065
INTS3,0.2017983
SLC27A3,0.014082104
GATAD2B,0.5253015
DENND4B,0.083884865
CRTC2,0.017930921
SLC39A1,0.06944797
CREB3L4,0.025496375
JTB,0.17240565
JTB-DT,0.001814272
RAB13,0.16690573
RPS27,0.20757835
TPM3,0.16827472
C1orf43,0.18587066
UBAP2L,0.19768791
HAX1,0.09667873
ATP8B2,0.02542372
IL6R,0.026201459
SHE,0.049586497
UBE2Q1,0.072256714
ADAR,0.2663616
KCNN3,0.130612
PMVK,0.15195565
PBXIP1,0.062136907
PYGO2,0.01977646
SHC1,0.009059889
CKS1B,0.03351103
FLAD1,0.048799064
ZBTB7B,0.04162135
ADAM15,0.04921056
EFNA4,0.0
EFNA3,0.0015481042
EFNA1,0.062340777
SLC50A1,0.054498944
DPM3,0.08696445
KRTCAP2,0.0022096806
MUC1,0.015337547
THBS3,0.05762372
MTX1,0.039105758
GBA1,0.04376563
ENTREP3,0.022366147
SCAMP3,0.07837026
CLK2,0.08712495
FDPS,0.2335002
RUSC1,0.027670775
ASH1L,1.0006015
MSTO1,0.03362925
YY1AP1,0.18090057
DAP3,0.20325036
GON4L,0.37525508
SYT11,0.026946528
RIT1,0.06133875
KHDC4,0.29129735
ARHGEF2,0.11369606
SSR2,0.1599462
UBQLN4,0.04041613
LAMTOR2,0.06987824
RAB25,0.07919593
LMNA,0.16335635
SEMA4A,0.085659854
SLC25A44,0.06551145
PMF1,0.0
SMG5,0.13087301
TMEM79,0.02062207
GLMP,0.03515849
CCT3,0.16672486
MEF2D,0.1004693
NAXE,0.075191885
GPATCH4,0.04442923
NES,0.027894858
CRABP2,0.004889061
ISG20L2,0.046130784
METTL25B,0.06104508
MRPL24,0.046042804
HDGF,0.15558597
PRCC,0.14713956
SH2D2A,0.001449719
PEAR1,0.025381645
ARHGEF11,0.25418666
ETV3,0.03857908
CD5L,0.0009153715
KIRREL1,0.28292778
CD1D,0.0012731394
CD1C,0.0002746139
MNDA,0.00561055
PYHIN1,0.008565072
IFI16,0.110232376
ACKR1,0.0023268932
FCER1A,0.0010925226
ENSG00000228560,0.002184256
APCS,0.0
DUSP23,0.052508414
FCRL6,0.0007875965
TAGLN2,0.113049686
PIGM,0.0
IGSF8,0.041126072
ATP1A2,0.0033759954
PEA15,0.04336269
DCAF8,0.06290423
PEX19,0.002077821
COPA,0.28465945
NCSTN,0.052534796
SLAMF6,0.0017166495
CD84,0.008916881
SLAMF1,0.00078309467
CD48,0.004335159
SLAMF7,0.0014167742
LY9,0.0019875737
CD244,0.0014137295
ITLN1,0.0066494253
F11R,0.07465332
TSTD1,0.0028128193
USF1,0.026323607
ARHGAP30,0.023257652
NECTIN4,0.0060855607
KLHDC9,0.04587356
PFDN2,0.15957728
NIT1,0.1520546
DEDD,0.051358566
UFC1,0.1407359
USP21,0.013487703
PPOX,0.051947057
B4GALT3,0.024298955
ADAMTS4,0.0007224317
NDUFS2,0.18422204
FCER1G,0.008962701
APOA2,0.0
TOMM40L,0.0145299565
SDHC,0.27050242
FCGR2A,0.006918802
HSPA6,0.0
FCGR3A,0.0023942264
FCGR3B,0.0001582587
FCGR2B,0.0028184887
FCRLB,0.0091990065
DUSP12,0.056383263
ATF6-DT,0.0004328516
ATF6,0.3924401
OLFML2B,0.009913642
SH2D1B,0.002600382
UHMK1,0.2333981
UAP1,0.10754195
DDR2,0.090837955
HSD17B7,0.04719295
RGS4,0.00156294
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.3496826
MGST3,0.71434546
ALDH9A1,0.11412846
TMCO1,0.26846093
UCK2,0.05228995
POGK,0.12015418
TADA1,0.06395853
POU2F1,0.5383451
CD247,0.009106858
CREG1,0.13900991
RCSD1,0.06120612
MPZL1,0.19705074
MPC2,0.40399128
DCAF6,0.6107951
GPR161,0.02702316
TIPRL,0.11027944
SFT2D2,0.14474285
XCL2,0.0
DPT,0.012912511
ATP1B1,1.6987455
NME7,0.53968674
BLZF1,0.1464086
SLC19A2,0.14069124
F5,0.013994759
SELP,0.025032092
SELL,0.0051033157
METTL18,0.023923986
SCYL3,0.124870606
KIFAP3,0.2894663
GORAB,0.071411856
FMO3,0.005788928
FMO2,0.0779217
FMO4,0.18971552
PRRC2C,0.60049593
VAMP4,0.09542855
METTL13,0.040830392
DNM3,0.787491
DNM3OS,0.04715506
PIGC,0.25429374
SUCO,0.21144988
PRDX6-AS1,0.17275454
PRDX6,0.27233648
KLHL20,0.23850976
CENPL,0.0102222515
DARS2,0.061218377
ZBTB37,0.17750303
RC3H1,0.41829658
RABGAP1L,1.1385984
CACYBP,0.10579478
MRPS14,0.10045902
KIAA0040,0.12792273
COP1,0.5834476
SEC16B,0.06550831
RASAL2,1.0036433
RALGPS2,0.5164245
ANGPTL1,0.26137054
FAM20B,0.14160632
TOR3A,0.036363814
ABL2,0.33930513
SOAT1,0.11771311
TOR1AIP2,0.2885001
TOR1AIP1,0.13388641
ENSG00000260360,0.00020844767
CEP350,0.52174133
QSOX1,0.074611805
ACBD6,0.5421123
XPR1,0.5126128
STX6,0.14101112
MR1,0.1089522
IER5,0.02285752
GLUL,0.13105077
RNASEL,0.025352847
RGS16,0.01560676
NPL,0.03076388
DHX9,0.32644343
LAMC1,0.37165707
SMG7,0.3487166
NCF2,0.01787084
ARPC5,0.16554956
RGL1,0.17468657
TSEN15,0.12763172
C1orf21,0.14682113
EDEM3,0.17947528
NIBAN1,0.05178314
RNF2,0.13470803
TRMT1L,0.11451604
SWT1,0.19338246
IVNS1ABP,0.5175482
ENSG00000273004,0.0027289917
HMCN1,0.122707814
TPR,0.3816606
ODR4,0.19815017
PTGS2,0.0039878474
RGS18,0.002834362
RGS1,0.0
RGS13,0.0021441719
RGS2,0.006058907
UCHL5,0.12939936
RO60,0.24432234
GLRX2,0.039352823
CDC73,0.34682333
KCNT2,0.10830624
CFH,0.06862663
CFHR1,0.0
ZBTB41,0.09911245
DENND1B,0.70094496
NEK7,0.4921714
PTPRC,0.04407341
MIR181A1HG,0.13764858
NR5A2,0.06460437
ZNF281,0.04818076
DDX59,0.08175175
CAMSAP2,0.36034247
KIF21B,0.0037139156
TMEM9,0.08566938
PKP1,0.00018317108
PHLDA3,0.017633535
CSRP1,0.07267511
NAV1,0.17230533
IPO9-AS1,0.13480365
IPO9,0.21760465
SHISA4,0.009636425
ENSG00000223774,0.0015438633
LMOD1,0.033025768
TIMM17A,0.12767516
RNPEP,0.08849775
ELF3,0.082692705
ARL8A,0.067692645
PTPN7,0.011604785
LGR6,0.004014873
UBE2T,0.0043482017
PPP1R12B,0.47250175
KDM5B,0.35492104
PCAT6,0.0014752563
RABIF,0.02220147
KLHL12,0.08774817
ADIPOR1,0.06508734
CYB5R1,0.051586695
TMEM183A,0.04273019
LINC01353,0.00062508386
BTG2-DT,0.00022680513
BTG2,0.07589852
PRELP,0.028710961
ATP2B4,0.12531099
LAX1,0.0018185052
ZC3H11A,0.00047319138
ZBED6,0.0
SNRPE,0.1073629
SOX13,0.17656502
ETNK2,0.021224327
PLEKHA6,0.43444636
PPP1R15B,0.056640342
PIK3C2B,0.13165061
MDM4,0.41822153
NFASC,0.11070096
RBBP5,0.10439211
DSTYK,0.23888397
CDK18,0.088824145
ELK4,0.33603162
SLC45A3,0.0127488095
NUCKS1,0.6366537
RAB29,0.07570146
SLC41A1,0.0450834
PM20D1,0.032186173
RHEX,0.3294072
FAM72A,0.0010074766
SRGAP2,0.17547728
RASSF5,0.013100453
EIF2D,0.07658688
MAPKAPK2,0.18491681
IL10,0.0
IL20,0.0
FCMR,0.0009854927
PFKFB2,0.08946724
YOD1,0.02663896
CD55,0.107543215
CR1,0.0091865575
CD46,0.64576524
MIR29B2CHG,0.561259
CD34,0.12859027
PLXNA2,0.32069668
G0S2,0.09809621
TRAF3IP3,0.011017358
IRF6,0.032782186
UTP25,0.041837644
SERTAD4-AS1,0.030539896
HHAT,0.16580786
RCOR3,0.6070977
TRAF5,0.097071685
LINC00467,0.21383314
SLC30A1,0.068652555
NEK2,0.00047637508
LPGAT1,0.31940874
INTS7,0.08676454
PPP2R5A,0.3998283
PACC1,0.06996594
NENF,0.10877124
ENSG00000260805,0.026355678
ATF3,0.0122178625
BATF3,0.0028092724
NSL1,0.16527574
TATDN3,0.13644858
FLVCR1,0.08753795
