,3593
RBM20,0.027664913
SMIM9,0.0026841483
C6orf163,0.0
RIPPLY2,0.0001698431
LIME1,0.0
SPATA42,0.0
ENSG00000203900,0.0
OOEP,0.18623097
KHDC3L,0.0
DPPA5,0.0001583074
C1orf146,0.0032987448
SPANXN1,0.00011557235
SPANXA2,0.0
LINC00632,0.002436331
CXorf66,0.0
C10orf62,0.0
SAMD13,0.033399925
CCDC160,0.030367913
C1orf141,0.0040054247
DEFB110,0.0
ENSG00000203971,0.0
GLYATL3,0.0050604343
LDLRAD1,0.00052479014
ENSG00000203987,0.00040542672
RHOXF2B,6.2698244e-05
ZYG11A,0.034794535
LINC01270,0.0011400147
LCN8,0.00011273453
ENSG00000204003,0.0
C1orf185,0.0015843058
GLT6D1,0.0005314665
IFIT1B,0.002258564
COL5A1-AS1,0.002203985
CT83,0.0
LIPN,0.00016748747
LIPK,0.00048655077
LIPJ,0.0019846873
TRPC5OS,0.0021731923
LRIT2,0.0
SLC12A5-AS1,0.0009543324
LRRC73,0.0043054773
IER5L-AS1,0.0071104555
FOXO6,0.018221123
TCEAL5,0.00016631816
TCEAL6,0.0
RPA4,0.0
TDRG1,0.00013616231
NEU4,0.00460048
LINC02520,0.0001870676
ENSG00000204117,0.0018404815
NAP1L6P,0.0
C2orf72,0.04502605
CLPSL1,0.0024186647
ASAH2B,0.061342396
LINC00474,0.00044926777
AGAP6,0.16610031
CXorf65,0.0
NPY4R,0.0
GPRIN2,0.008101505
GDF5-AS1,0.00039436558
TXNDC8,0.0020471695
AWAT1,0.0017666392
LINC02731,0.0040800385
OR13C3,0.00024323039
COL11A2,0.0051349015
LINC00587,0.0018872768
TMEM235,0.00067169487
PAGE3,0.0
LINC01973,0.00012630965
BTNL2,0.0009855164
TSBP1,0.02683755
TMEM225,0.00019704133
PJVK,0.06300473
MRPL38,0.0035823684
SMIM5,0.072299264
ERICH2,0.011067391
SP5,0.0006901189
CD300LD,0.0
BTBD17,0.00017458912
FAM120A2P,0.0017441487
NXPE2,0.014341962
LINC02783,0.00041594115
SPANXN5,0.0
ZBTB12,0.0005720745
XAGE1A,0.0
PKP4-AS1,0.043230645
XAGE1B,0.0
HSPA1L,0.0049601356
NOL4L-DT,0.002700331
VWA7,0.0071001938
MSH5,0.0
CSHL1,0.0
MPIG6B,0.0017474773
ENSG00000204422,0.0005804629
LY6G6F,0.0
APOM,0.009167381
LINC02872,0.0038833385
TRIM49C,0.0
TRIM64,0.0
LINC01854,0.0
TMEM51-AS2,0.041173115
PRAMEF20,5.29286e-05
PRAMEF17,0.0
PRAMEF19,0.0
PRAMEF14,0.0
PRAMEF15,0.0
PRAMEF9,0.0
PRAMEF7,0.0
MCCD1,0.0009200797
MICB,0.006811791
AADACL4,0.00420582
POU5F1,0.24867606
ZSCAN5C,0.0
PSORS1C2,0.0003848494
CDSN,0.0039485735
C6orf15,0.0
MUC21,0.00018247898
DEFB121,0.0
KRTAP5-11,0.003711238
KRTAP5-10,0.0018216168
ACOXL-AS1,0.0
LRCOL1,0.012176178
ENSG00000204584,0.005920317
LINC01123,0.005221559
DPRX,0.00028099187
LINC01257,0.0011476864
TRIM15,0.0004244742
ZNF616,0.038013127
FOXB2,0.0
TRIM10,0.00016046144
TRIM40,0.000103656654
TRIM31,0.00027732132
RNF39,0.0004449197
ENSG00000204620,0.0061673247
POLR1HASP,0.0
DISP3,0.002060008
HCG9,0.0036436403
HLA-G,0.0020081005
NMS,0.0001169352
ZFP57,5.6758934e-05
ASPDH,0.00053253834
MOG,0.0016932123
OR2H2,0.0012592048
CBY3,0.017577425
SPATA31J1,0.0002671103
C9orf57,0.0019514558
IGKV1OR2-3,0.0
IL31,0.00042375326
FAM153CP,0.026016232
MIR1915HG,0.02405064
ENSG00000204684,0.0005786881
MAS1L,0.0
OR2H1,0.0
OR11A1,0.00048701858
OR14J1,0.0
OR2J2,0.0
OR2J3,0.0
OR2J1,0.0
OR2B3,0.0
OR2W1,0.0
MAMDC2-AS1,0.2705787
LINC01556,0.00032707248
SPDYC,0.0006392992
CFAP95,0.057340566
MALRD1,0.1965408
LINC01951,0.0006230041
RPL26L1-AS1,0.004246982
INSYN2B,0.032461055
IGKV1OR-3,0.0
FOXD4L5,0.0004542347
IGKV1OR9-1,0.0
SMPD5,0.0
LINC01291,0.0047133886
FAM88C,0.0017230174
ENSG00000204814,0.0032414463
ODAD4,0.06405576
ST8SIA6-AS1,0.026688024
SPATA31A1,0.0
ENSG00000204850,0.00039244597
FAM216A,0.055192567
FAM201A,0.005608929
IGFL2,0.0
IGFL4,0.02026279
KRTAP9-3,0.0
ENSG00000204876,0.0
KRTAP4-8,0.0
KRTAP1-4,0.0
KRT40,0.001404887
KRT25,0.0
LINC01545,0.0069828373
SPINK9,0.009117335
LRRC3C,0.0
PRR20B,0.0
PRR20A,0.0
GRXCR2,0.0013902887
LINC02934,0.0
FAM221B,0.005955969
ATP6V0E2-AS1,0.017144686
CD177,0.0005190867
PSG5,7.039916e-05
ZNF425,0.0983732
FAM83A-AS1,0.0
LRRC10B,0.0008322536
FBXO47,0.0076880963
PCDHGA1,0.005086493
BLACE,0.008307905
PCDHA9,0.0
PCDHA8,0.0
PCDHA7,0.0
PCDHA5,0.0
PCDHA4,0.0
PCDHA2,0.0
PCDHA1,0.00013679022
ENSG00000204971,0.0071805
ERICH4,0.0017611567
MS4A13,0.0077991933
PRSS1,5.6850924e-05
ENSG00000204990,0.0
LINC02138,0.0013705356
ENSG00000205018,0.0022295564
PABPN1L,0.0
OR5D16,0.0
OR5L2,0.0
ENSG00000205037,0.0008272036
PKHD1L1,0.027873397
LINC02397,0.00653622
CLLU1-AS1,0.0024391182
LGALS7,0.0
GARIN1A,0.040173177
LINC02898,0.00032420925
TMEM240,0.004345053
FRG2,0.0
LINC02716,0.0006828824
SPATA31F1,0.0
CDKL4,0.043767516
TMEM88B,0.0
ACCSL,0.00050408556
CFAP96,0.11463185
ARID3C,6.6246575e-05
LINC02903,0.0
C11orf91,0.0
LINC00654,0.0033391295
FABP9,0.00025455595
C4orf46,0.008993008
SCGB2B2,0.34521905
CCDC144NL,0.002719528
VIT,0.0087058
TTLL10-AS1,0.0012049915
ENSG00000205236,0.0638537
SPDYE2,0.18747057
TRBV20OR9-2,0.0
CTXN3,0.0012624245
LINC01602,0.0
ENSG00000205300,0.0
MGAT4D,0.005757828
ENSG00000205325,0.0
OR6C68,0.0
OR6C65,0.0
OR6C3,0.0
OR6C1,0.00031623285
LINC01460,0.009740448
SLCO6A1,0.00761967
OR52E6,0.0
ENSG00000205414,0.0012378278
KRT6A,0.0
PCBP3-AS1,0.0005984016
KRT81,6.5136664e-05
EXOC3L4,0.018356062
KRTAP12-3,0.0
IZUMO3,0.00032994486
KU-MEL-3,0.0
KRTAP10-2,0.0
ENSG00000205452,0.0
TP53TG3C,0.0
CALML3-AS1,0.0001639371
OR52J3,0.0
OR51A2,0.0
OR51A4,0.0
ENSG00000205537,0.0043261237
LINC03041,0.010079868
CHKB-DT,0.0016239631
CPT1B,0.004862998
FLRT2-AS1,0.00042599443
SMN2,0.012483414
SERF1B,0.0054153935
MUC19,0.011398287
EIF3CL,0.00889347
LINC01597,0.004231426
ETS2-AS1,0.13191026
LINC01446,0.012883843
LINC01310,0.0004589251
LINC00898,0.0
LINC00583,0.0
MFSD2B,0.017888099
VCX3B,0.0
HTN3,0.0
ENSG00000205653,0.0
ARSH,0.0012080184
ACOT6,0.013765383
SMIM11,0.0006805317
TECRL,0.002033785
ENSG00000205682,0.0027642176
DPF3,0.08039915
MANSC4,0.0031857465
ADARB2-AS1,0.0023779192
C17orf107,0.0009004455
MBD3L4,0.0
ENSG00000205745,0.0
SLCO1B7,0.0
CRLF2,0.0035613421
GAGE1,0.0
ARRDC5,0.0036624835
LINC01531,0.014390711
DPP9-AS1,0.008703654
CYS1,0.45919403
PLPP6,0.010702193
KLRC2,0.00029150228
KLRC3,0.0
ENSG00000205830,5.4274653e-05
C16orf96,0.010618309
GMNC,0.0013415295
LINC00487,0.0006747579
TTC23L,0.06053697
CLEC6A,0.0011697506
RFPL3S,0.010988591
C22orf42,0.0
NANOGNB,0.00066745694
LRRC72,0.00060467026
PCOTH,0.0
C1QTNF9B,0.00037339723
KRTAP5-6,0.0
FAM99B,0.0
FAM99A,0.0
KRTAP5-2,0.000114357106
KRTAP5-1,0.00017595316
DEFB134,0.0
DEFB135,0.00011996724
DEFB136,0.0
C1RL-AS1,0.043186132
ENSG00000205890,0.016004093
BHLHA9,0.0
SRRM2-AS1,0.017794514
DAZ4,0.0
ONECUT3,0.0005426572
CEMP1,0.00015704153
OLIG2,0.0
EPCIP,0.1314947
DAZ2,7.370456e-05
ENSG00000205959,0.01538854
LNCRI,0.0
IFITM5,0.0
SMIM21,0.00024054456
ENSG00000206028,0.0005381374
C18orf63,0.0010077794
DEFA1,0.0
ENSG00000206062,0.0
LHFPL7,0.004296192
SERPINB11,0.0006524988
SERPINB4,0.0
SERPINB5,0.0035033769
ZDHHC11B,0.018106138
KRTAP19-8,0.0
KRTAP20-3,0.0
KRTAP20-4,0.0
KRTAP22-2,0.0
KRTAP27-1,0.0
CFAP99,0.0054894816
GOLGA8O,0.0026013877
FAM230H,0.0006555794
RNASE13,0.0
HBM,0.0
ELOA2,9.4568444e-05
LINC02346,0.0022495855
ANKUB1,0.4651252
TSSK2,0.0
ENSG00000206249,0.0005148007
PRR23A,0.0
FOXL2NB,0.0
COL6A6,0.016823076
LRRC30,0.0
TMEM200C,0.0013153421
OR10C1,0.0
CFAP44,0.33179528
CD200R1L,0.00013846929
LNP1,0.048426043
OR5K3,0.0
ENSG00000206549,0.0
KRBOX1-AS1,0.0
TRIM71,0.0039121895
ZCWPW2,0.0
COLQ,0.093961
ENSG00000206567,0.0
XKR4,0.03057553
MIR219A2HG,0.0
DIO2,0.015322691
DIO1,0.019061597
IGKJ5,0.0
IGKJ4,0.0
IGKJ3,0.0
IGKJ2,0.0
IGKJ1,0.0
IGKV4-1,0.0
IGKV5-2,0.0
IGKV6-21,0.0
IGKV2D-26,0.0
IGKV3D-20,0.0
IGKV6D-41,0.0
IGKV3D-11,0.0
IGKV1D-42,0.0
IGLV4-69,0.0
IGLV8-61,0.0
IGLV4-60,0.0
IGLV6-57,0.0
IGLV11-55,0.0
IGLV10-54,0.0047686026
IGLV5-52,0.00058513763
IGLV1-51,0.000296071
IGLV1-50,0.0
IGLV5-48,0.0
IGLV1-47,0.0
IGLV7-46,0.0
IGLV5-45,0.0
IGLV1-44,0.0
IGLV7-43,0.0
IGLV1-40,0.0
IGLV5-37,0.0
IGLV1-36,0.0
IGLV2-33,0.0
IGLV3-32,0.0
IGLV3-27,0.0
IGLV3-25,0.0
IGLV2-23,0.0
IGLV3-22,0.0
IGLV3-21,0.0
IGLV3-19,0.0
IGLV2-18,0.0
IGLV3-16,0.0
IGLV2-14,0.0
IGLV3-12,0.0
IGLV2-11,0.0
IGLV3-10,0.0
IGLV3-9,0.0
IGLV4-3,0.0
IGLV3-1,0.0
IGLJ1,0.0
IGLC1,0.0
IGLJ2,0.0
IGLC2,0.0002962597
IGLJ3,0.0
IGLC3,0.00017775339
IGLJ4,0.0
IGLJ5,0.0
IGLJ6,0.0
IGLJ7,0.0
IGLC7,0.0
TRGJ2,0.0
TRGJP2,0.0
TRGC1,0.00055647024
TRGJ1,0.0
TRGJP,0.0
TRGJP1,0.0
TRGV11,0.0
TRGV10,0.0
TRGV9,0.0
TRGV8,0.0
TRGV5,0.0
TRGV4,0.0
TRGV3,0.0
TRGV1,0.0
TRBV6-1,0.0
TRBV7-1,0.0
TRBV4-1,0.0
TRBV6-4,0.0
TRBV7-3,9.4152354e-05
TRBV5-3,0.0
TRBV9,0.0
TRBV10-1,0.0
TRBV11-1,0.0
TRBV6-5,0.0
TRBV6-6,0.0
TRBV5-5,0.0
TRBV7-6,0.0
TRBV5-6,0.0
TRBV5-7,0.0
TRBV5-1,0.0
TRBV12-2,0.0
TRBV4-2,0.0
TRBV19,0.0
TRBV20-1,0.0
TRBV23-1,0.0
TRBV24-1,0.0
TRBV27,0.0
TRBV28,0.0
TRBJ2-1,0.0
TRBJ2-2,0.0
TRBJ2-2P,0.0
TRBJ2-3,0.0
TRBJ2-4,0.0
TRBJ2-5,0.0
TRBJ2-6,0.0
TRBJ2-7,0.0
TRAV2,0.0
TRAV3,0.0
TRAV4,0.0
TRAV5,0.0
TRAV6,9.252726e-05
TRAV7,0.0
TRAV8-1,0.0
TRAV9-1,0.0
TRAV10,0.0
TRAV12-1,0.0
TRAV8-2,0.0
TRAV8-3,0.0
TRAV13-1,0.0
TRAV12-2,0.0
TRAV8-4,0.0
TRAV13-2,0.0
TRAV14DV4,0.0
TRAV9-2,0.0
TRAV12-3,0.0
TRAV8-6,0.0
TRAV16,0.0
TRAV17,0.0
TRAV18,0.0
TRAV19,0.0
TRAV20,0.0
TRAV21,0.0
TRAV22,0.0
TRAV23DV6,0.0
TRDV1,0.0
TRAV24,0.0
TRAV25,0.0
TRAV26-1,0.0
TRAV8-7,0.0
TRAV27,0.0
TRAV29DV5,0.0
TRAV26-2,0.0
TRAV34,0.0
TRAV35,0.0
TRAV36DV7,0.0
TRAV38-1,0.0
TRAV38-2DV8,0.0
TRAV39,0.0
TRAV40,0.0
TRAV41,0.0
TRDV2,0.0
TRDJ1,0.0
TRDJ4,0.0
TRDJ2,0.0
TRDJ3,0.0
TRAJ61,0.0
TRAJ59,0.0
TRAJ58,0.0
TRAJ57,0.0
TRAJ56,0.0
TRAJ54,0.0
TRAJ53,0.0
TRAJ52,0.0
TRAJ50,0.0
TRAJ49,0.0
TRAJ48,0.0
TRAJ47,0.0
TRAJ46,0.0
TRAJ45,0.0
TRAJ44,0.0
TRAJ43,0.0
TRAJ42,0.0
TRAJ41,0.0
TRAJ40,0.0
TRAJ39,0.0
TRAJ38,0.0
TRAJ35,0.0
TRAJ34,0.0
TRAJ33,0.0
TRAJ32,0.0
TRAJ31,0.0
TRAJ30,0.0
TRAJ29,0.0
TRAJ28,0.0
TRAJ27,0.0
TRAJ26,0.0
TRAJ25,0.0
TRAJ24,0.0
TRAJ23,0.0
TRAJ22,0.0
TRAJ21,0.0
TRAJ20,0.0
TRAJ19,0.0
TRAJ18,0.0
TRAJ17,0.0
TRAJ16,0.0
TRAJ14,0.0
TRAJ13,0.0
TRAJ12,0.0
TRAJ11,0.0
TRAJ10,0.0
TRAJ9,0.0
TRAJ8,0.0
TRAJ7,0.0
TRAJ6,0.0
TRAJ5,0.0
TRAJ4,0.0
TRAJ3,0.0
TRAJ2,0.0
TRAJ1,0.0
IGHA2,0.00018863866
IGHE,0.0
IGHG4,7.893583e-05
IGHG2,4.8041915e-05
IGHA1,0.0
IGHG1,0.0
IGHG3,0.00038987293
IGHJ6,0.0
IGHJ2,0.0
IGHJ1,0.0
IGHD1-26,0.0
IGHD5-24,0.0
IGHD3-22,0.0
IGHD2-21,0.0
IGHD6-19,0.0
IGHD5-18,0.0
IGHD3-16,0.0
IGHD2-15,0.0
IGHD6-13,0.0
IGHD5-12,0.0
IGHD3-10,0.0
IGHD3-9,0.0
IGHD2-8,0.0
IGHD5-5,0.0
IGHD3-3,0.0
IGHD2-2,0.0
IGHV6-1,0.0
IGHV1-2,0.0
IGHV1-3,0.0
IGHV2-5,0.0
IGHV3-7,0.0
IGHV3-11,0.0
IGHV3-13,0.0
IGHV3-15,0.0
IGHV3-16,0.0
IGHV1-18,0.0
IGHV3-20,0.0
IGHV3-21,0.0
IGHV3-23,0.0
IGHV1-24,0.0
IGHV2-26,0.0
IGHV4-28,0.0
IGHV3-33,0.0
IGHV4-34,0.0
IGHV3-35,0.0
IGHV3-38,0.0
IGHV4-39,0.0
IGHV1-45,0.0
IGHV1-46,0.0
IGHV3-48,0.0
IGHV3-49,0.0
IGHV5-51,0.0
IGHV3-53,0.0
IGHV1-58,0.0
IGHV4-61,0.0
IGHV3-66,0.0
IGHV1-69,0.0
IGHV2-70D,0.0
IGHV3-73,0.0
IGHV5-78,0.00010371206
IGHV7-81,0.0
TSSK1B,0.0
PRR22,0.005668374
TAS2R19,0.0
TAS2R50,0.0
TAS2R13,0.0
ZRSR2P1,0.0
KRTAP16-1,0.0
KRTAP29-1,0.0
KRTAP9-6,0.0
ENSG00000212663,0.0003185275
CTAGE1,0.010695392
KRTAP4-11,0.0
KRTAP4-9,0.0
KRTAP2-3,0.0011243544
KRTAP2-1,0.0
LINC02656,0.014263594
EWSAT1,0.0046402947
OR2A42,0.0027534254
TTTY2,0.0
TTTY2B,0.0
KRTAP3-3,0.0
KRTAP3-2,0.0
KRTAP3-1,0.0
MAP10,0.015468573
ENSG00000212930,0.0
KRTAP12-4,0.0
KRTAP10-3,0.0
KRTAP6-3,0.0
ENSG00000212939,0.0014149677
POU5F1B,0.0016897832
KLK9,0.0
SYT3,0.0035429755
CGB8,0.0
C1orf220,0.0080872215
ENSG00000213062,0.0008612876
CFAP45,0.004062039
ENSG00000213121,0.001670797
CRYGS,0.027615312
LINGO4,0.0006963028
TRIM59,0.0026338915
ASIC3,0.0032662072
ENSG00000213204,0.002351168
ARHGEF35,0.013711665
OR2F1,0.0012446422
CSH2,0.0
DNLZ,0.0024843253
TCL1B,0.00069106993
TSGA13,0.0020603817
ENSG00000213279,0.0
ZNF625-ZNF20,0.00078938575
GSTM2,0.011939612
LINC00671,0.07064471
MAGEA12,0.0
PTPRCAP,0.0
PVRIG,0.0
KRTAP4-12,0.0
KRTAP2-4,0.0
GPC2,0.0035587626
FIRRE,0.08005249
TTLL13,0.0
GBP7,0.0014676619
CPLX3,0.00023823064
ZBTB9,0.00046318458
ADAT3,0.0
SULT1A4,0.000651737
TREX1,0.0
FAM209B,0.0025607743
ZNF337-AS1,0.16725585
UGT2B11,0.010299197
ATP6V1G2,0.0032533666
GTF2H4,2.9230467e-05
DDX47,0.0025322377
ZNF888,0.0
KLRK1,0.0
CEACAM18,0.00013479819
CEACAM16,0.0006263425
SLC23A3,0.0
LTB4R2,0.0010509382
LEUTX,0.0
CCL27,0.0015423573
HBE1,0.0
HBG1,0.0
CLDN9,0.002923789
ZNF726,0.032775186
ZNF99,0.02051543
ENSG00000213981,0.02982811
PFKFB3-AS1,0.015131951
TM6SF2,0.0016684672
MEF2B,0.0
LINC02418,0.0
IFNA7,0.0
LINC02347,0.0010682301
UCA1,0.014438648
FBXO16,0.16679846
SMCO1,0.0016056787
WEE2,0.005602766
MAGEB1,0.0
TMEM213,0.25676507
LINC00887,0.01945649
LINC02026,0.011181676
GCC2-AS1,0.13302505
IQCJ,0.0
MINDY4B,0.0008104564
ENSG00000214248,0.0052072206
ENSG00000214265,1.0008237
SCART1,0.05648031
NPS,0.0
POU2AF3,0.044091318
SPDYE3,0.1383645
MBLAC1,0.0052201804
PRR23E,0.0
FOXI3,0.0
MTCL3,0.0
ENSG00000214347,0.0
VAC14-AS1,0.0068028034
EFCAB9,0.0022199631
VSTM5,0.0063379426
LINC00488,0.009204069
LCNL1,0.0008854283
RDUR,0.0005012868
TRIM77,0.0
GNAT3,0.0007757939
VPS33B-DT,0.0025487754
AS3MT,0.0
FAM187A,0.0
SEC14L6,0.086287476
SPINK13,0.038598407
HIGD1C,0.025594225
NOTO,0.00044337916
KRTAP2-2,0.00011155247
ZNF705EP,0.0022248407
ENSG00000214546,0.0004140833
ENSG00000214559,0.010546438
NUTM2D,0.0021200178
CPEB1,0.029831463
EML6,0.3127612
ENSG00000214614,0.0
DEFB113,0.0
DEFB133,0.0
ENSG00000214650,0.031102203
ZNF727,0.06512482
B3GALT9,0.006411214
IQCF5,0.0
IQCF6,0.0
C10orf105,0.00084705505
LINC01913,0.00033241065
ARHGEF33,0.03653077
C12orf71,4.969129e-05
ENSG00000214708,0.003100432
CAPN14,0.0069174594
CDIPTOSP,0.0
TOMM6,0.0
GUCY2C-AS1,0.13917534
MS4A18,0.0007643251
MS4A4E,0.010233563
ENSG00000214797,0.000265213
ENSG00000214803,0.021690162
FER1L6,0.026235683
CDRT15L2,0.0
RAD51AP2,0.007972231
EVPLL,0.02353212
DCDC2C,0.0074648834
LINC02981,0.1973895
SMTNL1,0.007108473
NPAP1P9,0.0
TRIM64C,0.0
LINC00243,0.007579038
PNMA6E,0.00010540536
LINC01588,0.09454438
ENSG00000214915,0.0
SPATA31D1,0.0
NPIPA8,0.017624894
ENSG00000214942,0.0
GPR33,0.00039618087
TBC1D26,0.0006711677
CRPPA,0.24700348
NPIPA7,0.005197975
GSG1L2,0.0014613091
ENSG00000214999,0.000969628
ACSM4,0.009688086
COL28A1,0.21277118
ENSG00000215022,0.0016531248
ENSG00000215023,9.000788e-05
TCP11X2,0.0
NEURL4,0.015451614
GRID2IP,0.05383184
ANXA2R-AS1,0.009621533
FAM74A1,0.000109031884
CXorf49B,0.0
CXorf49,0.0
LINC00588,0.00018940214
C16orf90,7.1022776e-05
PRSS41,0.0002988978
LINC00269,0.0
NLRP2B,0.00030839926
IGLV8OR8-1,0.0
MUC5AC,0.0
MSMP,0.0021780285
GOLGA6B,0.0
CIMIP2B,0.0010751978
LINC00680,0.0
BASP1-AS1,0.015125666
GRXCR1,0.0012085257
TRBV24OR9-2,0.0
UBE2QL1,0.019278543
LINC01020,0.0037278605
LINC02449,0.0059731132
LINC02649,0.27030164
LINC02982,0.005510974
KCNU1,0.00032128676
GAGE12G,0.0
GAGE10,0.011914753
RNF212B,0.0336153
ZNF705D,0.0
ZNF705B,0.00026217327
ZNF705G,0.00020237015
FAM66B,0.029085543
MYL5,0.006310336
SCRT2,0.0
LL22NC01-81G9.3,0.0
KRTAP10-4,0.00048513318
KRTAP10-1,0.0
AATBC,0.003852105
SKOR2,0.0001722419
SIAH3,0.10054258
LINC00598,0.09739553
EFCAB8,0.016106557
DEFB116,0.0
DEFB115,0.0
TTTY5,0.0
GAB4,0.0006280874
C20orf202,0.00062270527
HMX1,6.164423e-05
GCGR,0.028369252
ENSG00000215692,0.0
RSC1A1,0.0
CELA2B,0.00825584
FAM72D,0.0027954436
LINC01139,0.040837467
ZC3H11B,0.030322706
ENSG00000215841,0.0
RPTN,0.0
PDZK1P1,0.0
LINC01356,0.001518308
LINC02337,0.0
LACTBL1,0.00033328548
TTC34,0.01079531
ATAD3C,0.03748885
IGSF23,0.008128803
GAGE12E,0.0
LY86-AS1,0.10253424
FAM240C,0.000978834
SP9,0.0001804612
SYCE3,0.0013944968
ENSG00000217455,5.991999e-05
ENSG00000217702,0.0004981105
ENSG00000217825,0.0034629672
PAM16,0.09841934
RBM38-AS1,0.0066699167
KIRREL3-AS3,0.0
TENM3,0.38221475
LINC01644,0.0070324386
LINC00339,0.0
LINC03010,0.0
TDRD15,0.0026669258
PAPOLB,0.0
FAM138C,0.0
CELA3B,0.0016843148
ENSG00000219159,0.0
ENSG00000219410,0.0
CATSPERZ,0.0005633381
TAFA5,0.013451511
ENSG00000219445,0.0
OR7E104P,0.0
LINGO3,0.0
LINC02076,0.0031049286
ENSG00000220256,0.00080727396
HTR5A-AS1,0.0
ENSG00000220702,0.0
LL22NC03-63E9.3,0.0
LINC02531,0.0
IGBP1-AS2,0.0006664464
RNU6ATAC35P,0.00071929465
OR6B1,9.1568596e-05
EBF2,0.016080674
GAS8-AS1,0.00015814457
PSG3,0.0010663891
FANCG,0.010147553
OR2A5,0.00046121937
KRTAP10-9,0.0
OR4A5,0.0
SPATA31H1,0.002801436
LINC02902,0.0002423787
KRTAP1-5,9.6027914e-05
TAS2R41,0.0
OR2A12,0.00024987297
KRTAP10-10,0.0
KRTAP12-2,0.0
PLXNA4,0.41745612
MAGEA3,0.0
PSG7,0.00036488866
KRTAP1-3,0.0
OR3A2,0.035875026
HMSD,0.0012824574
OR1C1,0.0
POM121L12,0.0
OR2F2,0.0
C19orf73,0.0024384044
ZNF880,0.020352773
OR6X1,0.0
HEPN1,0.0024368346
TAS2R40,8.041777e-05
OR2A14,0.0018234925
TIGD1,0.012977295
FXYD7,0.0048356694
XKR9,0.04543248
LINC01465,0.0010923876
LINC02897,0.0029482264
OR4C12,0.0
TMEM14EP,0.0
OR2A1,0.0018332961
OR4E2,0.00052504905
MYBPHL,0.0075662923
OR2A2,0.0
ZNF630,0.08607482
OR52B4,0.0
ENSG00000222000,0.0006657109
LINC02860,0.0010043441
LINC01118,0.0
ENSG00000222007,0.001385244
ENSG00000222012,0.00047367258
RAB6C,0.000844944
ENSG00000222017,0.06577873
C21orf140,0.0
HDAC4-AS1,0.011902416
PSMB11,0.0
ENSG00000222031,0.00091594044
ENSG00000222032,0.0003127308
LINC01124,0.00028634153
KIAA2012-AS1,0.0005336784
POTEM,0.000162779
IGLC6,0.0
POTEJ,9.382901e-05
ENSG00000222042,0.007920995
ENSG00000222044,0.0002791214
DCDC2B,0.045192383
C10orf55,0.0034888366
ENSG00000223342,0.0004756424
ENSG00000223343,0.0037593595
ENSG00000223344,0.0
IGLV9-49,0.0
ZNF385D-AS2,0.00031074046
ENSG00000223356,0.00030784792
EHHADH-AS1,0.0009823074
ENSG00000223360,9.20985e-05
ENSG00000223373,0.0018097301
ENSG00000223374,8.507436e-05
LINC02661,0.0022469314
LINC01778,0.00032404886
LINC02068,0.016345484
ENSG00000223390,0.012235901
CLDN10-AS1,0.2752796
ENSG00000223393,0.0010511851
TRBV29OR9-2,0.0
RPS10P7,0.0
ENSG00000223400,0.0
MEG9,0.0015801878
LINC00397,8.958399e-05
ENSG00000223410,0.0
TRIM49D1,0.0
ENSG00000223430,0.0
ENSG00000223432,0.0
ENSG00000223436,0.005904416
ENSG00000223438,0.0
ENSG00000223440,0.0004028606
TH2LCRR,0.042475644
USP17L2,0.00011960227
ENSG00000223446,0.00010503326
ENSG00000223461,0.0014039051
ENSG00000223462,0.029039172
LINC01825,0.00010349086
LINC02629,0.0002780617
VOPP1-DT,0.0011740654
ZDHHC12-DT,0.006935509
LINC02238,6.472161e-05
LINC01615,9.47837e-05
LINC03053,0.00028408962
FRMPD4-AS1,0.0
ENSG00000223492,0.014204103
ENSG00000223502,0.001291293
CDRT15,0.0
LINC02968,0.0034128786
ENSG00000223517,0.0
ENSG00000223522,0.00030973498
ENSG00000223528,0.040622003
ENSG00000223530,0.0
HLA-DQB1-AS1,0.00018616398
ENSG00000223536,6.873789e-05
ZBTB24-DT,0.0028162745
ENSG00000223542,0.005681537
ACSL6-AS1,0.0010168295
CCR5AS,0.0036881932
ENSG00000223554,0.0
LINC03007,0.2651514
ENSG00000223563,0.0022820018
USP17L15,0.0
CKMT1A,0.004430666
ENSG00000223576,0.028871479
LINC02665,0.0
LINC01312,0.00410246
LINC01986,0.0
CENPVL1,0.0
LINC02142,0.0
ENSG00000223598,0.038231425
EBLN1,0.0
HBD,0.0033386315
ZNF735,0.00047241506
LINC00370,0.00040131537
ENSG00000223623,0.0
LINC01044,0.00028772894
LINC01120,0.0
ENSG00000223634,0.0
NUP133-DT,0.0003938928
RFPL4A,6.6575594e-05
TTTY17C,0.0
ENSG00000223642,0.0048487335
ENSG00000223643,0.0
LINC03076,0.0015731304
LINC01946,0.001426245
IGHV3-64,0.0
ENSG00000223649,0.0
PRDM6-AS1,0.00015503277
BCL10-AS1,0.13623774
C1GALT1C1L,0.0020189728
ENSG00000223660,0.0
SAMSN1-AS1,0.001843285
ENSG00000223665,0.0005065015
ENSG00000223669,0.00040002252
LINC00571,0.068914704
MYH9-DT,0.016893094
ENSG00000223697,0.0023269372
RAET1E-AS1,0.0
ENSG00000223711,0.0013376236
LINC02601,0.00049351424
LINC01208,0.009153923
ENSG00000223716,0.00037531788
ENSG00000223720,0.007836287
MYOSLID-AS1,0.04690236
ENSG00000223726,0.0
ENSG00000223727,0.20906632
LINC02247,0.00044376994
ENSG00000223732,0.09472661
