,3490
TNFRSF1B,0.13769329
VPS13D,0.91864157
DHRS3,0.4008138
PDPN,0.001372844
PRDM2,0.4305713
KAZN,2.0165007
TMEM51,0.3320101
FHAD1,0.03691105
EFHD2,0.025584718
CASP9,0.082786195
DNAJC16,0.24615368
DDI2,0.20286827
PLEKHM2,0.20084523
SLC25A34,0.014892315
FBLIM1,0.109558776
SPEN-AS1,0.11508623
SPEN,0.5377153
ZBTB17,0.09236201
SRARP,0.0032816813
HSPB7,0.10208303
EPHA2,0.08568008
CPLANE2,0.0056026764
FBXO42,0.49942905
SZRD1,0.2315303
NECAP2,0.11089271
NBPF1,0.15974611
CROCC,0.27901208
ENSG00000238142,0.024736559
MFAP2,0.020950932
ATP13A2,0.08857314
SDHB,0.26793095
PADI2,0.18592478
PADI4,0.0020275833
RCC2,0.14727162
ARHGEF10L,0.61039585
IGSF21,0.033766378
ALDH4A1,0.0
IFFO2,0.01134413
UBR4,0.39148873
EMC1,0.107758254
MRTO4,0.074548535
AKR7A3,0.026537871
AKR7A2,0.1243205
SLC66A1,0.03239351
CAPZB,0.51286566
MICOS10,0.0
NBL1,0.037018117
TMCO4,0.40421778
OTUD3,0.10708957
PLA2G5,0.0019233273
CAMK2N1,0.15583289
MUL1,0.091972664
CDA,0.02964572
PINK1,0.25305352
PINK1-AS,0.046309482
DDOST,0.1442434
KIF17,0.010556525
HP1BP3,0.67503065
EIF4G3,1.2862815
ECE1,0.35322332
NBPF3,0.061597344
ALPL,0.024234131
USP48,0.44453913
HSPG2,0.67208564
CDC42,0.38356343
WNT4,0.006952019
ZBTB40,0.17620546
C1QA,0.043956522
C1QC,0.02274101
C1QB,0.024441147
EPHB2,0.20133418
KDM1A,0.27370667
LUZP1,0.29090184
HNRNPR,0.36968637
ZNF436,0.024503123
TCEA3,0.32358617
ASAP3,0.13191848
ID3,0.2168221
RPL11,0.8644539
ELOA,0.11855026
PITHD1,0.08370263
LYPLA2,0.109791204
GALE,0.0926139
HMGCL,0.15967566
FUCA1,0.17616393
PNRC2,0.13965777
SRSF10,0.56366974
STPG1,0.07296784
NIPAL3,0.3835358
RCAN3,0.11625822
SRRM1,0.3921192
CLIC4,0.4199803
RUNX3,0.0057162573
SYF2,0.13209023
RSRP1,0.83203286
TMEM50A,0.21656145
MACO1,0.2662334
LDLRAP1,0.10799799
MAN1C1,0.18648207
ENSG00000233478,0.055641245
SELENON,0.017451154
MTFR1L,0.12768649
PAQR7,0.058673155
STMN1,0.09886652
PAFAH2,0.07406671
PDIK1L,0.042942476
FAM110D,0.013204799
ZNF593OS,0.00034447372
ZNF593,0.049566396
CEP85,0.06911583
SH3BGRL3,0.09183061
UBXN11,0.04640317
CD52,0.0027792635
DHDDS,0.16324636
HMGN2,0.18864386
RPS6KA1,0.12103572
ARID1A,0.60613585
PIGV,0.042041026
ZDHHC18,0.058879785
SFN,0.0007816403
GPN2,0.075335264
GPATCH3,0.030251054
NUDC,0.18932103
KDF1,0.042516872
TRNP1,0.04796672
SLC9A1,0.14892891
WDTC1,0.22294712
TMEM222,0.112756476
SYTL1,0.014187643
MAP3K6,0.018664498
FCN3,0.0023071384
CD164L2,0.00027557104
WASF2,0.5315151
AHDC1,0.36913648
FGR,0.018784963
IFI6,0.1415324
FAM76A,0.096837014
STX12,0.27875012
PPP1R8,0.076899044
THEMIS2,0.014564132
RPA2,0.10299597
XKR8,0.023766287
EYA3,0.4625556
PTAFR,0.017508889
DNAJC8,0.20985152
ATP5IF1,0.38959175
ENSG00000270605,0.041050576
MED18,0.021160608
PHACTR4,0.8103351
RCC1,0.07015956
TRNAU1AP,0.14602518
SNHG12,0.026574355
TAF12,0.14632426
RAB42,0.003093733
GMEB1,0.1270013
YTHDF2,0.2369879
EPB41,0.46743408
TMEM200B,0.004167642
SRSF4,0.5684682
MECR,0.123319805
PTPRU,0.02970289
LAPTM5,0.043619946
SDC3,0.03433688
PUM1,0.8083714
NKAIN1,0.0053193993
SNRNP40,0.1319721
ZCCHC17,0.18896818
FABP3,0.04416513
SERINC2,0.35401124
TINAGL1,0.37938407
PEF1,0.10622388
COL16A1,0.04392725
PTP4A2,0.0726896
KHDRBS1,0.40485954
TMEM39B,0.0705984
KPNA6,0.39237335
TXLNA,0.15319487
CCDC28B,0.01639686
IQCC,0.013524305
TMEM234,0.04428698
EIF3I,0.10178991
FAM167B,0.081505336
LCK,0.011926217
HDAC1,0.20765217
MARCKSL1,0.07126995
FAM229A,0.016140964
BSDC1,0.1901258
ZBTB8A,0.046718918
ZBTB8OS,0.30727783
RBBP4,0.3368015
SYNC,0.2927135
NHSL3,0.36344928
YARS1,0.12984562
S100PBP,0.2908121
TMEM54,0.048738528
RNF19B,0.06932373
AK2,0.27400193
ZNF362,0.16074502
PHC2,0.4491416
SMIM12,0.15400963
GJA4,0.04964516
ENSG00000284773,0.015737064
ZMYM6,0.018188385
ZMYM1,0.17546892
SFPQ,0.6155814
ZMYM4,0.8365611
KIAA0319L,0.626222
TFAP2E-AS1,0.0030431845
PSMB2,0.13707344
C1orf216,0.009617709
CLSPN,0.011135452
AGO4,0.26141387
AGO1,0.16505311
AGO3,0.6866784
ADPRS,0.055862244
COL8A2,0.007478638
TRAPPC3,0.12218693
MAP7D1,0.09098026
THRAP3,0.49498293
SH3D21,0.01597497
EVA1B,0.14874585
STK40,0.15213622
LSM10,0.05085447
OSCP1,0.06153794
MRPS15,0.074527994
CSF3R,0.017380783
LITATS1,0.03446275
ZC3H12A,0.009792083
MEAF6,0.12308149
SNIP1,0.06119609
DNALI1,0.04121236
GNL2,0.041118238
AIRIM,0.04577176
CDCA8,0.005722202
YRDC,0.029772712
C1orf122,0.17342572
MTF1,0.10794293
INPP5B,0.19029923
SF3A3,0.11034793
FHL3,0.022465322
UTP11,0.05102288
RRAGC,0.096155606
MYCBP,0.014247935
RHBDL2,0.072688825
AKIRIN1,0.3020743
NDUFS5,0.26932117
MACF1,1.2220689
PABPC4,0.34466362
HEYL,0.017495533
PPIE,0.09932513
TRIT1,0.1666661
MFSD2A,0.0015146298
CAP1,0.23561007
PPT1,0.17001109
RLF,0.3707191
ZMPSTE24-DT,0.019342624
ZMPSTE24,0.14624391
COL9A2,0.042576417
SMAP2,0.12643646
ZNF684,0.10698521
RIMS3,0.0052321865
NFYC,0.5355378
CITED4,0.02521624
CTPS1,0.09530992
SCMH1,0.59789973
HIVEP3,0.28755936
FOXJ3,0.45202985
PPCS,0.17479306
CCDC30,0.41832453
PPIH,0.08029881
YBX1,0.41362503
P3H1,0.070909016
C1orf50,0.00092561945
SVBP,0.056836825
ERMAP,0.098184474
ZNF691,0.030079436
SLC2A1,0.19681323
CFAP144,0.010796959
EBNA1BP2,0.08702318
TMEM125,0.06848729
C1orf210,0.025185494
TIE1,0.13227963
ELOVL1,0.08804087
MED8,0.05115705
SZT2,0.17645441
HYI,0.05371399
PTPRF,0.27993703
KDM4A,0.0
ST3GAL3,0.012621305
ARTN,0.01005778
IPO13,0.056699168
DPH2,0.061547138
ATP6V0B,0.4438949
B4GALT2,0.055206437
CCDC24,0.12862916
SLC6A9,0.031712495
DMAP1,0.085162565
ERI3,0.3159363
RNF220,0.09913704
TMEM53,0.05632051
KIF2C,0.010878613
RPS8,0.6382527
PLK3,0.01318412
BTBD19,0.018155353
EIF2B3,0.27605787
HECTD3,0.040381964
UROD,0.04067841
MUTYH,0.074780926
TOE1,0.037842292
PRDX1,0.5938458
AKR1A1,0.099533685
NASP,0.2232348
CCDC17,0.0034583537
GPBP1L1,0.6416249
TMEM69,0.052638106
IPP,0.16480526
MAST2,0.19631335
PIK3R3,0.053540625
TSPAN1,0.2131315
POMGNT1,0.21861377
LURAP1,0.14590774
LRRC41,0.1946862
UQCRH,0.42269233
NSUN4,0.116627365
FAAH,0.07509069
MKNK1,0.20489405
MOB3C,0.00045468315
ATPAF1,0.16052774
EFCAB14,0.26721847
CYP4B1,0.0055317055
TAL1,0.026951615
CMPK1,0.22737181
TRABD2B,0.18624176
SPATA6,0.37581357
ELAVL4,0.005904603
FAF1,1.0699527
CDKN2C,0.004204147
RNF11,0.17314377
EPS15,0.6097321
OSBPL9,0.61303526
NRDC,0.47991872
TXNDC12,0.15007305
KTI12,0.0
BTF3L4,0.20049185
ZFYVE9,0.36736196
CC2D1B,0.117192306
PRPF38A,0.088072285
TUT4,0.67105025
GPX7,0.025029104
SHISAL2A,0.016553998
COA7,0.026304495
ZYG11B,0.31503415
ECHDC2,0.50409114
SCP2,0.33175135
PODN,0.013168923
CPT2,0.07104215
CZIB,0.074579366
MAGOH,0.1104223
LRP8,0.011502408
NDC1,0.11963423
YIPF1,0.101664096
IFT25,0.11255156
LRRC42,0.057440434
TMEM59,0.63163644
TCEANC2,0.084001176
CYB5RL,0.0
MRPL37,0.06583243
SSBP3,0.56354374
ACOT11,0.49763197
TTC4,0.0029145996
DHCR24,0.15374134
TMEM61,0.09004516
USP24,0.86507094
PLPP3,0.21353146
OMA1,0.0012413482
TACSTD2,0.83883345
MYSM1,0.3873708
JUN,0.082421236
FGGY,0.53430337
NFIA,1.1514547
NFIA-AS2,0.0
TM2D1,0.30748925
PATJ,1.4217746
USP1,0.09109416
DOCK7,0.370479
ANGPTL3,0.05003911
ATG4C,0.21199234
ALG6,0.09515915
ITGB3BP,0.31050786
EFCAB7,0.13933694
PGM1,0.20125662
CACHD1,0.17640957
JAK1,0.5427197
AK4,0.061244544
DNAJC6,0.25673062
LEPROT,0.0012766806
LEPR,0.22042513
PDE4B,0.08637745
SGIP1,0.9051721
MIER1,0.35503474
SERBP1,0.45604506
GADD45A,0.040891897
GNG12,0.28501213
WLS,0.7388978
LRRC40,0.13268287
SRSF11,0.6640939
ANKRD13C,0.28973544
ZRANB2,0.6005438
FPGT,0.0002730997
FPGT-TNNI3K,0.0
CRYZ,0.29193264
TYW3,0.10675041
ACADM,0.38374656
RABGGTB,0.06657666
ST6GALNAC3,0.29037938
PIGK,0.20093153
ZZZ3,0.68769675
USP33,0.47628286
MIGA1,0.3351405
NEXN,0.15182768
FUBP1,0.3932497
DNAJB4,0.012463997
GIPC2,0.06888629
ENSG00000273338,0.0035969927
IFI44L,0.2328401
IFI44,0.15234673
ADGRL4,0.1730938
ADGRL2,0.4235835
TTLL7,0.025090884
PRKACB,0.31124663
RPF1,0.12921004
GNG5,0.28533015
SPATA1,0.28600025
CTBS,0.18413734
SSX2IP,0.17106989
C1orf52,0.1297413
BCL10,0.050994776
DDAH1,0.6785383
CCN1,0.07565611
ZNHIT6,0.2146247
ODF2L,0.38946077
SH3GLB1,0.3447979
SELENOF,0.29598743
HS2ST1,0.24553202
LMO4,0.287794
PKN2,0.7648528
GTF2B,0.14903966
KYAT3,0.19458438
RBMXL1,0.0
GBP3,0.037552875
GBP1,0.043949183
GBP2,0.07037065
GBP4,0.07834814
GBP5,0.0057012197
LRRC8B,0.12892888
LRRC8C-DT,0.031911265
LRRC8C,0.00029053696
LRRC8D,0.017017733
ZNF326,0.27258575
ZNF644,0.5902005
TGFBR3,0.2913564
BTBD8,0.097988136
GLMN,0.14273743
RPAP2,0.40823585
EVI5,0.6678812
RPL5,0.46887308
DIPK1A,0.13154213
MTF2,0.37867895
TMED5,0.26470974
CCDC18,0.21381
DR1,0.09891437
FNBP1L,0.7585539
BCAR3,0.442501
DNTTIP2,0.062221617
GCLM,0.0577679
ARHGAP29,1.1891898
ABCD3,0.4500017
F3,0.013965575
CNN3,0.3591629
ALG14,0.14924438
TLCD4,0.0016467753
PTBP2,0.644414
DPYD,0.4894522
SNX7,0.10939647
PALMD,0.08644795
AGL,0.29210287
SLC35A3,0.0025028451
MFSD14A,0.004868141
TRMT13,0.17093714
DBT,0.20109172
RTCA-AS1,0.015279198
RTCA,0.11470236
CDC14A,0.14962813
VCAM1,0.036486123
EXTL2,0.19867367
SLC30A7,0.24360608
DPH5,0.11167115
DPH5-DT,0.12661321
S1PR1,0.042872313
RNPC3,0.40534562
PRMT6,0.02194025
VAV3,1.0773147
SLC25A24,0.16288853
EEIG2,0.044308685
HENMT1,0.009952184
PRPF38B,0.2179638
STXBP3,0.28474167
GPSM2,0.1908053
CLCC1,0.0
WDR47,0.10818055
TAF13,0.05859582
TMEM167B,0.068959236
SARS1,0.17724097
CELSR2,0.17969912
PSRC1,0.0041988376
SORT1,0.58333546
PSMA5,0.13515274
CYB561D1,0.068742976
AMIGO1,0.035791617
GNAI3,0.22210349
AMPD2,0.14231186
GSTM4,0.09121692
GSTM1,0.0
GSTM5,0.018806549
GSTM3,0.50150484
CSF1,0.03648734
AHCYL1,0.43787885
STRIP1,0.096191384
KCNC4,0.03587809
RBM15,0.09485257
SLC16A4,0.19405735
LAMTOR5,0.21879509
CD53,0.041730218
LRIF1,0.06494539
DRAM2,0.16707234
CEPT1,0.26103088
ENSG00000273221,0.011299778
DENND2D,0.088346794
WDR77,0.059408262
ATP5PB,0.24051686
C1orf162,0.031788554
TMIGD3,0.018380301
ADORA3,0.0
RAP1A,0.58804643
DDX20,0.03770949
CTTNBP2NL,0.2099186
WNT2B,0.09667155
ST7L,0.28455228
CAPZA1,0.32934707
MOV10,0.0974146
RHOC,0.15514484
PPM1J,0.0
SLC16A1,0.012551588
SLC16A1-AS1,0.06670853
LRIG2,0.31664062
MAGI3,0.99398035
PHTF1,0.18655528
RSBN1,0.22057714
PTPN22,0.022466129
AP4B1,0.039943628
DCLRE1B,0.005360452
HIPK1-AS1,0.0039379285
HIPK1,0.1885836
OLFML3,0.03896577
TRIM33,0.4622162
BCAS2,0.08501626
DENND2C,0.05438878
NRAS,0.058110096
CSDE1,0.45997122
SIKE1,0.08130716
TSPAN2,0.01600859
NGF,0.015406619
VANGL1,0.10167413
CASQ2,0.00039726117
SLC22A15,0.13803318
ATP1A1,2.047161
CD58,0.20967174
CD2,0.011001001
PTGFRN,0.10238506
TTF2,0.051741354
TRIM45,0.040344324
VTCN1,0.11956147
MAN1A2,0.51063824
TENT5C,0.04365887
GDAP2,0.1895611
WDR3,0.0559943
WARS2,0.16538233
PHGDH,0.07594871
HMGCS2,0.033825748
NOTCH2,0.26211143
SEC22B,0.21049623
LINC00623,0.28714666
FCGR1BP,0.0022343085
SRGAP2C,0.08478687
LINC02591,0.057752874
LINC02802,0.0015254321
NBPF15,0.08424545
SRGAP2B,0.12627779
ENSG00000276216,0.0
GPR89A,0.07569155
PDZK1,0.2916011
CD160,0.01736976
RNF115,0.55505264
POLR3C,0.061999097
NUDT17,0.01657375
PIAS3,0.06958639
ITGA10,0.044250816
PEX11B,0.054567978
RBM8A,0.20149444
LIX1L,0.05845299
POLR3GL,0.041767515
TXNIP,0.926444
NOTCH2NLA,0.002084309
NBPF12,0.12993792
PRKAB2,0.08508605
ENSG00000237188,0.24543168
FMO5,0.17717193
CHD1L,0.18032154
BCL9,0.1806449
ACP6,0.14933133
GJA5,0.027385728
NBPF11,0.09851746
NBPF14,0.05106126
PDE4DIP,0.83740735
NBPF9,0.07271186
ENSG00000274265,0.65212774
NBPF19,0.11055827
FCGR1A,0.004496094
H2BC18,0.006460081
H2AC19,0.0
H2AC20,0.0023378113
BOLA1,0.043031625
SF3B4,0.06770391
MTMR11,0.012143137
OTUD7B,0.27722743
VPS45,0.36536393
PLEKHO1,0.044330973
ANP32E,0.13092458
APH1A,0.14072973
C1orf54,0.02455019
MRPS21,0.2185921
PRPF3,0.20855914
RPRD2,0.6386716
TARS2,0.058572736
ECM1,0.016773295
ADAMTSL4-AS2,0.013136222
MCL1,0.12056658
ENSA,0.46942192
GOLPH3L,0.201955
CTSS,0.08094306
CTSK,0.0716006
ARNT,0.27556503
SETDB1,0.21800049
CERS2,0.26489952
ANXA9,0.039137505
MINDY1,0.114894904
C1orf56,0.09298948
CDC42SE1,0.2294208
MLLT11,0.013486964
GABPB2,0.28425848
TNFAIP8L2,0.0
SCNM1,0.088615686
LYSMD1,0.028009167
VPS72,0.062283874
PIP5K1A,0.6111654
PSMD4,0.14655277
ZNF687,0.03846229
PI4KB,0.21503353
RFX5,0.032196514
SELENBP1,0.14961265
PSMB4,0.05596842
POGZ,0.91443586
CGN,0.18323758
TUFT1,0.064221345
SNX27,0.31931043
MRPL9,0.039918393
OAZ3,0.0029284284
TDRKH,0.012844384
TDRKH-AS1,0.0048143137
THEM4,0.22997731
S100A10,0.8293695
S100A11,0.5425453
TCHH,0.0010046994
S100A9,0.0031067592
S100A12,0.0009742624
S100A8,0.0
S100A7,0.0
S100A6,2.0200727
S100A5,0.007542886
S100A4,0.4796431
S100A16,0.12122188
S100A14,0.042361263
S100A13,0.32918888
CHTOP,0.20718259
SNAPIN,0.11619009
ILF2,0.14202105
NPR1,0.20041892
INTS3,0.296275
SLC27A3,0.02641262
GATAD2B,0.6514312
DENND4B,0.15677528
CRTC2,0.09221476
SLC39A1,0.15617678
CREB3L4,0.040864725
JTB,0.15609126
JTB-DT,0.0017395864
RAB13,0.19639271
RPS27,0.26252615
TPM3,0.2204952
C1orf43,0.22358197
UBAP2L,0.21905082
HAX1,0.09455261
ATP8B2,0.033088345
IL6R,0.04260389
SHE,0.06997048
UBE2Q1,0.107789055
ADAR,0.39775872
KCNN3,0.2799745
PMVK,0.13772556
PBXIP1,0.16024859
PYGO2,0.04539631
SHC1,0.0074023767
CKS1B,0.026820945
FLAD1,0.06683226
ZBTB7B,0.09369893
ADAM15,0.111155435
EFNA4,0.0
EFNA3,0.0032383588
EFNA1,0.104346134
SLC50A1,0.06159293
DPM3,0.123869225
KRTCAP2,0.0013029812
MUC1,0.04985891
THBS3,0.053886082
MTX1,0.06301438
GBA1,0.09458242
ENTREP3,0.04913178
SCAMP3,0.14628729
CLK2,0.0971363
FDPS,0.23163061
RUSC1,0.05630205
ASH1L,1.1142733
MSTO1,0.029012376
YY1AP1,0.2468758
DAP3,0.28490287
GON4L,0.3617755
SYT11,0.0472509
RIT1,0.07714941
KHDC4,0.27842283
ARHGEF2,0.16329566
SSR2,0.2967687
UBQLN4,0.09026629
LAMTOR2,0.08140261
RAB25,0.08200782
LMNA,0.2526926
SEMA4A,0.12578414
SLC25A44,0.072224066
PMF1,0.0
SMG5,0.21770076
TMEM79,0.032994144
GLMP,0.07725291
CCT3,0.21219085
MEF2D,0.117395945
NAXE,0.086334705
GPATCH4,0.047968216
NES,0.041616835
CRABP2,0.0012375973
ISG20L2,0.06452536
METTL25B,0.0995792
MRPL24,0.06291898
HDGF,0.21661095
PRCC,0.18815371
SH2D2A,0.0024616367
PEAR1,0.05245897
ARHGEF11,0.29532376
ETV3,0.042811055
CD5L,0.0031522638
KIRREL1,0.23001082
CD1D,0.0075779944
CD1C,0.0013155392
MNDA,0.009334509
PYHIN1,0.010919897
IFI16,0.18049932
ACKR1,0.0019312848
FCER1A,0.0016925066
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.04933165
FCRL6,0.0029649949
TAGLN2,0.18738165
PIGM,0.0
IGSF8,0.09086154
ATP1A2,0.0028393073
PEA15,0.07700264
DCAF8,0.13683471
PEX19,0.0015550484
COPA,0.36774033
NCSTN,0.1369596
SLAMF6,0.004539603
CD84,0.019277032
SLAMF1,0.0041942787
CD48,0.006617672
SLAMF7,0.005041004
LY9,0.0039098198
CD244,0.0018670419
ITLN1,0.0007017913
F11R,0.14905456
TSTD1,0.0052155326
USF1,0.048086785
ARHGAP30,0.023177678
NECTIN4,0.0044573485
KLHDC9,0.034461185
PFDN2,0.17866752
NIT1,0.17173232
DEDD,0.07099648
UFC1,0.16110839
USP21,0.063227676
PPOX,0.049454514
B4GALT3,0.061837975
ADAMTS4,0.0015078853
NDUFS2,0.23114942
FCER1G,0.005378026
APOA2,0.0
TOMM40L,0.023707839
SDHC,0.28851938
FCGR2A,0.02726471
HSPA6,0.007054498
FCGR3A,0.0022756744
FCGR3B,0.0
FCGR2B,0.0054277065
FCRLB,0.005484904
DUSP12,0.057184752
ATF6-DT,0.0028002877
ATF6,0.4632467
OLFML2B,0.022906719
SH2D1B,0.0032529542
UHMK1,0.28682166
UAP1,0.09930809
DDR2,0.090075515
HSD17B7,0.058243014
RGS4,0.00031202062
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.50155
MGST3,0.565012
ALDH9A1,0.12235225
TMCO1,0.37761796
UCK2,0.05586483
POGK,0.14237584
TADA1,0.05394861
POU2F1,0.59027135
CD247,0.018610278
CREG1,0.18839985
RCSD1,0.08407103
MPZL1,0.3158876
MPC2,0.28104076
DCAF6,0.62491065
GPR161,0.026882095
TIPRL,0.120776795
SFT2D2,0.23808989
XCL2,0.0
DPT,0.041458793
ATP1B1,2.2020116
NME7,0.6620964
BLZF1,0.15239006
SLC19A2,0.15954651
F5,0.0054773553
SELP,0.03418763
SELL,0.006538245
METTL18,0.009587149
SCYL3,0.16553877
KIFAP3,0.30250508
GORAB,0.051536027
FMO3,0.0011552167
FMO2,0.08472839
FMO4,0.13200971
PRRC2C,0.6790532
VAMP4,0.09372152
METTL13,0.04801363
DNM3,0.77059186
DNM3OS,0.037247017
PIGC,0.18820673
SUCO,0.20553777
PRDX6-AS1,0.25559038
PRDX6,0.25454783
KLHL20,0.25634298
CENPL,0.0145401815
DARS2,0.07198003
ZBTB37,0.15802807
RC3H1,0.4897877
RABGAP1L,1.2553179
CACYBP,0.104607716
MRPS14,0.091409266
KIAA0040,0.14497395
COP1,0.6731175
SEC16B,0.07575252
RASAL2,0.960042
RALGPS2,0.46918476
ANGPTL1,0.20853078
FAM20B,0.22085927
TOR3A,0.055730913
ABL2,0.4333462
SOAT1,0.12631996
TOR1AIP2,0.36435273
TOR1AIP1,0.16867581
ENSG00000260360,0.0010931081
CEP350,0.632519
QSOX1,0.21392228
ACBD6,0.5591533
XPR1,0.45951968
STX6,0.14129196
MR1,0.09633097
IER5,0.028233247
GLUL,0.21891588
RNASEL,0.029403064
RGS16,0.002481789
NPL,0.050146744
DHX9,0.38448328
LAMC1,0.44132578
SMG7,0.4372657
NCF2,0.018987127
ARPC5,0.16357003
RGL1,0.22155143
TSEN15,0.17502068
C1orf21,0.23466602
EDEM3,0.2673581
NIBAN1,0.035091233
RNF2,0.13543561
TRMT1L,0.12601551
SWT1,0.22890992
IVNS1ABP,0.5196458
ENSG00000273004,0.0016487883
HMCN1,0.21853174
TPR,0.36006927
ODR4,0.23789537
PTGS2,0.019310651
RGS18,0.012885676
RGS1,0.0007896357
RGS13,0.0033314808
RGS2,0.016779374
UCHL5,0.13306822
RO60,0.31559724
GLRX2,0.05173878
CDC73,0.3947879
KCNT2,0.043541376
CFH,0.033270817
CFHR1,0.0
ZBTB41,0.10840673
DENND1B,0.7559921
NEK7,0.52496904
PTPRC,0.08124577
MIR181A1HG,0.13030842
NR5A2,0.036769424
ZNF281,0.0687463
DDX59,0.10047594
CAMSAP2,0.43885893
KIF21B,0.0046409494
TMEM9,0.17742112
PKP1,0.0
PHLDA3,0.02897797
CSRP1,0.11859612
NAV1,0.25072783
IPO9-AS1,0.1186844
IPO9,0.27493697
SHISA4,0.026629575
ENSG00000223774,0.0017404971
LMOD1,0.04253997
TIMM17A,0.13267863
RNPEP,0.12142793
ELF3,0.11927349
ARL8A,0.0930208
PTPN7,0.013886591
LGR6,0.009562565
UBE2T,0.007086518
PPP1R12B,0.5653386
KDM5B,0.42068446
PCAT6,0.007496575
RABIF,0.048771217
KLHL12,0.117160596
ADIPOR1,0.10803495
CYB5R1,0.13217755
TMEM183A,0.04076536
LINC01353,0.0
BTG2-DT,0.0
BTG2,0.044096388
PRELP,0.16895369
ATP2B4,0.22651073
LAX1,0.0013214
ZC3H11A,0.0025607853
ZBED6,0.0
SNRPE,0.08303957
SOX13,0.28152713
ETNK2,0.039937954
PLEKHA6,0.3958266
PPP1R15B,0.06281446
PIK3C2B,0.17504239
MDM4,0.5164269
NFASC,0.13776161
RBBP5,0.110300705
DSTYK,0.30700678
CDK18,0.12828535
ELK4,0.39504868
SLC45A3,0.024439767
NUCKS1,0.64148355
RAB29,0.069346614
SLC41A1,0.07857622
PM20D1,0.029178781
RHEX,0.4739076
FAM72A,0.0015158862
SRGAP2,0.2241214
RASSF5,0.022947202
EIF2D,0.08052193
MAPKAPK2,0.28949594
IL10,0.0
IL20,0.0
FCMR,0.0019685796
PFKFB2,0.08827178
YOD1,0.035674356
CD55,0.113417566
CR1,0.023966527
CD46,0.7477877
MIR29B2CHG,0.48828515
CD34,0.16522317
PLXNA2,0.45981804
G0S2,0.2002677
TRAF3IP3,0.014876718
IRF6,0.038403153
UTP25,0.048072636
SERTAD4-AS1,0.0365901
HHAT,0.109115176
RCOR3,0.59146684
TRAF5,0.10072007
LINC00467,0.1969604
SLC30A1,0.060006622
NEK2,0.0
LPGAT1,0.3514667
INTS7,0.13891888
PPP2R5A,0.39469045
PACC1,0.08360579
NENF,0.13802822
ENSG00000260805,0.019696629
ATF3,0.032346338
BATF3,0.005848086
NSL1,0.24520293
TATDN3,0.122790776
FLVCR1,0.08249345
ANGEL2,0.15819168
RPS6KC1,0.4038471
