,3477
HP1BP3,0.3317206
EIF4G3,1.0707873
ECE1,0.32133213
NBPF3,0.056672014
ALPL,0.037638832
USP48,0.3425072
HSPG2,0.36620843
CDC42,0.23371108
WNT4,0.0049807825
ZBTB40,0.12141628
C1QA,0.011522161
C1QC,0.006112714
C1QB,0.012601301
EPHB2,0.12476173
KDM1A,0.25439534
LUZP1,0.33243984
HNRNPR,0.29150262
ZNF436,0.009174616
TCEA3,0.1904359
ASAP3,0.18136187
ID3,0.03742413
RPL11,0.24814932
ELOA,0.05646306
PITHD1,0.06128722
LYPLA2,0.0553375
GALE,0.04112368
HMGCL,0.1239921
FUCA1,0.0509216
PNRC2,0.061879653
SRSF10,0.32348773
STPG1,0.06609199
NIPAL3,0.22381066
RCAN3,0.10279906
SRRM1,0.23290078
CLIC4,0.53670174
RUNX3,0.03989702
SYF2,0.06368623
RSRP1,0.6404571
TMEM50A,0.070317365
MACO1,0.25403354
LDLRAP1,0.06317195
MAN1C1,0.28887397
ENSG00000233478,0.02799767
SELENON,0.019554673
MTFR1L,0.07401046
PAQR7,0.09281485
STMN1,0.033446226
PAFAH2,0.07611595
PDIK1L,0.02444041
FAM110D,0.016864095
ZNF593OS,0.0
ZNF593,0.008025817
CEP85,0.051650602
SH3BGRL3,0.04003039
UBXN11,0.037100226
CD52,0.007200275
DHDDS,0.09862394
HMGN2,0.061396178
RPS6KA1,0.11521099
ARID1A,0.5871778
PIGV,0.012068065
ZDHHC18,0.039272275
SFN,0.0034719843
GPN2,0.044434853
GPATCH3,0.0155856665
NUDC,0.09383722
KDF1,0.021643924
TRNP1,0.04777642
SLC9A1,0.1067756
WDTC1,0.18987125
TMEM222,0.04946332
SYTL1,0.015177755
MAP3K6,0.02778981
FCN3,0.007272813
CD164L2,0.0
WASF2,0.49262533
AHDC1,0.19378842
FGR,0.025412608
IFI6,0.022310037
FAM76A,0.07355465
STX12,0.301295
PPP1R8,0.06283235
THEMIS2,0.034086194
RPA2,0.046999317
XKR8,0.0139348935
EYA3,0.52612895
PTAFR,0.042246744
DNAJC8,0.06797143
ATP5IF1,0.08974428
ENSG00000270605,0.010862154
MED18,0.0052922755
PHACTR4,0.77555406
RCC1,0.045178987
TRNAU1AP,0.16185042
SNHG12,0.010994705
TAF12,0.062591694
RAB42,0.0
GMEB1,0.09706779
YTHDF2,0.17795385
EPB41,0.52494496
TMEM200B,0.0061673066
SRSF4,0.8968046
MECR,0.111057535
PTPRU,0.024228366
LAPTM5,0.032083582
SDC3,0.02501307
PUM1,0.8831083
NKAIN1,0.007565262
SNRNP40,0.11118579
ZCCHC17,0.17986865
FABP3,0.009168737
SERINC2,0.13506964
TINAGL1,0.11423488
PEF1,0.07338832
COL16A1,0.09343907
PTP4A2,0.06799917
KHDRBS1,0.41344792
TMEM39B,0.061308596
KPNA6,0.36077294
TXLNA,0.06606893
CCDC28B,0.007598936
IQCC,0.010669525
TMEM234,0.025422595
EIF3I,0.028601347
FAM167B,0.019015022
LCK,0.03315056
HDAC1,0.13272822
MARCKSL1,0.005267538
FAM229A,0.020492304
BSDC1,0.28400624
ZBTB8A,0.048578054
ZBTB8OS,0.2910931
RBBP4,0.24767038
SYNC,0.040732536
NHSL3,0.24330045
YARS1,0.15263183
S100PBP,0.31662545
TMEM54,0.014775933
RNF19B,0.07271326
AK2,0.15945768
ZNF362,0.16897653
PHC2,0.34051272
SMIM12,0.06410159
GJA4,0.00066326815
ENSG00000284773,0.06279555
ZMYM6,0.0
ZMYM1,0.116781354
SFPQ,0.5394945
ZMYM4,0.7231048
KIAA0319L,0.57718474
TFAP2E-AS1,0.0010893901
PSMB2,0.06861851
C1orf216,0.004144044
CLSPN,0.0045868778
AGO4,0.33077154
AGO1,0.10773286
AGO3,0.68241096
ADPRS,0.03560595
COL8A2,0.0020703531
TRAPPC3,0.041732803
MAP7D1,0.059123747
THRAP3,0.37733114
SH3D21,0.015881797
EVA1B,0.031119956
STK40,0.19059649
LSM10,0.012446678
OSCP1,0.04600358
MRPS15,0.012021056
CSF3R,0.008056884
LITATS1,0.045597475
ZC3H12A,0.015347372
MEAF6,0.08311466
SNIP1,0.03227163
DNALI1,0.039411955
GNL2,0.023646345
AIRIM,0.02324971
CDCA8,0.0015746205
YRDC,0.00465349
C1orf122,0.025816318
MTF1,0.069701925
INPP5B,0.26744425
SF3A3,0.10808995
FHL3,0.013237852
UTP11,0.015402992
RRAGC,0.05402459
MYCBP,0.002724779
RHBDL2,0.037344847
AKIRIN1,0.14514558
NDUFS5,0.07412151
MACF1,1.765219
PABPC4,0.057816926
HEYL,0.02276887
PPIE,0.03964424
TRIT1,0.14145313
MFSD2A,0.015523912
CAP1,0.11665227
PPT1,0.056199368
RLF,0.35277337
ZMPSTE24-DT,0.009238679
ZMPSTE24,0.1227857
COL9A2,0.027623272
SMAP2,0.17038287
ZNF684,0.11669545
RIMS3,0.009447819
NFYC,0.3568465
CITED4,0.02872624
CTPS1,0.06201525
SCMH1,1.0773326
HIVEP3,0.4679756
FOXJ3,0.50230473
PPCS,0.056388438
CCDC30,0.51390934
PPIH,0.0770682
YBX1,0.15889546
P3H1,0.046733595
C1orf50,0.0
SVBP,0.015231366
ERMAP,0.07811762
ZNF691,0.011959489
SLC2A1,0.016702576
CFAP144,0.008490424
EBNA1BP2,0.17299882
TMEM125,0.029618766
C1orf210,0.005186507
TIE1,0.054781426
ELOVL1,0.014965131
MED8,0.01890354
SZT2,0.17996737
HYI,0.028424866
PTPRF,0.32902193
KDM4A,0.0
ST3GAL3,0.0038034758
ARTN,0.0016332514
IPO13,0.027957061
DPH2,0.0064426754
ATP6V0B,0.10360692
B4GALT2,0.04225939
CCDC24,0.09490427
SLC6A9,0.00926207
DMAP1,0.05626928
ERI3,0.35629117
RNF220,0.050281826
TMEM53,0.07824758
KIF2C,0.007160962
RPS8,0.19593209
PLK3,0.031061279
BTBD19,0.039315317
EIF2B3,0.16009429
HECTD3,0.03599311
UROD,0.025166139
MUTYH,0.028816774
TOE1,0.0071442644
PRDX1,0.078808606
AKR1A1,0.117286086
NASP,0.16678685
CCDC17,0.007938699
GPBP1L1,0.6143114
TMEM69,0.035716172
IPP,0.17316942
MAST2,0.17181492
PIK3R3,0.023889832
TSPAN1,0.11270322
POMGNT1,0.08441197
LURAP1,0.10960758
LRRC41,0.11537178
UQCRH,0.20595779
NSUN4,0.13995582
FAAH,0.06364672
MKNK1,0.14771335
MOB3C,0.0
ATPAF1,0.15503366
EFCAB14,0.21149887
CYP4B1,0.0014322817
TAL1,0.011192808
CMPK1,0.111666895
TRABD2B,0.6295296
SPATA6,0.4493788
ELAVL4,0.003128445
FAF1,1.149222
CDKN2C,0.0025211135
RNF11,0.133985
EPS15,0.7138866
OSBPL9,0.52510655
NRDC,0.50417465
TXNDC12,0.089627355
KTI12,0.0
BTF3L4,0.1440957
ZFYVE9,0.40574384
CC2D1B,0.079424
PRPF38A,0.05254749
TUT4,0.70387226
GPX7,0.00557711
SHISAL2A,0.022239814
COA7,0.011575138
ZYG11B,0.26753652
ECHDC2,0.7101871
SCP2,0.2988713
PODN,0.0075441045
CPT2,0.031386074
CZIB,0.022864012
MAGOH,0.056425717
LRP8,0.021535946
NDC1,0.11050962
YIPF1,0.07028564
IFT25,0.10552266
LRRC42,0.02670728
TMEM59,0.18891038
TCEANC2,0.06385224
CYB5RL,0.0
MRPL37,0.0476605
SSBP3,0.5883072
ACOT11,0.40684763
TTC4,0.0019786945
DHCR24,0.04154968
TMEM61,0.01415732
USP24,0.6224726
PLPP3,0.31753838
OMA1,0.0
TACSTD2,0.12806581
MYSM1,0.21880104
JUN,0.11205206
FGGY,0.64380425
NFIA,1.2373073
NFIA-AS2,0.0
TM2D1,0.23914419
PATJ,1.7979543
USP1,0.035536293
DOCK7,0.41836068
ANGPTL3,0.0020978001
ATG4C,0.098368764
ALG6,0.07881693
ITGB3BP,0.12597083
EFCAB7,0.10359018
PGM1,0.13308364
CACHD1,0.21548548
JAK1,0.5540195
AK4,0.18139087
DNAJC6,0.10584077
LEPROT,0.0
LEPR,0.22915366
PDE4B,0.12230104
SGIP1,0.62633294
MIER1,0.30731365
SERBP1,0.1996763
GADD45A,0.069728516
GNG12,0.4834081
WLS,0.50870323
LRRC40,0.12518269
SRSF11,0.72874933
ANKRD13C,0.35920772
ZRANB2,0.6040484
FPGT,0.0
FPGT-TNNI3K,0.0013771382
CRYZ,0.23917304
TYW3,0.07899405
ACADM,0.21541521
RABGGTB,0.03194956
ST6GALNAC3,0.29341465
PIGK,0.13624462
ZZZ3,0.6405182
USP33,0.51433915
MIGA1,0.30156377
NEXN,0.14580238
FUBP1,0.28806746
DNAJB4,0.0026624645
GIPC2,0.1506601
ENSG00000273338,0.0
IFI44L,0.10067716
IFI44,0.061375048
ADGRL4,0.11849144
ADGRL2,0.50771403
TTLL7,0.087845564
PRKACB,0.39573887
RPF1,0.037698124
GNG5,0.06043813
SPATA1,0.038218807
CTBS,0.07163482
SSX2IP,0.098687656
C1orf52,0.045679092
BCL10,0.018298114
DDAH1,0.83124524
CCN1,0.092545964
ZNHIT6,0.1897036
ODF2L,0.35004956
SH3GLB1,0.23329224
SELENOF,0.21988317
HS2ST1,0.3181439
LMO4,0.22100012
PKN2,0.7415624
GTF2B,0.11859265
KYAT3,0.2072859
RBMXL1,0.0
GBP3,0.060332622
GBP1,0.041607965
GBP2,0.086000346
GBP4,0.03057165
GBP5,0.0036357096
LRRC8B,0.20211342
LRRC8C-DT,0.015271446
LRRC8C,0.0
LRRC8D,0.015679536
ZNF326,0.21283224
ZNF644,0.6402228
TGFBR3,0.447236
BTBD8,0.1203827
GLMN,0.20899665
RPAP2,0.42288947
EVI5,0.66746753
RPL5,0.19710651
DIPK1A,0.15287958
MTF2,0.4148328
TMED5,0.10786793
CCDC18,0.058066513
DR1,0.050409503
FNBP1L,0.76882374
BCAR3,0.3204096
DNTTIP2,0.012363526
GCLM,0.11751733
ARHGAP29,1.0093102
ABCD3,0.3315773
F3,0.023783261
CNN3,0.27875486
ALG14,0.16684198
TLCD4,0.0
PTBP2,0.68192255
DPYD,0.8595541
SNX7,0.14386094
PALMD,0.07412802
AGL,0.19637762
SLC35A3,0.0
MFSD14A,0.0021083106
TRMT13,0.13259582
DBT,0.14890529
RTCA-AS1,0.002210854
RTCA,0.14631371
CDC14A,0.36589664
VCAM1,0.0885514
EXTL2,0.075822115
SLC30A7,0.2444517
DPH5,0.07735141
DPH5-DT,0.06878798
S1PR1,0.010341621
RNPC3,0.30621958
PRMT6,0.00564544
VAV3,0.7904662
SLC25A24,0.13789031
EEIG2,0.11045991
HENMT1,0.0055308947
PRPF38B,0.29455286
STXBP3,0.17149095
GPSM2,0.035728045
CLCC1,0.0
WDR47,0.06832618
TAF13,0.02210817
TMEM167B,0.03927954
SARS1,0.11831412
CELSR2,0.034997337
PSRC1,0.0026516838
SORT1,0.3091793
PSMA5,0.115171015
CYB561D1,0.031581156
AMIGO1,0.006600893
GNAI3,0.1708101
AMPD2,0.043163896
GSTM4,0.023104025
GSTM1,0.0
GSTM5,0.0058585643
GSTM3,0.045933533
CSF1,0.036048863
AHCYL1,0.3977807
STRIP1,0.09228823
KCNC4,0.15522936
RBM15,0.058858506
SLC16A4,0.20783386
LAMTOR5,0.042598695
CD53,0.05516321
LRIF1,0.051649883
DRAM2,0.13288882
CEPT1,0.15279634
ENSG00000273221,0.0126870675
DENND2D,0.059353948
WDR77,0.020941282
ATP5PB,0.11627376
C1orf162,0.008961966
TMIGD3,0.009980584
ADORA3,0.0
RAP1A,0.53091764
DDX20,0.030635327
CTTNBP2NL,0.28516734
WNT2B,0.1198683
ST7L,0.20420864
CAPZA1,0.31700557
MOV10,0.07516848
RHOC,0.04969024
PPM1J,0.0
SLC16A1,0.014044534
SLC16A1-AS1,0.1576905
LRIG2,0.18966232
MAGI3,0.8394638
PHTF1,0.16227177
RSBN1,0.18369304
PTPN22,0.03394515
AP4B1,0.029783392
DCLRE1B,0.0037533196
HIPK1-AS1,0.010612273
HIPK1,0.095266655
OLFML3,0.0060906396
TRIM33,0.5115021
BCAS2,0.060222957
DENND2C,0.06442036
NRAS,0.029672496
CSDE1,0.36357495
SIKE1,0.047286134
TSPAN2,0.024144903
NGF,0.01526895
VANGL1,0.04384172
CASQ2,0.003796334
SLC22A15,0.2272858
ATP1A1,1.3363042
CD58,0.18279344
CD2,0.02631555
PTGFRN,0.080452725
TTF2,0.092597395
TRIM45,0.014434356
VTCN1,0.06073895
MAN1A2,0.47030392
TENT5C,0.044487327
GDAP2,0.18283746
WDR3,0.046251833
WARS2,0.20451309
PHGDH,0.040590797
HMGCS2,0.076428235
NOTCH2,0.22949694
SEC22B,0.13051127
LINC00623,0.4581906
FCGR1BP,0.0
SRGAP2C,0.0831463
LINC02591,0.061805926
LINC02802,0.00089727977
NBPF15,0.13162939
SRGAP2B,0.11233707
ENSG00000276216,0.0011505584
GPR89A,0.075252585
PDZK1,0.24059491
CD160,0.0
RNF115,0.6606952
POLR3C,0.11056007
NUDT17,0.007064343
PIAS3,0.0412317
ITGA10,0.011042037
PEX11B,0.057250746
RBM8A,0.024375262
LIX1L,0.04829302
POLR3GL,0.019176787
TXNIP,0.6999838
NOTCH2NLA,0.0
NBPF12,0.20457993
PRKAB2,0.05969983
ENSG00000237188,0.16989547
FMO5,0.09080766
CHD1L,0.12052836
BCL9,0.14984418
ACP6,0.17232265
GJA5,0.040894397
NBPF11,0.16440366
NBPF14,0.089126624
PDE4DIP,0.44167358
NBPF9,0.07366206
ENSG00000274265,0.7715998
NBPF19,0.15191428
FCGR1A,0.0028549926
H2BC18,0.009995256
H2AC19,0.0
H2AC20,0.0046897777
BOLA1,0.0071302005
SF3B4,0.0130285695
MTMR11,0.016423734
OTUD7B,0.32607186
VPS45,0.33265316
PLEKHO1,0.06981285
ANP32E,0.054913122
APH1A,0.05965378
C1orf54,0.037227347
MRPS21,0.09460963
PRPF3,0.21773945
RPRD2,0.6337959
TARS2,0.0661607
ECM1,0.01006363
ADAMTSL4-AS2,0.043414664
MCL1,0.14252608
ENSA,0.531462
GOLPH3L,0.16822062
CTSS,0.06702844
CTSK,0.026283218
ARNT,0.25558275
SETDB1,0.23183756
CERS2,0.053045347
ANXA9,0.007544948
MINDY1,0.041668225
C1orf56,0.015361018
CDC42SE1,0.0893654
MLLT11,0.0015070017
GABPB2,0.30122766
TNFAIP8L2,0.0
SCNM1,0.027257178
LYSMD1,0.013488168
VPS72,0.055380743
PIP5K1A,0.58184475
PSMD4,0.108396955
ZNF687,0.013238216
PI4KB,0.19345511
RFX5,0.013245566
SELENBP1,0.055354632
PSMB4,0.023216257
POGZ,1.036233
CGN,0.10689089
TUFT1,0.11013489
SNX27,0.18195659
MRPL9,0.013390449
OAZ3,0.0
TDRKH,0.013547671
TDRKH-AS1,0.004108787
THEM4,0.13700108
S100A10,0.16867335
S100A11,0.086055264
TCHH,0.0
S100A9,0.007791766
S100A12,0.0
S100A8,0.005359879
S100A7,0.0
S100A6,0.33683786
S100A5,0.00086164713
S100A4,0.057642467
S100A16,0.04547307
S100A14,0.022104304
S100A13,0.06899553
CHTOP,0.11138923
SNAPIN,0.011982604
ILF2,0.061981384
NPR1,0.049079783
INTS3,0.22357227
SLC27A3,0.025102776
GATAD2B,0.6622992
DENND4B,0.110662125
CRTC2,0.045877244
SLC39A1,0.049537025
CREB3L4,0.013882862
JTB,0.04801822
JTB-DT,0.0034487362
RAB13,0.032076895
RPS27,0.014071461
TPM3,0.15273778
C1orf43,0.19131461
UBAP2L,0.18898456
HAX1,0.031991843
ATP8B2,0.078294605
IL6R,0.23943043
SHE,0.04420503
UBE2Q1,0.03434363
ADAR,0.29914185
KCNN3,0.17137018
PMVK,0.049795836
PBXIP1,0.10109965
PYGO2,0.019209353
SHC1,0.00923577
CKS1B,0.0016265708
FLAD1,0.03541866
ZBTB7B,0.027498072
ADAM15,0.037975486
EFNA4,0.0
EFNA3,0.0023962057
EFNA1,0.05144726
SLC50A1,0.019464567
DPM3,0.021581879
KRTCAP2,0.00095681346
MUC1,0.0117532015
THBS3,0.07643061
MTX1,0.017415987
GBA1,0.036845233
ENTREP3,0.026275013
SCAMP3,0.05683086
CLK2,0.06821041
FDPS,0.22512856
RUSC1,0.037389755
ASH1L,1.2073722
MSTO1,0.011040188
YY1AP1,0.32522255
DAP3,0.27603158
GON4L,0.43843514
SYT11,0.018781949
RIT1,0.045902934
KHDC4,0.27171984
ARHGEF2,0.19198598
SSR2,0.065120466
UBQLN4,0.046806507
LAMTOR2,0.018892303
RAB25,0.017039722
LMNA,0.2577056
SEMA4A,0.0802303
SLC25A44,0.08199729
PMF1,0.0
SMG5,0.18405719
TMEM79,0.009589445
GLMP,0.022801647
CCT3,0.08505372
MEF2D,0.15999909
NAXE,0.011742068
GPATCH4,0.022958376
NES,0.06577899
CRABP2,0.0042769173
ISG20L2,0.04328933
METTL25B,0.057706516
MRPL24,0.01937059
HDGF,0.09708277
PRCC,0.14998181
SH2D2A,0.0059560705
PEAR1,0.029246666
ARHGEF11,0.34919474
ETV3,0.020715687
CD5L,0.0
KIRREL1,0.399421
CD1D,0.0
CD1C,0.0023256775
MNDA,0.0062910262
PYHIN1,0.016988184
IFI16,0.1710992
ACKR1,0.0126816835
FCER1A,0.0011897458
ENSG00000228560,0.0011607199
APCS,0.0
DUSP23,0.029814044
FCRL6,0.0
TAGLN2,0.07777114
PIGM,0.0
IGSF8,0.015918057
ATP1A2,0.0038174316
PEA15,0.027537314
DCAF8,0.102153964
PEX19,0.00074878376
COPA,0.30473992
NCSTN,0.05520669
SLAMF6,0.013185817
CD84,0.02636581
SLAMF1,0.021488564
CD48,0.012402729
SLAMF7,0.016464729
LY9,0.009837226
CD244,0.0021883606
ITLN1,0.0
F11R,0.052129697
TSTD1,0.0
USF1,0.045904435
ARHGAP30,0.03101568
NECTIN4,0.01863458
KLHDC9,0.008470356
PFDN2,0.07091865
NIT1,0.056417048
DEDD,0.053378142
UFC1,0.046427567
USP21,0.007916772
PPOX,0.025198355
B4GALT3,0.036722254
ADAMTS4,0.0058300756
NDUFS2,0.06843832
FCER1G,0.007303093
APOA2,0.0
TOMM40L,0.00706507
SDHC,0.19685926
FCGR2A,0.017146174
HSPA6,0.008219232
FCGR3A,0.0033379565
FCGR3B,0.0
FCGR2B,0.003327797
FCRLB,0.0011849366
DUSP12,0.024883803
ATF6-DT,0.0
ATF6,0.36862227
OLFML2B,0.013555015
SH2D1B,0.0018344395
UHMK1,0.16033526
UAP1,0.07139316
DDR2,0.10747609
HSD17B7,0.025429126
RGS4,0.0
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.104513
MGST3,0.47214562
ALDH9A1,0.05275174
TMCO1,0.10042461
UCK2,0.113455884
POGK,0.0836492
TADA1,0.048631992
POU2F1,0.65361273
CD247,0.08175776
CREG1,0.047528274
RCSD1,0.113195546
MPZL1,0.25486007
MPC2,0.06928615
DCAF6,0.6105475
GPR161,0.029856885
TIPRL,0.09764991
SFT2D2,0.17891054
XCL2,0.0
DPT,0.015935684
ATP1B1,1.0658213
NME7,0.4206351
BLZF1,0.12363798
SLC19A2,0.13853994
F5,0.012877614
SELP,0.019501869
SELL,0.0121843945
METTL18,0.0060624457
SCYL3,0.11279734
KIFAP3,0.31440854
GORAB,0.044233926
FMO3,0.0061204224
FMO2,0.028414648
FMO4,0.21545626
PRRC2C,0.6610578
VAMP4,0.056753587
METTL13,0.022536065
DNM3,0.61162263
DNM3OS,0.034515906
PIGC,0.10029185
SUCO,0.24536836
PRDX6-AS1,0.25551835
PRDX6,0.12823504
KLHL20,0.29443198
CENPL,0.011727018
DARS2,0.036220483
ZBTB37,0.15294829
RC3H1,0.39231122
RABGAP1L,1.3759991
CACYBP,0.024879558
MRPS14,0.025898075
KIAA0040,0.09298714
COP1,0.7734608
SEC16B,0.09017045
RASAL2,0.96787435
RALGPS2,0.540693
ANGPTL1,0.05314482
FAM20B,0.13314052
TOR3A,0.04611839
ABL2,0.49254876
SOAT1,0.2060426
TOR1AIP2,0.16776764
TOR1AIP1,0.10742593
ENSG00000260360,0.0009266012
CEP350,0.55515695
QSOX1,0.099521525
ACBD6,0.46713042
XPR1,0.51705146
STX6,0.16132158
MR1,0.086138226
IER5,0.011873733
GLUL,0.059058532
RNASEL,0.034729853
RGS16,0.017569844
NPL,0.08162449
DHX9,0.2878825
LAMC1,0.44832328
SMG7,0.31309107
NCF2,0.0076561244
ARPC5,0.07841866
RGL1,0.28890312
TSEN15,0.11768679
C1orf21,0.20826235
EDEM3,0.17031224
NIBAN1,0.18324612
RNF2,0.11798269
TRMT1L,0.084847115
SWT1,0.15084615
IVNS1ABP,0.38849747
ENSG00000273004,0.0
HMCN1,0.23293805
TPR,0.26157218
ODR4,0.1660285
PTGS2,0.0029684005
RGS18,0.00246587
RGS1,0.003601597
RGS13,0.0028369457
RGS2,0.018937282
UCHL5,0.079821534
RO60,0.113446824
GLRX2,0.017889164
CDC73,0.3390542
KCNT2,0.21825808
CFH,0.119380996
CFHR1,0.0
ZBTB41,0.05426292
DENND1B,0.56112987
NEK7,0.6017911
PTPRC,0.14461279
MIR181A1HG,0.12097235
NR5A2,0.0824301
ZNF281,0.022555046
DDX59,0.09503224
CAMSAP2,0.4383701
KIF21B,0.013262184
TMEM9,0.0469989
PKP1,0.001400167
PHLDA3,0.022171326
CSRP1,0.09272825
NAV1,0.22293463
IPO9-AS1,0.028070452
IPO9,0.3164939
SHISA4,0.0077699157
ENSG00000223774,0.004799356
LMOD1,0.18440361
TIMM17A,0.07311762
RNPEP,0.10074934
ELF3,0.23926659
ARL8A,0.07548964
PTPN7,0.030014953
LGR6,0.0058203
UBE2T,0.0
PPP1R12B,0.72591436
KDM5B,0.40526173
PCAT6,0.005282706
RABIF,0.01109614
KLHL12,0.064835966
ADIPOR1,0.031831514
CYB5R1,0.0344941
TMEM183A,0.043669175
LINC01353,0.0
BTG2-DT,0.0
BTG2,0.07429545
PRELP,0.018242175
ATP2B4,0.30017814
LAX1,0.009582746
ZC3H11A,0.0
ZBED6,0.0
SNRPE,0.021425892
SOX13,0.22457656
ETNK2,0.04542751
PLEKHA6,0.31685042
PPP1R15B,0.024558246
PIK3C2B,0.15943111
MDM4,0.43517718
NFASC,0.2534903
RBBP5,0.09202864
DSTYK,0.31926626
CDK18,0.10578379
ELK4,0.13059658
SLC45A3,0.01278068
NUCKS1,0.6257653
RAB29,0.04861438
SLC41A1,0.06040005
PM20D1,0.002190002
RHEX,0.5349578
FAM72A,0.0
SRGAP2,0.19036502
RASSF5,0.05852718
EIF2D,0.052157585
MAPKAPK2,0.26519424
IL10,0.0
IL20,0.0
FCMR,0.015372101
PFKFB2,0.11242061
YOD1,0.027668878
CD55,0.11287592
CR1,0.020771004
CD46,0.40049082
MIR29B2CHG,0.5472638
CD34,0.07903703
PLXNA2,0.259255
G0S2,0.011370827
TRAF3IP3,0.024326338
IRF6,0.018589217
UTP25,0.040557526
SERTAD4-AS1,0.015747784
HHAT,0.23729214
RCOR3,0.49316365
TRAF5,0.13515997
LINC00467,0.14539993
SLC30A1,0.021305477
NEK2,0.0
LPGAT1,0.40370667
INTS7,0.053358488
PPP2R5A,0.42606562
PACC1,0.056542158
NENF,0.06277047
ENSG00000260805,0.0
ATF3,0.036426753
BATF3,0.009092838
NSL1,0.1435742
TATDN3,0.1550924
FLVCR1,0.14045762
ANGEL2,0.09381867
RPS6KC1,0.39781147
SMYD2,0.11638897
PTPN14,0.947024
CENPF,0.0
KCTD3,0.28333747
GPATCH2,0.42793116
