,29-10008
GPR157,0.07852447
MIR34AHG,0.07085249
H6PD,0.14439164
SPSB1,0.06520716
SLC25A33,0.1462519
PIK3CD,0.086135335
CLSTN1,0.4757671
CTNNBIP1,0.14973758
LZIC,0.11289212
NMNAT1,0.18007243
RBP7,0.056619197
UBE4B,0.38193253
KIF1B,0.5847178
PGD,0.1065636
CENPS,0.021667486
DFFA,0.13759337
PEX14,0.29146898
CASZ1,0.30177626
TARDBP,0.06276705
SRM,0.07756333
EXOSC10,0.108901665
MTOR,0.22304486
UBIAD1,0.05789455
FBXO2,0.11380754
FBXO44,0.09621606
FBXO6,0.019398056
MAD2L2,0.048417807
AGTRAP,0.12656023
C1orf167,0.0040055714
MTHFR,0.1257315
CLCN6,0.084829986
KIAA2013,0.14235611
PLOD1,0.089148626
MFN2,0.1377246
MIIP,0.053527568
TNFRSF1B,0.059248276
VPS13D,0.61191154
DHRS3,0.28380662
PDPN,0.0049847164
PRDM2,0.29532042
KAZN,1.1980236
TMEM51,0.3875932
FHAD1,0.02929891
EFHD2,0.0573178
CASP9,0.06652493
DNAJC16,0.2376246
DDI2,0.23953351
PLEKHM2,0.14144564
SLC25A34,0.014004729
FBLIM1,0.11249327
SPEN-AS1,0.056098428
SPEN,0.47830424
ZBTB17,0.081182554
SRARP,0.004811803
HSPB7,0.07201581
EPHA2,0.08159274
CPLANE2,0.0055760546
FBXO42,0.39783514
SZRD1,0.22410458
NECAP2,0.093032435
NBPF1,0.092812054
CROCC,0.17947511
ENSG00000238142,0.084790714
MFAP2,0.017134879
ATP13A2,0.06868606
SDHB,0.22879727
PADI2,0.03863738
PADI4,0.0026699654
RCC2,0.11714629
ARHGEF10L,0.5440701
IGSF21,0.004523809
ALDH4A1,0.02055126
IFFO2,0.036761142
UBR4,0.32508117
EMC1,0.08902371
MRTO4,0.06664612
AKR7A3,0.04849124
AKR7A2,0.16326506
SLC66A1,0.048658703
CAPZB,0.5346148
MICOS10,0.34999937
NBL1,0.055896804
TMCO4,0.24093987
OTUD3,0.05774035
PLA2G5,0.0003363323
CAMK2N1,0.4148305
MUL1,0.07025271
CDA,0.0394434
PINK1,0.16016929
PINK1-AS,0.016055975
DDOST,0.21400551
KIF17,0.008224313
HP1BP3,0.582196
EIF4G3,0.8574126
ECE1,0.30362472
NBPF3,0.045134522
ALPL,0.046385318
USP48,0.38261494
HSPG2,0.5656834
CDC42,0.5761434
WNT4,0.004742514
ZBTB40,0.12988819
C1QA,0.007926363
C1QC,0.0045019807
C1QB,0.0040439833
EPHB2,0.09765437
KDM1A,0.2058856
LUZP1,0.38331285
HNRNPR,0.39580867
ZNF436,0.018131983
TCEA3,0.29417238
ASAP3,0.11799403
ID3,0.14651546
RPL11,1.0458208
ELOA,0.08401161
PITHD1,0.11736125
LYPLA2,0.16731423
GALE,0.06473243
HMGCL,0.15814053
FUCA1,0.21479325
PNRC2,0.1845121
SRSF10,0.35198256
STPG1,0.06184093
NIPAL3,0.18595377
RCAN3,0.07728983
SRRM1,0.42287004
CLIC4,0.7587606
RUNX3,0.011513732
SYF2,0.2587676
RSRP1,0.66612756
TMEM50A,0.34574884
MACO1,0.24970184
LDLRAP1,0.07623053
MAN1C1,0.22215001
ENSG00000233478,0.017147843
SELENON,0.08115562
MTFR1L,0.159943
PAQR7,0.24886012
STMN1,0.20916551
PAFAH2,0.07221272
PDIK1L,0.038410865
FAM110D,0.017877525
ZNF593OS,0.00044031724
ZNF593,0.12766507
CEP85,0.04624076
SH3BGRL3,0.29361975
UBXN11,0.061994977
CD52,0.027969059
DHDDS,0.11378558
HMGN2,0.41121018
RPS6KA1,0.11818326
ARID1A,0.53966624
PIGV,0.044015475
ZDHHC18,0.05042504
SFN,0.010667458
GPN2,0.08744854
GPATCH3,0.036137808
NUDC,0.2742429
KDF1,0.04548104
TRNP1,0.06375974
SLC9A1,0.087159045
WDTC1,0.20808539
TMEM222,0.0974092
SYTL1,0.015118189
MAP3K6,0.032336235
FCN3,0.005066008
CD164L2,0.002643992
WASF2,0.4833885
AHDC1,0.28090173
FGR,0.018910082
IFI6,0.10239404
FAM76A,0.111816876
STX12,0.2417564
PPP1R8,0.07071226
THEMIS2,0.01385141
RPA2,0.114202194
XKR8,0.023696218
EYA3,0.42945504
PTAFR,0.019167366
DNAJC8,0.20762148
ATP5IF1,0.54125464
ENSG00000270605,0.027497642
MED18,0.028942248
PHACTR4,0.6785123
RCC1,0.062566556
TRNAU1AP,0.12654348
SNHG12,0.04827215
TAF12,0.15046431
RAB42,0.0021896379
GMEB1,0.11398059
YTHDF2,0.24592441
EPB41,0.41383973
TMEM200B,0.011331968
SRSF4,0.5943646
MECR,0.08468663
PTPRU,0.037684277
LAPTM5,0.041148134
SDC3,0.02962749
PUM1,0.74700004
NKAIN1,0.0034548978
SNRNP40,0.14589702
ZCCHC17,0.17132823
FABP3,0.032188416
SERINC2,0.385762
TINAGL1,0.36134285
PEF1,0.14275105
COL16A1,0.06668445
PTP4A2,0.23905379
KHDRBS1,0.40409932
TMEM39B,0.07391072
KPNA6,0.3257312
TXLNA,0.11151917
CCDC28B,0.03144342
IQCC,0.012316528
TMEM234,0.06533853
EIF3I,0.18633829
FAM167B,0.0650001
LCK,0.04840286
HDAC1,0.24446788
MARCKSL1,0.15782602
FAM229A,0.037138928
BSDC1,0.20248845
ZBTB8A,0.030055216
ZBTB8OS,0.3542029
RBBP4,0.37319311
SYNC,0.052147914
NHSL3,0.24909048
YARS1,0.09723997
S100PBP,0.28030834
TMEM54,0.112475954
RNF19B,0.0972829
AK2,0.34411737
ZNF362,0.17185768
PHC2,0.33768103
SMIM12,0.19441059
GJA4,0.076455384
ENSG00000284773,0.03058483
ZMYM6,0.027140891
ZMYM1,0.17209302
SFPQ,0.7931839
ZMYM4,0.63658977
KIAA0319L,0.5794535
TFAP2E-AS1,0.00214804
PSMB2,0.2253231
C1orf216,0.011362863
CLSPN,0.0054362277
AGO4,0.1991463
AGO1,0.14158073
AGO3,0.51389784
ADPRS,0.07696807
COL8A2,0.008125176
TRAPPC3,0.12517524
MAP7D1,0.09383666
THRAP3,0.50711834
SH3D21,0.032893337
EVA1B,0.16570735
STK40,0.12138256
LSM10,0.08101663
OSCP1,0.055157512
MRPS15,0.09699646
CSF3R,0.010846847
LITATS1,0.05356647
ZC3H12A,0.01265007
MEAF6,0.20317249
SNIP1,0.04766804
DNALI1,0.06458788
GNL2,0.057776567
AIRIM,0.043793123
CDCA8,0.0034803746
YRDC,0.03532694
C1orf122,0.17607833
MTF1,0.08640442
INPP5B,0.24894992
SF3A3,0.116190605
FHL3,0.026396826
UTP11,0.058991864
RRAGC,0.07102857
MYCBP,0.03165353
RHBDL2,0.018675633
AKIRIN1,0.24365088
NDUFS5,0.53801554
MACF1,1.3642424
PABPC4,0.1736238
HEYL,0.016420525
PPIE,0.106720425
TRIT1,0.17790751
MFSD2A,0.0030400164
CAP1,0.2605454
PPT1,0.16514261
RLF,0.26727468
ZMPSTE24-DT,0.035635725
ZMPSTE24,0.19469282
COL9A2,0.11091611
SMAP2,0.10109936
ZNF684,0.061911415
RIMS3,0.009176159
NFYC,0.42627448
CITED4,0.07761188
CTPS1,0.050104942
SCMH1,0.6449803
HIVEP3,0.27992776
FOXJ3,0.45043728
PPCS,0.18814307
CCDC30,0.5539804
PPIH,0.10936006
YBX1,0.5377722
P3H1,0.049199145
C1orf50,0.0149773
SVBP,0.081421986
ERMAP,0.079131894
ZNF691,0.02760206
SLC2A1,0.10769005
CFAP144,0.011520052
EBNA1BP2,0.3394367
TMEM125,0.089196995
C1orf210,0.037417833
TIE1,0.058497597
ELOVL1,0.09564501
MED8,0.06441795
SZT2,0.17350623
HYI,0.11678231
PTPRF,0.29885945
KDM4A,0.015558094
ST3GAL3,0.015854714
ARTN,0.008799946
IPO13,0.048127662
DPH2,0.02132272
ATP6V0B,0.6843887
B4GALT2,0.06178377
CCDC24,0.08767151
SLC6A9,0.01604432
DMAP1,0.113195345
ERI3,0.41361293
RNF220,0.0998376
TMEM53,0.08138611
KIF2C,0.004567647
RPS8,0.9993826
PLK3,0.013380242
BTBD19,0.018069794
EIF2B3,0.23525803
HECTD3,0.056345895
UROD,0.08762348
MUTYH,0.05595093
TOE1,0.026749406
PRDX1,0.737226
AKR1A1,0.24238345
NASP,0.2752199
CCDC17,0.004143788
GPBP1L1,0.5646713
TMEM69,0.058108464
IPP,0.1524765
MAST2,0.19859707
PIK3R3,0.04426142
TSPAN1,0.39005926
POMGNT1,0.11463448
LURAP1,0.12320171
LRRC41,0.14774385
UQCRH,0.5786269
NSUN4,0.10841031
FAAH,0.14038655
MKNK1,0.13382311
MOB3C,0.017878877
ATPAF1,0.14415562
EFCAB14,0.2709764
CYP4B1,0.0026944445
TAL1,0.009969202
CMPK1,0.2912826
TRABD2B,0.53940934
SPATA6,0.42058763
ELAVL4,0.0020290725
FAF1,0.90812814
CDKN2C,0.013766633
RNF11,0.22497435
EPS15,0.5108196
OSBPL9,0.55959326
NRDC,0.37394932
TXNDC12,0.18928386
KTI12,0.01252322
BTF3L4,0.2683953
ZFYVE9,0.33262387
CC2D1B,0.082574196
PRPF38A,0.089353435
TUT4,0.5456496
GPX7,0.021663414
SHISAL2A,0.009694047
COA7,0.02563338
ZYG11B,0.31023273
ECHDC2,0.5861423
SCP2,0.49607104
PODN,0.010853888
CPT2,0.056348637
CZIB,0.11538691
MAGOH,0.17100623
LRP8,0.016158286
NDC1,0.09685753
YIPF1,0.08961971
IFT25,0.17380968
LRRC42,0.059400808
TMEM59,0.75493205
TCEANC2,0.07113675
CYB5RL,0.0069726375
MRPL37,0.10091698
SSBP3,0.495299
ACOT11,0.43872625
TTC4,0.011278383
DHCR24,0.15250598
TMEM61,0.0920381
USP24,0.55509037
PLPP3,0.32223338
OMA1,0.056236327
TACSTD2,0.6586698
MYSM1,0.271537
JUN,0.19215602
FGGY,0.75380254
NFIA,1.0787307
NFIA-AS2,0.0017123383
TM2D1,0.30328906
PATJ,1.4289943
USP1,0.07773497
DOCK7,0.34509495
ANGPTL3,0.027968055
ATG4C,0.15714726
ALG6,0.08910911
ITGB3BP,0.22818899
EFCAB7,0.11509791
PGM1,0.15670112
CACHD1,0.2158682
JAK1,0.50692284
AK4,0.40404192
DNAJC6,0.17377992
LEPROT,0.28322735
LEPR,0.23189926
PDE4B,0.04942585
SGIP1,0.5503501
MIER1,0.28617606
SERBP1,0.4407542
GADD45A,0.103198364
GNG12,0.3896081
WLS,0.5596
LRRC40,0.12132334
SRSF11,0.7501099
ANKRD13C,0.26794845
ZRANB2,0.51586795
FPGT,0.017713329
FPGT-TNNI3K,0.0017343512
CRYZ,0.30894598
TYW3,0.10997052
ACADM,0.3802804
RABGGTB,0.117439434
ST6GALNAC3,0.30082354
PIGK,0.20371526
ZZZ3,0.5556927
USP33,0.44081005
MIGA1,0.34487766
NEXN,0.08985996
FUBP1,0.34593347
DNAJB4,0.039101638
GIPC2,0.28064632
ENSG00000273338,0.002739089
IFI44L,0.064492196
IFI44,0.06876969
ADGRL4,0.16264951
ADGRL2,0.44270617
TTLL7,0.13215786
PRKACB,0.31942317
RPF1,0.073604666
GNG5,0.44898534
SPATA1,0.039848205
CTBS,0.1463728
SSX2IP,0.10794756
C1orf52,0.09247892
BCL10,0.09285783
DDAH1,0.55751264
CCN1,0.15845998
ZNHIT6,0.19567643
ODF2L,0.32721722
SH3GLB1,0.27413765
SELENOF,0.40230164
HS2ST1,0.24746612
LMO4,0.20175871
PKN2,0.5981654
GTF2B,0.13530205
KYAT3,0.16278645
RBMXL1,0.0142725995
GBP3,0.06283637
GBP1,0.024570199
GBP2,0.052553274
GBP4,0.05660651
GBP5,0.0069446876
LRRC8B,0.097707294
LRRC8C-DT,0.026520617
LRRC8C,0.013441446
LRRC8D,0.044740785
ZNF326,0.2006626
ZNF644,0.56009275
TGFBR3,0.4515632
BTBD8,0.090240166
GLMN,0.11913145
RPAP2,0.37180656
EVI5,0.5358578
RPL5,0.7479901
DIPK1A,0.13888332
MTF2,0.31339136
TMED5,0.27268502
CCDC18,0.07009149
DR1,0.13110945
FNBP1L,0.5940575
BCAR3,0.2469309
DNTTIP2,0.06999715
GCLM,0.064368546
ARHGAP29,0.9466807
ABCD3,0.4877847
F3,0.03368307
CNN3,0.45119035
ALG14,0.14524147
TLCD4,0.035675347
PTBP2,0.49883053
DPYD,0.5927655
SNX7,0.17097314
PALMD,0.09603592
AGL,0.20509587
SLC35A3,0.07305794
MFSD14A,0.013279135
TRMT13,0.16452378
DBT,0.1846996
RTCA-AS1,0.0073289084
RTCA,0.12664579
CDC14A,0.2822577
VCAM1,0.11962749
EXTL2,0.1063644
SLC30A7,0.20665285
DPH5,0.08502163
DPH5-DT,0.09136634
S1PR1,0.029418543
RNPC3,0.36406422
PRMT6,0.03979446
VAV3,0.7367229
SLC25A24,0.16767532
EEIG2,0.06721247
HENMT1,0.012371315
PRPF38B,0.36740604
STXBP3,0.24753785
GPSM2,0.03296859
CLCC1,0.03066457
WDR47,0.09160345
TAF13,0.06794665
TMEM167B,0.07572403
SARS1,0.18479832
CELSR2,0.13564634
PSRC1,0.00882153
SORT1,0.393676
PSMA5,0.23601416
CYB561D1,0.039486405
AMIGO1,0.015572073
GNAI3,0.2568818
AMPD2,0.10368383
GSTM4,0.06334505
GSTM1,0.0
GSTM5,0.0047626905
GSTM3,0.29860255
CSF1,0.021562587
AHCYL1,0.31794375
STRIP1,0.07931394
KCNC4,0.106139526
RBM15,0.08352223
SLC16A4,0.2666662
LAMTOR5,0.454948
CD53,0.05087211
LRIF1,0.06197447
DRAM2,0.17889321
CEPT1,0.1915766
ENSG00000273221,0.0056667766
DENND2D,0.075055666
WDR77,0.051505595
ATP5PB,0.2076143
C1orf162,0.018630495
TMIGD3,0.0049515003
ADORA3,0.0
RAP1A,0.44516224
DDX20,0.03496617
CTTNBP2NL,0.19602178
WNT2B,0.09898589
ST7L,0.25439337
CAPZA1,0.29921362
MOV10,0.104341395
RHOC,0.2911022
PPM1J,0.006758989
SLC16A1,0.013349755
SLC16A1-AS1,0.088132605
LRIG2,0.19364177
MAGI3,0.6993916
PHTF1,0.13049775
RSBN1,0.17110744
PTPN22,0.0144737065
AP4B1,0.033492263
DCLRE1B,0.010517411
HIPK1-AS1,0.0050331303
HIPK1,0.1825016
OLFML3,0.008477876
TRIM33,0.42092448
BCAS2,0.101876475
DENND2C,0.050214272
NRAS,0.06671943
CSDE1,0.5072998
SIKE1,0.09639238
TSPAN2,0.058978043
NGF,0.02531241
VANGL1,0.07840334
CASQ2,0.012453772
SLC22A15,0.167244
ATP1A1,1.2490679
CD58,0.22264677
CD2,0.018841332
PTGFRN,0.08396829
TTF2,0.0752849
TRIM45,0.021077158
VTCN1,0.1804813
MAN1A2,0.48227036
TENT5C,0.03579723
GDAP2,0.15239672
WDR3,0.05438007
WARS2,0.1379854
PHGDH,0.10538978
HMGCS2,0.06579157
NOTCH2,0.18969621
SEC22B,0.2041104
LINC00623,0.17711489
FCGR1BP,0.0013507167
SRGAP2C,0.088708535
LINC02591,0.025533034
LINC02802,0.0030798425
NBPF15,0.07810121
SRGAP2B,0.10396016
ENSG00000276216,0.00045935644
GPR89A,0.06508084
PDZK1,0.5910937
CD160,0.006192361
RNF115,0.50023174
POLR3C,0.06081886
NUDT17,0.009595356
PIAS3,0.04423331
ITGA10,0.018400015
PEX11B,0.06510549
RBM8A,0.22666033
LIX1L,0.051390532
POLR3GL,0.07697152
TXNIP,1.0105675
NOTCH2NLA,0.0056104604
NBPF12,0.10840801
PRKAB2,0.08185672
ENSG00000237188,0.1267944
FMO5,0.1899375
CHD1L,0.14701082
BCL9,0.1758663
ACP6,0.13168381
GJA5,0.051732995
NBPF11,0.08396665
NBPF14,0.05979502
PDE4DIP,0.34805164
NBPF9,0.08262968
ENSG00000274265,0.4228195
NBPF19,0.08849535
FCGR1A,0.002577728
H2BC18,0.0048474213
H2AC19,0.0056530694
H2AC20,0.009850413
BOLA1,0.054820485
SF3B4,0.09212536
MTMR11,0.030260846
OTUD7B,0.28596815
VPS45,0.29515627
PLEKHO1,0.04764273
ANP32E,0.17945059
APH1A,0.22109681
C1orf54,0.045006145
MRPS21,0.36719307
PRPF3,0.20829937
RPRD2,0.5836584
TARS2,0.052641284
ECM1,0.0118198
ADAMTSL4-AS2,0.006301038
MCL1,0.13039047
ENSA,0.4332362
GOLPH3L,0.17824693
CTSS,0.07198193
CTSK,0.025900576
ARNT,0.2644621
SETDB1,0.1417573
CERS2,0.22689472
ANXA9,0.07503477
MINDY1,0.0841221
C1orf56,0.12992339
CDC42SE1,0.23031859
MLLT11,0.0101889605
GABPB2,0.34554473
TNFAIP8L2,0.0023079012
SCNM1,0.05660038
LYSMD1,0.029668896
VPS72,0.083177075
PIP5K1A,0.49422446
PSMD4,0.21498698
ZNF687,0.02978866
PI4KB,0.18741213
RFX5,0.028063793
SELENBP1,0.121138476
PSMB4,0.172921
POGZ,0.81191915
CGN,0.13791546
TUFT1,0.08502656
SNX27,0.24050559
MRPL9,0.06311452
OAZ3,0.0034978327
TDRKH,0.013125772
TDRKH-AS1,0.003958106
THEM4,0.15348259
S100A10,0.70749027
S100A11,0.79957175
TCHH,0.0012927111
S100A9,0.02529975
S100A12,0.005306722
S100A8,0.013410648
S100A7,0.0
S100A6,1.486966
S100A5,0.0028833041
S100A4,0.43030158
S100A16,0.18381974
S100A14,0.052358985
S100A13,0.54798543
CHTOP,0.19487423
SNAPIN,0.0715758
ILF2,0.18679368
NPR1,0.11124273
INTS3,0.23612404
SLC27A3,0.04225788
GATAD2B,0.6753137
DENND4B,0.09547784
CRTC2,0.049143802
SLC39A1,0.18177015
CREB3L4,0.036228187
JTB,0.29727447
JTB-DT,0.0023803255
RAB13,0.28310636
RPS27,1.0367643
TPM3,0.27729592
C1orf43,0.26914373
UBAP2L,0.25359794
HAX1,0.15935396
ATP8B2,0.053185973
IL6R,0.14336182
SHE,0.050623953
UBE2Q1,0.09675314
ADAR,0.30718863
KCNN3,0.114612535
PMVK,0.16863248
PBXIP1,0.21185863
PYGO2,0.06429151
SHC1,0.046502057
CKS1B,0.077683315
FLAD1,0.049553283
ZBTB7B,0.07605201
ADAM15,0.093123466
EFNA4,0.025563942
EFNA3,0.0031793942
EFNA1,0.13171586
SLC50A1,0.096867576
DPM3,0.32014033
KRTCAP2,0.25713912
MUC1,0.43436295
THBS3,0.06723508
MTX1,0.07917661
GBA1,0.05811938
ENTREP3,0.03766094
SCAMP3,0.1230058
CLK2,0.08671308
FDPS,0.2537324
RUSC1,0.06643655
ASH1L,1.1046629
MSTO1,0.029461328
YY1AP1,0.25263402
DAP3,0.23014432
GON4L,0.44010428
SYT11,0.036045566
RIT1,0.113952115
KHDC4,0.18196256
ARHGEF2,0.14203566
SSR2,0.3583061
UBQLN4,0.08898705
LAMTOR2,0.18766168
RAB25,0.13243744
LMNA,0.37923852
SEMA4A,0.09738367
SLC25A44,0.09082999
PMF1,0.09309245
SMG5,0.13577741
TMEM79,0.02210714
GLMP,0.08341249
CCT3,0.26761898
MEF2D,0.13021684
NAXE,0.15916274
GPATCH4,0.053875767
NES,0.055408485
CRABP2,0.012258335
ISG20L2,0.05834494
METTL25B,0.07763767
MRPL24,0.07552507
HDGF,0.28277165
PRCC,0.18201531
SH2D2A,0.0021623853
PEAR1,0.028054073
ARHGEF11,0.24767506
ETV3,0.046714038
CD5L,0.00031655442
KIRREL1,0.3101543
CD1D,0.0034845553
CD1C,0.0036765072
MNDA,0.01704102
PYHIN1,0.015218223
IFI16,0.14174774
ACKR1,0.012337063
FCER1A,0.004818133
ENSG00000228560,0.0023178642
APCS,0.008542983
DUSP23,0.14538287
FCRL6,0.00013639417
TAGLN2,0.3464286
PIGM,0.039519288
IGSF8,0.121270865
ATP1A2,0.013209489
PEA15,0.12201047
DCAF8,0.1897569
PEX19,0.041129656
COPA,0.2988219
NCSTN,0.15641503
SLAMF6,0.0046577174
CD84,0.0076285317
SLAMF1,0.005254526
CD48,0.01986318
SLAMF7,0.007939759
LY9,0.006568167
CD244,0.004273892
ITLN1,0.0047613285
F11R,0.1658874
TSTD1,0.3382461
USF1,0.048274927
ARHGAP30,0.018227253
NECTIN4,0.015498481
KLHDC9,0.05163562
PFDN2,0.25857836
NIT1,0.1044039
DEDD,0.06347287
UFC1,0.24513747
USP21,0.024763012
PPOX,0.0548458
B4GALT3,0.07915223
ADAMTS4,0.0012294491
NDUFS2,0.250344
FCER1G,0.016324557
APOA2,0.0
TOMM40L,0.02208773
SDHC,0.4148243
FCGR2A,0.021373557
HSPA6,0.0048249913
FCGR3A,0.011417963
FCGR3B,0.0053696027
FCGR2B,0.0066485265
FCRLB,0.0053769783
DUSP12,0.06255614
ATF6-DT,0.00061441545
ATF6,0.3963234
OLFML2B,0.013608987
SH2D1B,0.0026026512
UHMK1,0.2385098
UAP1,0.08320935
DDR2,0.08511706
HSD17B7,0.05694897
RGS4,0.007243687
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.3450245
MGST3,0.7719696
ALDH9A1,0.13910359
TMCO1,0.39902472
UCK2,0.083982415
POGK,0.09354098
TADA1,0.05383914
POU2F1,0.4787936
CD247,0.023544908
CREG1,0.18289456
RCSD1,0.061189838
MPZL1,0.22398959
MPC2,0.4073005
DCAF6,0.45567188
GPR161,0.018625239
TIPRL,0.11886613
SFT2D2,0.18650235
XCL2,0.004066466
DPT,0.016682016
ATP1B1,1.6487797
NME7,0.37278232
BLZF1,0.1329113
SLC19A2,0.09588784
F5,0.015358395
SELP,0.02643384
SELL,0.011571876
METTL18,0.021742688
SCYL3,0.092153385
KIFAP3,0.21104433
GORAB,0.0574226
FMO3,0.008822969
FMO2,0.07239871
FMO4,0.3336269
PRRC2C,0.7793691
VAMP4,0.072124004
METTL13,0.038007125
DNM3,0.35429257
DNM3OS,0.031695116
PIGC,0.14995758
SUCO,0.20815034
PRDX6-AS1,0.13952594
PRDX6,0.43314236
KLHL20,0.25915182
CENPL,0.012773848
DARS2,0.037202783
ZBTB37,0.14522527
RC3H1,0.42764995
RABGAP1L,1.0101824
CACYBP,0.098547064
MRPS14,0.094116636
KIAA0040,0.07969529
COP1,0.606379
SEC16B,0.08558051
RASAL2,0.7621225
RALGPS2,0.36179915
ANGPTL1,0.033370543
FAM20B,0.16036335
TOR3A,0.05608406
ABL2,0.35252446
SOAT1,0.13229847
TOR1AIP2,0.27588382
TOR1AIP1,0.14854178
ENSG00000260360,0.0010543113
CEP350,0.530802
QSOX1,0.1556197
ACBD6,0.4459795
XPR1,0.5020421
STX6,0.1495629
MR1,0.078938045
IER5,0.028745675
GLUL,0.1936834
RNASEL,0.03391911
RGS16,0.02166825
NPL,0.12664706
DHX9,0.32982412
LAMC1,0.3666818
SMG7,0.37513214
NCF2,0.008810257
ARPC5,0.2066588
RGL1,0.3288867
TSEN15,0.14516805
C1orf21,0.118323326
EDEM3,0.20189963
NIBAN1,0.09706872
RNF2,0.12668487
TRMT1L,0.10169812
SWT1,0.15895979
IVNS1ABP,0.54589146
ENSG00000273004,0.0012303129
HMCN1,0.154782
TPR,0.32148266
ODR4,0.17362277
PTGS2,0.0044247825
RGS18,0.005898424
RGS1,0.0021159798
RGS13,0.00066196773
RGS2,0.015478209
UCHL5,0.12221517
RO60,0.21253014
GLRX2,0.058154803
CDC73,0.32960844
KCNT2,0.14628395
CFH,0.08724311
CFHR1,0.0
ZBTB41,0.10729993
DENND1B,0.4740431
NEK7,0.45253637
PTPRC,0.08290379
MIR181A1HG,0.106562294
NR5A2,0.023016099
ZNF281,0.077515066
DDX59,0.10732893
CAMSAP2,0.3596169
KIF21B,0.0047901017
TMEM9,0.2121084
PKP1,0.0030155855
PHLDA3,0.06604903
CSRP1,0.18332238
NAV1,0.15822995
IPO9-AS1,0.028651636
IPO9,0.18849495
SHISA4,0.054168515
ENSG00000223774,0.004770734
LMOD1,0.09146168
TIMM17A,0.1272928
RNPEP,0.12951577
ELF3,0.25026533
ARL8A,0.14778432
PTPN7,0.01259523
LGR6,0.011865588
UBE2T,0.017921112
PPP1R12B,0.4795918
KDM5B,0.2627327
PCAT6,0.010351213
RABIF,0.03723738
KLHL12,0.08649979
ADIPOR1,0.13788082
CYB5R1,0.16092475
TMEM183A,0.10701772
LINC01353,0.00090448325
BTG2-DT,0.00021340771
BTG2,0.08572026
PRELP,0.028255058
ATP2B4,0.22450851
LAX1,0.0042823036
ZC3H11A,0.0026818153
ZBED6,0.0018472879
SNRPE,0.20502602
SOX13,0.18989347
ETNK2,0.052170705
PLEKHA6,0.49337447
PPP1R15B,0.07640946
PIK3C2B,0.13388519
MDM4,0.59473294
NFASC,0.17674941
RBBP5,0.11720414
DSTYK,0.2323227
CDK18,0.13649316
ELK4,0.17095271
SLC45A3,0.019935444
NUCKS1,0.7376607
RAB29,0.12235977
SLC41A1,0.077285744
PM20D1,0.005753858
RHEX,0.207847
FAM72A,0.0018373404
SRGAP2,0.15853603
RASSF5,0.027572826
EIF2D,0.08375699
MAPKAPK2,0.28697708
IL10,0.0
IL20,0.0
FCMR,0.009487531
PFKFB2,0.09907022
YOD1,0.031063017
CD55,0.14057192
CR1,0.054272953
CD46,0.6467211
MIR29B2CHG,0.51356375
CD34,0.13868107
PLXNA2,0.1727993
G0S2,0.09184865
TRAF3IP3,0.027562788
IRF6,0.054309152
UTP25,0.0493113
SERTAD4-AS1,0.05614643
HHAT,0.17416142
RCOR3,0.45853987
TRAF5,0.103104316
LINC00467,0.15108995
SLC30A1,0.07361259
NEK2,0.0007590869
LPGAT1,0.3416179
INTS7,0.076619856
PPP2R5A,0.32584596
PACC1,0.067703776
NENF,0.3440933
ENSG00000260805,0.012587885
ATF3,0.025379289
BATF3,0.0063191475
NSL1,0.18372309
