,31-10040
LDLRAP1,0.071655884
MAN1C1,0.102247596
ENSG00000233478,0.0012885736
SELENON,0.2672675
MTFR1L,0.19284402
PAQR7,0.19420783
STMN1,0.5344032
PAFAH2,0.05771472
PDIK1L,0.039156854
FAM110D,0.060348667
ZNF593OS,0.0010531552
ZNF593,0.21607971
CEP85,0.016312046
SH3BGRL3,0.93281597
UBXN11,0.13215
CD52,0.25110716
DHDDS,0.07098818
HMGN2,0.7237113
RPS6KA1,0.08998909
ARID1A,0.24399416
PIGV,0.05783106
ZDHHC18,0.048743688
SFN,0.055855922
GPN2,0.044101752
GPATCH3,0.024897689
NUDC,0.45006663
KDF1,0.056268483
TRNP1,0.061964065
SLC9A1,0.047769837
WDTC1,0.0800003
TMEM222,0.15062778
SYTL1,0.06526155
MAP3K6,0.065851636
FCN3,0.01222073
CD164L2,0.003366846
WASF2,0.43780655
AHDC1,0.10785157
FGR,0.02904166
IFI6,0.24081624
FAM76A,0.11307039
STX12,0.19138275
PPP1R8,0.064924225
THEMIS2,0.02688382
RPA2,0.20789811
XKR8,0.031161
EYA3,0.113644525
PTAFR,0.019073583
DNAJC8,0.4168914
ATP5IF1,1.3262334
ENSG00000270605,0.016218364
MED18,0.023352345
PHACTR4,0.2291357
RCC1,0.026323624
TRNAU1AP,0.10934801
SNHG12,0.120299794
TAF12,0.12729077
RAB42,0.0039240215
GMEB1,0.053125273
YTHDF2,0.22339256
EPB41,0.118066505
TMEM200B,0.00912114
SRSF4,0.25638554
MECR,0.06351278
PTPRU,0.028441772
LAPTM5,0.13778093
SDC3,0.1046506
PUM1,0.32003662
NKAIN1,0.0
SNRNP40,0.1780498
ZCCHC17,0.14382733
FABP3,0.14514181
SERINC2,0.38075882
TINAGL1,0.47251973
PEF1,0.20074637
COL16A1,0.039371032
PTP4A2,0.51779616
KHDRBS1,0.47876322
TMEM39B,0.039911695
KPNA6,0.14230771
TXLNA,0.1459135
CCDC28B,0.054410536
IQCC,0.01339852
TMEM234,0.06864059
EIF3I,0.34020078
FAM167B,0.17587471
LCK,0.08373078
HDAC1,0.26869157
MARCKSL1,0.33325619
FAM229A,0.06441529
BSDC1,0.13464825
ZBTB8A,0.037573557
ZBTB8OS,0.19828399
RBBP4,0.3752072
SYNC,0.06819159
NHSL3,0.19204834
YARS1,0.06255607
S100PBP,0.08586129
TMEM54,0.16560382
RNF19B,0.0475608
AK2,0.34059733
ZNF362,0.07165125
PHC2,0.27834818
SMIM12,0.19875334
GJA4,0.11047711
ENSG00000284773,0.011625779
ZMYM6,0.084277675
ZMYM1,0.06821573
SFPQ,0.64808273
ZMYM4,0.15725924
KIAA0319L,0.23502341
TFAP2E-AS1,0.004110365
PSMB2,0.41805035
C1orf216,0.01666782
CLSPN,0.0047392985
AGO4,0.05101416
AGO1,0.08007877
AGO3,0.12288503
ADPRS,0.09601669
COL8A2,0.0060528517
TRAPPC3,0.17878245
MAP7D1,0.13123761
THRAP3,0.37482864
SH3D21,0.021877568
EVA1B,0.24799335
STK40,0.06309129
LSM10,0.19596592
OSCP1,0.047443688
MRPS15,0.27152616
CSF3R,0.007774245
LITATS1,0.029027361
ZC3H12A,0.023554133
MEAF6,0.39237526
SNIP1,0.059434023
DNALI1,0.10119964
GNL2,0.056985218
AIRIM,0.049710583
CDCA8,0.0028850415
YRDC,0.05134503
C1orf122,0.36485058
MTF1,0.047509413
INPP5B,0.026248729
SF3A3,0.1492722
FHL3,0.038582355
UTP11,0.11638515
RRAGC,0.06620603
MYCBP,0.09002308
RHBDL2,0.0061950944
AKIRIN1,0.25440583
NDUFS5,1.1804394
MACF1,0.57502586
PABPC4,0.21376316
HEYL,0.009363154
PPIE,0.15655108
TRIT1,0.050894566
MFSD2A,0.0012147963
CAP1,0.4578998
PPT1,0.31479502
RLF,0.08523067
ZMPSTE24-DT,0.059741437
ZMPSTE24,0.215078
COL9A2,0.09216808
SMAP2,0.084809735
ZNF684,0.04063091
RIMS3,0.012668767
NFYC,0.12730767
CITED4,0.233925
CTPS1,0.031100286
SCMH1,0.072440565
HIVEP3,0.039739013
FOXJ3,0.117054775
PPCS,0.36883637
CCDC30,0.049979664
PPIH,0.1580611
YBX1,1.1208318
P3H1,0.052286077
C1orf50,0.052578513
SVBP,0.18881789
ERMAP,0.036625143
ZNF691,0.033449173
SLC2A1,0.11523808
CFAP144,0.007994456
EBNA1BP2,0.18386172
TMEM125,0.10234716
C1orf210,0.088416725
TIE1,0.13553189
ELOVL1,0.16832444
MED8,0.09912785
SZT2,0.056439828
HYI,0.2148647
PTPRF,0.29064044
KDM4A,0.04413312
ST3GAL3,0.040039938
ARTN,0.019617036
IPO13,0.06958581
DPH2,0.035117395
ATP6V0B,0.9993038
B4GALT2,0.07103473
CCDC24,0.09529451
SLC6A9,0.018528236
DMAP1,0.16170332
ERI3,0.21816567
RNF220,0.094467066
TMEM53,0.07217585
KIF2C,0.0017667699
RPS8,2.5000064
PLK3,0.030452393
BTBD19,0.010086474
EIF2B3,0.06422417
HECTD3,0.059555925
UROD,0.14992583
MUTYH,0.058378115
TOE1,0.036249653
PRDX1,1.6157941
AKR1A1,0.40295404
NASP,0.25212404
CCDC17,0.005320863
GPBP1L1,0.26097986
TMEM69,0.08353011
IPP,0.050919347
MAST2,0.023908505
PIK3R3,0.101912856
TSPAN1,0.49234834
POMGNT1,0.14352833
LURAP1,0.042404547
LRRC41,0.12180607
UQCRH,1.2639219
NSUN4,0.04556393
FAAH,0.083129175
MKNK1,0.083794236
MOB3C,0.034082685
ATPAF1,0.15435638
EFCAB14,0.44061816
CYP4B1,0.0010038823
TAL1,0.019921537
CMPK1,0.37020186
TRABD2B,0.080023445
SPATA6,0.09384298
ELAVL4,0.0
FAF1,0.08883871
CDKN2C,0.045884162
RNF11,0.20514345
EPS15,0.18797915
OSBPL9,0.2899992
NRDC,0.21439452
TXNDC12,0.21840324
KTI12,0.037473787
BTF3L4,0.36873573
ZFYVE9,0.050922208
CC2D1B,0.05815478
PRPF38A,0.1520155
TUT4,0.25435805
GPX7,0.048785638
SHISAL2A,0.0067649125
COA7,0.030986367
ZYG11B,0.13377862
ECHDC2,0.37160653
SCP2,0.70879287
PODN,0.0051036794
CPT2,0.083940946
CZIB,0.249276
MAGOH,0.37697
LRP8,0.0070995265
NDC1,0.048082672
YIPF1,0.06487175
IFT25,0.3105597
LRRC42,0.070069924
TMEM59,1.2223986
TCEANC2,0.030014932
CYB5RL,0.020915994
MRPL37,0.15764429
SSBP3,0.18071315
ACOT11,0.06318541
TTC4,0.0196514
DHCR24,0.14779934
TMEM61,0.12879576
USP24,0.15004991
PLPP3,0.31486082
OMA1,0.13833818
TACSTD2,0.7248142
MYSM1,0.14260732
JUN,0.635786
FGGY,0.06694924
NFIA,0.44147304
NFIA-AS2,0.0
TM2D1,0.3478654
PATJ,0.28097466
USP1,0.14108723
DOCK7,0.09558348
ANGPTL3,0.039800677
ATG4C,0.057985697
ALG6,0.05362918
ITGB3BP,0.15171479
EFCAB7,0.047643837
PGM1,0.124306455
CACHD1,0.018522365
JAK1,0.58215
AK4,0.21159011
DNAJC6,0.021171382
LEPROT,0.7377997
LEPR,0.15991318
PDE4B,0.03021013
SGIP1,0.14199956
MIER1,0.27679494
SERBP1,0.6982929
GADD45A,0.249504
GNG12,0.2625404
WLS,0.3631546
LRRC40,0.07830265
SRSF11,0.5649295
ANKRD13C,0.05291904
ZRANB2,0.39106566
FPGT,0.06203635
FPGT-TNNI3K,0.0071381675
CRYZ,0.3737869
TYW3,0.15194453
ACADM,0.47297323
RABGGTB,0.22413132
ST6GALNAC3,0.021357803
PIGK,0.17966877
ZZZ3,0.13646147
USP33,0.21950783
MIGA1,0.20682092
NEXN,0.04713481
FUBP1,0.1955323
DNAJB4,0.13436967
GIPC2,0.09465981
ENSG00000273338,0.021230994
IFI44L,0.1027113
IFI44,0.097218394
ADGRL4,0.2321778
ADGRL2,0.1442652
TTLL7,0.051732875
PRKACB,0.23648877
RPF1,0.120544665
GNG5,1.1280979
SPATA1,0.024820715
CTBS,0.19996814
SSX2IP,0.07941441
C1orf52,0.11738033
BCL10,0.17343448
DDAH1,0.31539193
CCN1,0.15653476
ZNHIT6,0.07381657
ODF2L,0.22095793
SH3GLB1,0.36642367
SELENOF,0.5308875
HS2ST1,0.107042015
LMO4,0.24461259
PKN2,0.3645774
GTF2B,0.13701777
KYAT3,0.120864086
RBMXL1,0.05355827
GBP3,0.16852276
GBP1,0.0772848
GBP2,0.068537265
GBP4,0.14621313
GBP5,0.02780218
LRRC8B,0.03977077
LRRC8C-DT,0.011299236
LRRC8C,0.07867785
LRRC8D,0.08195893
ZNF326,0.18182069
ZNF644,0.24136843
TGFBR3,0.1556946
BTBD8,0.03905851
GLMN,0.0361611
RPAP2,0.10486627
EVI5,0.1258151
RPL5,2.0558362
DIPK1A,0.010661359
MTF2,0.12980136
TMED5,0.2753068
CCDC18,0.010681974
DR1,0.14151199
FNBP1L,0.33115616
BCAR3,0.07774241
DNTTIP2,0.13383491
GCLM,0.103219055
ARHGAP29,0.73044014
ABCD3,0.23867983
F3,0.01443306
CNN3,0.644127
ALG14,0.08690959
TLCD4,0.06583371
PTBP2,0.12572008
DPYD,0.07917308
SNX7,0.16556217
PALMD,0.16561098
AGL,0.18699627
SLC35A3,0.1672972
MFSD14A,0.03055344
TRMT13,0.09603706
DBT,0.13440382
RTCA-AS1,0.011027484
RTCA,0.11152365
CDC14A,0.037921436
VCAM1,0.27183527
EXTL2,0.0942146
SLC30A7,0.12842865
DPH5,0.06220646
DPH5-DT,0.040867224
S1PR1,0.11221612
RNPC3,0.20266536
PRMT6,0.064023994
VAV3,0.33389777
SLC25A24,0.12075797
EEIG2,0.02457602
HENMT1,0.018972257
PRPF38B,0.26083583
STXBP3,0.24064179
GPSM2,0.01612713
CLCC1,0.07310184
WDR47,0.046751708
TAF13,0.07374335
TMEM167B,0.116162434
SARS1,0.28029382
CELSR2,0.13833797
PSRC1,0.0107227415
SORT1,0.27848214
PSMA5,0.39408362
CYB561D1,0.027595181
AMIGO1,0.022473745
GNAI3,0.24958017
AMPD2,0.08524249
GSTM4,0.11087611
GSTM1,0.0
GSTM5,0.011541938
GSTM3,0.6206837
CSF1,0.0592677
AHCYL1,0.44011068
STRIP1,0.06524848
KCNC4,0.107462205
RBM15,0.034531735
SLC16A4,0.2619216
LAMTOR5,1.0007477
CD53,0.13482574
LRIF1,0.06419597
DRAM2,0.18864726
CEPT1,0.11389804
ENSG00000273221,0.011478824
DENND2D,0.0862123
WDR77,0.055533927
ATP5PB,0.41360173
C1orf162,0.08159905
TMIGD3,0.0015067945
ADORA3,0.0020684514
RAP1A,0.30279055
DDX20,0.045365658
CTTNBP2NL,0.13615532
WNT2B,0.022545518
ST7L,0.077105716
CAPZA1,0.32256934
MOV10,0.08199753
RHOC,0.64330465
PPM1J,0.015413754
SLC16A1,0.017817112
SLC16A1-AS1,0.014608368
LRIG2,0.06696382
MAGI3,0.08781879
PHTF1,0.04965586
RSBN1,0.15746634
PTPN22,0.03611052
AP4B1,0.033611275
DCLRE1B,0.012210192
HIPK1-AS1,0.0047185435
HIPK1,0.16707043
OLFML3,0.010657865
TRIM33,0.18556051
BCAS2,0.18113223
DENND2C,0.020103803
NRAS,0.090215035
CSDE1,0.74375355
SIKE1,0.13007846
TSPAN2,0.027966985
NGF,0.0068954076
VANGL1,0.07984649
CASQ2,0.019455226
SLC22A15,0.03151228
ATP1A1,1.4834708
CD58,0.15370728
CD2,0.1763847
PTGFRN,0.054376468
TTF2,0.03696279
TRIM45,0.02121162
VTCN1,0.06572783
MAN1A2,0.21625124
TENT5C,0.0359405
GDAP2,0.06872748
WDR3,0.049877975
WARS2,0.04959625
PHGDH,0.19793819
HMGCS2,0.11942481
NOTCH2,0.103017
SEC22B,0.25704917
LINC00623,0.017053613
FCGR1BP,0.0040806523
SRGAP2C,0.058213662
LINC02591,0.0
LINC02802,0.010979001
NBPF15,0.018751824
SRGAP2B,0.043132827
ENSG00000276216,0.00094056036
GPR89A,0.046266638
PDZK1,0.23971854
CD160,0.011150951
RNF115,0.19736896
POLR3C,0.03311712
NUDT17,0.021097647
PIAS3,0.05711865
ITGA10,0.009777187
PEX11B,0.07377998
RBM8A,0.49438727
LIX1L,0.08154021
POLR3GL,0.18195315
TXNIP,1.7503203
NOTCH2NLA,0.013390995
NBPF12,0.043839164
PRKAB2,0.05900995
ENSG00000237188,0.017798094
FMO5,0.057351373
CHD1L,0.050954185
BCL9,0.04647152
ACP6,0.08447318
GJA5,0.04590879
NBPF11,0.032062028
NBPF14,0.026814649
PDE4DIP,0.13663541
NBPF9,0.011319075
ENSG00000274265,0.10062545
NBPF19,0.039162252
FCGR1A,0.01028069
H2BC18,0.008742023
H2AC19,0.0071119424
H2AC20,0.05002776
BOLA1,0.109922074
SF3B4,0.18490438
MTMR11,0.05493923
OTUD7B,0.06658836
VPS45,0.124570176
PLEKHO1,0.103671476
ANP32E,0.32374328
APH1A,0.36213574
C1orf54,0.0600768
MRPS21,0.8523945
PRPF3,0.09558046
RPRD2,0.16565411
TARS2,0.05187515
ECM1,0.02512027
ADAMTSL4-AS2,0.0
MCL1,0.2219363
ENSA,0.41323462
GOLPH3L,0.09687953
CTSS,0.16847461
CTSK,0.018109279
ARNT,0.085060485
SETDB1,0.052923415
CERS2,0.32981938
ANXA9,0.038791593
MINDY1,0.05848732
C1orf56,0.31114563
CDC42SE1,0.38448524
MLLT11,0.017623426
GABPB2,0.067791976
TNFAIP8L2,0.018857494
SCNM1,0.11031871
LYSMD1,0.038243517
VPS72,0.12610084
PIP5K1A,0.09624198
PSMD4,0.30934322
ZNF687,0.0478012
PI4KB,0.11911948
RFX5,0.052043457
SELENBP1,0.13918392
PSMB4,0.4177826
POGZ,0.27692387
CGN,0.08562816
TUFT1,0.037371825
SNX27,0.16470206
MRPL9,0.14068297
OAZ3,0.008731026
TDRKH,0.014158915
TDRKH-AS1,0.006231286
THEM4,0.14195527
S100A10,1.9091567
S100A11,2.0789433
TCHH,0.0014675953
S100A9,0.10289887
S100A12,0.0060289456
S100A8,0.017557768
S100A7,0.0
S100A6,3.2852132
S100A5,0.004319845
S100A4,1.1802866
S100A16,0.42555642
S100A14,0.24583852
S100A13,1.053912
CHTOP,0.21873824
SNAPIN,0.18530662
ILF2,0.3337592
NPR1,0.114766344
INTS3,0.18593827
SLC27A3,0.07637879
GATAD2B,0.10674585
DENND4B,0.075686626
CRTC2,0.08701155
SLC39A1,0.26826772
CREB3L4,0.046356853
JTB,0.5490378
JTB-DT,0.007932565
RAB13,0.5854055
RPS27,3.1086953
TPM3,0.5473224
C1orf43,0.39241013
UBAP2L,0.15876888
HAX1,0.29332796
ATP8B2,0.05675719
IL6R,0.06411019
SHE,0.072141916
UBE2Q1,0.20132367
ADAR,0.32105806
KCNN3,0.066472925
PMVK,0.318024
PBXIP1,0.27463123
PYGO2,0.08625302
SHC1,0.13890953
CKS1B,0.1815618
FLAD1,0.068639286
ZBTB7B,0.068085685
ADAM15,0.18684328
EFNA4,0.047688097
EFNA3,0.004944129
EFNA1,0.17318515
SLC50A1,0.14197858
DPM3,0.6460118
KRTCAP2,0.46219042
MUC1,0.95869046
THBS3,0.052170012
MTX1,0.15945686
GBA1,0.010600528
ENTREP3,0.059372004
SCAMP3,0.16333634
CLK2,0.068416655
FDPS,0.37702423
RUSC1,0.08867028
ASH1L,0.40057048
MSTO1,0.0278782
YY1AP1,0.092219636
DAP3,0.14889233
GON4L,0.17807455
SYT11,0.10319066
RIT1,0.13998851
KHDC4,0.121567026
ARHGEF2,0.11273015
SSR2,0.6787234
UBQLN4,0.058921758
LAMTOR2,0.4961406
RAB25,0.25636065
LMNA,0.60579246
SEMA4A,0.088308364
SLC25A44,0.05914467
PMF1,0.2525998
SMG5,0.11566706
TMEM79,0.012833647
GLMP,0.113277785
CCT3,0.41649327
MEF2D,0.09265035
NAXE,0.26781878
GPATCH4,0.06981974
NES,0.12017392
CRABP2,0.026583055
ISG20L2,0.08601819
METTL25B,0.08182819
MRPL24,0.18673
HDGF,0.31826606
PRCC,0.11547322
SH2D2A,0.015923368
PEAR1,0.06933255
ARHGEF11,0.06946285
ETV3,0.047134634
CD5L,0.0
KIRREL1,0.10488523
CD1D,0.015133818
CD1C,0.014211882
MNDA,0.050182834
PYHIN1,0.033730887
IFI16,0.2652254
ACKR1,0.08052781
FCER1A,0.023917338
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.41699055
FCRL6,0.0070833988
TAGLN2,0.7466029
PIGM,0.09450161
IGSF8,0.17222957
ATP1A2,0.01764231
PEA15,0.18273261
DCAF8,0.17896247
PEX19,0.112730965
COPA,0.2748946
NCSTN,0.2325786
SLAMF6,0.0084356805
CD84,0.026876338
SLAMF1,0.021637999
CD48,0.11111339
SLAMF7,0.00958695
LY9,0.021196187
CD244,0.0045638066
ITLN1,0.0064113135
F11R,0.20079961
TSTD1,0.80183774
USF1,0.07717323
ARHGAP30,0.03352199
NECTIN4,0.019128263
KLHDC9,0.09084733
PFDN2,0.55099845
NIT1,0.12997004
DEDD,0.07294033
UFC1,0.55771947
USP21,0.02605624
PPOX,0.0717969
B4GALT3,0.08628298
ADAMTS4,0.0009318684
NDUFS2,0.47900087
FCER1G,0.09784834
APOA2,0.0
TOMM40L,0.028556347
SDHC,0.44376007
FCGR2A,0.028722959
HSPA6,0.004163088
FCGR3A,0.02998297
FCGR3B,0.0
FCGR2B,0.020171693
FCRLB,0.021313429
DUSP12,0.08739868
ATF6-DT,0.0015487302
ATF6,0.23603725
OLFML2B,0.0106681585
SH2D1B,0.004122267
UHMK1,0.26180157
UAP1,0.066573024
DDR2,0.03685344
HSD17B7,0.039347652
RGS4,0.0065600798
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.32712537
MGST3,1.5104998
ALDH9A1,0.24355529
TMCO1,0.60267717
UCK2,0.024373338
POGK,0.11287164
TADA1,0.025948713
POU2F1,0.104416825
CD247,0.06598501
CREG1,0.2217539
RCSD1,0.04656767
MPZL1,0.17811288
MPC2,0.85972947
DCAF6,0.1329071
GPR161,0.015375755
TIPRL,0.17792083
SFT2D2,0.22990678
XCL2,0.045375984
DPT,0.00111918
ATP1B1,1.484664
NME7,0.11134759
BLZF1,0.09289021
SLC19A2,0.05052547
F5,0.005274389
SELP,0.058151588
SELL,0.030239077
METTL18,0.049334403
SCYL3,0.056898292
KIFAP3,0.12357376
GORAB,0.032393523
FMO3,0.003595806
FMO2,0.16233088
FMO4,0.09042662
PRRC2C,0.5737329
VAMP4,0.09221624
METTL13,0.058886603
DNM3,0.05561035
DNM3OS,0.018832775
PIGC,0.11717622
SUCO,0.14474955
PRDX6-AS1,0.015118438
PRDX6,0.95243615
KLHL20,0.061764184
CENPL,0.010417122
DARS2,0.04358772
ZBTB37,0.09482367
RC3H1,0.13446933
RABGAP1L,0.12432266
CACYBP,0.26823768
MRPS14,0.1736074
KIAA0040,0.06505579
COP1,0.07298386
SEC16B,0.0028252066
RASAL2,0.20570803
RALGPS2,0.13340151
ANGPTL1,0.08725459
FAM20B,0.10829085
TOR3A,0.08842492
ABL2,0.07573941
SOAT1,0.12236502
TOR1AIP2,0.26032513
TOR1AIP1,0.17621739
ENSG00000260360,0.002105006
CEP350,0.22897246
QSOX1,0.25455716
ACBD6,0.15250015
XPR1,0.105504535
STX6,0.09263089
MR1,0.083043106
IER5,0.08476971
GLUL,0.46850199
RNASEL,0.034633163
RGS16,0.029929724
NPL,0.021738462
DHX9,0.31753576
LAMC1,0.23553096
SMG7,0.14007547
NCF2,0.014100816
ARPC5,0.4679124
RGL1,0.06361907
TSEN15,0.11350778
C1orf21,0.058815982
EDEM3,0.13738166
NIBAN1,0.05914533
RNF2,0.07994199
TRMT1L,0.0933649
SWT1,0.03012531
IVNS1ABP,0.5997454
ENSG00000273004,0.0017238365
HMCN1,0.016367516
TPR,0.3811547
ODR4,0.11407568
PTGS2,0.008594777
RGS18,0.022659907
RGS1,0.026738476
RGS13,0.001646074
RGS2,0.044771302
UCHL5,0.14336886
RO60,0.25805604
GLRX2,0.108269766
CDC73,0.1569547
KCNT2,0.008125519
CFH,0.11965278
CFHR1,0.0024700705
ZBTB41,0.103472084
DENND1B,0.11075359
NEK7,0.14589205
PTPRC,0.23846552
MIR181A1HG,0.020737594
NR5A2,0.02481861
ZNF281,0.08806787
DDX59,0.07125203
CAMSAP2,0.13435814
KIF21B,0.0086475555
TMEM9,0.31346375
PKP1,0.0031265114
PHLDA3,0.102232054
CSRP1,0.26055816
NAV1,0.05658524
IPO9-AS1,0.0072595584
IPO9,0.10139978
SHISA4,0.06756861
ENSG00000223774,0.005168531
LMOD1,0.015689611
TIMM17A,0.14073274
RNPEP,0.1707395
ELF3,0.27804667
ARL8A,0.18008913
PTPN7,0.026144423
LGR6,0.002778276
UBE2T,0.026906224
PPP1R12B,0.08993704
KDM5B,0.12049192
PCAT6,0.010813611
RABIF,0.06669697
KLHL12,0.05724385
ADIPOR1,0.20435415
CYB5R1,0.20150524
TMEM183A,0.15938915
LINC01353,0.0017163297
BTG2-DT,0.003016931
BTG2,0.21486096
PRELP,0.028472483
ATP2B4,0.14771947
LAX1,0.0064334082
ZC3H11A,0.008035059
ZBED6,0.0047309943
SNRPE,0.60253227
SOX13,0.082889736
ETNK2,0.050470818
PLEKHA6,0.06905962
PPP1R15B,0.085659616
PIK3C2B,0.054775517
MDM4,0.42403635
NFASC,0.044507254
RBBP5,0.092348166
DSTYK,0.1097686
CDK18,0.046125356
ELK4,0.18483771
SLC45A3,0.017603796
NUCKS1,0.9053861
RAB29,0.14135194
SLC41A1,0.041928247
PM20D1,0.0
RHEX,0.04251866
FAM72A,0.003792412
SRGAP2,0.07224158
RASSF5,0.036987647
EIF2D,0.09482607
MAPKAPK2,0.1937409
IL10,0.0
IL20,0.0
FCMR,0.020322904
PFKFB2,0.06401093
YOD1,0.033169474
CD55,0.15342231
CR1,0.00674191
CD46,0.8284094
MIR29B2CHG,0.16127747
CD34,0.21176943
PLXNA2,0.05878862
G0S2,0.24747127
TRAF3IP3,0.102964625
IRF6,0.058149952
UTP25,0.061673824
SERTAD4-AS1,0.22006062
HHAT,0.03770855
RCOR3,0.1697422
TRAF5,0.0731676
LINC00467,0.12632033
SLC30A1,0.157999
NEK2,0.0022426725
LPGAT1,0.16648924
INTS7,0.027264072
PPP2R5A,0.17491893
PACC1,0.024236841
NENF,0.72085124
ENSG00000260805,0.023655443
ATF3,0.06497468
BATF3,0.010168619
NSL1,0.13456097
TATDN3,0.06463358
FLVCR1,0.042358637
ANGEL2,0.088871084
