,Sample1162-EO2
KY,0.0
ZNF266,0.03776783
OR7D4,0.0
SLC29A2,0.0405094
BRSK2,0.010637673
GRIK1-AS1,0.0
LEP,0.0
FGFBP3,0.014019525
WDR49,0.0
PCP2,0.018604983
ODAPH,0.0
CD248,0.0048978985
ADGRE1,0.0
DNAH12,0.0
CNIH2,0.0029920116
AMY1B,0.0
NLRP6,0.0
CATSPERD,0.0
SLC66A1LP,0.017101524
OR9G1,0.0
C3orf33,0.03026044
OR5M3,0.0
ASPHD1,0.006098542
P2RY14,0.004955802
GPR171,0.011794377
GPR149,0.0
OR5J2,0.0
ZIC4,0.0
OR10AG1,0.0
OR4S2,0.0
FBXW8,0.019047838
CA5A,0.0
ZG16,0.0
SLC22A1,0.0026830044
TEX36,0.0
CHST2,0.018041296
DSG4,0.0
RTP1,0.0
SPSB4,0.002164402
RAG2,0.0
WFDC5,0.0
OR2T1,0.0
TMEM51-AS1,0.015931077
ABO,0.06630965
FAM182B,0.0
PPM1E,0.019089097
INHBC,0.0
HIGD2B,0.0
NPPA,0.0
GAL3ST3,0.007980527
C1orf127,0.0
VWA3A,0.0
CCNE2,0.0030429882
ANKS4B,0.05979934
CST6,0.007549843
GRAMD2A,0.002062201
PROP1,0.0
ISX,0.0
APOF,0.0
CHRNA7,0.0
OR10P1,0.0
PCSK1,0.008359833
RFESD,0.021988308
OR52W1,0.0
DPP10,0.0
CLCF1,0.03672535
TSGA10IP,0.0
GPR152,0.0
UBQLNL,0.0
UBQLN3,0.0
PNLIP,0.0
LIPT2,0.008170623
LONRF3,0.009620794
UCP3,0.001175173
P2RY2,0.0053130933
FOSL1,0.030207908
ENSG00000175604,0.0
OR4B1,0.0
RMI2,0.017668514
PRM1,0.0
TEX26,0.0
GPR156,0.0
CCDC197,0.0
B3GNTL1,0.005419958
RBMXL3,0.0
LINC02873,0.0
LINC02915,0.0
TTLL11,0.0057533514
LINC01106,0.015638655
ZBTB44-DT,0.0062484783
LINC02694,0.0036579007
PRIMA1,0.0
CBLL2,0.0
CCDC168,0.003301754
ETV4,0.004688909
CALCB,0.0010778683
CREG2,0.0
TMEM270,0.0
HOXD8,0.5323994
TSPEAR,0.0
DOK7,0.006616146
LRRN1,0.0066900877
KLHL38,0.0
LINC02880,0.0
PLEKHD1,0.0027749378
ASCL3,0.00050613005
AMIGO3,0.001243457
ZNF613,0.017311607
C11orf16,0.0
TMPRSS7,0.0
MBLAC2,0.016863022
KCNE5,0.0
ZNF683,0.0
CRYBG2,0.0016728223
DLEU1,0.0
MC5R,0.0
GPX2,0.0051680245
HSF5,0.0
FOXG1,0.0
ENTHD1,0.0
CIDEA,0.0
OR11H4,0.0
OR4D11,0.0
LRRTM4,0.0
OR11H6,0.0
ZNF404,0.0070475047
OR4K17,0.0
OR10H4,0.0
RPP38-DT,0.0
OR51B6,0.0
ACBD7,0.0
OR4L1,0.0
ANAPC2,0.024454832
OR4K13,0.0
HMGB4,0.0
OR4F21,0.0
OR4K5,0.0
OR4N2,0.0
OR4M1,0.0
FOXR1,0.0
ENSG00000176320,0.0
ENSG00000176349,0.0
TAC4,0.0
PRR18,0.0
B3GNT4,0.004561178
HSD11B2,0.8874497
DMRTA1,0.037687
EID2B,0.021920733
GJC3,0.0048552286
RIMS2,0.009726451
VPS37D,0.04461958
ZNF575,0.0065298732
OR5AN1,0.0
ENSG00000176515,0.0
PHLDB3,0.015382231
OR4C5,0.0
OR4C3,0.0
OR4S1,0.0
CNTD1,0.012865451
DCAF4L2,0.0
OR4X1,0.0
CNBD1,0.0
KBTBD11,0.12200843
MAP3K19,0.0
LINC02914,0.0
HORMAD2,0.0
FOXL1,0.0024201483
TGIF2LY,0.0
LRRC37A,0.0
OR4F17,0.0
BDNF,0.0
CCDC121,0.017702514
ZNF843,0.0026305944
TTTY14,0.07357813
PFN4,0.0069503654
OR51V1,0.0
MAGEB6,0.0
CDK5R1,0.008401504
LINC00303,0.0
TCERG1L,0.0
NCKAP5,0.043254893
MAGEB18,0.0
DEFB104A,0.0
OR52E2,0.0
DEFB103A,0.0
OR51L1,0.0
LRRC37A3,0.017381728
MIR7-3HG,0.0
ENSG00000176868,0.002199647
GRIN1,0.0
SOX11,0.0
OR51G2,0.0
OR51A7,0.0
OR51T1,0.0
OR51H1,0.0
MAMSTR,0.002603029
C8G,0.0
FUT2,0.0015193707
OR51S1,0.0
OR51F2,0.0
EFCAB5,0.0
GCNT4,0.047611788
MUC20,0.032013714
LY6H,0.0
TRIM60,0.0
ENSG00000176984,0.0
FMR1NB,0.0
DEFB104B,0.0
C19orf18,0.0062949164
IFNW1,0.0
ACER2,0.001883381
SCN4B,0.0
DSCAML1,0.011167225
ZDHHC22,0.0
IRAG1-AS1,0.004175906
PRDM16-DT,0.34143868
FAM9B,0.0
CETN1,0.0
NUDT4B,0.0
OR2T35,0.0020650795
OR14C36,0.0
RIMKLA,0.0084914705
CLVS1,0.0
OR2M7,0.0
OR2T12,0.0
SPACA4,0.0
OR2T33,0.0
LINC01561,0.0031045652
TRIM72,0.0
DEFB103B,0.0
DEFB4B,0.0
KCNA3,0.0
OR2AJ1,0.0
GJD4,0.0
FBXO39,0.0
CLDN22,0.0
KCNA2,0.0
BEND2,0.0
LINC00469,0.0
FLJ13224,0.0012660538
CCDC71,0.03759677
C10orf71,0.0
ENSG00000177359,0.0
LRRN4CL,0.0
UMODL1,0.0
UBE2U,0.0
MIEF2,0.061280854
NIM1K,0.0
CD19,0.0
ERICH5,0.022000106
OR2T8,0.0
OLIG3,0.0
OR2G3,0.0
RBM44,0.0037014582
OR2G2,0.0
ZBED2,0.0
VCX2,0.0
ST8SIA3,0.0
RPRM,0.0
OR2B11,0.0
NHLH2,0.0
C1orf167-AS1,0.0
FAM187B,0.0
SAMD12,0.07946015
PIDD1,0.031622276
ENSG00000177596,0.0
ZNF491,0.0018305718
HASPIN,0.0
PGBD5,0.011680442
C12orf54,0.0
CASC2,0.031453848
MBOAT4,0.0
TEX44,0.0
SRRM3,0.0
DEFB114,0.0
SUMO4,0.01043003
MAGEB10,0.0
OR4F4,0.0
NAALADL2,0.07714149
ENSG00000177699,0.0
SLC35G5,0.0
YIPF7,0.0
FAM87B,0.0
RAB4A-AS1,0.0
MYOZ1,0.011308905
TMEM78,0.0
KCNJ10,0.1137235
TENM3-AS1,0.0
PCDHB9,0.0047792825
ZNF619,0.010618891
CCDC184,0.0021962821
CAPZA3,0.0024704821
MAMDC4,0.02647422
CENPBD1P,0.029267218
CIMAP1A,0.0
LCN15,0.0
DPY19L2,0.11607301
SPATA31E1,0.0
ZNRF3-AS1,0.0013500856
CIMIP6,0.010821505
GPR150,0.005039125
TSPYL6,0.0
LRRC75B,0.039389484
CALHM5,0.0058736694
PRSS42P,0.0
GRAMD1C,0.12503742
HTR3C,0.0
TSSK6,0.0
ENSG00000178107,0.0
GOLGA8Q,0.0
PPP1R42,0.014383889
FAM27E5,0.0
AMER3,0.0
SPINK6,0.0
ZNF454,0.0018663543
ZC3H12D,0.0058642244
VN1R1,0.0
SH2D4B,0.0
TMEM151B,0.0
SLITRK1,0.0
LINC02907,0.0
FAM230I,0.0
PRM3,0.0
TNP2,0.0
SPAG11A,0.0
TMPRSS9,0.0
AQP11,0.020252917
KCNG2,0.0
SHISA3,0.11483986
OR2D3,0.0
CALML3,0.08305016
CALML5,0.0
PLEKHM3,0.04251395
ZNF223,0.00947313
HTR1A,0.0
CCDC185,0.0
DNAJC22,0.027264362
NEUROG2,0.0
CEP295NL,0.0
BEND3,0.0029750434
CTDP1-DT,0.0
TIMM23B-AGAP6,0.0
GLDC,0.15598252
LINC00314,0.0
MCMDC2,0.004482148
TUBAL3,0.0072577572
UCN3,0.0018489629
AMBN,0.0
CA8,0.05290773
ERBB4,0.25133112
OR6B3,0.0
DEFB125,0.0
PSAPL1,0.0
OTOS,0.0
C10orf53,0.0
ZNF713,0.012235531
DYNAP,0.0
GP5,0.0
LMO7DN,0.0
STX19,0.0
ERFE,0.0025932887
CPN2,0.018145774
C5orf46,0.0
CD300LB,0.0
GDPD4,0.0
RIIAD1,0.007876647
ADORA2A-AS1,0.011838045
H1-8,0.0
TMEM52,0.020836698
TMEM139,0.08057147
RNF186,0.11631584
RFLNA,0.0
FOXE1,0.0
TPRX1,0.0
LGALS7B,0.008977581
ERICH3,0.0
EXD1,0.0
AURKB,0.0
TAS1R2,0.0
C14orf39,0.0
KLHDC7A,0.06819348
ENSG00000179028,0.0
TRIML2,0.0
OR13D1,0.0
IGSF22,0.02806528
C9orf50,0.021561464
ZFP42,0.0
ENSG00000179066,0.0
CCDC89,0.0
FAM133A,0.0
C12orf42,0.0
HTR1F,0.0
TMTC2,0.049111366
HES7,0.0015178774
C10orf67,0.0088832
LINC00670,0.0
MTUS2-AS1,0.0
CYP11B2,0.0
ALOXE3,0.0
PXT1,0.0
GGN,0.0
HNRNPCL1,0.0
SIGLECL1,0.0
LINC00311,0.0
CDH4,0.0
ENSG00000179253,0.0
PCARE,0.0
DAND5,0.0
TMEM151A,0.0
NSUN7,0.026983509
RTL3,0.0
FAM156B,0.0
RAB39A,0.0
ARID3B,0.015410206
TMEM31,0.0020059247
CATSPERE,0.004249294
GPC5,0.10717847
LINC00174,0.0
DNAJB8,0.0
HNRNPCL4,0.0
IL6-AS1,0.0
SLC24A3-AS1,0.0
LINC01699,0.0
MKRN3,0.0
OR9A2,0.0
ALOX12B,0.0
SLC17A8,0.0
HTR1D,0.0
LSMEM2,0.0050245197
RNF151,0.0
PLD6,0.005585776
GPHB5,0.0
GRM8,0.0018738019
OR2AP1,0.0
OR6C4,0.0
TPPP2,0.0046088025
RPRML,0.0
ARL14,0.008416494
LINC00305,0.0
OR6C2,0.0
WDR97,0.003694884
NLRP8,0.0
APOBEC3B,0.0
SYCN,0.0
ENSG00000179755,0.0
ATOH7,0.0
LRRC3B,0.0
FAM216B,0.0
MRGPRX4,0.0
MRGPRX3,0.0
PIK3CD-AS1,0.0
NKPD1,0.0
RNF227,0.008909279
ABCA13,0.0
NLRP11,0.0
CFAP276,0.0
B3GNT3,0.002807495
NRXN1,0.0
OR10A7,0.0
ZNF784,0.026317714
ZNF648,0.0
CCR8,0.0
LINC00652,0.0
GOLGA8J,0.0
PSTK,0.025104063
OR1E1,0.0
OR1R1P,0.0
GARIN5B,0.0
C3orf80,0.0
NKX2-6,0.0
TMEM150B,0.0015768949
LINC02870,0.0
ANKRD18A,0.00904779
WFDC11,0.0
TMEM86B,0.011245698
OR3A1,0.0
TDRD6,0.0070392066
REDIC1,0.0
CSNK1A1L,0.0
ACTA2-AS1,0.0
TH,0.0
WFDC9,0.0
MYL11,0.02366342
F2,0.0022483205
GARIN6,0.0
RRH,0.0
SLC9A4,0.10255454
PRNT,0.0
ADGRD2,0.0
GPR139,0.0
TMEM277P,0.0
PLD5,0.00046435907
WFDC10A,0.0
PNPLA1,0.0039633047
ALX1,0.0
KCTD4,0.0
TIGD2,0.015354864
ITPRID1,0.0
DEFB124,0.0
KRTAP9-7,0.0
ATP5F1EP2,0.0
LINC00304,0.0
HARBI1,0.008005559
DEFB123,0.0
CYP8B1,0.02110914
OR6K6,0.0
TPRXL,0.0
SERTM1,0.0
ENSG00000180458,0.0
OR10Q1,0.0
GLIPR1L2,0.020460242
DEFB119,0.0
ZSCAN4,0.0
BHLHA15,0.0
RNF182,0.0040865503
LINC02908,0.0
FUT7,0.0
EIF2S3B,0.0
SKIDA1,0.009837675
MB21D2,0.016008943
GSX2,0.0
SLC47A2,0.032189228
OR2A4,0.0
MAB21L1,0.0
C3orf22,0.0
OR10K2,0.0
LINC02363,0.0
CHRM4,0.0
SHISA2,0.002947863
S1PR5,0.0029899045
CLRN3,0.050804656
AGTR2,0.0
ANKRD30B,0.0
OR51E1,0.0057177027
ZFP3,0.026409212
ARSJ,0.053562846
MAP3K15,0.023833293
BHLHE22,0.0
MAP6D1,0.0
CSNK1G2-AS1,0.0
ZNF443,0.018031921
LINC01559,0.0
LINC01555,0.0
CXCR2,0.0
DEFB112,0.0
GREM2,0.002210586
C11orf42,0.0
CAPS2,0.023053082
TTTY11,0.0
OR56B4,0.0
GPR62,0.0
OR56A1,0.0
ZNF572,0.0017746334
OR52E4,0.0
OR52N2,0.0
GPR137C,0.0028175549
C1orf105,0.0
OR52N1,0.0
OR52N5,0.0
OR56B1,0.0
AEN,0.019202607
FKRP,0.05732256
CHRM2,0.0
OR52N4,0.0
MAPK15,0.013675457
ADIPOQ,0.0
LINC02878,0.0
ENSG00000181123,0.0
ZNF707,0.0060932185
MUC16,0.0
FER1L6-AS1,0.0
PENK,0.0
C4orf50,0.0
TMEM132C,0.006319895
SLC25A41,0.0012014743
OR5AK2,0.0
TMEM132E,0.004490234
NME9,0.0
SPEM1,0.0
HEPHL1,0.0
OFCC1,0.0
OR5M8,0.0
CCL13,0.0
CFAP65,0.0
UTS2R,0.0
DDN,0.0
SAGE1,0.0
SOX2,0.0
OR6T1,0.0
MAB21L2,0.0
FANCB,0.0052244132
EDDM3B,0.0
EDDM3A,0.0050001317
LINC03040,0.021616897
TMIE,0.00325092
OR52D1,0.0
OR52H1,0.0
FDCSP,0.0
SLX1B,0.0
ANKRD62,0.0
TNFSF15,0.010912025
ZFP41,0.018265603
GPR88,0.0
OR8H1,0.0
OR5T1,0.0
OR5T2,0.0
OR2Z1,0.0
OR8K5,0.0
OR8H3,0.0
OR8H2,0.0
GPR3,0.011817744
TMEM252,0.00406606
CIMAP1D,0.0
OR5AS1,0.0
ACTL9,0.0
ADGRB1,0.0
LINC00471,0.0014784592
CELF2-AS1,0.0
OR6S1,0.0
TIGIT,0.0
FTMT,0.0
OR4C6,0.0
LINC02724,0.0
OR4P4,0.0
GINS3,0.0053017763
OR4C15,0.0
OR4A15,0.0
OR4A16,0.0
OR52K2,0.0
NEUROG1,0.0
LINC00301,0.0
PNMA8A,0.04131554
ENSG00000182021,0.0
ADIG,0.00245873
USH1G,0.0
MGAT4C,0.00858571
TRIM49B,0.0
OGFRP1,0.0
OR52A1,0.0
PTCHD3,0.0
OR6B2,0.0
TMEM30B,0.12086548
ZNF716,0.0
KCNIP1,0.0028164885
ENPP7,0.0103506725
MRGPRG,0.0
ASB18,0.0
CRYGB,0.0
HHIPL1,0.0
ZAR1,0.0
CYB5D1,0.0659151
KCNA4,0.0
GABRG3,0.0
PRR34,0.0
NLRP10,0.0
IZUMO1,0.0
TMIGD1,0.0027661538
B4GALNT4,0.0
DCAF4L1,0.0013159288
MBD3L3,0.0
ZSCAN22,0.006530666
GLTPD2,0.028574862
KIAA2012,0.0
PRAMEF8,0.0
LIPF,0.0
OR5P3,0.0
DAOA,0.0
ZNF804B,0.0012435857
CD300LD-AS1,0.0
FAM87A,0.0
PIEZO1-AS1,0.0
NXPH4,0.002141212
CACNB4,0.06654929
IFNL1,0.0
PGBD4,0.01673619
CDY2A,0.0
OTOL1,0.0
KCNK4,0.0
TEX19,0.0
XKRX,0.0
LHFPL1,0.0
TBPL2,0.0
CAV3,0.0012420473
RNASE10,0.0
SPNS3,0.035753876
NXPH3,0.0
EPHB3,0.016850729
VCX,0.0
EPGN,0.0
LINC00334,0.0
KRTAP11-1,0.0
HS3ST4,0.0
TSPAN10,0.02459484
OR2V2,0.0
RXFP3,0.0
OR10G7,0.0
CCDC172,0.0
OR4Q3,0.0
NTM,0.0015591913
KCNB2,0.0
PPP1R27,0.0
BRICD5,0.021277804
GALR2,0.0
RESP18,0.0
SLC35D3,0.0
MAFA,0.0025167805
GRID1,0.0
ENSG00000182776,0.0
OR2T29,0.0
CCDC87,0.00049827003
GSTA5,0.0
C1orf116,0.021889143
MAGEB17,0.0
KRTAP13-2,0.0
FAM230E,0.0
OR4F15,0.0
GALNT9,0.02857698
PRKCZ-AS1,0.0
ADGRG3,0.0
GLUD2,0.0077986126
TMEM95,0.0
TCHHL1,0.0
RGS7,0.067353174
SLC25A18,0.0011897078
TCEAL7,0.031349566
WFDC10B,0.0
OTOP3,0.0
CIMAP1C,0.0026726439
SOX1,0.0
OR4M2B,0.0
ZNF320,0.0
C12orf60,0.020203618
OR1G1,0.0
SLC25A21,0.005343823
OTOP2,0.0
CYLC1,0.0
PCP4,0.1693227
RGPD6,0.0
WBP2NL,0.0078013395
IGSF5,0.0030611511
NKX2-5,0.0
FREM3,0.0
NEB,0.020602144
BEGAIN,0.0023011204
FAM43B,0.0033229773
CSMD1,0.0024067955
CALHM3,0.0
PTGDR2,0.0
RIPPLY3,0.002285422
PRORY,0.0
ANKRD20A2P,0.0
GPR19,0.0
GJD3,0.0
ENSG00000183154,0.002464343
CALN1,0.0
GABRR3,0.0
C2CD4C,0.0039155786
CHST6,0.0
POTEC,0.0
GDPGP1,0.012582712
CTNNA3,0.002639723
WT1-AS,0.0
RIMBP3C,0.0
PRR36,0.022246955
LINC01547,0.008676733
OR51B4,0.0
ABHD16B,0.0
OR52E8,0.0
CCDC60,0.0
PLGLB1,0.010857628
PRSS40A,0.0
OR5P2,0.0
FAM9A,0.0
MAGEA2B,0.0
TMEM121B,0.0
ENSG00000183308,0.002649633
OR2T34,0.0
OR52L1,0.0
EPHA10,0.0
SPDYE4,0.0
REC114,0.0
BOLA2,0.0009254209
CABCOCO1,0.011484038
GBP6,0.0
OVCH2,0.009587315
SYNDIG1L,0.0
TTTY8,0.0
OR56A4,0.0
PMCH,0.0
TMEM89,0.0
TEKTIP1,0.0
RIPK4,0.07123034
LRIT3,0.0041333693
TFDP3,0.0
GRIN2A,0.0048374045
URAD,0.0
FLJ40288,0.0
SH2D7,0.0
TREX2,0.0
GPR132,0.0018378056
COL18A1-AS1,0.003027723
KLRC4,0.0
ACSM5,0.045324475
C10orf120,0.0
IZUMO1R,0.0
ENSG00000183562,0.0
PCBP3,0.0040732063
PGPEP1L,0.0033916677
H3C13,0.0
GKN2,0.0
CCR3,0.0
DGCR6,0.056944974
GOLGA8G,0.0
PRR32,0.0
TP53TG3,0.0
RP1L1,0.0
KRTAP8-1,0.0
C15orf32,0.0
HOATZ,0.0
ZNF530,0.011133024
MARCHF11,0.0
KLHL25,0.02056758
TAFA1,0.0024246282
PSG9,0.0
CMKLR2,0.0017632263
LINC00518,0.0
BMP8A,0.0
EFHC2,0.013947273
NOG,0.0
MRGPRX2,0.0
OR4N4,0.0
IFNL2,0.0
OPCML,0.006896018
FIGLA,0.0
BPY2,0.0
ACP7,0.0
KREMEN1,0.08936339
TRAIP,0.0023547704
CHEK2,0.005310313
FOXL2,0.0
AIFM3,0.011117903
KCTD16,0.009663443
SLC35F3,0.0030599437
KCTD8,0.0062841782
TUBA8,0.0
NPIPA5,0.0059849937
BPY2B,0.0
EMILIN3,0.0018140435
CCR4,0.0
LIN9,0.01200648
NCF4-AS1,0.0
ANKRD45,0.0042477585
CFAP91,0.022007568
PNMA3,0.015797876
GPR39,0.0075311824
IQGAP3,0.0
CNGA2,0.0
SCN5A,0.0
ARSI,0.0
UTY,0.0565202
NPIPA6,0.0025936724
LRRC55,0.0
DNAH2,0.0
SDR42E2,0.00455739
TRBV21OR9-2,0.0
KCNH8,0.0
PP2D1,0.0
TMPRSS2,0.16933613
OR2T10,0.003067464
DSCR4,0.0
KRTAP20-2,0.0
CTAG1B,0.0
DIABLO,0.0
TBX1,0.0
SREBF2-AS1,0.009157217
TRIML1,0.0
ENSG00000184115,0.0
OR4F6,0.0
CNTN2,0.0
SPRR4,0.0
OR10J5,0.0
C1QTNF12,0.027475422
OR1D2,0.0
KCNJ12,0.0126539
GPR173,0.0040538586
DGAT2L6,0.0
OLIG1,0.06529459
NDUFV1-DT,0.0
ALDH1A3,0.0043665785
H2AC21,0.004511239
POU6F1,0.017474951
LINC00315,0.0
DEFB108B,0.0
SIX6,0.0
PRKD1,0.0748753
ZDHHC23,0.039338317
MROH7,0.012025102
OR51J1,0.0
S100A7A,0.0
SRPK3,0.0
GDF3,0.0
IQCF2,0.0
EFNA5,0.09716362
MRGPRE,0.0
KRTAP19-1,0.0
H1-5,0.0
SPATA32,0.0
MAP7D2,0.014668336
ACTRT3,0.008195187
PLA2G6,0.03357888
PABPC1L2B,0.0
A3GALT2,0.0
OR4N5,0.0
KCND2,0.0
LRRC19,0.0775026
KNTC1,0.010298817
CCR10,0.009587914
NCMAP,0.0019412715
BPIFC,0.0
C1QTNF8,0.0
OR56A3,0.0
FOXO4,0.023688454
POU3F2,0.0
FOXD4L1,0.0
GAST,0.0
NUTM1,0.0
CEND1,0.007297806
C6orf58,0.0
DHRS7C,0.0
SPEM2,0.0
SLITRK6,0.0
ENSG00000184566,0.0
PIWIL3,0.0
TAFA3,0.0
C14orf180,0.0032405548
FAM167A-AS1,0.0012381595
KCNH7,0.0
NELL2,0.0040653013
PRSS55,0.0
ODF4,0.0
FOXD4L4,0.0
CDCA2,0.0
RALYL,0.14583024
H2BC21,0.038195495
CLDN6,0.0
OR51M1,0.0
SEPTIN5,0.0
LRRC26,0.0017313025
SERINC4,0.0
RNLS,0.09160821
KRTAP6-1,0.0
DDX53,0.0
PRSS40B,0.0
DYNLT2,0.013595377
SATL1,0.0030694536
OSBP2,0.014195221
B3GALT5-AS1,0.0
TRARG1,0.0
PRR23B,0.0
ZBTB7C,0.0069524846
LINC00308,0.0
TMEM186,0.05378201
SDR42E1,0.018442858
SRY,0.0
ENSG00000184906,0.0
CLCNKB,0.61967117
DMRTC1B,0.0
NUTM2A,0.004280624
LCN12,0.11803017
OR6A2,0.0
WT1,0.011457072
AQP12A,0.0
FAM227A,0.0044907513
OR6C70,0.0
MUC6,0.009674001
CHRM5,0.0
SORCS2,0.030396918
TTTY13,0.0
IFNE,0.0
SLC22A10,0.0
RFX6,0.0
ROBO2,0.0037056871
NT5C1B,0.0
LRRC14B,0.0
MROH2A,0.001059914
SPDYE16,0.00350075
ANKS1B,0.0
SGCZ,0.0
EFCAB10,0.0
C5orf47,0.0027566366
UFD1-AS1,0.0029929958
KRT76,0.0
MANEAL,0.01086869
MYADML2,0.0
H2BC13,0.0
INPP5J,0.15472205
NPY2R,0.0
MIXL1,0.0
MFSD6L,0.015130766
NOMO2,0.002106217
LINC00482,0.0055297264
AQP12B,0.0
ZNF479,0.0
LINC00313,0.0
PRSS57,0.0
WASIR1,0.0
MC2R,0.0
GP1BA,0.0021986128
MAGEA11,0.0
PPIL6,0.03933992
ZNF74,0.008659822
CIMIP4,0.0
CDNF,0.009878912
NOTUM,0.0
KLHL33,0.0
RBM11,0.024710458
GALNT17,0.0073422785
NUPR2,0.30827177
SPPL2C,0.0
SFTPA2,0.0
RGPD2,0.005227102
C12orf56,0.0163215
SCN10A,0.0
TMEM105,0.0049933554
PRKN,0.04697878
HS6ST3,0.0041399356
OR2V1,0.0
OR7A17,0.0
MAPK11,0.01757682
LINC00158,0.0
IFNLR1,0.0100162
FAM47A,0.0
KPNA7,0.0
KRT6B,0.0
ROR1,0.010001689
L3MBTL1,0.013322539
SV2B,0.0
FAM131C,0.05897922
SPATA45,0.0
PDE6G,0.0048801866
DLK1,0.0041152453
LSAMP,0.008143667
SPATA8,0.0
DBX2,0.0
PDIA2,0.0
SHC4,0.0008071959
KRT79,0.0
SMIM23,0.0
PMEL,0.0025900258
SYN3,0.0022118073
POU3F1,0.0
SNAI3,0.003398947
ZBTB3,0.01506576
LYG2,0.0
MORN5,0.009236744
EP400P1,0.0
PRAME,0.0039384463
TEX56P,0.0
TTTY8B,0.0
ZNF696,0.0054367497
ADARB2,0.0040018787
SRL,0.01091424
C11orf87,0.0
CLDN24,0.0
KCNQ5,0.0
KCNIP4,0.028388236
SPATA31A6,0.0
NLRP9,0.0
NAT8L,0.074904256
OR6C76,0.0
NPAP1,0.0028041245
HDHD5-AS1,0.015502651
LINC01405,0.0
CCDC190,0.0
TMEM210,0.0
NPIPB4,0.0022139244
TMPRSS11B,0.0
ATP6V0C,0.014983191
PRSS38,0.0
BPY2C,0.0
FFAR3,0.0
TAS2R60,0.0
POMK,0.0
KLHL34,0.0
RTN4RL1,0.004282797
OR4C46,0.0
CALHM1,0.0
KRTAP5-5,0.0
NKAIN3,0.0
FAM186A,0.0
SHOX,0.0
LCE3A,0.0
LCE3E,0.0
CCIN,0.0
GRK1,0.0
DEFB128,0.0
SLITRK2,0.002641096
PLK5,0.0
LEMD1,0.0
ATP4B,0.0066262456
ZNF225-AS1,0.0024618912
ZNF284,0.0055693444
HTR3E,0.0
KRT73,0.0
TAL2,0.0043073576
MATN1-AS1,0.00097474287
ZPBP2,0.0
KRT5,0.0
NBPF6,0.0
HTR3D,0.0
OR4F5,0.0
AGBL4,0.0104160365
ARGFX,0.0
CYP2R1,0.020708498
LRRC70,0.0063073817
OR5D14,0.0
CYP4F2,0.013059309
TEX38,0.0
OR5D18,0.0
TAS2R42,0.0
PRR30,0.0
DEFB131A,0.0
UBL4B,0.0
CYP4Z1,0.0
KIF18B,0.0
BPIFB3,0.0
BPIFB4,0.0
SAPCD2,0.0024638125
SLC51B,0.053535238
LCE5A,0.0
SOWAHB,0.0046590874
LCE1E,0.0
ZNF749,0.009414113
KLHL32,0.009798686
BTLA,0.0
ZNF17,0.02163539
KDM4D,0.005820612
GPAT2,0.004909413
PABPC1L2A,0.0
GABRA5,0.0
OR10T2,0.0
PRELID2,0.017330619
RGS9BP,0.0
TMEM212,0.0
SLC36A3,0.0
SLC36A2,0.086544186
MINAR2,0.0
SERTAD4BP,0.0
CYP4X1,0.010349651
KRT26,0.0
GOLGA8R,0.0
FCAR,0.0
TRDN,0.0
OR6P1,0.0
KRT3,0.0
ZNF501,0.005605041
SPATA12,0.0
TMPRSS12,0.0
FAM228A,0.0
DEFB132,0.0
AKAP14,0.0
PCLO,0.081661925
KLK12,0.0
MYT1L,0.0
OR9Q1,0.0
CLCNKA,0.26126084
OR9Q2,0.0
FAM86B1,0.006165343
CYP4F8,0.0
CYP4F3,0.08199817
DEFB105A,0.0
FOXD2,0.0024151471
CEACAM19,0.007509921
DEFB107A,0.0
DEFB106A,0.0
SPATC1,0.0
DEFB105B,0.0
HPDL,0.0011435138
KTN1-AS1,0.010987458
FSD2,0.0
KIF24,0.0036900372
CARMIL3,0.0
PRG2,0.0
MAGEE2,0.0
CYP27C1,0.0
CFAP73,0.0024275922
CCDC73,0.0
OR10H1,0.0
MPPED1,0.0
FSCN2,0.0023636485
FOXI2,0.0037416152
ZNF732,0.0
SPATA31D3,0.0
FOXE3,0.0
HYAL3,0.008538855
KCNK18,0.0
IFNA10,0.0
VSIG10L,0.006296459
CXCR3,0.0037988601
CDRT15P3,0.0
KRT16,0.0
SELENOV,0.0
LCE1A,0.0
KRT14,0.0
TRABD2A,0.0076068407
KRTAP17-1,0.0011675501
PDZD7,0.0027102155
QRFPR,0.0023573525
ERCC6L,0.0
OR13F1,0.0
OR5D3P,0.0
TMEM17,0.018104415
FGF3,0.0
C1QL4,0.0
RTN4RL2,0.024740905
SERPINA11,0.0
P2RY4,0.0
ZACN,0.0
KRTAP22-1,0.0
KRTAP19-6,0.0
KRTAP6-2,0.0
OR13C8,0.0
TMEM232,0.018242754
LINC01551,0.0
KRTAP19-2,0.0
KRTAP19-4,0.0
KRTAP15-1,0.0
KRTAP13-4,0.0
EFCAB6,0.0132855605
KRTAP19-5,0.0
KRTAP23-1,0.0
ACTL7A,0.0
KRTAP21-1,0.0
RHD,0.0
LINC00207,0.0
ESPN,0.0864673
PNLIPRP1,0.0
KRTAP21-2,0.0
SAMD7,0.0
GPR141,0.0
TMPRSS6,0.0
CYP4A11,0.120456696
TMPRSS11A,0.0
TMEM262,0.0
OR2AK2,0.0
DEFB106B,0.0
CCK,0.0
HEATR4,0.0
SLIT1,0.0
LYPD6,0.019789893
VSTM2B,0.0
FOXD3,0.0
SPATA21,0.0
ANGPTL5,0.0
H1-7,0.0
