,29-10010
FUCA1,0.2381461
PNRC2,0.352747
SRSF10,0.44993213
STPG1,0.059006054
NIPAL3,0.117430955
RCAN3,0.10964166
SRRM1,0.559375
CLIC4,0.37849748
RUNX3,0.018563244
SYF2,0.41778806
RSRP1,0.6593545
TMEM50A,0.5077963
MACO1,0.16891432
LDLRAP1,0.05019438
MAN1C1,0.122325554
ENSG00000233478,0.007152352
SELENON,0.1443878
MTFR1L,0.21529461
PAQR7,0.12821306
STMN1,0.32653943
PAFAH2,0.09151691
PDIK1L,0.07199456
FAM110D,0.017494509
ZNF593OS,0.0
ZNF593,0.13188018
CEP85,0.037499446
SH3BGRL3,0.39757138
UBXN11,0.07423625
CD52,0.081060424
DHDDS,0.09918213
HMGN2,0.47676757
RPS6KA1,0.081116036
ARID1A,0.28366947
PIGV,0.037179757
ZDHHC18,0.03308281
SFN,0.0068382323
GPN2,0.04691827
GPATCH3,0.02455938
NUDC,0.2821553
KDF1,0.032478854
TRNP1,0.049171783
SLC9A1,0.0776564
WDTC1,0.11684405
TMEM222,0.092831425
SYTL1,0.02927021
MAP3K6,0.018097434
FCN3,0.0063799685
CD164L2,0.00042549538
WASF2,0.29942524
AHDC1,0.12684953
FGR,0.03377717
IFI6,0.16849895
FAM76A,0.124339856
STX12,0.21645921
PPP1R8,0.07167146
THEMIS2,0.017792039
RPA2,0.10767954
XKR8,0.016881648
EYA3,0.24556422
PTAFR,0.032282714
DNAJC8,0.240794
ATP5IF1,0.7734547
ENSG00000270605,0.03993716
MED18,0.02638715
PHACTR4,0.33079466
RCC1,0.03628081
TRNAU1AP,0.08201607
SNHG12,0.055145916
TAF12,0.096646816
RAB42,0.001091543
GMEB1,0.093031034
YTHDF2,0.20321393
EPB41,0.25277117
TMEM200B,0.0054772785
SRSF4,0.30733073
MECR,0.06738787
PTPRU,0.034087602
LAPTM5,0.054508515
SDC3,0.044882074
PUM1,0.38825482
NKAIN1,0.036134716
SNRNP40,0.09448918
ZCCHC17,0.078041814
FABP3,0.18647319
SERINC2,0.3177942
TINAGL1,0.25073183
PEF1,0.09611285
COL16A1,0.022393748
PTP4A2,0.46071273
KHDRBS1,0.4792089
TMEM39B,0.04390008
KPNA6,0.19742242
TXLNA,0.09812534
CCDC28B,0.03673061
IQCC,0.008442713
TMEM234,0.049686637
EIF3I,0.18423826
FAM167B,0.07512105
LCK,0.04332705
HDAC1,0.18136461
MARCKSL1,0.08842047
FAM229A,0.039211232
BSDC1,0.1132467
ZBTB8A,0.029024525
ZBTB8OS,0.19855027
RBBP4,0.4400001
SYNC,0.050372753
NHSL3,0.19480272
YARS1,0.07203977
S100PBP,0.16366449
TMEM54,0.06502366
RNF19B,0.04983916
AK2,0.24944803
ZNF362,0.060016695
PHC2,0.19069244
SMIM12,0.12766421
GJA4,0.039152347
ENSG00000284773,0.016220098
ZMYM6,0.12691402
ZMYM1,0.15245636
SFPQ,0.66440564
ZMYM4,0.29805553
KIAA0319L,0.2362095
TFAP2E-AS1,0.0017959441
PSMB2,0.22596022
C1orf216,0.0046683312
CLSPN,0.026135594
AGO4,0.09931233
AGO1,0.10136527
AGO3,0.28424078
ADPRS,0.053937484
COL8A2,0.014162349
TRAPPC3,0.13671085
MAP7D1,0.07755598
THRAP3,0.35407105
SH3D21,0.03432029
EVA1B,0.12840934
STK40,0.081489354
LSM10,0.10694223
OSCP1,0.048654143
MRPS15,0.16652688
CSF3R,0.013487866
LITATS1,0.025449563
ZC3H12A,0.018015014
MEAF6,0.24699663
SNIP1,0.06656228
DNALI1,0.062561356
GNL2,0.04997881
AIRIM,0.048201405
CDCA8,0.01020459
YRDC,0.031636693
C1orf122,0.2520887
MTF1,0.056571193
INPP5B,0.08945381
SF3A3,0.12494126
FHL3,0.019835943
UTP11,0.05869403
RRAGC,0.09118251
MYCBP,0.04748372
RHBDL2,0.03199053
AKIRIN1,0.24306653
NDUFS5,0.7938434
MACF1,0.72579604
PABPC4,0.13949104
HEYL,0.011811251
PPIE,0.112386435
TRIT1,0.059197105
MFSD2A,0.0012946251
CAP1,0.28175893
PPT1,0.27934328
RLF,0.1703821
ZMPSTE24-DT,0.042516723
ZMPSTE24,0.33567455
COL9A2,0.05861457
SMAP2,0.07359607
ZNF684,0.054889347
RIMS3,0.0119096
NFYC,0.18597724
CITED4,0.10479946
CTPS1,0.023315981
SCMH1,0.1354056
HIVEP3,0.07256592
FOXJ3,0.16286333
PPCS,0.22414847
CCDC30,0.15349948
PPIH,0.080551356
YBX1,0.7357704
P3H1,0.039409723
C1orf50,0.029563986
SVBP,0.06953489
ERMAP,0.05205003
ZNF691,0.01880425
SLC2A1,0.07270847
CFAP144,0.006123659
EBNA1BP2,0.13016063
TMEM125,0.06924221
C1orf210,0.054077156
TIE1,0.05559492
ELOVL1,0.087110616
MED8,0.061121836
SZT2,0.080398336
HYI,0.15057388
PTPRF,0.25125208
KDM4A,0.02624579
ST3GAL3,0.038194653
ARTN,0.010848416
IPO13,0.051227015
DPH2,0.023418453
ATP6V0B,0.78718925
B4GALT2,0.044986922
CCDC24,0.07170555
SLC6A9,0.017279955
DMAP1,0.12915133
ERI3,0.14258064
RNF220,0.11739438
TMEM53,0.058334105
KIF2C,0.02234552
RPS8,1.5034122
PLK3,0.011984529
BTBD19,0.006422558
EIF2B3,0.14979671
HECTD3,0.040742256
UROD,0.090644725
MUTYH,0.032368015
TOE1,0.014427772
PRDX1,0.897508
AKR1A1,0.18049255
NASP,0.20256461
CCDC17,0.0042183194
GPBP1L1,0.3329668
TMEM69,0.07392881
IPP,0.12400429
MAST2,0.09286723
PIK3R3,0.051418405
TSPAN1,0.27431473
POMGNT1,0.101680316
LURAP1,0.05650679
LRRC41,0.11576653
UQCRH,0.98016155
NSUN4,0.06527194
FAAH,0.06570712
MKNK1,0.079118304
MOB3C,0.023458935
ATPAF1,0.21197084
EFCAB14,0.42212546
CYP4B1,0.0074837985
TAL1,0.011419648
CMPK1,0.3286772
TRABD2B,0.05910932
SPATA6,0.13855627
ELAVL4,0.016134318
FAF1,0.2649184
CDKN2C,0.024528818
RNF11,0.2324075
EPS15,0.34588018
OSBPL9,0.38206345
NRDC,0.22836417
TXNDC12,0.15164343
KTI12,0.011068622
BTF3L4,0.31184232
ZFYVE9,0.1749973
CC2D1B,0.040120203
PRPF38A,0.13373013
TUT4,0.42545876
GPX7,0.021205978
SHISAL2A,0.019235034
COA7,0.037335668
ZYG11B,0.2771874
ECHDC2,0.30868918
SCP2,0.6155402
PODN,0.0028293831
CPT2,0.07387322
CZIB,0.11338377
MAGOH,0.17233188
LRP8,0.018833036
NDC1,0.084059045
YIPF1,0.047276564
IFT25,0.17291534
LRRC42,0.038225703
TMEM59,1.0768613
TCEANC2,0.05234549
CYB5RL,0.015594573
MRPL37,0.10587855
SSBP3,0.18012217
ACOT11,0.23561808
TTC4,0.015126261
DHCR24,0.16202222
TMEM61,0.1045417
USP24,0.23168634
PLPP3,0.2676858
OMA1,0.21800779
TACSTD2,0.604273
MYSM1,0.24411935
JUN,0.30008176
FGGY,0.13521013
NFIA,0.46797323
NFIA-AS2,0.005607016
TM2D1,0.2720672
PATJ,1.18663
USP1,0.12153659
DOCK7,0.21219663
ANGPTL3,0.1067989
ATG4C,0.06665109
ALG6,0.09436842
ITGB3BP,0.14969748
EFCAB7,0.07837614
PGM1,0.14725834
CACHD1,0.057179797
JAK1,0.38707018
AK4,0.21196479
DNAJC6,0.052931845
LEPROT,0.54295355
LEPR,0.16159005
PDE4B,0.056504384
SGIP1,0.3037565
MIER1,0.23642205
SERBP1,0.6063731
GADD45A,0.11923713
GNG12,0.29672
WLS,0.4488728
LRRC40,0.10522855
SRSF11,0.55695033
ANKRD13C,0.1562264
ZRANB2,0.41678807
FPGT,0.060529713
FPGT-TNNI3K,0.0060726195
CRYZ,0.42872646
TYW3,0.10982714
ACADM,0.47833064
RABGGTB,0.20176332
ST6GALNAC3,0.085989565
PIGK,0.19566791
ZZZ3,0.21542035
USP33,0.38540253
MIGA1,0.27179557
NEXN,0.049263604
FUBP1,0.20438956
DNAJB4,0.1621862
GIPC2,0.09408628
ENSG00000273338,0.012303297
IFI44L,0.13362385
IFI44,0.09898995
ADGRL4,0.13698661
ADGRL2,0.29864928
TTLL7,0.045757163
PRKACB,0.2839207
RPF1,0.07845585
GNG5,0.58308655
SPATA1,0.028364228
CTBS,0.28262046
SSX2IP,0.09612417
C1orf52,0.07936659
BCL10,0.11378904
DDAH1,0.38930902
CCN1,0.05600066
ZNHIT6,0.09256838
ODF2L,0.23538584
SH3GLB1,0.37243614
SELENOF,0.42862687
HS2ST1,0.14650944
LMO4,0.20051424
PKN2,0.4225622
GTF2B,0.114266664
KYAT3,0.07309568
RBMXL1,0.056190737
GBP3,0.11282193
GBP1,0.039528888
GBP2,0.02838574
GBP4,0.104360506
GBP5,0.015153102
LRRC8B,0.0737474
LRRC8C-DT,0.015084202
LRRC8C,0.055491574
LRRC8D,0.0754727
ZNF326,0.2129041
ZNF644,0.30365565
TGFBR3,0.24427989
BTBD8,0.068156265
GLMN,0.045337547
RPAP2,0.18879616
EVI5,0.19819063
RPL5,0.95527065
DIPK1A,0.048988335
MTF2,0.15303195
TMED5,0.358673
CCDC18,0.028377075
DR1,0.16035265
FNBP1L,0.42415202
BCAR3,0.14273451
DNTTIP2,0.08993727
GCLM,0.10737578
ARHGAP29,0.670504
ABCD3,0.34219936
F3,0.021138407
CNN3,0.42132643
ALG14,0.07464685
TLCD4,0.10636735
PTBP2,0.20629191
DPYD,0.21047284
SNX7,0.07361918
PALMD,0.07844917
AGL,0.365737
SLC35A3,0.21688981
MFSD14A,0.023669474
TRMT13,0.11526469
DBT,0.23903437
RTCA-AS1,0.007453993
RTCA,0.08950544
CDC14A,0.07288077
VCAM1,0.1495321
EXTL2,0.11611207
SLC30A7,0.17570388
DPH5,0.056551464
DPH5-DT,0.040434968
S1PR1,0.07755082
RNPC3,0.3057431
PRMT6,0.054246098
VAV3,0.44040447
SLC25A24,0.12973087
EEIG2,0.0507753
HENMT1,0.01895627
PRPF38B,0.33430102
STXBP3,0.24984784
GPSM2,0.032030683
CLCC1,0.06394136
WDR47,0.08746832
TAF13,0.068860486
TMEM167B,0.13491347
SARS1,0.19045664
CELSR2,0.10611978
PSRC1,0.0067846267
SORT1,0.3661395
PSMA5,0.21006936
CYB561D1,0.019821562
AMIGO1,0.018406464
GNAI3,0.23185128
AMPD2,0.05631773
GSTM4,0.12873621
GSTM1,0.0
GSTM5,0.0033410618
GSTM3,0.7898622
CSF1,0.034840062
AHCYL1,0.4228712
STRIP1,0.048439503
KCNC4,0.08143156
RBM15,0.03844527
SLC16A4,0.22161923
LAMTOR5,0.49908918
CD53,0.06296058
LRIF1,0.043997034
DRAM2,0.15721768
CEPT1,0.13919498
ENSG00000273221,0.007258777
DENND2D,0.07314763
WDR77,0.052513115
ATP5PB,0.42090622
C1orf162,0.04895678
TMIGD3,0.01768248
ADORA3,0.0
RAP1A,0.26490435
DDX20,0.0501621
CTTNBP2NL,0.12823614
WNT2B,0.038362473
ST7L,0.11502633
CAPZA1,0.274267
MOV10,0.066831306
RHOC,0.2590004
PPM1J,0.006494678
SLC16A1,0.031100884
SLC16A1-AS1,0.090955645
LRIG2,0.13849494
MAGI3,0.1843738
PHTF1,0.07827105
RSBN1,0.16663967
PTPN22,0.039224464
AP4B1,0.028960427
DCLRE1B,0.008295892
HIPK1-AS1,0.0049776156
HIPK1,0.20734899
OLFML3,0.017490879
TRIM33,0.24522842
BCAS2,0.11416981
DENND2C,0.04539359
NRAS,0.081258684
CSDE1,0.68341047
SIKE1,0.15246423
TSPAN2,0.022910792
NGF,0.006442394
VANGL1,0.056038473
CASQ2,0.016889727
SLC22A15,0.0922712
ATP1A1,1.4689951
CD58,0.10028701
CD2,0.04827967
PTGFRN,0.052221876
TTF2,0.058561385
TRIM45,0.026055133
VTCN1,0.10145202
MAN1A2,0.3051369
TENT5C,0.05158556
GDAP2,0.13311268
WDR3,0.06184046
WARS2,0.06669629
PHGDH,0.14824489
HMGCS2,0.24549587
NOTCH2,0.13326815
SEC22B,0.2796488
LINC00623,0.055053465
FCGR1BP,0.0028552974
SRGAP2C,0.056075435
LINC02591,0.02652763
LINC02802,0.022746013
NBPF15,0.027726568
SRGAP2B,0.05775976
ENSG00000276216,0.0026371698
GPR89A,0.04366119
PDZK1,0.23116812
CD160,0.011294497
RNF115,0.2897804
POLR3C,0.043359887
NUDT17,0.009839534
PIAS3,0.040521644
ITGA10,0.011797554
PEX11B,0.07329295
RBM8A,0.26139575
LIX1L,0.05778434
POLR3GL,0.09891018
TXNIP,1.3011817
NOTCH2NLA,0.04593737
NBPF12,0.041965578
PRKAB2,0.07622632
ENSG00000237188,0.054809723
FMO5,0.051935133
CHD1L,0.06597169
BCL9,0.07888813
ACP6,0.08486367
GJA5,0.02620778
NBPF11,0.03434944
NBPF14,0.037898958
PDE4DIP,0.31434777
NBPF9,0.027171293
ENSG00000274265,0.13731205
NBPF19,0.049520805
FCGR1A,0.002697046
H2BC18,0.008645532
H2AC19,0.0
H2AC20,0.053397898
BOLA1,0.084350735
SF3B4,0.08154724
MTMR11,0.017541232
OTUD7B,0.14375687
VPS45,0.19728123
PLEKHO1,0.038810614
ANP32E,0.30912668
APH1A,0.20841606
C1orf54,0.044432346
MRPS21,0.4528719
PRPF3,0.119840786
RPRD2,0.3025227
TARS2,0.0657122
ECM1,0.010584575
ADAMTSL4-AS2,0.0005721074
MCL1,0.18632966
ENSA,0.30762663
GOLPH3L,0.1125861
CTSS,0.12283951
CTSK,0.014131052
ARNT,0.12016463
SETDB1,0.094071366
CERS2,0.21614704
ANXA9,0.02856858
MINDY1,0.057375062
C1orf56,0.09580325
CDC42SE1,0.1562174
MLLT11,0.012377679
GABPB2,0.18912199
TNFAIP8L2,0.006676745
SCNM1,0.06432554
LYSMD1,0.026082808
VPS72,0.08588729
PIP5K1A,0.26830313
PSMD4,0.18303175
ZNF687,0.029541913
PI4KB,0.12992828
RFX5,0.040553167
SELENBP1,0.18145047
PSMB4,0.21136923
POGZ,0.34538886
CGN,0.101059966
TUFT1,0.048263244
SNX27,0.18496598
MRPL9,0.08041626
OAZ3,0.005232442
TDRKH,0.02000039
TDRKH-AS1,0.0053855586
THEM4,0.11707222
S100A10,1.1484952
S100A11,1.0374664
TCHH,0.0013567718
S100A9,0.06605775
S100A12,0.00280731
S100A8,0.020667434
S100A7,0.0
S100A6,2.1886833
S100A5,0.0043802857
S100A4,0.43151638
S100A16,0.14298731
S100A14,0.088764235
S100A13,0.4306913
CHTOP,0.16838983
SNAPIN,0.09162557
ILF2,0.17848882
NPR1,0.051042344
INTS3,0.18576016
SLC27A3,0.03027644
GATAD2B,0.2964637
DENND4B,0.04769273
CRTC2,0.049208783
SLC39A1,0.14392658
CREB3L4,0.04016114
JTB,0.34208232
JTB-DT,0.008102132
RAB13,0.30304685
RPS27,1.738222
TPM3,0.39178455
C1orf43,0.26697397
UBAP2L,0.15408446
HAX1,0.17284602
ATP8B2,0.034760136
IL6R,0.05782028
SHE,0.049913593
UBE2Q1,0.11650384
ADAR,0.2901303
KCNN3,0.093948655
PMVK,0.19022965
PBXIP1,0.1425433
PYGO2,0.06912014
SHC1,0.06824032
CKS1B,0.0934023
FLAD1,0.049039975
ZBTB7B,0.049101327
ADAM15,0.07287525
EFNA4,0.018829511
EFNA3,0.0040507433
EFNA1,0.10244004
SLC50A1,0.09849508
DPM3,0.4154172
KRTCAP2,0.242859
MUC1,0.767922
THBS3,0.032479577
MTX1,0.11227054
GBA1,0.067947365
ENTREP3,0.048480555
SCAMP3,0.11744185
CLK2,0.05871509
FDPS,0.22288857
RUSC1,0.06293337
ASH1L,0.73635596
MSTO1,0.021524971
YY1AP1,0.11635601
DAP3,0.16918151
GON4L,0.23660585
SYT11,0.058555976
RIT1,0.10506329
KHDC4,0.19624637
ARHGEF2,0.083959095
SSR2,0.37236232
UBQLN4,0.04689817
LAMTOR2,0.2819556
RAB25,0.14243908
LMNA,0.3054028
SEMA4A,0.09091481
SLC25A44,0.05003996
PMF1,0.1321619
SMG5,0.08271066
TMEM79,0.0181732
GLMP,0.076216154
CCT3,0.28813154
MEF2D,0.072298124
NAXE,0.19940314
GPATCH4,0.047963776
NES,0.049092624
CRABP2,0.013966171
ISG20L2,0.07195231
METTL25B,0.07019817
MRPL24,0.100157805
HDGF,0.2125365
PRCC,0.10790115
SH2D2A,0.0057437564
PEAR1,0.02016156
ARHGEF11,0.08170871
ETV3,0.05075792
CD5L,0.0086570075
KIRREL1,0.08451228
CD1D,0.003824463
CD1C,0.0055895
MNDA,0.042027727
PYHIN1,0.037208643
IFI16,0.14439514
ACKR1,0.017898737
FCER1A,0.008775567
ENSG00000228560,0.01205657
APCS,0.0
DUSP23,0.2070772
FCRL6,0.0067166467
TAGLN2,0.3019794
PIGM,0.09827096
IGSF8,0.10156997
ATP1A2,0.014742923
PEA15,0.08505393
DCAF8,0.13641006
PEX19,0.10612059
COPA,0.26867154
NCSTN,0.14991683
SLAMF6,0.0073706917
CD84,0.024949774
SLAMF1,0.007633026
CD48,0.04877325
SLAMF7,0.014108205
LY9,0.0082706325
CD244,0.007267219
ITLN1,0.014480043
F11R,0.17683385
TSTD1,0.584974
USF1,0.051790994
ARHGAP30,0.028478349
NECTIN4,0.014834937
KLHDC9,0.060662977
PFDN2,0.27738395
NIT1,0.06737769
DEDD,0.044674054
UFC1,0.27007315
USP21,0.019578503
PPOX,0.04639018
B4GALT3,0.05787275
ADAMTS4,0.0043190946
NDUFS2,0.40434253
FCER1G,0.06410682
APOA2,0.0
TOMM40L,0.020969193
SDHC,0.40004978
FCGR2A,0.01903651
HSPA6,0.0043670875
FCGR3A,0.05463171
FCGR3B,0.003254876
FCGR2B,0.011243234
FCRLB,0.008315398
DUSP12,0.06391925
ATF6-DT,0.002157923
ATF6,0.2627488
OLFML2B,0.0099330405
SH2D1B,0.010135842
UHMK1,0.36765876
UAP1,0.074118
DDR2,0.049077652
HSD17B7,0.045400903
RGS4,0.002161185
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.4259717
MGST3,1.0550445
ALDH9A1,0.21831985
TMCO1,0.45558524
UCK2,0.029950723
POGK,0.12491503
TADA1,0.031250793
POU2F1,0.15593523
CD247,0.03797898
CREG1,0.20370203
RCSD1,0.033765893
MPZL1,0.15086383
MPC2,0.57082105
DCAF6,0.1624983
GPR161,0.0103631625
TIPRL,0.12171705
SFT2D2,0.21010478
XCL2,0.016952008
DPT,0.0051378068
ATP1B1,1.9432616
NME7,0.16925235
BLZF1,0.10199093
SLC19A2,0.10610195
F5,0.009328386
SELP,0.040522076
SELL,0.01392194
METTL18,0.027736176
SCYL3,0.069977865
KIFAP3,0.15066358
GORAB,0.040724263
FMO3,0.0025461426
FMO2,0.06907307
FMO4,0.07955934
PRRC2C,0.62450325
VAMP4,0.10044574
METTL13,0.038722407
DNM3,0.124868676
DNM3OS,0.00897424
PIGC,0.07195852
SUCO,0.185741
PRDX6-AS1,0.027861178
PRDX6,0.64261043
KLHL20,0.08396175
CENPL,0.015404888
DARS2,0.061900597
ZBTB37,0.18350494
RC3H1,0.23476991
RABGAP1L,0.42444402
CACYBP,0.20378494
MRPS14,0.11241834
KIAA0040,0.05187753
COP1,0.13935861
SEC16B,0.029765798
RASAL2,0.27988157
RALGPS2,0.17047614
ANGPTL1,0.12679268
FAM20B,0.1571144
TOR3A,0.052566186
ABL2,0.14917138
SOAT1,0.15987098
TOR1AIP2,0.32981443
TOR1AIP1,0.20446917
ENSG00000260360,0.0014025198
CEP350,0.33938074
QSOX1,0.14126159
ACBD6,0.12797996
XPR1,0.21087047
STX6,0.09939117
MR1,0.09105616
IER5,0.03911601
GLUL,0.251884
RNASEL,0.025971323
RGS16,0.011540588
NPL,0.045180883
DHX9,0.2640542
LAMC1,0.20015553
SMG7,0.17929019
NCF2,0.025001002
ARPC5,0.28477293
RGL1,0.06618873
TSEN15,0.118544206
C1orf21,0.07383826
EDEM3,0.18566918
NIBAN1,0.06962007
RNF2,0.07428999
TRMT1L,0.10456413
SWT1,0.07142307
IVNS1ABP,0.78041035
ENSG00000273004,0.0020905328
HMCN1,0.08682387
TPR,0.32608658
ODR4,0.1303135
PTGS2,0.009100891
RGS18,0.020105217
RGS1,0.008784257
RGS13,0.0022465792
RGS2,0.035015598
UCHL5,0.1466289
RO60,0.29837817
GLRX2,0.07854918
CDC73,0.19579373
KCNT2,0.05114787
CFH,0.07056618
CFHR1,0.0
ZBTB41,0.18160737
DENND1B,0.25570428
NEK7,0.19687615
PTPRC,0.16349746
MIR181A1HG,0.04325836
NR5A2,0.03246754
ZNF281,0.09363501
DDX59,0.080179594
CAMSAP2,0.20380701
KIF21B,0.010613552
TMEM9,0.19861555
PKP1,0.0026571094
PHLDA3,0.05084882
CSRP1,0.14098343
NAV1,0.07437687
IPO9-AS1,0.03239965
IPO9,0.1143368
SHISA4,0.03738046
ENSG00000223774,0.0036872947
LMOD1,0.04619013
TIMM17A,0.15177603
RNPEP,0.08975215
ELF3,0.1337471
ARL8A,0.13732032
PTPN7,0.016120516
LGR6,0.020117894
UBE2T,0.019964743
PPP1R12B,0.18421403
KDM5B,0.14575534
PCAT6,0.006535598
RABIF,0.041965447
KLHL12,0.07539594
ADIPOR1,0.13532145
CYB5R1,0.12454243
TMEM183A,0.11994682
LINC01353,0.00079420605
BTG2-DT,0.005150007
BTG2,0.18988103
PRELP,0.013370159
ATP2B4,0.16433546
LAX1,0.010726548
ZC3H11A,0.009639886
ZBED6,0.0050337026
SNRPE,0.2858621
SOX13,0.11272105
ETNK2,0.037757013
PLEKHA6,0.11628094
PPP1R15B,0.09742388
PIK3C2B,0.06194023
MDM4,0.45491266
NFASC,0.056916002
RBBP5,0.083388574
DSTYK,0.1379223
CDK18,0.061577745
ELK4,0.24645735
SLC45A3,0.0146467155
NUCKS1,0.8176477
RAB29,0.12805523
SLC41A1,0.042008873
PM20D1,0.004873878
RHEX,0.060927097
FAM72A,0.005078113
SRGAP2,0.080120735
RASSF5,0.022424376
EIF2D,0.06621191
MAPKAPK2,0.15663292
IL10,0.0
IL20,0.0
FCMR,0.0072485926
PFKFB2,0.11651726
YOD1,0.052045133
CD55,0.11148089
CR1,0.019809244
CD46,0.9751937
MIR29B2CHG,0.2526266
CD34,0.11255165
PLXNA2,0.07277923
G0S2,0.16909876
TRAF3IP3,0.030275334
IRF6,0.064852916
UTP25,0.046514936
SERTAD4-AS1,0.06765123
HHAT,0.087309115
RCOR3,0.26346257
TRAF5,0.095164254
LINC00467,0.0986293
SLC30A1,0.15940239
NEK2,0.0018689482
LPGAT1,0.22078197
INTS7,0.044657912
PPP2R5A,0.23064005
PACC1,0.025124868
NENF,0.44334212
ENSG00000260805,0.0115971295
ATF3,0.033985678
BATF3,0.008149774
NSL1,0.12532042
TATDN3,0.08472109
FLVCR1,0.05793315
ANGEL2,0.13035865
