,Sample1153-EO2
TXLNA,0.11084719
CCDC28B,0.05325679
IQCC,0.008485496
TMEM234,0.05902331
EIF3I,0.3439614
FAM167B,0.04385789
LCK,0.013294278
HDAC1,0.26050213
MARCKSL1,0.1549089
FAM229A,0.11891802
BSDC1,0.111102745
ZBTB8A,0.04447557
ZBTB8OS,0.22221015
RBBP4,0.3086349
SYNC,0.03750738
NHSL3,0.23136286
YARS1,0.046252873
S100PBP,0.059783384
TMEM54,0.10021569
RNF19B,0.06758517
AK2,0.4699328
ZNF362,0.07059814
PHC2,0.35276824
SMIM12,0.25571632
GJA4,0.06691622
ENSG00000284773,0.0088912975
ZMYM6,0.0788428
ZMYM1,0.037340205
SFPQ,0.7739718
ZMYM4,0.12302114
KIAA0319L,0.16186777
TFAP2E-AS1,0.0
PSMB2,0.47851467
C1orf216,0.007953417
CLSPN,0.0
AGO4,0.037296865
AGO1,0.05795572
AGO3,0.10155145
ADPRS,0.15412487
COL8A2,0.0
TRAPPC3,0.20751184
MAP7D1,0.11813822
THRAP3,0.3120042
SH3D21,0.034515195
EVA1B,0.25778797
STK40,0.09352439
LSM10,0.20906997
OSCP1,0.04083215
MRPS15,0.38563436
CSF3R,0.012633924
LITATS1,0.023664735
ZC3H12A,0.07765328
MEAF6,0.34614524
SNIP1,0.072328605
DNALI1,0.06956611
GNL2,0.05812832
AIRIM,0.04592312
CDCA8,0.0
YRDC,0.111284085
C1orf122,0.43737024
MTF1,0.04305536
INPP5B,0.027906192
SF3A3,0.14106525
FHL3,0.043905076
UTP11,0.14718291
RRAGC,0.10338458
MYCBP,0.08413002
RHBDL2,0.0
AKIRIN1,0.356725
NDUFS5,1.6762899
MACF1,0.40344355
PABPC4,0.3139913
HEYL,0.009157343
PPIE,0.21623982
TRIT1,0.026658004
MFSD2A,0.011193194
CAP1,0.3466878
PPT1,0.3276515
RLF,0.1067044
ZMPSTE24-DT,0.05625597
ZMPSTE24,0.28239995
COL9A2,0.09965587
SMAP2,0.10484162
ZNF684,0.056779757
RIMS3,0.005702319
NFYC,0.15173809
CITED4,0.28603002
CTPS1,0.020822925
SCMH1,0.053237002
HIVEP3,0.013723876
FOXJ3,0.083203755
PPCS,0.3745828
CCDC30,0.023703324
PPIH,0.15428184
YBX1,1.1657134
P3H1,0.027639875
C1orf50,0.04717093
SVBP,0.17463724
ERMAP,0.017301898
ZNF691,0.020221679
SLC2A1,0.08301718
CFAP144,0.0036839785
EBNA1BP2,0.16627692
TMEM125,0.051316734
C1orf210,0.0951726
TIE1,0.046761528
ELOVL1,0.12588681
MED8,0.11340822
SZT2,0.0463827
HYI,0.2241019
PTPRF,0.28014183
KDM4A,0.015696751
ST3GAL3,0.03266564
ARTN,0.016592028
IPO13,0.08375008
DPH2,0.027376315
ATP6V0B,1.6470928
B4GALT2,0.0773073
CCDC24,0.07602501
SLC6A9,0.009515293
DMAP1,0.18485215
ERI3,0.21603116
RNF220,0.10513314
TMEM53,0.11338807
KIF2C,0.0
RPS8,2.534855
PLK3,0.030701026
BTBD19,0.0013625153
EIF2B3,0.07715648
HECTD3,0.046190806
UROD,0.17326301
MUTYH,0.049851
TOE1,0.039788123
PRDX1,1.5320079
AKR1A1,0.26156646
NASP,0.21900907
CCDC17,0.005341891
GPBP1L1,0.24185027
TMEM69,0.092232384
IPP,0.04113908
MAST2,0.015862098
PIK3R3,0.043436535
TSPAN1,0.27029842
POMGNT1,0.13568017
LURAP1,0.04467968
LRRC41,0.18231829
UQCRH,1.7626357
NSUN4,0.044596072
FAAH,0.078240484
MKNK1,0.085986875
MOB3C,0.062241655
ATPAF1,0.22179563
EFCAB14,0.49514142
CYP4B1,0.014803276
TAL1,0.030881291
CMPK1,0.23947506
TRABD2B,0.13089989
SPATA6,0.058081646
ELAVL4,0.0
FAF1,0.103124455
CDKN2C,0.045329496
RNF11,0.27971417
EPS15,0.16694652
OSBPL9,0.27272582
NRDC,0.22982359
TXNDC12,0.18912685
KTI12,0.030144732
BTF3L4,0.38901293
ZFYVE9,0.04382099
CC2D1B,0.054045845
PRPF38A,0.18284066
TUT4,0.20216717
GPX7,0.025467947
SHISAL2A,0.0066723158
COA7,0.02954731
ZYG11B,0.1256654
ECHDC2,0.46658322
SCP2,0.78969264
PODN,0.0037471475
CPT2,0.095999226
CZIB,0.30664942
MAGOH,0.52209485
LRP8,0.0037554
NDC1,0.038225316
YIPF1,0.078223504
IFT25,0.404626
LRRC42,0.07664825
TMEM59,1.48344
TCEANC2,0.033298932
CYB5RL,0.019482836
MRPL37,0.22341661
SSBP3,0.23255347
ACOT11,0.0638186
TTC4,0.01077942
DHCR24,0.07376451
TMEM61,0.19027387
USP24,0.15263212
PLPP3,0.35537001
OMA1,0.14525957
TACSTD2,0.7428554
MYSM1,0.14311847
JUN,1.3636116
FGGY,0.04015738
NFIA,0.1766416
NFIA-AS2,0.0
TM2D1,0.38240913
PATJ,0.23452461
USP1,0.10919427
DOCK7,0.103191316
ANGPTL3,0.023783673
ATG4C,0.05560583
ALG6,0.045824517
ITGB3BP,0.12054879
EFCAB7,0.034420744
PGM1,0.085907236
CACHD1,0.073964946
JAK1,0.36374697
AK4,0.07454064
DNAJC6,0.012275111
LEPROT,0.43147725
LEPR,0.036537036
PDE4B,0.020789748
SGIP1,0.041704547
MIER1,0.21199067
SERBP1,0.5825191
GADD45A,0.41463354
GNG12,0.29192245
WLS,0.31166184
LRRC40,0.0405787
SRSF11,0.46321425
ANKRD13C,0.055906728
ZRANB2,0.3270908
FPGT,0.05429475
FPGT-TNNI3K,0.0
CRYZ,0.5407151
TYW3,0.14650603
ACADM,0.48789436
RABGGTB,0.26332557
ST6GALNAC3,0.03550253
PIGK,0.14880699
ZZZ3,0.09489151
USP33,0.17891386
MIGA1,0.14322141
NEXN,0.064677276
FUBP1,0.16848779
DNAJB4,0.23560603
GIPC2,0.09697448
ENSG00000273338,0.04103842
IFI44L,0.20494954
IFI44,0.12375574
ADGRL4,0.11096726
ADGRL2,0.21716517
TTLL7,0.04068889
PRKACB,0.15820278
RPF1,0.12032056
GNG5,1.2045873
SPATA1,0.019411946
CTBS,0.15122351
SSX2IP,0.06371814
C1orf52,0.11994368
BCL10,0.20046422
DDAH1,0.2713814
CCN1,0.54442066
ZNHIT6,0.056642324
ODF2L,0.11741301
SH3GLB1,0.33350182
SELENOF,0.51866317
HS2ST1,0.08147169
LMO4,0.1562099
PKN2,0.26910347
GTF2B,0.15800838
KYAT3,0.118480995
RBMXL1,0.060792726
GBP3,0.09663394
GBP1,0.064200506
GBP2,0.06169452
GBP4,0.10372896
GBP5,0.017011913
LRRC8B,0.0367526
LRRC8C-DT,0.008713087
LRRC8C,0.03324372
LRRC8D,0.04036098
ZNF326,0.10530994
ZNF644,0.24822666
TGFBR3,0.13543046
BTBD8,0.013521003
GLMN,0.021981811
RPAP2,0.087817974
EVI5,0.11246699
RPL5,2.0265326
DIPK1A,0.0051823203
MTF2,0.09088934
TMED5,0.2423423
CCDC18,0.005327074
DR1,0.14665031
FNBP1L,0.29119977
BCAR3,0.08606199
DNTTIP2,0.14881098
GCLM,0.05893289
ARHGAP29,0.44293332
ABCD3,0.23617902
F3,0.06165273
CNN3,0.6704192
ALG14,0.09698665
TLCD4,0.032349233
PTBP2,0.13140023
DPYD,0.06500612
SNX7,0.06878648
PALMD,0.050077867
AGL,0.17440152
SLC35A3,0.12935819
MFSD14A,0.03004176
TRMT13,0.08218732
DBT,0.17141518
RTCA-AS1,0.017635928
RTCA,0.12812802
CDC14A,0.036602955
VCAM1,0.07978047
EXTL2,0.06560397
SLC30A7,0.098140255
DPH5,0.047244497
DPH5-DT,0.019501837
S1PR1,0.07157401
RNPC3,0.18061908
PRMT6,0.07281255
VAV3,0.32481787
SLC25A24,0.085635126
EEIG2,0.018174538
HENMT1,0.0050621927
PRPF38B,0.20803218
STXBP3,0.25424185
GPSM2,0.009754945
CLCC1,0.052837566
WDR47,0.04680246
TAF13,0.11064775
TMEM167B,0.13091655
SARS1,0.2436405
CELSR2,0.091692396
PSRC1,0.004034435
SORT1,0.2328164
PSMA5,0.36011577
CYB561D1,0.016224995
AMIGO1,0.0330279
GNAI3,0.18580545
AMPD2,0.06428706
GSTM4,0.23738964
GSTM1,0.0
GSTM5,0.0
GSTM3,1.2178738
CSF1,0.017944481
AHCYL1,0.45819905
STRIP1,0.04944011
KCNC4,0.124383345
RBM15,0.056079507
SLC16A4,0.121725366
LAMTOR5,1.0877413
CD53,0.06574926
LRIF1,0.061486945
DRAM2,0.18650573
CEPT1,0.1033866
ENSG00000273221,0.0052571455
DENND2D,0.08569927
WDR77,0.063847974
ATP5PB,0.65433484
C1orf162,0.06869875
TMIGD3,0.0052257003
ADORA3,0.005271307
RAP1A,0.31171095
DDX20,0.09435844
CTTNBP2NL,0.06833826
WNT2B,0.003767837
ST7L,0.101799786
CAPZA1,0.2850737
MOV10,0.06577691
RHOC,0.51759857
PPM1J,0.010805618
SLC16A1,0.014896947
SLC16A1-AS1,0.0066835172
LRIG2,0.038008675
MAGI3,0.06946267
PHTF1,0.030574908
RSBN1,0.1371599
PTPN22,0.01704738
AP4B1,0.030637221
DCLRE1B,0.012668816
HIPK1-AS1,0.005051506
HIPK1,0.18484873
OLFML3,0.0034954378
TRIM33,0.15157002
BCAS2,0.2521706
DENND2C,0.012616843
NRAS,0.08802762
CSDE1,0.6919559
SIKE1,0.17593877
TSPAN2,0.03915407
NGF,0.0074445414
VANGL1,0.021059558
CASQ2,0.025262654
SLC22A15,0.03770544
ATP1A1,1.8701301
CD58,0.09839913
CD2,0.062400296
PTGFRN,0.056756534
TTF2,0.027998174
TRIM45,0.017670115
VTCN1,0.11525676
MAN1A2,0.25868776
TENT5C,0.026846908
GDAP2,0.07208156
WDR3,0.048256423
WARS2,0.04389234
PHGDH,0.37542477
HMGCS2,0.6609952
NOTCH2,0.078768276
SEC22B,0.2762817
LINC00623,0.07247012
FCGR1BP,0.0
SRGAP2C,0.10179659
LINC02591,0.02169241
LINC02802,0.056328114
NBPF15,0.030323254
SRGAP2B,0.08626962
ENSG00000276216,0.0
GPR89A,0.060788345
PDZK1,0.16561486
CD160,0.01605993
RNF115,0.18097794
POLR3C,0.032716658
NUDT17,0.02073642
PIAS3,0.05278644
ITGA10,0.003647867
PEX11B,0.08474283
RBM8A,0.6396051
LIX1L,0.03960135
POLR3GL,0.16691892
TXNIP,1.9139552
NOTCH2NLA,0.004755952
NBPF12,0.032381166
PRKAB2,0.04821744
ENSG00000237188,0.015285338
FMO5,0.038868498
CHD1L,0.065599985
BCL9,0.06783445
ACP6,0.031807773
GJA5,0.03990127
NBPF11,0.023974987
NBPF14,0.013031964
PDE4DIP,0.2025094
NBPF9,0.026283974
ENSG00000274265,0.10921704
NBPF19,0.02108103
FCGR1A,0.0054483344
H2BC18,0.004338968
H2AC19,0.0
H2AC20,0.0777964
BOLA1,0.09172201
SF3B4,0.2634081
MTMR11,0.017054645
OTUD7B,0.09314909
VPS45,0.105344184
PLEKHO1,0.056708414
ANP32E,0.2159913
APH1A,0.34186962
C1orf54,0.20101728
MRPS21,0.8822623
PRPF3,0.05369115
RPRD2,0.15332164
TARS2,0.032660924
ECM1,0.021669792
ADAMTSL4-AS2,0.0
MCL1,0.4258892
ENSA,0.48422578
GOLPH3L,0.07535333
CTSS,0.109131254
CTSK,0.014228867
ARNT,0.05797159
SETDB1,0.042282168
CERS2,0.30858883
ANXA9,0.08075731
MINDY1,0.10133848
C1orf56,0.2640845
CDC42SE1,0.33522862
MLLT11,0.015465842
GABPB2,0.049450014
TNFAIP8L2,0.0056414637
SCNM1,0.09768119
LYSMD1,0.036702447
VPS72,0.17319855
PIP5K1A,0.11611719
PSMD4,0.36515942
ZNF687,0.04052881
PI4KB,0.143184
RFX5,0.034019895
SELENBP1,0.14252865
PSMB4,0.5904166
POGZ,0.24829163
CGN,0.0657805
TUFT1,0.14235924
SNX27,0.15315622
MRPL9,0.12690094
OAZ3,0.0076352563
TDRKH,0.010747047
TDRKH-AS1,0.00115794
THEM4,0.16462377
S100A10,1.8425804
S100A11,1.7501397
TCHH,0.0
S100A9,0.03604559
S100A12,0.0
S100A8,0.01940112
S100A7,0.0
S100A6,3.279403
S100A5,0.012522761
S100A4,0.76418215
S100A16,0.32283393
S100A14,0.10917378
S100A13,0.79971224
CHTOP,0.19053388
SNAPIN,0.16974157
ILF2,0.3558562
NPR1,0.112916276
INTS3,0.15969275
SLC27A3,0.047806725
GATAD2B,0.07489857
DENND4B,0.06351395
CRTC2,0.09778976
SLC39A1,0.22489318
CREB3L4,0.035485037
JTB,0.66608137
JTB-DT,0.0044060647
RAB13,0.5475151
RPS27,3.2120566
TPM3,0.49673703
C1orf43,0.4988429
UBAP2L,0.15572806
HAX1,0.42729086
ATP8B2,0.023205796
IL6R,0.032329965
SHE,0.019596541
UBE2Q1,0.18641025
ADAR,0.2793667
KCNN3,0.053104572
PMVK,0.374889
PBXIP1,0.33002692
PYGO2,0.08164498
SHC1,0.13311704
CKS1B,0.15262526
FLAD1,0.089837894
ZBTB7B,0.08629147
ADAM15,0.07195788
EFNA4,0.024366388
EFNA3,0.0
EFNA1,0.17418441
SLC50A1,0.14454949
DPM3,0.9826234
KRTCAP2,0.74101216
MUC1,1.1045991
THBS3,0.028163573
MTX1,0.24480517
GBA1,0.10405951
ENTREP3,0.038349602
SCAMP3,0.18891685
CLK2,0.052849974
FDPS,0.3411938
RUSC1,0.06363339
ASH1L,0.34093633
MSTO1,0.024642542
YY1AP1,0.1243253
DAP3,0.15409303
GON4L,0.095951244
SYT11,0.02032422
RIT1,0.114774644
KHDC4,0.09533314
ARHGEF2,0.05695026
SSR2,0.6199572
UBQLN4,0.042750992
LAMTOR2,0.5256998
RAB25,0.28960574
LMNA,0.6701809
SEMA4A,0.057786357
SLC25A44,0.067404926
PMF1,0.3159181
SMG5,0.10826205
TMEM79,0.011041921
GLMP,0.11041143
CCT3,0.4297719
MEF2D,0.1615586
NAXE,0.47247782
GPATCH4,0.06158323
NES,0.12395453
CRABP2,0.062312923
ISG20L2,0.11044189
METTL25B,0.070539795
MRPL24,0.23915529
HDGF,0.2809999
PRCC,0.12401705
SH2D2A,0.0103247715
PEAR1,0.03929892
ARHGEF11,0.06971674
ETV3,0.042219408
CD5L,0.0
KIRREL1,0.061278045
CD1D,0.0041573117
CD1C,0.0
MNDA,0.05370473
PYHIN1,0.025778152
IFI16,0.16247618
ACKR1,0.0
FCER1A,0.023531483
ENSG00000228560,0.0
APCS,0.0
DUSP23,0.4419268
FCRL6,0.00820117
TAGLN2,0.68201655
PIGM,0.071588606
IGSF8,0.23079443
ATP1A2,0.021460235
PEA15,0.15834597
DCAF8,0.19694431
PEX19,0.16662624
COPA,0.29677477
NCSTN,0.24256764
SLAMF6,0.0072436086
CD84,0.015356543
SLAMF1,0.004119757
CD48,0.06896273
SLAMF7,0.008474828
LY9,0.0
CD244,0.0
ITLN1,0.017539965
F11R,0.21700917
TSTD1,0.9606056
USF1,0.030656707
ARHGAP30,0.019762907
NECTIN4,0.022961553
KLHDC9,0.11186217
PFDN2,0.8170853
NIT1,0.1421843
DEDD,0.07261091
UFC1,0.5611637
USP21,0.018291164
PPOX,0.046349254
B4GALT3,0.13742357
ADAMTS4,0.0
NDUFS2,0.57424456
FCER1G,0.11061661
APOA2,0.0022634247
TOMM40L,0.032113478
SDHC,0.57701993
FCGR2A,0.030647786
HSPA6,0.011670049
FCGR3A,0.057513244
FCGR3B,0.0
FCGR2B,0.014552187
FCRLB,0.019748569
DUSP12,0.07527245
ATF6-DT,0.0
ATF6,0.2213617
OLFML2B,0.008259008
SH2D1B,0.018018708
UHMK1,0.33293384
UAP1,0.30331022
DDR2,0.028810887
HSD17B7,0.048749555
RGS4,0.00789773
RGS5,0.0
ENSG00000232995,0.0
PBX1,0.24349304
MGST3,1.589146
ALDH9A1,0.30389792
TMCO1,0.66419315
UCK2,0.024567965
POGK,0.13752827
TADA1,0.016183157
POU2F1,0.067283146
CD247,0.042142555
CREG1,0.2153256
RCSD1,0.029569855
MPZL1,0.12028842
MPC2,0.872565
DCAF6,0.110486194
GPR161,0.005204211
TIPRL,0.13317512
SFT2D2,0.14856277
XCL2,0.03141518
DPT,0.0019650033
ATP1B1,2.5646439
NME7,0.09869754
BLZF1,0.10221024
SLC19A2,0.08508214
F5,0.024619417
SELP,0.019948915
SELL,0.01227455
METTL18,0.029637314
SCYL3,0.0426818
KIFAP3,0.11038933
GORAB,0.013656872
FMO3,0.0
FMO2,0.020044314
FMO4,0.031897947
PRRC2C,0.40851253
VAMP4,0.0869909
METTL13,0.049534798
DNM3,0.039754782
DNM3OS,0.020293117
PIGC,0.11484142
SUCO,0.14802879
PRDX6-AS1,0.0051861657
PRDX6,1.1757635
KLHL20,0.047292475
CENPL,0.0034619858
DARS2,0.042985182
ZBTB37,0.063260116
RC3H1,0.11016608
RABGAP1L,0.12887281
CACYBP,0.27998716
MRPS14,0.216092
KIAA0040,0.07979761
COP1,0.061885677
SEC16B,0.01840658
RASAL2,0.07556353
RALGPS2,0.08391602
ANGPTL1,0.051263683
FAM20B,0.138145
TOR3A,0.06572672
ABL2,0.05371788
SOAT1,0.10581276
TOR1AIP2,0.24127616
TOR1AIP1,0.16817331
ENSG00000260360,0.0
CEP350,0.1805435
QSOX1,0.22913693
ACBD6,0.13540591
XPR1,0.088561095
STX6,0.06903634
MR1,0.09262474
IER5,0.059365224
GLUL,0.55097544
RNASEL,0.027257694
RGS16,0.023862265
NPL,0.029670686
DHX9,0.37593555
LAMC1,0.12052136
SMG7,0.14487536
NCF2,0.012066794
ARPC5,0.3678384
RGL1,0.05098653
TSEN15,0.15624031
C1orf21,0.037376598
EDEM3,0.09879279
NIBAN1,0.0410814
RNF2,0.070862524
TRMT1L,0.08387404
SWT1,0.026351126
IVNS1ABP,0.65938985
ENSG00000273004,0.0
HMCN1,0.012386329
TPR,0.27159876
ODR4,0.10674799
PTGS2,0.015761849
RGS18,0.018770756
RGS1,0.07782228
RGS13,0.0
RGS2,0.10660986
UCHL5,0.12393081
RO60,0.23075248
GLRX2,0.12795624
CDC73,0.113614105
KCNT2,0.0077071474
CFH,0.07825738
CFHR1,0.0
ZBTB41,0.10454031
DENND1B,0.07993006
NEK7,0.12216667
PTPRC,0.121614166
MIR181A1HG,0.00638477
NR5A2,0.0
ZNF281,0.07906171
DDX59,0.06666871
CAMSAP2,0.13202411
KIF21B,0.0
TMEM9,0.32996482
PKP1,0.003935443
PHLDA3,0.06591709
CSRP1,0.6931364
NAV1,0.050047915
IPO9-AS1,0.0043500643
IPO9,0.08623149
SHISA4,0.050352875
ENSG00000223774,0.005867866
LMOD1,0.043059517
TIMM17A,0.20350975
RNPEP,0.106224515
ELF3,0.18408126
ARL8A,0.2021849
PTPN7,0.0045957025
LGR6,0.005273215
UBE2T,0.015000377
PPP1R12B,0.115929745
KDM5B,0.091394916
PCAT6,0.0074531785
RABIF,0.09529538
KLHL12,0.07510237
ADIPOR1,0.24801672
CYB5R1,0.23518445
TMEM183A,0.12826379
LINC01353,0.005364175
BTG2-DT,0.0022165882
BTG2,1.3192914
PRELP,0.0030541376
ATP2B4,0.12675013
LAX1,0.0
ZC3H11A,0.0041159466
ZBED6,0.0035337145
SNRPE,0.7444041
SOX13,0.076855525
ETNK2,0.10538292
PLEKHA6,0.07218521
PPP1R15B,0.2023756
PIK3C2B,0.013517188
MDM4,0.3093689
NFASC,0.06732175
RBBP5,0.09064623
DSTYK,0.08201144
CDK18,0.06685608
ELK4,0.16569759
SLC45A3,0.009575743
NUCKS1,0.81422126
RAB29,0.07437248
SLC41A1,0.037412334
PM20D1,0.0
RHEX,0.014339467
FAM72A,0.006620898
SRGAP2,0.09866691
RASSF5,0.0143105
EIF2D,0.10025728
MAPKAPK2,0.3130556
IL10,0.0053626415
IL20,0.0
FCMR,0.010170654
PFKFB2,0.08831504
YOD1,0.03388542
CD55,0.20725723
CR1,0.034727927
CD46,0.7671698
MIR29B2CHG,0.12995005
CD34,0.11256734
PLXNA2,0.04182629
G0S2,0.35211748
TRAF3IP3,0.039305884
IRF6,0.1318213
UTP25,0.028709615
SERTAD4-AS1,0.16762355
HHAT,0.015929708
RCOR3,0.15145399
TRAF5,0.037237495
LINC00467,0.113607235
SLC30A1,0.16217081
NEK2,0.0
LPGAT1,0.10542641
INTS7,0.021387717
PPP2R5A,0.21305932
PACC1,0.01958381
NENF,0.7044074
ENSG00000260805,0.03529922
ATF3,0.73124903
BATF3,0.011907944
NSL1,0.1291143
TATDN3,0.10511793
FLVCR1,0.03543329
ANGEL2,0.074959084
RPS6KC1,0.043570787
SMYD2,0.05703326
PTPN14,0.1378929
CENPF,0.0034371407
KCTD3,0.12558536
