,3613
CCDC28B,0.011664386
IQCC,0.0054720696
TMEM234,0.040498104
EIF3I,0.09513728
FAM167B,0.058014557
LCK,0.020099007
HDAC1,0.22921687
MARCKSL1,0.055829797
FAM229A,0.009547809
BSDC1,0.19411556
ZBTB8A,0.04678079
ZBTB8OS,0.3609656
RBBP4,0.24157979
SYNC,0.08668329
NHSL3,0.27813953
YARS1,0.17998861
S100PBP,0.20686325
TMEM54,0.057433527
RNF19B,0.09065096
AK2,0.14828941
ZNF362,0.13795143
PHC2,0.50236756
SMIM12,0.13813251
GJA4,0.050549254
ENSG00000284773,0.011573633
ZMYM6,0.0001960289
ZMYM1,0.15922078
SFPQ,0.29404342
ZMYM4,0.7369293
KIAA0319L,0.63450927
TFAP2E-AS1,0.0036999115
PSMB2,0.15104108
C1orf216,0.011539412
CLSPN,0.010201731
AGO4,0.5090362
AGO1,0.063276455
AGO3,0.6560526
ADPRS,0.04068537
COL8A2,0.008620821
TRAPPC3,0.06011324
MAP7D1,0.052878678
THRAP3,0.41748372
SH3D21,0.024408923
EVA1B,0.044044416
STK40,0.18638942
LSM10,0.038819402
OSCP1,0.056189213
MRPS15,0.068144865
CSF3R,0.0181682
LITATS1,0.048919138
ZC3H12A,0.02464069
MEAF6,0.11120719
SNIP1,0.065195926
DNALI1,0.014790912
GNL2,0.043885097
AIRIM,0.019632673
CDCA8,0.011973568
YRDC,0.018005382
C1orf122,0.10030307
MTF1,0.11256739
INPP5B,0.28479192
SF3A3,0.11593801
FHL3,0.030646645
UTP11,0.0182443
RRAGC,0.04427562
MYCBP,0.015122865
RHBDL2,0.111832246
AKIRIN1,0.16603094
NDUFS5,0.15179917
MACF1,1.5264052
PABPC4,0.09806735
HEYL,0.0244085
PPIE,0.052729256
TRIT1,0.11556824
MFSD2A,0.042688668
CAP1,0.25449094
PPT1,0.100357115
RLF,0.38792995
ZMPSTE24-DT,0.015739443
ZMPSTE24,0.10994004
COL9A2,0.021224689
SMAP2,0.10956616
ZNF684,0.07288655
RIMS3,0.009907764
NFYC,0.30388877
CITED4,0.020969233
CTPS1,0.07640999
SCMH1,1.0423881
HIVEP3,0.38746345
FOXJ3,0.5446687
PPCS,0.062176723
CCDC30,0.30802593
PPIH,0.05412846
YBX1,0.23134503
P3H1,0.032899156
C1orf50,6.596814e-05
SVBP,0.032088947
ERMAP,0.057090998
ZNF691,0.011095252
SLC2A1,0.13001885
CFAP144,0.0049355603
EBNA1BP2,0.06816622
TMEM125,0.017393462
C1orf210,0.019365204
TIE1,0.11528678
ELOVL1,0.048018586
MED8,0.04330039
SZT2,0.18697205
HYI,0.032065824
PTPRF,0.27395698
KDM4A,0.0
ST3GAL3,0.00401371
ARTN,0.005311024
IPO13,0.021182764
DPH2,0.011667233
ATP6V0B,0.1939004
B4GALT2,0.022155862
CCDC24,0.13951156
SLC6A9,0.027942237
DMAP1,0.039977565
ERI3,0.24528255
RNF220,0.054546196
TMEM53,0.05801133
KIF2C,0.011855912
RPS8,0.2498526
PLK3,0.04193234
BTBD19,0.044875953
EIF2B3,0.31089777
HECTD3,0.01996209
UROD,0.020180695
MUTYH,0.040006652
TOE1,0.016464753
PRDX1,0.52345496
AKR1A1,0.08035028
NASP,0.22836706
CCDC17,0.0044435845
GPBP1L1,0.6937855
TMEM69,0.043943148
IPP,0.19542526
MAST2,0.39693925
PIK3R3,0.033586062
TSPAN1,0.39637524
POMGNT1,0.17593054
LURAP1,0.14174807
LRRC41,0.13126329
UQCRH,0.1961941
NSUN4,0.09192542
FAAH,0.055037107
MKNK1,0.20788494
MOB3C,0.0
ATPAF1,0.17563057
EFCAB14,0.21462886
CYP4B1,0.16561824
TAL1,0.023624232
CMPK1,0.1508979
TRABD2B,0.10624649
SPATA6,0.49188307
ELAVL4,0.0014245928
FAF1,1.1640835
CDKN2C,0.008432454
RNF11,0.19836375
EPS15,0.7292964
OSBPL9,0.628032
NRDC,0.6578303
TXNDC12,0.10805762
KTI12,0.0
BTF3L4,0.18492644
ZFYVE9,0.55125725
CC2D1B,0.04674096
PRPF38A,0.0847597
TUT4,0.60796136
GPX7,0.022047736
SHISAL2A,0.017214939
COA7,0.016284194
ZYG11B,0.29732803
ECHDC2,0.628429
SCP2,0.4182593
PODN,0.011001152
CPT2,0.078117795
CZIB,0.045205206
MAGOH,0.07265328
LRP8,0.029363627
NDC1,0.11935899
YIPF1,0.085316084
IFT25,0.13968207
LRRC42,0.035342053
TMEM59,0.4067967
TCEANC2,0.053624883
CYB5RL,0.0
MRPL37,0.028626876
SSBP3,0.7183614
ACOT11,0.3182859
TTC4,0.0022373511
DHCR24,0.055679567
TMEM61,0.017551642
USP24,0.560656
PLPP3,0.4073571
OMA1,0.0005403183
TACSTD2,0.7354512
MYSM1,0.25819555
JUN,0.1657522
FGGY,0.65740675
NFIA,1.4648358
NFIA-AS2,0.00024122889
TM2D1,0.31975627
PATJ,1.2194327
USP1,0.045384545
DOCK7,0.50339574
ANGPTL3,0.010326698
ATG4C,0.21634841
ALG6,0.0929218
ITGB3BP,0.21463487
EFCAB7,0.1343855
PGM1,0.1130494
CACHD1,0.29023308
JAK1,0.65574336
AK4,0.18062103
DNAJC6,0.16509722
LEPROT,0.0001828871
LEPR,0.3442585
PDE4B,0.10591972
SGIP1,0.5583758
MIER1,0.48439065
SERBP1,0.19471496
GADD45A,0.08090796
GNG12,0.44605336
WLS,0.2609588
LRRC40,0.114312075
SRSF11,0.49077597
ANKRD13C,0.4804725
ZRANB2,0.34529784
FPGT,8.066783e-05
FPGT-TNNI3K,0.0005891097
CRYZ,0.19042896
TYW3,0.1155143
ACADM,0.1932833
RABGGTB,0.050086737
ST6GALNAC3,0.45775008
PIGK,0.20385651
ZZZ3,0.51518124
USP33,0.458804
MIGA1,0.31916037
NEXN,0.16970532
FUBP1,0.34324035
DNAJB4,0.0045751026
GIPC2,0.092061505
ENSG00000273338,0.001586736
IFI44L,0.14587694
IFI44,0.090320826
ADGRL4,0.27423644
ADGRL2,0.41414073
TTLL7,0.12613133
PRKACB,0.2908637
RPF1,0.08204168
GNG5,0.17066255
SPATA1,0.29422575
CTBS,0.21103372
SSX2IP,0.09218722
C1orf52,0.10307863
BCL10,0.07969437
DDAH1,0.58019274
CCN1,0.13836314
ZNHIT6,0.48638484
ODF2L,0.318329
SH3GLB1,0.32788485
SELENOF,0.31334472
HS2ST1,0.28739747
LMO4,0.2713528
PKN2,0.74782044
GTF2B,0.15890518
KYAT3,0.25077823
RBMXL1,0.0
GBP3,0.06367316
GBP1,0.0856217
GBP2,0.16415295
GBP4,0.058707368
GBP5,0.0033095602
LRRC8B,0.2624369
LRRC8C-DT,0.059440803
LRRC8C,0.0
LRRC8D,0.013093829
ZNF326,0.20700446
ZNF644,0.61377513
TGFBR3,0.9746343
BTBD8,0.18611634
GLMN,0.21475504
RPAP2,0.39639127
EVI5,0.77506775
RPL5,0.2430634
DIPK1A,0.19491486
MTF2,0.39578146
TMED5,0.17388888
CCDC18,0.265974
DR1,0.07949274
FNBP1L,0.7085237
BCAR3,0.46074346
DNTTIP2,0.043089528
GCLM,0.1422183
ARHGAP29,1.2884496
ABCD3,0.41288483
F3,0.06339132
CNN3,0.4758443
ALG14,0.23364493
TLCD4,0.0
PTBP2,0.8118489
DPYD,0.83567905
SNX7,0.13668782
PALMD,0.19739915
AGL,0.15395567
SLC35A3,0.00023476462
MFSD14A,0.006395732
TRMT13,0.16886786
DBT,0.17253204
RTCA-AS1,0.003948097
RTCA,0.15658198
CDC14A,0.24958816
VCAM1,0.07300452
EXTL2,0.08264269
SLC30A7,0.24930269
DPH5,0.088667475
DPH5-DT,0.10695651
S1PR1,0.023506818
RNPC3,0.28042358
PRMT6,0.0075942827
VAV3,0.8992698
SLC25A24,0.19189773
EEIG2,0.16950132
HENMT1,0.013150561
PRPF38B,0.18443933
STXBP3,0.23246731
GPSM2,0.16295536
CLCC1,0.0
WDR47,0.10096156
TAF13,0.07096258
TMEM167B,0.048636317
SARS1,0.2031179
CELSR2,0.05053397
PSRC1,0.005966221
SORT1,0.58834696
PSMA5,0.09356717
CYB561D1,0.05995416
AMIGO1,0.0042397133
GNAI3,0.23064098
AMPD2,0.033249084
GSTM4,0.034475286
GSTM1,0.0
GSTM5,0.014164844
GSTM3,0.12790178
CSF1,0.073861875
AHCYL1,0.25121725
STRIP1,0.06689948
KCNC4,0.036577385
RBM15,0.054653708
SLC16A4,0.31075558
LAMTOR5,0.15212946
CD53,0.0855333
LRIF1,0.16664065
DRAM2,0.124632865
CEPT1,0.23138393
ENSG00000273221,0.007309883
DENND2D,0.06979344
WDR77,0.037996966
ATP5PB,0.1562338
C1orf162,0.013986386
TMIGD3,0.009604252
ADORA3,0.0
RAP1A,0.57627887
DDX20,0.026294416
CTTNBP2NL,0.49772793
WNT2B,0.094478995
ST7L,0.2509506
CAPZA1,0.4935106
MOV10,0.17908804
RHOC,0.19525954
PPM1J,0.000415186
SLC16A1,0.02657636
SLC16A1-AS1,0.16068874
LRIG2,0.21104394
MAGI3,0.9382196
PHTF1,0.15777002
RSBN1,0.15387839
PTPN22,0.050600547
AP4B1,0.03306106
DCLRE1B,0.0040283767
HIPK1-AS1,0.020504225
HIPK1,0.13247983
OLFML3,0.014628928
TRIM33,0.46565795
BCAS2,0.12218498
DENND2C,0.1238573
NRAS,0.026352627
CSDE1,0.29815066
SIKE1,0.06579104
TSPAN2,0.046030667
NGF,0.06484599
VANGL1,0.038971428
CASQ2,0.0010718735
SLC22A15,0.26296443
ATP1A1,1.1967456
CD58,0.25171867
CD2,0.009916717
PTGFRN,0.08417311
TTF2,0.116784684
TRIM45,0.0078290915
VTCN1,0.028206363
MAN1A2,0.5150079
TENT5C,0.022208944
GDAP2,0.15276943
WDR3,0.048092876
WARS2,0.17449434
PHGDH,0.03929858
HMGCS2,0.06310164
NOTCH2,0.3508301
SEC22B,0.2120449
LINC00623,0.6298273
FCGR1BP,0.0026953153
SRGAP2C,0.19748606
LINC02591,0.06474382
LINC02802,0.0021943708
NBPF15,0.15314174
SRGAP2B,0.25233847
ENSG00000276216,0.0029273177
GPR89A,0.08654757
PDZK1,0.17780037
CD160,0.011791281
RNF115,0.59329206
POLR3C,0.1096744
NUDT17,0.010679852
PIAS3,0.03725425
ITGA10,0.12286517
PEX11B,0.048561025
RBM8A,0.07376931
LIX1L,0.065128215
POLR3GL,0.023188034
TXNIP,0.9101699
NOTCH2NLA,0.00046869065
NBPF12,0.1220969
PRKAB2,0.14407125
ENSG00000237188,0.18422583
FMO5,0.17719992
CHD1L,0.21171747
BCL9,0.13838615
ACP6,0.13996744
GJA5,0.0267507
NBPF11,0.14579535
NBPF14,0.117304385
PDE4DIP,1.0637473
NBPF9,0.09307941
ENSG00000274265,1.0848923
NBPF19,0.15557136
FCGR1A,0.0018599213
H2BC18,0.07558254
H2AC19,0.0
H2AC20,0.001866387
BOLA1,0.02698797
SF3B4,0.02503955
MTMR11,0.020959945
OTUD7B,0.4180026
VPS45,0.33312333
PLEKHO1,0.033010695
ANP32E,0.11886683
APH1A,0.07010401
C1orf54,0.11109134
MRPS21,0.1729626
PRPF3,0.23628956
RPRD2,0.7724809
TARS2,0.09828812
ECM1,0.023694066
ADAMTSL4-AS2,0.026286397
MCL1,0.1290323
ENSA,0.5057689
GOLPH3L,0.2474657
CTSS,0.099256665
CTSK,0.02161611
ARNT,0.2981903
SETDB1,0.22005199
CERS2,0.12409825
ANXA9,0.024653098
MINDY1,0.044329185
C1orf56,0.13001439
CDC42SE1,0.24833909
MLLT11,0.030458193
GABPB2,0.37551305
TNFAIP8L2,0.0
SCNM1,0.067127824
LYSMD1,0.015344097
VPS72,0.057199158
PIP5K1A,0.5459839
PSMD4,0.13636138
ZNF687,0.020023666
PI4KB,0.16727367
RFX5,0.017587924
SELENBP1,0.071629815
PSMB4,0.03853985
POGZ,0.7597862
CGN,0.109003626
TUFT1,0.28065616
SNX27,0.25107595
MRPL9,0.030066987
OAZ3,0.0026598033
TDRKH,0.032869864
TDRKH-AS1,0.0044523366
THEM4,0.15424585
S100A10,0.39851868
S100A11,0.8964241
TCHH,0.0038677535
S100A9,0.018312957
S100A12,0.0015151695
S100A8,0.003984965
S100A7,0.0003659886
S100A6,1.6414375
S100A5,0.0032080298
S100A4,0.44851223
S100A16,0.07137473
S100A14,0.052076165
S100A13,0.12706177
CHTOP,0.121743575
SNAPIN,0.0312804
ILF2,0.10883429
NPR1,0.071979366
INTS3,0.22481772
SLC27A3,0.023412263
GATAD2B,0.51946986
DENND4B,0.17710286
CRTC2,0.033257663
SLC39A1,0.05699396
CREB3L4,0.019077184
JTB,0.10110068
JTB-DT,0.0047178776
RAB13,0.08990357
RPS27,0.15454347
TPM3,0.20060647
C1orf43,0.19524625
UBAP2L,0.18367213
HAX1,0.099286295
ATP8B2,0.054903813
IL6R,0.05321168
SHE,0.0933785
UBE2Q1,0.05128085
ADAR,0.34071416
KCNN3,0.098093525
PMVK,0.06610775
PBXIP1,0.052922297
PYGO2,0.021964112
SHC1,0.012222438
CKS1B,0.02238692
FLAD1,0.04459893
ZBTB7B,0.07695977
ADAM15,0.09703917
EFNA4,0.0
EFNA3,0.0019057685
EFNA1,0.045054246
SLC50A1,0.042381715
DPM3,0.054794353
KRTCAP2,0.008662462
MUC1,0.016564777
THBS3,0.052453563
MTX1,0.023670552
GBA1,0.05762416
ENTREP3,0.033043195
SCAMP3,0.07593487
CLK2,0.096163474
FDPS,0.23274194
RUSC1,0.047155652
ASH1L,1.0867153
MSTO1,0.022773905
YY1AP1,0.19248198
DAP3,0.31432232
GON4L,0.4603166
SYT11,0.044873677
RIT1,0.073080614
KHDC4,0.3877871
ARHGEF2,0.27106404
SSR2,0.12950437
UBQLN4,0.07467672
LAMTOR2,0.035208922
RAB25,0.06265057
LMNA,0.27656853
SEMA4A,0.10394462
SLC25A44,0.047308866
PMF1,0.0
SMG5,0.13962497
TMEM79,0.031530276
GLMP,0.023201331
CCT3,0.22924739
MEF2D,0.15688385
NAXE,0.0441154
GPATCH4,0.04015385
NES,0.043034453
CRABP2,0.028027022
ISG20L2,0.057912033
METTL25B,0.07634627
MRPL24,0.045429494
HDGF,0.097011626
PRCC,0.11713413
SH2D2A,0.0046153055
PEAR1,0.07167561
ARHGEF11,0.43690178
ETV3,0.059599016
CD5L,0.0048113633
KIRREL1,0.269213
CD1D,0.0037510998
CD1C,0.00034604745
MNDA,0.005590361
PYHIN1,0.006449176
IFI16,0.3151613
ACKR1,0.0027837676
FCER1A,0.0009830956
ENSG00000228560,0.0026373263
APCS,0.022649916
DUSP23,0.04022657
FCRL6,0.0019884817
TAGLN2,0.1294316
PIGM,0.0
IGSF8,0.04020666
ATP1A2,0.0028859815
PEA15,0.041444164
DCAF8,0.04988026
PEX19,0.0022336412
COPA,0.37526473
NCSTN,0.044968802
SLAMF6,0.0060268105
CD84,0.0057530007
SLAMF1,0.0026480446
CD48,0.004812747
SLAMF7,0.0037855904
LY9,0.0031168093
CD244,0.0012694434
ITLN1,0.0004586057
F11R,0.0757739
TSTD1,0.00083941594
USF1,0.037913267
ARHGAP30,0.036499918
NECTIN4,0.059373315
KLHDC9,0.023444682
PFDN2,0.1278957
NIT1,0.09527859
DEDD,0.039362352
UFC1,0.10275723
USP21,0.007509953
PPOX,0.024471585
B4GALT3,0.0296479
ADAMTS4,0.003888703
NDUFS2,0.16332877
FCER1G,0.011901712
APOA2,0.0
TOMM40L,0.012031788
SDHC,0.23087963
FCGR2A,0.031227458
HSPA6,0.004382534
FCGR3A,0.0045089875
FCGR3B,0.00050339545
FCGR2B,0.003841888
FCRLB,0.014088903
DUSP12,0.04011656
ATF6-DT,0.00033819958
ATF6,0.5412177
OLFML2B,0.025354179
SH2D1B,0.0022932992
UHMK1,0.21006179
UAP1,0.10235886
DDR2,0.28274328
HSD17B7,0.06897181
RGS4,0.004503157
RGS5,0.0
ENSG00000232995,0.0
PBX1,1.2805642
MGST3,0.3301713
ALDH9A1,0.08595513
TMCO1,0.23827998
UCK2,0.12956952
POGK,0.101277314
TADA1,0.048182156
POU2F1,0.63456476
CD247,0.025837049
CREG1,0.13385452
RCSD1,0.1584262
MPZL1,0.31139213
MPC2,0.113622956
DCAF6,0.45677003
GPR161,0.035396695
TIPRL,0.16048837
SFT2D2,0.15790802
XCL2,0.0013545433
DPT,0.018112442
ATP1B1,1.2455317
NME7,0.40871704
BLZF1,0.18916515
SLC19A2,0.18614992
F5,0.011406298
SELP,0.022604086
SELL,0.015447088
METTL18,0.015254556
SCYL3,0.15109217
KIFAP3,0.2621931
GORAB,0.058304746
FMO3,0.0034355738
FMO2,0.042798266
FMO4,0.1351685
PRRC2C,0.7277264
VAMP4,0.08941123
METTL13,0.031684697
DNM3,0.8080634
DNM3OS,0.08723422
PIGC,0.13586901
SUCO,0.280226
PRDX6-AS1,0.22992231
PRDX6,0.25608867
KLHL20,0.33101466
CENPL,0.0126453545
DARS2,0.06983121
ZBTB37,0.115329854
RC3H1,0.45801297
RABGAP1L,1.6537564
CACYBP,0.07597246
MRPS14,0.06316498
KIAA0040,0.1129317
COP1,0.87858415
SEC16B,0.05197523
RASAL2,0.8527167
RALGPS2,0.4255451
ANGPTL1,0.14483984
FAM20B,0.16147861
TOR3A,0.044791322
ABL2,0.43407777
SOAT1,0.21229796
TOR1AIP2,0.30974063
TOR1AIP1,0.13133207
ENSG00000260360,0.0011253814
CEP350,0.5469659
QSOX1,0.20034173
ACBD6,0.59434694
XPR1,0.5832013
STX6,0.14762731
MR1,0.1507324
IER5,0.029630436
GLUL,0.2609467
RNASEL,0.07255575
RGS16,0.03207193
NPL,0.10426776
DHX9,0.24226445
LAMC1,0.56938815
SMG7,0.43268806
NCF2,0.010967725
ARPC5,0.12774466
RGL1,0.39673066
TSEN15,0.08896626
C1orf21,0.6550889
EDEM3,0.15706736
NIBAN1,0.084062494
RNF2,0.13980477
TRMT1L,0.1163026
SWT1,0.21509299
IVNS1ABP,0.15348652
ENSG00000273004,0.0018687036
HMCN1,0.07380158
TPR,0.27297297
ODR4,0.22892351
PTGS2,0.017269924
RGS18,0.001997813
RGS1,0.007884939
RGS13,0.003799574
RGS2,0.03174793
UCHL5,0.11392974
RO60,0.23260109
GLRX2,0.029740376
CDC73,0.552915
KCNT2,0.10155796
CFH,0.20686346
CFHR1,0.0
ZBTB41,0.06987412
DENND1B,0.66362756
NEK7,0.6927123
PTPRC,0.056811802
MIR181A1HG,0.13985474
NR5A2,0.07565934
ZNF281,0.046141356
DDX59,0.106863424
CAMSAP2,0.5200789
KIF21B,0.010085391
TMEM9,0.05679682
PKP1,0.016096286
PHLDA3,0.066518016
CSRP1,0.10652043
NAV1,0.7839746
IPO9-AS1,0.44441226
IPO9,0.25609288
SHISA4,0.008993967
ENSG00000223774,0.0013810738
LMOD1,0.14502457
TIMM17A,0.078817755
RNPEP,0.14667523
ELF3,0.7971793
ARL8A,0.066154115
PTPN7,0.02340249
LGR6,0.038847737
UBE2T,0.0031739192
PPP1R12B,0.85268885
KDM5B,0.54376465
PCAT6,0.003065207
RABIF,0.0198484
KLHL12,0.11111302
ADIPOR1,0.053712867
CYB5R1,0.05741275
TMEM183A,0.040523846
LINC01353,0.0016436905
BTG2-DT,0.0034299502
BTG2,0.28556773
PRELP,0.10936045
ATP2B4,0.41213214
LAX1,0.0031539542
ZC3H11A,0.00020076903
ZBED6,0.0
SNRPE,0.064163916
SOX13,0.3221484
ETNK2,0.042545144
PLEKHA6,0.44966066
PPP1R15B,0.06288278
PIK3C2B,0.33736312
MDM4,0.41594484
NFASC,0.3261065
RBBP5,0.16439505
DSTYK,0.20362233
CDK18,0.24009451
ELK4,0.19547467
SLC45A3,0.014640753
NUCKS1,0.48769042
RAB29,0.053323116
SLC41A1,0.037089497
PM20D1,0.06410179
RHEX,0.424681
FAM72A,0.0025151102
SRGAP2,0.39313385
RASSF5,0.09126497
EIF2D,0.072213516
MAPKAPK2,0.1695952
IL10,0.00042149052
IL20,0.0
FCMR,0.00466376
PFKFB2,0.07200433
YOD1,0.012884159
CD55,0.23959514
CR1,0.023217993
CD46,0.5899846
MIR29B2CHG,0.9872385
CD34,0.22556461
PLXNA2,0.3028521
G0S2,0.112293646
TRAF3IP3,0.01522301
IRF6,0.05359823
UTP25,0.05074382
SERTAD4-AS1,0.030120414
HHAT,0.29760647
RCOR3,0.4222014
TRAF5,0.17080066
LINC00467,0.21011376
SLC30A1,0.07667139
NEK2,0.0005119375
LPGAT1,0.42257062
INTS7,0.0929959
PPP2R5A,0.55696064
PACC1,0.07458451
NENF,0.09012513
ENSG00000260805,0.019481039
ATF3,0.05916477
BATF3,0.0029425651
NSL1,0.20661226
TATDN3,0.26684973
FLVCR1,0.114038676
